Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj2.mzML
P21499	RNR_ECOLI	rnr	Ribonuclease R	32	32	1.85165e+07	1.87756e+07	1.82956e+07	1.80948e+07	1.93537e+07	1.81118e+07
P21507	SRMB_ECOLI	srmB	ATP-dependent RNA helicase SrmB	16	16	2.32498e+07	2.37927e+07	2.41519e+07	2.32707e+07	2.36197e+07	2.30091e+07
P21513	RNE_ECOLI	rne	Ribonuclease E	32	32	5.27411e+07	5.2936e+07	5.29256e+07	5.20544e+07	5.23391e+07	5.31259e+07
P21515	ACPH_ECOLI	acpH	Acyl carrier protein phosphodiesterase	3	3		930833	954931	932039	760377	883144
P21599	KPYK2_ECOLI	pykA	Pyruvate kinase II	22	22	1.0741e+08	1.04834e+08	1.03876e+08	1.01662e+08	9.97972e+07	1.04319e+08
P21645	LPXD_ECOLI	lpxD	UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase	3	3	2.42903e+07	2.52516e+07	2.37802e+07	2.5745e+07	2.57042e+07	2.45237e+07
P21829	YBHA_ECOLI	ybhA	Pyridoxal phosphate phosphatase YbhA	5	5	1.13185e+07	1.18305e+07	1.13161e+07	1.13357e+07	1.13057e+07	1.12888e+07
P21866	KDPE_ECOLI	kdpE	KDP operon transcriptional regulatory protein KdpE	2	2		4.29622e+07	5.07788e+07		5.2744e+07	4.11648e+07
P21888	SYC_ECOLI	cysS	Cysteine--tRNA ligase	20	20	5.31375e+07	5.10736e+07	5.40034e+07	5.46611e+07	5.14141e+07	5.44557e+07
P21889	SYD_ECOLI	aspS	Aspartate--tRNA ligase	30	30	6.40664e+07	6.38768e+07	6.5924e+07	6.45225e+07	6.50666e+07	6.46376e+07
P21893	RECJ_ECOLI	recJ	Single-stranded-DNA-specific exonuclease RecJ	4	4	1.99184e+06	1.9093e+06	1.74985e+06	1.79349e+06	1.96136e+06	1.82725e+06
P22106	ASNB_ECOLI	asnB	Asparagine synthetase B [glutamine-hydrolyzing]	10	10	8.02984e+06	8.69087e+06	8.70557e+06	8.2509e+06	7.7432e+06	7.69068e+06
P22186	MRAZ_ECOLI	mraZ	Protein MraZ	3	3	6.35992e+06	7.03697e+06	6.9697e+06	5.95818e+06	6.79999e+06	6.63448e+06
P22188	MURE_ECOLI	murE	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase	12	12	2.35816e+07	2.39202e+07	2.51303e+07	2.34603e+07	2.42152e+07	2.40515e+07
P22255	CYSQ_ECOLI	cysQ	3'(2'),5'-bisphosphate nucleotidase CysQ	7	7	2.38902e+07	2.54258e+07	2.66784e+07	2.51859e+07	2.62487e+07	2.55907e+07
P22256	GABT_ECOLI	gabT	4-aminobutyrate aminotransferase GabT	5	5	1.1639e+07	1.11979e+07	1.1163e+07	1.08772e+07	1.1821e+07	1.12387e+07
P22259	PCKA_ECOLI	pckA	Phosphoenolpyruvate carboxykinase [ATP]	18	18	6.10388e+07	6.11417e+07	5.7854e+07	5.88515e+07	6.04609e+07	5.75035e+07
P22333	ADD_ECOLI	add	Adenosine deaminase	12	12	6.4828e+07	6.22558e+07	6.38836e+07	6.29734e+07	6.38959e+07	6.40148e+07
P22523	MUKB_ECOLI	mukB	Chromosome partition protein MukB	37	37	2.96114e+07	3.09858e+07	3.01609e+07	3.16095e+07	3.06897e+07	3.09184e+07
P22524	MUKE_ECOLI	mukE	Chromosome partition protein MukE	6	6	2.33174e+07	2.17135e+07	2.18271e+07	2.17404e+07	2.18172e+07	2.21867e+07
P22525	YCBB_ECOLI	ycbB	Probable L,D-transpeptidase YcbB	11	11	1.14104e+07	1.21976e+07	1.21341e+07	1.22842e+07	1.2611e+07	1.19351e+07
P22564	RIHC_ECOLI	rihC	Non-specific ribonucleoside hydrolase RihC	1	1	642088	606604	660273	634563	537480	631102
P22634	MURI_ECOLI	murI	Glutamate racemase	5	5	4.732e+06	5.16025e+06	5.66522e+06	4.98725e+06	5.52063e+06	5.08245e+06
P22707	FINO_ECOLI	finO	Fertility inhibition protein	2	2	2.52152e+06	2.72817e+06		1.96963e+06	2.12643e+06	2.20704e+06
P22939	ISPA_ECOLI	ispA	Farnesyl diphosphate synthase	4	4	6.47648e+06	8.0624e+06	7.16619e+06	7.47192e+06	8.41647e+06	8.27856e+06
P23003	TRMA_ECOLI	trmA	tRNA (uracil(54)-C(5))-methyltransferase	4	4	8.56802e+06	8.30704e+06	8.82376e+06	8.53764e+06	8.89765e+06	9.07628e+06
P23305	YIGA_ECOLI	yigA	Uncharacterized protein YigA	6	6	5.38453e+06	5.19355e+06	5.64647e+06	5.54794e+06	5.60019e+06	5.44658e+06
P23331	KITH_ECOLI	tdk	Thymidine kinase	6	6	1.74891e+07	1.59576e+07	1.62669e+07	1.6009e+07	1.69607e+07	1.63842e+07
P23367	MUTL_ECOLI	mutL	DNA mismatch repair protein MutL	2	2	1.17225e+06	1.28638e+06	1.04135e+06	1.32908e+06	1.28536e+06	1.67007e+06
P23538	PPSA_ECOLI	ppsA	Phosphoenolpyruvate synthase	15	15	2.41601e+07	2.4053e+07	2.45542e+07	2.36837e+07	2.40293e+07	2.42384e+07
P23721	SERC_ECOLI	serC	Phosphoserine aminotransferase	17	17	4.59827e+07	4.83803e+07	4.87736e+07	4.83071e+07	4.88755e+07	4.82704e+07
P23827	ECOT_ECOLI	eco	Ecotin	5	5	4.5484e+07	4.58444e+07	4.70595e+07	4.55453e+07	4.71858e+07	4.61138e+07
P23830	PSS_ECOLI	pssA	CDP-diacylglycerol--serine O-phosphatidyltransferase	10	10	8.91826e+06	9.64222e+06	9.60533e+06	8.85036e+06	9.72172e+06	9.26047e+06
P23836	PHOP_ECOLI	phoP	Transcriptional regulatory protein PhoP	12	12	6.16672e+07	5.9956e+07	6.27331e+07	6.06196e+07	6.0318e+07	6.09086e+07
P23837	PHOQ_ECOLI	phoQ	Sensor protein PhoQ	3	3	2.07633e+06	2.15055e+06	1.55383e+06	2.12457e+06	1.9649e+06	1.84791e+06
P23839	YICC_ECOLI	yicC	UPF0701 protein YicC	11	11	2.70598e+07	2.61283e+07	2.54401e+07	2.51117e+07	2.55835e+07	2.62138e+07
P23843	OPPA_ECOLI	oppA	Periplasmic oligopeptide-binding protein	21	21	2.77745e+07	2.81899e+07	2.87935e+07	2.9313e+07	2.76229e+07	2.87276e+07
P23845	CYSN_ECOLI	cysN	Sulfate adenylyltransferase subunit 1	11	11	1.2977e+07	1.31381e+07	1.29109e+07	1.2851e+07	1.38126e+07	1.27231e+07
P23847	DPPA_ECOLI	dppA	Periplasmic dipeptide transport protein	2	2	1.34292e+06	1.33531e+06	1.46839e+06	1.39039e+06	1.19448e+06	1.03332e+06
P23857	PSPE_ECOLI	pspE	Thiosulfate sulfurtransferase PspE	2	2	1.58133e+07	1.74104e+07	1.91659e+07	1.74836e+07	1.63488e+07	1.92831e+07
P23865	PRC_ECOLI	prc	Tail-specific protease	23	23	2.2563e+07	2.29712e+07	2.28386e+07	2.25538e+07	2.36e+07	2.2668e+07
P23869	PPIB_ECOLI	ppiB	Peptidyl-prolyl cis-trans isomerase B	6	6	2.26445e+08	2.11912e+08	2.25763e+08	2.25521e+08	2.2186e+08	2.17752e+08
P23871	HEMH_ECOLI	hemH	Ferrochelatase	6	6	1.05377e+07	1.07425e+07	1.20659e+07	1.17156e+07	1.13182e+07	1.12639e+07
P23882	FMT_ECOLI	fmt	Methionyl-tRNA formyltransferase	8	8	3.85834e+07	3.97345e+07	4.21275e+07	3.93633e+07	3.90424e+07	3.98996e+07
P23886	CYDC_ECOLI	cydC	ATP-binding/permease protein CydC	1	1	1.00621e+06	1.38136e+06	1.31976e+06	1.1365e+06	1.4366e+06	1.29434e+06
P23890	CADC_ECOLI	cadC	Transcriptional activator CadC	2	2	655838	628590	769964	723976	693019	683618
P23893	GSA_ECOLI	hemL	Glutamate-1-semialdehyde 2,1-aminomutase	13	13	9.38277e+07	8.84713e+07	9.46897e+07	9.29191e+07	9.1134e+07	9.33574e+07
P23894	HTPX_ECOLI	htpX	Protease HtpX	3	3	1.52569e+07	1.56208e+07	1.56608e+07	1.46426e+07	1.57164e+07	1.46055e+07
P23908	ARGE_ECOLI	argE	Acetylornithine deacetylase	2	2	3.24634e+06	3.49154e+06	3.14117e+06	3.25586e+06	3.6024e+06	3.28154e+06
P23909	MUTS_ECOLI	mutS	DNA mismatch repair protein MutS	23	23	1.87598e+07	1.90535e+07	1.90003e+07	1.86907e+07	1.89897e+07	1.89182e+07
P23917	MAK_ECOLI	mak	Fructokinase	3	3	3.40503e+06	3.61384e+06	3.70652e+06	3.62886e+06	3.75068e+06	3.48892e+06
P24169	DCOS_ECOLI	speF	Ornithine decarboxylase, inducible	11	11	1.31276e+07	1.29953e+07	1.12628e+07	1.23641e+07	1.30555e+07	1.12828e+07
P24171	DCP_ECOLI	dcp	Peptidyl-dipeptidase dcp	13	13	9.74602e+06	1.01499e+07	1.01995e+07	1.01739e+07	1.01314e+07	9.85885e+06
P24173	RFAC_ECOLI	rfaC	Lipopolysaccharide heptosyltransferase 1	3	3	2.23681e+06	1.9531e+06	1.6906e+06	2.07377e+06	2.11537e+06	1.79265e+06
P24178	YFFB_ECOLI	yffB	Protein YffB	4	4	2.1827e+07	2.23406e+07	2.42061e+07	2.36882e+07	2.27984e+07	2.32508e+07
P24182	ACCC_ECOLI	accC	Biotin carboxylase	20	20	9.47045e+07	9.57697e+07	9.82847e+07	9.7003e+07	9.42483e+07	9.63816e+07
P24183	FDNG_ECOLI	fdnG	Formate dehydrogenase, nitrate-inducible, major subunit	29	29	2.39568e+07	2.28259e+07	2.26801e+07	2.27255e+07	2.2393e+07	2.28774e+07
P24186	FOLD_ECOLI	folD	Bifunctional protein FolD	9	9	2.20015e+07	2.29248e+07	2.27915e+07	2.12645e+07	2.3282e+07	2.21494e+07
P24188	YCEA_ECOLI	yceA	UPF0176 protein YceA	3	3	5.51274e+06	6.48711e+06	6.57676e+06	5.83642e+06	6.1862e+06	7.17254e+06
P24192	HYPD_ECOLI	hypD	Hydrogenase isoenzymes formation protein HypD	2	2			292426	306645		313516
P24193	HYPE_ECOLI	hypE	Hydrogenase isoenzymes formation protein HypE	5	5	1.11575e+07	1.22188e+07	1.28832e+07	1.28973e+07	1.19747e+07	1.24648e+07
P24202	MRR_ECOLI	mrr	Mrr restriction system protein	9	9	4.74247e+06	4.60362e+06	5.12118e+06	4.70671e+06	4.9838e+06	5.06935e+06
P24203	YJIA_ECOLI	yjiA	Uncharacterized GTP-binding protein YjiA	6	6	1.01266e+07	1.09885e+07	1.33185e+07	1.24213e+07	1.27155e+07	1.083e+07
P24205	MSBB_ECOLI	msbB	Lipid A biosynthesis (KDO)2-(lauroyl)-lipid IVA acyltransferase	3	3	7.8796e+06	8.35075e+06	8.15243e+06	8.26267e+06	8.82713e+06	8.24834e+06
P24215	UXUA_ECOLI	uxuA	Mannonate dehydratase	6	6	4.71319e+06	4.55262e+06	4.0327e+06	4.41626e+06	4.85445e+06	4.51257e+06
P24216	FLID_ECOLI	fliD	Flagellar hook-associated protein 2	8	8	6.3016e+06	6.02005e+06	5.70034e+06	6.0709e+06	5.65861e+06	6.2064e+06
P24224	ACPS_ECOLI	acpS	Holo-[acyl-carrier-protein] synthase	1	1	6.13326e+06	7.02192e+06	7.06184e+06	6.26104e+06	6.92796e+06	6.47243e+06
P24228	DACB_ECOLI	dacB	D-alanyl-D-alanine carboxypeptidase DacB	5	5	3.59276e+06	3.74438e+06	3.54691e+06	4.46814e+06	3.6761e+06	3.47428e+06
P24230	RECG_ECOLI	recG	ATP-dependent DNA helicase RecG	1	1	915087	1.06851e+06			1.23099e+06	
P24232	HMP_ECOLI	hmp	Flavohemoprotein	4	4	4.02231e+06	5.65951e+06	5.90688e+06	5.78028e+06	5.81871e+06	5.60153e+06
P24251	CRL_ECOLI	crl	Sigma factor-binding protein Crl	3	3	2.22178e+07	2.26478e+07	2.10823e+07	2.25636e+07	2.19165e+07	2.30381e+07
P24252	YBGA_ECOLI	ybgA	Uncharacterized protein YbgA	3	3	4.34157e+06	4.73884e+06	5.23412e+06	4.85086e+06	4.69692e+06	4.94841e+06
P24255	RP54_ECOLI	rpoN	RNA polymerase sigma-54 factor	5	5	2.96267e+06	3.60709e+06	3.67292e+06	3.66777e+06	3.35058e+06	3.56483e+06
P24554	RADA_ECOLI	radA	DNA repair protein RadA	4	4	2.9525e+06	3.09043e+06	2.5753e+06	2.75665e+06	3.08628e+06	2.83477e+06
P25397	TEHB_ECOLI	tehB	Tellurite methyltransferase	9	9	7.91831e+06	7.88136e+06	8.68349e+06	8.48686e+06	8.38051e+06	8.40848e+06
P25437	FRMA_ECOLI	frmA	S-(hydroxymethyl)glutathione dehydrogenase	4	4	4.03111e+07	3.77381e+07	3.44547e+07	3.94789e+07	3.51594e+07	3.59914e+07
P25516	ACON1_ECOLI	acnA	Aconitate hydratase 1	13	13	8.84624e+06	9.22832e+06	9.11281e+06	8.54463e+06	9.3659e+06	8.88754e+06
P25519	HFLX_ECOLI	hflX	GTPase HflX	16	16	1.37093e+07	1.37895e+07	1.3707e+07	1.33372e+07	1.40115e+07	1.35635e+07
P25522	MNME_ECOLI	mnmE	tRNA modification GTPase MnmE	16	16	1.49501e+07	1.55115e+07	1.57259e+07	1.53525e+07	1.50018e+07	1.53977e+07
P25524	CODA_ECOLI	codA	Cytosine deaminase	7	7	1.12204e+07	1.0642e+07	1.1619e+07	1.13098e+07	1.14172e+07	1.089e+07
P25526	GABD_ECOLI	gabD	Succinate-semialdehyde dehydrogenase [NADP(+)] GabD	4	4	2.28331e+06	2.72386e+06	2.78464e+06	2.46574e+06	2.70272e+06	2.82981e+06
P25534	UBIH_ECOLI	ubiH	2-octaprenyl-6-methoxyphenol hydroxylase	2	2		3.8302e+06	3.08758e+06			
P25535	VISC_ECOLI	visC	Protein VisC	5	5	1.13891e+07	1.14997e+07	1.08616e+07	1.14168e+07	1.09277e+07	1.13395e+07
P25536	YHDE_ECOLI	yhdE	Maf-like protein YhdE	2	2	1.38685e+07	1.27853e+07	1.35355e+07	1.22042e+07	1.31698e+07	1.34059e+07
P25539	RIBD_ECOLI	ribD	Riboflavin biosynthesis protein RibD	10	10	1.21979e+07	1.21944e+07	1.23903e+07	1.19425e+07	1.29146e+07	1.24388e+07
P25552	GPPA_ECOLI	gppA	Guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase	9	9	2.76682e+06	3.30093e+06	3.03401e+06	3.08863e+06	2.95438e+06	3.03635e+06
P25553	ALDA_ECOLI	aldA	Lactaldehyde dehydrogenase	1	1	461838	601761	547634	593148	493887	532487
P25714	YIDC_ECOLI	yidC	Membrane protein insertase YidC	4	4	3.83481e+07	3.73535e+07	3.43828e+07	3.27202e+07	3.74214e+07	3.73299e+07
P25736	END1_ECOLI	endA	Endonuclease-1	2	2	5.72652e+07	6.23781e+07	5.83431e+07	6.69559e+07	6.00897e+07	7.44803e+07
P25740	RFAG_ECOLI	rfaG	Lipopolysaccharide core biosynthesis protein RfaG	3	3	2.32056e+06	2.75094e+06	2.52843e+06	2.73825e+06	2.36284e+06	2.85498e+06
P25745	MNMA_ECOLI	mnmA	tRNA-specific 2-thiouridylase MnmA	6	6	2.33697e+07	2.37271e+07	2.33325e+07	2.33223e+07	2.40708e+07	2.31815e+07
P25746	HFLD_ECOLI	hflD	High frequency lysogenization protein HflD	10	10	1.00002e+07	1.00424e+07	9.17522e+06	9.46819e+06	9.95949e+06	9.56912e+06
P25798	FLIF_ECOLI	fliF	Flagellar M-ring protein	7	7	2.95184e+06	3.05019e+06	3.36999e+06	3.02052e+06	3.28532e+06	3.28243e+06
P25888	RHLE_ECOLI	rhlE	ATP-dependent RNA helicase RhlE	14	14	8.79934e+06	9.45166e+06	8.7203e+06	9.11736e+06	9.11551e+06	9.30673e+06
P25894	YGGG_ECOLI	yggG	Uncharacterized metalloprotease YggG	2	2	3.10569e+06	3.07781e+06	2.73065e+06	3.37289e+06	2.65836e+06	2.70898e+06
P25906	YDBC_ECOLI	ydbC	Putative oxidoreductase YdbC	4	4	3.00846e+06	2.68685e+06	2.59323e+06	2.78472e+06	2.85078e+06	2.68659e+06
P26602	UBIC_ECOLI	ubiC	Chorismate--pyruvate lyase	2	2	2.23087e+06	2.04821e+06	3.25603e+06	2.56173e+06		2.42268e+06
P26608	FLIS_ECOLI	fliS	Flagellar protein FliS	6	6	1.21727e+07	1.32701e+07	1.33911e+07	1.32865e+07	1.33197e+07	1.35588e+07
P26612	AMY2_ECOLI	amyA	Cytoplasmic alpha-amylase	1	1	1.27173e+06	2.45188e+06	2.23533e+06	3.00711e+06	2.45677e+06	2.74303e+06
P26616	MAO1_ECOLI	maeA	NAD-dependent malic enzyme	22	22	3.97793e+07	3.96327e+07	3.93339e+07	4.06886e+07	3.65172e+07	4.01641e+07
P26646	ACUI_ECOLI	acuI	Probable acrylyl-CoA reductase AcuI	9	9	4.0073e+07	4.05077e+07	4.14481e+07	4.0865e+07	4.02205e+07	4.17033e+07
P26647	PLSC_ECOLI	plsC	1-acyl-sn-glycerol-3-phosphate acyltransferase	2	2	6.02405e+06	6.69009e+06	5.51723e+06	5.92857e+06	5.96199e+06	5.82088e+06
P26648	FTSP_ECOLI	ftsP	Cell division protein FtsP	6	6	1.82266e+06	2.03355e+06	2.30013e+06	1.77186e+06	1.95618e+06	1.82987e+06
P27238	YFED_ECOLI	yfeD	Uncharacterized protein YfeD	2	2	4.30827e+06	5.045e+06	4.76939e+06	5.30609e+06	5.45309e+06	4.73054e+06
P27245	MARR_ECOLI	marR	Multiple antibiotic resistance protein MarR	1	1	576180	558891	500967	702589	552520	581166
P27248	GCST_ECOLI	gcvT	Aminomethyltransferase	7	7	4.19975e+07	4.05678e+07	4.14181e+07	4.01728e+07	4.3287e+07	4.25393e+07
P27249	GLND_ECOLI	glnD	[Protein-PII] uridylyltransferase	2	2	782799	745805	767512	630397	654358	707252
P27250	YJGB_ECOLI	yjgB	Uncharacterized zinc-type alcohol dehydrogenase-like protein YjgB	3	3	4.12517e+06	4.59019e+06	3.96591e+06	4.23253e+06	4.25264e+06	4.03927e+06
P27278	NADR_ECOLI	nadR	Trifunctional NAD biosynthesis/regulator protein NadR	5	5	1.91412e+06	1.93494e+06	2.39582e+06	2.08269e+06	2.32101e+06	2.03176e+06
P27298	OPDA_ECOLI	prlC	Oligopeptidase A	33	33	4.2292e+07	4.29229e+07	4.09205e+07	4.16773e+07	4.23183e+07	4.20637e+07
P27302	TKT1_ECOLI	tktA	Transketolase 1	22	20	1.67055e+08	1.65574e+08	1.73629e+08	1.6703e+08	1.65347e+08	1.68654e+08
P27303	EMRA_ECOLI	emrA	Multidrug resistance protein A	13	13	8.37057e+06	7.9701e+06	7.66289e+06	7.14534e+06	7.75507e+06	7.72943e+06
P27306	STHA_ECOLI	sthA	Soluble pyridine nucleotide transhydrogenase	5	5	5.38828e+06	4.26575e+06	5.21153e+06	5.14724e+06	4.45766e+06	5.54816e+06
P27431	YCFD_ECOLI	ycfD	50S ribosomal protein L16 arginine hydroxylase	3	3	2.45328e+07	2.64158e+07	2.59643e+07	2.59899e+07	2.42492e+07	2.64588e+07
P27434	RODZ_ECOLI	rodZ	Cytoskeleton protein RodZ	8	8	4.1505e+07	4.08097e+07	3.8559e+07	4.01043e+07	3.92487e+07	4.03835e+07
P27550	ACSA_ECOLI	acs	Acetyl-coenzyme A synthetase	4	4	1.17356e+06	1.07066e+06	967412	1.08295e+06		1.0816e+06
P27828	WECB_ECOLI	wecB	UDP-N-acetylglucosamine 2-epimerase	8	8	1.02767e+07	1.02932e+07	1.10253e+07	1.09011e+07	1.03734e+07	1.04516e+07
P27829	WECC_ECOLI	wecC	UDP-N-acetyl-D-mannosamine dehydrogenase	7	7	1.09741e+07	1.09817e+07	1.09226e+07	1.19666e+07	1.20564e+07	1.21842e+07
P27830	RMLB2_ECOLI	rffG	dTDP-glucose 4,6-dehydratase 2	4	4	1.32737e+07	1.31302e+07	1.1542e+07	1.1602e+07	1.2292e+07	1.19148e+07
P27832	WECD_ECOLI	wecD	dTDP-fucosamine acetyltransferase	3	3	1.2893e+06	1.42344e+06	1.76652e+06	1.57106e+06	1.52587e+06	1.41193e+06
P27833	RFFA_ECOLI	rffA	Lipopolysaccharide biosynthesis protein RffA	6	6	9.98117e+06	1.06251e+07	1.05908e+07	1.03065e+07	1.06535e+07	1.04771e+07
P27836	WECG_ECOLI	wecG	Probable UDP-N-acetyl-D-mannosaminuronic acid transferase	4	4	1.44085e+06	1.53941e+06	1.83872e+06	1.50217e+06	1.61603e+06	1.58163e+06
P27838	CYAY_ECOLI	cyaY	Protein CyaY	3	3	1.65199e+07	1.33898e+07	1.6621e+07	1.50675e+07	1.69937e+07	1.48329e+07
P27848	YIGL_ECOLI	yigL	Pyridoxal phosphate phosphatase YigL	4	4	1.87776e+07	1.88689e+07	1.93286e+07	1.83402e+07	1.94063e+07	1.81474e+07
P27859	TATD_ECOLI	tatD	Tat-linked quality control protein TatD	4	4	4.72523e+06	4.65141e+06	5.02041e+06	4.6779e+06	4.66074e+06	4.9018e+06
P28248	DCD_ECOLI	dcd	Deoxycytidine triphosphate deaminase	5	5	4.22686e+07	4.56867e+07	4.52144e+07	4.39919e+07	4.7589e+07	4.5442e+07
P28249	ASMA_ECOLI	asmA	Protein AsmA	7	7	2.40751e+07	2.3626e+07	2.57162e+07	2.68174e+07	2.65017e+07	2.19192e+07
P28304	QOR1_ECOLI	qorA	Quinone oxidoreductase 1	8	8	2.21117e+07	2.19804e+07	2.13749e+07	2.08753e+07	2.14854e+07	2.2062e+07
P28305	PABC_ECOLI	pabC	Aminodeoxychorismate lyase	2	2	1.8426e+06		1.70568e+06	1.7458e+06	1.85219e+06	1.81224e+06
P28306	YCEG_ECOLI	yceG	UPF0755 protein YceG	4	4	2.02074e+06	2.00549e+06	2.39672e+06	2.07009e+06	2.12247e+06	1.90043e+06
P28629	ADIA_ECOLI	adiA	Biodegradative arginine decarboxylase	9	9	7.78764e+06	7.63987e+06	7.61848e+06	7.52495e+06	7.9975e+06	7.79021e+06
P28630	HOLA_ECOLI	holA	DNA polymerase III subunit delta	1	1	169383	142167	131252	141317	144548	180952
P28631	HOLB_ECOLI	holB	DNA polymerase III subunit delta'	2	2		631401	1.14284e+06	1.01945e+06	812751	902236
P28632	HOLD_ECOLI	holD	DNA polymerase III subunit psi	1	1	403359		308011	407034	400611	296651
P28635	METQ_ECOLI	metQ	D-methionine-binding lipoprotein MetQ	13	13	6.72988e+07	6.88791e+07	6.07828e+07	6.21509e+07	6.85983e+07	6.20969e+07
P28903	NRDD_ECOLI	nrdD	Anaerobic ribonucleoside-triphosphate reductase	16	16	2.51435e+07	2.50633e+07	2.60021e+07	2.52734e+07	2.54308e+07	2.51028e+07
P28904	TREC_ECOLI	treC	Trehalose-6-phosphate hydrolase	12	12	1.37965e+07	1.36795e+07	1.37649e+07	1.26757e+07	1.41323e+07	1.28422e+07
P28905	HOLC_ECOLI	holC	DNA polymerase III subunit chi	4	4	2.31109e+06	2.47394e+06	2.407e+06	2.16584e+06	2.76774e+06	2.12953e+06
P29012	ALR2_ECOLI	dadX	Alanine racemase, catabolic	2	2	1.49263e+06	1.58204e+06	1.85342e+06	1.81049e+06	1.74846e+06	1.73195e+06
P29018	CYDD_ECOLI	cydD	ATP-binding/permease protein CydD	4	4	2.01675e+06	1.65446e+06	1.47937e+06	1.95838e+06	1.87714e+06	2.13617e+06
P29131	FTSN_ECOLI	ftsN	Cell division protein FtsN	5	5	4.59528e+06	4.75194e+06	4.078e+06	4.18471e+06	4.59527e+06	4.59239e+06
P29208	MENC_ECOLI	menC	o-succinylbenzoate synthase	6	6	1.11014e+07	1.1142e+07	1.14825e+07	9.65464e+06	8.74933e+06	1.13244e+07
P29217	YCEH_ECOLI	yceH	UPF0502 protein YceH	5	5	1.41027e+07	1.45195e+07	1.32822e+07	1.3419e+07	1.50214e+07	1.33568e+07
P29680	DCUP_ECOLI	hemE	Uroporphyrinogen decarboxylase	7	7	2.17705e+07	2.26932e+07	2.22489e+07	2.20535e+07	2.23893e+07	2.3045e+07
P29744	FLGL_ECOLI	flgL	Flagellar hook-associated protein 3	4	4	1.22532e+07	1.20846e+07	1.20532e+07	1.25997e+07	1.0557e+07	1.25037e+07
P29745	PEPT_ECOLI	pepT	Peptidase T	15	15	2.94202e+07	2.96436e+07	3.16397e+07	3.01824e+07	2.95593e+07	3.04838e+07
P30011	NADC_ECOLI	nadC	Nicotinate-nucleotide pyrophosphorylase [carboxylating]	11	11	2.09304e+07	2.11895e+07	1.99649e+07	2.10669e+07	2.07933e+07	2.13944e+07
P30014	RNT_ECOLI	rnt	Ribonuclease T	3	3	1.31078e+07	1.33112e+07	1.25466e+07	1.29972e+07	1.36192e+07	1.24054e+07
P30126	LEUD_ECOLI	leuD	3-isopropylmalate dehydratase small subunit	2	2		1.15127e+06	1.22226e+06	1.50909e+06	995356	
P30128	GREB_ECOLI	greB	Transcription elongation factor GreB	5	5	6.45839e+06	6.45482e+06	6.72853e+06	6.48424e+06	6.77617e+06	6.33321e+06
P30130	FIMD_ECOLI	fimD	Outer membrane usher protein FimD	11	11	3.30552e+06	3.34275e+06	3.43166e+06	3.20115e+06	3.50658e+06	3.21335e+06
P30131	HYPF_ECOLI	hypF	Carbamoyltransferase HypF	1	1		1.12987e+06	1.09726e+06	1.07065e+06	753911	999808
P30177	YBIB_ECOLI	ybiB	Uncharacterized protein YbiB	7	7	3.17642e+07	3.18728e+07	3.19275e+07	3.05267e+07	3.03419e+07	3.19704e+07
P30178	YBIC_ECOLI	ybiC	Uncharacterized oxidoreductase YbiC	3	3	4.17435e+06	4.30835e+06	4.70818e+06	4.12291e+06	5.08457e+06	4.65022e+06
P30744	SDHM_ECOLI	sdaB	L-serine dehydratase 2	8	8	3.12647e+07	3.34438e+07	3.40221e+07	3.31693e+07	3.41453e+07	3.33368e+07
P30749	MOAE_ECOLI	moaE	Molybdopterin synthase catalytic subunit	5	5	7.89894e+06	8.62958e+06	8.29848e+06	8.41262e+06	7.95024e+06	8.46015e+06
P30750	METN_ECOLI	metN	Methionine import ATP-binding protein MetN	2	2	3.61104e+06	4.21735e+06	3.36382e+06	3.76295e+06	4.06949e+06	2.83674e+06
P30843	BASR_ECOLI	basR	Transcriptional regulatory protein BasR	2	2	4.82563e+06	5.37395e+06	5.84576e+06	5.20256e+06	5.53192e+06	5.00358e+06
P30847	BAES_ECOLI	baeS	Signal transduction histidine-protein kinase BaeS	3	3			378073	587268	337102	414695
P30850	RNB_ECOLI	rnb	Exoribonuclease 2	23	23	3.7158e+07	3.8871e+07	3.65365e+07	3.60768e+07	3.81994e+07	3.69465e+07
P30855	EVGS_ECOLI	evgS	Sensor protein EvgS	3	3	1.32739e+06	1.65127e+06	1.32018e+06	1.33782e+06	1.73865e+06	1.37494e+06
