Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_A_Sample_Gamma_01.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_A_Sample_Beta_01.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_A_Sample_Gamma_02.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_A_Sample_Beta_02.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_A_Sample_Beta_03.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_A_Sample_Gamma_03.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_B_Sample_Beta_03.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_B_Sample_Alpha_01.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_B_Sample_Alpha_02.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_A_Sample_Alpha_01.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_B_Sample_Alpha_03.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_A_Sample_Alpha_02.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_A_Sample_Alpha_03.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_B_Sample_Gamma_03.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_B_Sample_Beta_02.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_B_Sample_Gamma_01.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_B_Sample_Beta_01.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_B_Sample_Gamma_02.d
Q08421	Q08421		ETT1		55998.4	52044	56051.2	54083	51101.3	54585.4	30869.2	28954.5	30611.9	56609.2	31620.9	60471.4	61563.1	32771	32625.3	32708.3	31470.5	32517.3
Q08422	Q08422		TMC1		18771.9	23515.1	18944.4	16883.1	19237.3	17032		14453.3		20806.2	14903.8	22131.6	22251.9	13981.2	12990.4	15424.4	13507.6	15402.5
Q08426	Q08426		EHHADH		20465.6	20203.7	19007	18982	24289.6	22186.4	16652.6	18040.7	18779.3	21867.7	16632.4	19870.4	20126	15289.4	16798.1	18016.5	17784.7	17353.6
Q08431	Q08431		MFGE8		12973.9	12108.7	11497.8	11988.3	12115.4	12060.5	12058.4	12506.1	11576.1	13835.6	11028.2	12270.3	11950.6	11461.7	12798.6	12686.8	12004.7	12542.9
Q08438	Q08438		VHS3		21850.1	21860.7	20934.1	20414.8	17594.3	18429.6	15631.7	16671.4	15403.5	24985.9	10666.2	24149.1	17657.5	17542.4	13890.4	14671.7	15347.3	14358.3
Q08444	Q08444		NOB1		45745.9	46412.7	53411.3	46731.6	53942.9	51013.7	29685.1	27284.2	32040.5	48445.4	30121.2	47329.1	53415.6	26873.3	32008.9	31982.4	28712.8	31312.7
Q08446	Q08446		SGT1		26732.5	30424.4	29618.8	24912.4	25696	27581.9	14175.6	15678.4	18345.9	29519.3	16731.6	30781.5	29935.5	14249.3	16892.6	18564	18152.3	18050
Q08448	Q08448		LPL1		6576.46	4824.4	5288.95	6391.12	5489.24	5960.3	3240.41	3127.62		4942.63	3254.58	6531.71	6749.91	3425.31	2599.56	2744.4	1884.64	3186.36
Q08484	Q08484		GYP1		12263	10654.3	9597.19	14014	13107	11722.4	7545.89	7684.13	7649.6	11744.7	6957.03	13425.9	11155.3	7302.53	8370.74	7738.1	7864.65	6785.16
Q08491	Q08491		SKI7		2456.3	3198.29		2031.14	1981.21	2315.31		1996.82		2405.55		2317.9	2841.87		1395.41	1808.28	1969.39	1539.13
Q08492	Q08492		BUD21		9777.18	11097.5	11155	9103.39	9627.41	9921.82	5115.18	6446.25	6343.98	15232.4	7097.89	9000.16	11402.1	6265.69	5733.3	6375.18	7034.72	6523.33
Q08495	Q08495		DMTN		40307.3	40172.3	40873.5	38379.1	43617.3	37938.7	41188.4	42013.1	38757.9	40467.2	42109.1	39748.7	42787.2	40408.8	41739.7	43897.4	44193.4	40975.7
Q08548	Q08548		ALE1		56147.1	59827.4	57715.2	54684	48371.5	43398.1	40992.7	45536.1	42017.1	62411.8	40082.6	61269.6	59889.9	42322.4	41381	40742.2	40932	40284.5
Q08561	Q08561		IES4		46704.1	57230.4	57211.4	54695	48367.6	54275.7	30468.5	30494.5	31161.7	62883.6	29235.2	57498.6	55536.8	31311	30183	33477.4	33056.8	34256.2
Q08581	Q08581		SLK19		17557.2	15096.4	16377	17467.1	16768.5	17866.5	11313.1	10064.7	10925.1	17427.3	10643.9	19336.5	20192.3	9358.68	10480.4	10204.4	11079.4	11774.3
Q08601	Q08601		MCA1		69288.9	70679.8	67740.1	74223	67871.6	68052.2	42480.9	40684.4	42594.3	76203.4	39655.1	75108.8	72881.7	40767.8	39687.7	39413.5	42064.3	40689.5
Q08623	Q08623		PUDP		93707.8	97778.2	103260	91142.6	97566.2	81995.5	102642	122747	101623	112410	101730	95987.6	95048.9	105595	109549	110347	105900	105458
Q08634	Q08634		YOR238W		22910.1	19506.2	23413.4	21036.1	18763.5	17646.3	10865.6	13642.3	10830.9	24554.1	12281.5	21807.1	20649.3	11978.9	13101	14311	11828.8	12391.5
Q08641	Q08641		ABP140		47936.7	38319.2	44158.9	43727.6	41690.1	40446.8	20799.4	24082.1	22534.9	46298.6	23912.2	46901.8	45431.9	22704.2	22964.4	25257.3	23308.5	19415.9
Q08645	Q08645		MET7		40268.1	44961.5	40840.8	36807.1	42717.8	38319.5	26201.7	27659.9	26538	43376.1	25305.3	46734.3	43600.2	26020.5	28388.4	24047	26658.7	27716.4
Q08647	Q08647		PUS7		26350	27554.9	26937.2	25612.1	25284.2	26522.4	13418.3	15102	14130.3	27456.7	13711.1	27273.6	25571	14312.6	14903.6	14646.8	14972.7	15107.4
Q08650	Q08650		DGA1		11407.8	11540.9	9824.61	12229.3	12772.4	11436	6332.37	5299.07	6330.62	13714	6180.27	12253.8	11985.7	7148.98	6120.33		6539.03	5640.6
Q08685	Q08685		CLP1		22338.4	23415.8	21939.4	24241.7	22342.7	21818.5	12617.1	12074.1	13683.5	24622.7	13358.7	25532.6	24776.3	13763.2	13108.4	11905.8	15127.6	13722.2
Q08686	Q08686		TUM1		66300.9	64006.7	69919.1	64571.1	63996	66225.6	37666.6	38078.4	37727.2	61167.8	35493.9	67041.8	71669.1	36784.7	38583.3	38718.8	34814.5	37966.3
Q08689	Q08689		NAT5		14061	16109.8	15230.1	13045	14970.8	11606.8	8837.24	9754.08	7449.02	15590.3	8279.39	16037.8	15328.4	7153.28	8312.88	9088.47	8357.86	8572.98
Q08723	Q08723		RPN8		131052	130911	131504	131447	132680	128231	71747	74245.6	74504.4	143584	76080.3	138026	137263	72325.6	74320.8	74787.5	75212.6	73533.7
Q08732	Q08732		HRK1		71061.7	68659.1	63816	63447.3	63702.5	64597.5	34021.7	38218.7	32399.7	72564.1	35441	67481	73237.9	36355.6	34061.4	34542.2	38972.5	40710.5
Q08742	Q08742		RDL2		666591	747157	621345	650196	621930	645147	425982	416260	426534	770722	388801	709392	721571	455407	416257	438775	443496	380698
Q08748	Q08748		YOR296W		1235.22	1498.83	2263.75	1478.86	1237.13	1802.17	1011.47		1118.89	1576.64		1785.05	1429.99	678.202	1250.71			
Q08752	Q08752		PPID		173989	179675	174033	173412	178242	173397	183508	178954	176592	173574	176797	182098	175453	186083	179284	179450	180157	182617
Q08754	Q08754		BUD7		38611	34450.7	34925.2	34131.8	31346.7	32789.1	20752.6	21685	22401.4	34715.2	23790.4	34106.9	36584.6	19523.9	20376.8	20720.1	22227.7	21548.6
Q08773	Q08773		ISW2		5335.2	6951.11	5725.29	5478.88	6531.85	5776.05	4409.97	3627.49	3226.46	6913.08	4074.16	8459.1	6754.61	2612.66	5469.5	3950.14	6096.83	2884.3
Q08818	Q08818		MSC6		19254.1	19595.6	19563.2	18621.6	17833	19917.4	12957.5	13624.8	11009.3	18625.5	13218.2	19230.8	22309.4	13413.1	13393.9	12353	11783	13184.8
Q08822	Q08822		CIR2		24224.5	23878.1	25563.5	22089.6	22178.2	26077.5	12392.6	12229.3	11393.1	24228.7	11617.7	23604.2	23641.9	13115.6	11748.5	11795.1	12410.9	12305.5
Q08826	Q08826		SNX3		20684.6	19862.5	20612.1	20631.1	18497.9	19762.8	12042.1	11514.9	11226.8	20954.1	11107.2	20330	21545.5	12319.7	10110.9	11387.8	11847.6	11756.4
Q08873	Q08873		SCP1		4722.63	5784.78	6669.43	5343.79	5667.76	5597.9	2183.23	3452.41	2280.19	5679.4	2763.91	6613.29	5477.33	3123.42	3427.67	3249.73	3456.44	3275.23
Q08886	Q08886		GPB1		10269.1	9300.55	7007.43	7809.05	6676.13	8292.08	5128.62	4323.5	4918.95	8350.51	4873.14	8180.76	8438.76	4442.58	4315.45	5126.25	4479.85	4921.58
Q08904	Q08904		RDR1		17400.1	18074.8	15140.8	15809.1	15424.5	16450.2	16192.8	16729.7	14651.5	15598.3	13945.4	17309.7	18025	15687.9	14783.6	16420.5	15850.1	14263.7
Q08908	Q08908		FRE5		12033.8	14245	13624	12261.2	11387.4	10192.6	9672.03	8618.71	8131.65	12451.8	9015.59	13163.4	12487.2	9485.13	9640.45	7379.85	7730.59	7033.41
Q08913	Q08913		FEX1		3977.94	5597.76	3971.92	5609.83	4760.09	4283.23	3555.26	3791.72	2973.94	7597.96		4146.8	3883.91		3277.92			2081.42
Q08920	Q08920		CBC2		57713	55614.7	64662.6	65274.3	54525.3	49373.9	35413.4	44745.4	45091.4	79343	32883.8	64526.5	63591.7	45903.4	36699.1	47328.1	37943.2	36589
Q08921	Q08921		TCO89		4193.87	3807.81	4562.32	3968.75	3817.85	3915.07	2587.39	2573.07	2070.31	4570.28	3022.6	4166.51	4267.77	1600.38	2087.89	2277.04	2006.91	2029.98
Q08923	Q08923		CTI6		1105.26		1120.45	1230.16	1236.73	1003.07		492.814		1074.23		1189.88	1250.45	360.594				
Q08924	Q08924		RTT10		9525.85	10100.3	8569.04	8029.28	8941.59	9267.56	4614.46	4903.07	4759.07	9318.47	5095.16	9453.59	8992.68	5614.29	4605.87	5532.14	4168.16	5345.94
Q08925	Q08925		MRN1		24665.7	26506.9	24855.5	23255.4	24663.2	22613.9	15470.7	17046.6	12794.6	31995	18000.1	23810.9	23218.7	17347.4	15627.7	15682.7	17922.1	15247.6
Q08926	Q08926		UIP4		25035.2	25987.3	24618.1	27140.9	23701.5	21767.6	18708.8	18032.2	16475	27343.8	16519.5	27377.3	28283.8	17633	17963.7	17185.9	18116.3	17333.7
Q08945	Q08945		SSRP1		252451	256049	239334	252741	253916	240775	255997	268396	256987	255887	259134	253138	251221	265014	273169	259508	262514	263707
Q08949	Q08949		DDC1		6265.57	6815.42	5730.29	4842.48	6411.71	5024.3	4089.85		2990.98	4478.41	3872.76	5691.05	5930.46	3496.21			2881.08	3277.01
Q08951	Q08951		APL5		205615	201055	200326	185490	186780	193378	115143	120736	120085	204853	131330	205280	201513	115483	119008	120835	122649	125697
Q08954	Q08954		NBR9		45319.4	45366.7	41152.6	40088.4	43396.4	39198.2	22380.2	24908.1	24736.7	50158.2	22227	46150.6	45287.2	22848.5	22938.8	24995.1	28253.5	21890.2
Q08959	Q08959		PGC1		55108.4	53881.7	57629.9	55777.1	58763.9	57143.7	35551	29320	32319	59468	32256.4	56013.4	58934.2	33550.3	33945.3	29843.7	34675.1	31003.5
Q08961	Q08961		RKM1		15079.6	14811.7	18453.9	15627.3	17478.4	17976.1	9434.46	7762.15	9090.08	15221.3	9348.91	17358.1	17241.1	8421.94	8649.62	8640.17	7077.87	9158.97
Q08962	Q08962		NIP7		46324.1	49037.6	44711.6	43892	51412.5	44990.5	26217.6	31282.7	29783.3	52618.9	25212	52795.8	49723.1	29433.7	29171.9	31605.7	29275.7	26827
Q08965	Q08965		BMS1		48339.3	50624.7	52119.6	48291.5	48018	45786.5	28897.1	28519.9	28961.6	54852.4	29330.2	53992.1	52849.3	27275	28909.5	27830.6	29185.4	27473.5
Q08966	Q08966		PCL8		4518.7	4798.72	5943.11	5217.29	4893.46	5301.51	2870.12		3488.95	6479.14	2998.92	6676.19	5806.9	3496.72	3194.74	3380.34	3376.41	3779.74
Q08969	Q08969		GRE1		18080.2	15743.1	16867.4	12529.1	16948.2	14834.7	8877.97	7887.72	8933.48	19664.7	8858.14	18101.1	15056.1	9505.35	9222.75	8644.81	8714.76	7610.76
Q08971	Q08971		YPL225W		150066	157055	153470	151198	141043	149060	85207.2	86297.5	81945.1	165545	78451.7	165044	159604	84857.4	85718.8	82549.4	80167.1	85420.3
Q08972	Q08972		NEW1		138174	136412	128571	129964	133929	132109	79327.8	79392	75406.2	138571	75619	145580	139647	72742.4	76956.9	76544.5	75970.1	78760.8
Q08977	Q08977		CUB1		114942	109476	116596	116927	112173	115633	62445.2	61355	60493.3	113319	62048.6	117289	114745	60315.4	59635.8	58675.2	61523.6	58980.6
Q08979	Q08979		KEL3		36692.9	34121.9	37243.8	41312.8	42679.7	41336.7	21655.5	19994.5	19926.9	32783.4	21759.2	42752.9	43362.2	21601.7	23008.9	20852.7	18866.5	21329.6
Q08985	Q08985		SAM4		77198.8	80957.2	79131.1	74220.5	76939	79523.9	47621.8	53474.8	48211.6	80195.1	47846.3	80813.2	77594.1	50109.8	51091.4	51222.4	49323.3	50799.6
Q08AG7	Q08AG7		MZT1		9628.64	11052.6	11317.4	10398.8	12618.2	11129.6	10914.3	11407.9	10880.4	11733.2	11558.2	12189.1	10024.7	9557.21	12364.1	11863.5	12612.8	13598.7
Q08AM6	Q08AM6		VAC14		40223.8	41307.7	40594.2	40965.7	38532.7	37411.9	38506.5	41232.1	41020.2	40762.2	40320	41354.4	40950.3	41164.5	38990.8	41028.4	39253.7	41829.8
Q08J23	Q08J23		NSUN2		964071	1.00091e+06	945769	977725	960522	918534	1.03247e+06	1.03372e+06	1.03813e+06	983685	997855	992132	996594	1.01372e+06	1.02722e+06	1.04753e+06	1.02889e+06	1.03621e+06
Q09028	Q09028		RBBP4		715824	701005	652606	691515	676281	663155	692327	764270	709532	724043	682955	714633	672823	682951	697981	724422	742156	714544
Q09161	Q09161		NCBP1		144940	147901	145109	143483	144409	139981	144324	150749	151030	143270	148083	145570	138735	142898	147127	144982	145826	143673
Q09472	Q09472		EP300		16813.3	16286.4	15887.2	15165.9	15567.4	15049.2	15143.5	15913.1	15397.7	16603.4	14279	16335.4	15163.7	14722.1	15783.7	15923	17055.4	15201.4
Q09666	Q09666		AHNAK		367628	374282	358373	364931	367153	349514	373845	387541	396064	375592	382874	384223	368763	373713	389146	390624	388299	388571
Q0JRZ9	Q0JRZ9		FCHO2		11932.6	11127.3	11319.3	11434.7	11385.9	11317.3	10451.2	10943.2	9647.27	11298.4	11437.4	11385.9	10767.2	12739.3	11739.2	10273.4	11246	10900.8
Q0P651	Q0P651		ABHD18		1150.15	1463.01		1344.45	1221.29	924.446	1374.6	1133.46	1113.93	642.07	1267.59	1057.66	914.291	1282.95	1387.15	1257.49	1174.19	672.772
Q0PNE2	Q0PNE2		ELP6		16476.2	22526.1	18292.5	22405	20040.6	20835.8	17947.4	25367.8	24060.7	17348.9	22187.6	24126.9	19222.7	22126.1	21254.8	22114.1	23225.3	20149.7
Q0VD83	Q0VD83		APOBR		27883	28759.6	27473.4	26663.7	27677.4	27749.5	28616.9	28032.2	29325.4	30830	27623.8	27129.7	26226.7	27882.7	28263.7	30748.4	30758.4	28467
Q0VDD7	Q0VDD7		BRME1		3659.49	2924.75	1697.59	3184.69	3058.33	3027.97	3614.25	2488.09	2550.17	3280.15	3207.35	3463.65	2670.32	2087.87	2111.73	2888.03	2732.28	2403.21
Q0VDF9	Q0VDF9		HSPA14		156548	157712	154089	158479	153411	143520	155042	160416	166463	153595	157487	156219	152287	161509	163353	173339	158834	159431
Q0VDG4	Q0VDG4		SCRN3		64100.5	65400.6	62423.8	62471.1	65324.9	60176.2	60718.3	65644.9	64327.9	67565.8	67148.4	65004.7	57973.3	61702.4	65439.4	67429.7	64260.9	62071.4
Q0VG06	Q0VG06		FAAP100		12991.6	13826.6	11791.1	12178.2	12889.8	13759.4	11369.4	12433.4	12242	12895.3	12219.9	12786.1	12709.6	11335.5	11082.4	11767	12452.3	12977.6
Q0VGL1	Q0VGL1		LAMTOR4		2328.38	1945.6		2458.91	2416.63	2114.92	1905.57	3138.47		2213.57	2022.64	1747.57	1536.34	2120.18	2529.96	2943.58	2236.36	1754.61
Q0ZGT2	Q0ZGT2		NEXN		3639.35	2626.92	2602.58	2565.52		2570.37	2422.61	3755.48	3961.25	2536.23	3210.43	2747.86	2146.21	4170.42	3346.89	2652.76	3744.34	2101.61
Q10469	Q10469		MGAT2		10529.2	10606.4	11043.7	9891.41	9760.87	10887.1	10542.2	11250.3	10715.6	11998.6	10990.4	10955.7	10696	11219.5	10271.4	11207.1	10625.1	10130.8
Q10471	Q10471		GALNT2		77645.2	79351.3	76334.7	79610	79845.7	80695.3	79234.5	82765.4	80559.6	80589.3	78497.5	79943.9	80074.8	83433	82770.5	82044.1	82452.2	81053.9
Q10472	Q10472		GALNT1		6608.3	7063.06	6743.5	7164.25	7050.11	6813.17	6764.17	6413.61	7322.16	7032.86	6777.3	6485.5	6946.24	6617.21	6121.07	7884.11	6283.73	5927.79
Q10567	Q10567		AP1B1		175486	173694	171041	179547	178398	170511	174180	181357	174375	173903	171879	170817	168905	172262	176782	175601	181347	177401
Q10570	Q10570		CPSF1		115010	116553	111996	116293	115595	118964	119233	114326	115542	111861	117224	114355	113539	123548	118152	114471	116156	118038
Q10589	Q10589		BST2		167396	178179	172166	175845	194712	163983	188476	204071	186598	188738	190842	180181	198630	194268	181706	200279	183479	196464
Q10713	Q10713		PMPCA		200238	203818	188647	189795	186353	181843	197014	206193	201796	196561	200443	202352	190062	194900	198737	212335	207608	199269
Q10740	Q10740		LAP2		58176.4	55615	56549.1	57018	59345.8	59593.9	32113	31951	32224.4	59138.1	32186.5	58144.4	58321.5	32831	32471.2	32359.1	30374.6	30950.1
Q12000	Q12000		TMA46		8027.11	7607.7	5747.32	7333.84	6102.6	8481.68	5736.36	4781.71	4086.27	8214.56	3754.44	9016.87	6890.6	5357.67	5315.69	5098.87	6229.15	6562.22
Q12003	Q12003		ENV7		3634.92	3214.24	3316.92	3989.94	3962.82	2979.29	2561.07	2613.39	2468.65	3757.56		3167.76	4647.62	1745.38	2596.56	3115.96	1763.89	2167.56
Q12008	Q12008		GPM2		168521	160804	165372	165913	160326	155813	95937.5	98424.7	86148.2	166808	95070	178810	176401	92300.4	85502.5	82323	89629.2	96114.6
Q12009	Q12009		TRM8		47632.4	48684.1	50186.8	46212.9	49304.4	49453.8	26163.5	27190.8	25493.6	46936.7	25744.4	51855.1	51203.6	26350.6	26792	26026.3	24391	25484.7
Q12010	Q12010		YPQ1		73336.7	72294.8	69114.3	79520.9	75838.2	83769.2	46322.1	41356.7	41983	74569.1	40939.8	80556.1	76611.5	47440.8	40959.1	38869.3	37279.1	43595.7
Q12012	Q12012		YOR289W		21109.2	24077.8	21886	24000.6	21429.6	22521.5	10312.8	10547.6	11644.4	22336.5	11933.9	23004.9	23252.2	13016.4	10764.1	12069.4	13349.7	10614
Q12015	Q12015		DSC3		8672.04	9746.68	9335.35	8865.86	8181.97	8325.88	5117.25	5549.48	5065.37	10144	4226.63	9928.11	8657.99	3988.8	4304.27	5647.23	5233.52	4594.42
Q12016	Q12016		VPS68		76769	78391	78016.1	68512.9	77225.7	72198.9	39544.1	37645.4	37005.2	82217	37779.4	75066.8	74491.1	38276.5	41851.9	37209.3	37201.6	39493.1
Q12017	Q12017		PLP2		17980	18676.6	18212.2	18498.2	15803.7	18386.1	10290.6	9180.85	9671.16	18431.2	9787.15	18549.3	18459.7	10716.8	9084.11	9892.31	9826.54	9612.23
Q12018	Q12018		CDC53		70877.8	68186.9	70026.2	67341.5	69110.5	66748.7	39973.2	38593.9	39622.9	73840	40077.4	74003.9	72234.9	39968.4	40210.8	40692.2	39975.9	37705.2
Q12019	Q12019		MDN1		106144	103013	100492	101536	106843	101507	59334.5	62073.7	60465.6	107862	61860.4	107984	106374	59214.5	63133.3	57266.1	58729.6	57035.8
Q12020	Q12020		SRL2		3910.35	3500.54	2904.72	3461.45	3839.64	3833.8	2212.26	1701.19	1387.5	3152.06	2185.3	3694.76	3575.17	1508.04	1138.03	1569.2		1765.8
Q12024	Q12024		YTM1		32758.5	36007.6	34243	33787.9	28627.3	28084.5	19106.6	20732	27415.7	38090.7	22815.1	35870.9	35316.6	20349.3	26076.3	23873.5	24585.8	25130
Q12025	Q12025		EMC10		28855.8	25919.6	32424	29276.2	32320.1	26452.2	19227.2	15001.5	16341.6	30190.7	16116.8	30273.6	32500	17325.1	17937.4	15082.2	14203.3	18504.4
Q12028	Q12028		APL4		27694.3	25367.7	28196.7	25500.9	27044.1	26664.1	14791.1	15975.7	14935.1	29557	16329.6	30152.1	27788.6	14372.8	15362.6	15753.2	14779.3	14754.9
Q12029	Q12029		FSF1		14810.7	18656.7	10057.7	12783.9	11797.7	9012.79	3847.91	9797.58	7392.61	14855.4	6705.72	16675.8	9968.19	7703.4	7418.29	8915.17	10696.9	8216.14
Q12030	Q12030		TAF10		8379.45	7628.84	5845.95	7596.7	6925.23	7108.68	3422.98	4241.7	4238.07	7692.75	4272.61	8733.89	7494.9	4696.46	3943.14	4910.44	3880.96	3350.76
Q12032	Q12032		AIM41		101613	102669	99225	105759	95927.1	93651.8	56370.5	58231	57623.4	115087	56918	115990	103800	56821.4	53638.9	58531.6	62329	55009.5
Q12034	Q12034		SLF1		30945	29956.3	30325.4	32450.5	31785.7	32862	18000.2	18604.6	18186.4	35993.1	17494.2	35018.6	33815.6	20144.6	18752.6	18423.3	18790.7	17275.8
Q12038	Q12038		SRO7		11158.9	11365.9	11893.4	11112.6	11569.3	10670.9	5298.1	5657.61	4969.23	10430.8	6302.75	12342.3	13326.2	6469.36	5873.04	6288.68	6122.33	7382.72
Q12044	Q12044		RCN2		50616.4	50594.6	56233.5	50984.9	51146.2	54339.3	29260.7	30211.1	28382	52474.3	29774	55700.8	51803.1	29146.2	28392.4	28448.1	28910.1	29998.6
Q12049	Q12049		THP3		2318.15	3532.99	1980.97	2144.35	1941.93	2654.62	1482.68	1324.12	1168.23	3177.44	1465.39	2815.89	2702.23	1632.5	1305.84		1354.83	1640.18
Q12055	Q12055		FAP7		148624	167314	159457	141680	150872	154562	80046.2	89317.1	101203	167533	83495	161378	162347	81091.1	89447.2	86960.3	77982.3	95888.9
Q12060	Q12060		HFI1		7798.46	8874.89	7066.63	7974.31	6369.61	8606.14	4745.21	5231.11	3997.9	8736.81	3633.2	8720.17	8958.23	4545.01	4653.28	4520.44	4167.5	4213.43
Q12063	Q12063		NUS1		14654.7	14004.6	16002.8	15349.3	16093.1	14332.4	7005.28	8096.17	7893.31	17125.1	7374.53	16598.1	15990.5	7761.42	9848.66	7145.2	8089.02	10223.3
Q12068	Q12068		GRE2		64630.4	63307.6	63896	65901.2	65363	66880.7	38606.1	36504.6	36283.7	73271.5	37976.9	67402.4	65361.5	37176.4	35170.8	36591.3	38580.5	35823.7
Q12071	Q12071		VPS54		23226.6	24103.7	21402.3	20764.3	21363.4	17993.9	13589.9	18600.3	15834.7	22323.9	14136.4	20816.1	23577	18315.4	25567.1	23518.7	20339.5	23081
Q12072	Q12072		IOC2		32099	30737.9	33417.8	33574.5	35593.7	33636.9	17037.7	20744.6	22130.8	33375.5	20257.2	32524.6	31996.2	20810.3	18917.5	20814	18303	20753.8
Q12074	Q12074		SPE3		176960	184297	181122	180555	179104	170256	105130	105066	99896	183841	97651.3	188470	191763	99157.1	112324	106691	102094	114094
Q12078	Q12078		SMF3		29305.3	33861.7	30496.6	29068.9	30562.6	27383.1	17417.1	20775.3	20934.2	35320.1	18376.7	30347.5	28255.8	19263.3	18848.5	20031.9	22183.9	18309.8
Q12080	Q12080		NOP53		11390.4	11512.4	11452.3	14808			12031.5	14463	14532.3	13638.4	12691	13451.5	13744	14267.8	17351.7	16808.8	20592.4	17224.5
Q12091	Q12091		DAP1		16042.4	14906.4	15542.4	12614	13281.2	11370	7516.54	9320.87	8082.23	14105	9351.51	13732.5	14755.3	7207.3	10178.9	6667.57	8138.93	8319.93
Q12096	Q12096		GNT1		14045.8	12954	12365.7	13196.6	14725.4	13727.3	9085.2	9137.99	7753.7	14822.6	8160.81	14114.2	12827.7	9891.28	8988.51	8953.92	7139.47	9520.95
Q12100	Q12100		RTK1		6241.11	6175.92	5969.03	6095.47	5794.36	5507.62	3363.88	3775.82	3858.32	5904.75	3819.51	7175.28	5587.79	2862.25	3473.35	3762.76	3648.39	2959.07
Q12102	Q12102		CFT2		13774	12986.7	13272.5	12565.9	11327.9	12762.7	6289.92	7139.88	7385.1	15703	6556.24	12342.4	13896.9	7670.94	6862.2	8614.26	7343.09	5899.06
Q12108	Q12108		RTC5		8352.86	9148.62	9811.52	8751.74	9088.24	10231	5277.48	5388.33	6228.04	10083	4933.41	9555.27	9683.2	5615.44	5344.31	5352.95	4859.69	4846.55
Q12109	Q12109		WRS1		122903	123462	122666	115097	114971	112402	68107.6	70386.4	68151.2	130729	66594.6	127690	124702	71117.8	68943.3	77886.2	71155.8	70780.7
Q12113	Q12113		TY2B-OR1		22912.2	18893.3	17488	19192.2	19822.4	17565.5	10518.9	11953.5	9651.96	18929.4	11062	20096.3	24710	9754.21	10772.8	9723.1	9531.61	9385.17
Q12114	Q12114		CHS5		18078.6	20061.8	18826.9	20651.1	19056.3	18853	11703.5	11913.4	11626.2	22743.1	11488.8	20149.1	18347.2	12401.2	11432.9	10925.3	10662.6	10714.1
Q12117	Q12117		MRH1		301609	297371	318784	326285	302967	280319	198710	179228	171328	323515	178932	342681	350846	161800	170868	165701	180155	180073
Q12118	Q12118		SGT2		298943	307937	282651	267555	264107	249119	163033	183547	167093	320184	159378	331629	307879	166030	170921	176213	174540	165939
Q12122	Q12122		LYS21		292119	277883	302908	297428	287997	297367	163220	157146	162407	305050	167778	318500	314084	163413	166576	161519	164545	157984
Q12123	Q12123		DCS2		77870.2	76634	74871.1	77918.8	80684.4	75902.6	41649.6	38298.2	42845.5	74989.9	42570.7	80306.4	86402.4	42184.4	42685.5	40867.9	43627.5	39735
Q12124	Q12124		MED2		1733.08	2064.16	1754.05	1625.58	1814.22	1428.43	1252.92	1984.83	2059.68	3580.97	1307.84	2827.58	2188.13	1592.11	1689.77	2148.29	2284.53	1498.9
Q12125	Q12125		GET4		65359.9	62278.1	62604.9	62878.1	63015	59539	34468.7	37266.4	34350.2	66012.9	33292.8	66839.5	67203.9	36957.4	35688.6	39387.2	32850	35315.3
