Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Alpha_02.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Alpha_02.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Alpha_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Alpha_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Alpha_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Alpha_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Gamma_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Beta_02.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Gamma_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Beta_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Beta_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Gamma_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Gamma_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Gamma_02.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Beta_02.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Beta_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Beta_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Gamma_02.mzML
P43590	P43590		YFR006W		2.92609e+06	1.64178e+06	2.85869e+06	1.48314e+06	2.34417e+06	1.55341e+06	2.93618e+06	2.592e+06	1.58631e+06	2.49159e+06	2.3242e+06	2.58187e+06	1.46695e+06	1.54363e+06	1.54189e+06	916846	1.43877e+06	2.7126e+06
P43591	P43591		YFH7		655740	158452	394285	212990	521126	213887	451774	570254	158079	313652	526062	454518	247361	169390	162731	225748	187626	480329
P43593	P43593		UBP6		8.52541e+06	4.89005e+06	8.72169e+06	4.6803e+06	8.56835e+06	5.14945e+06	8.18671e+06	7.72036e+06	4.41231e+06	7.52015e+06	7.92903e+06	8.26031e+06	4.50988e+06	4.35809e+06	4.50765e+06	3.77458e+06	4.55335e+06	8.00705e+06
P43594	P43594		MIC19				1.02543e+06	759628		690189	761060	829404	611030		802529	833608	731776			577534	652876	
P43597	P43597		AIP5		2.94926e+06	1.46704e+06	2.63432e+06	1.23969e+06	2.75402e+06	1.60377e+06	2.59604e+06	2.50999e+06	1.32334e+06	2.27737e+06	2.87175e+06	2.66046e+06	1.25307e+06	1.27661e+06	1.24727e+06	753473	1.16888e+06	2.47079e+06
P43598	P43598		IGD1		1.56809e+06	996978	1.54972e+06	946915	2.01261e+06	1.17356e+06	1.92889e+06	1.49691e+06	993596	1.40159e+06	1.72446e+06	1.67912e+06	923391	906129	831123	639052	917726	1.70475e+06
P43603	P43603		LSB3		1.59201e+07	8.00114e+06	1.59703e+07	7.57008e+06	1.43317e+07	7.84385e+06	1.56063e+07	1.49926e+07	8.45795e+06	1.46674e+07	1.42869e+07	1.50195e+07	8.16384e+06	8.36748e+06	8.09299e+06	8.81426e+06	7.62696e+06	1.49322e+07
P43609	P43609		RSC8		5.85863e+06	2.94479e+06	5.90164e+06	2.73967e+06	5.40867e+06	2.71543e+06	5.51406e+06	5.30829e+06	3.1844e+06	5.44654e+06	5.57713e+06	5.60174e+06	3.03222e+06	3.0791e+06	2.84272e+06	2.33228e+06	2.9711e+06	5.36553e+06
P43612	P43612		SAP155		1.5742e+06	1.16035e+06	1.81307e+06	923153	1.71139e+06	315072	1.45571e+06	1.71737e+06	859799	1.59337e+06	1.76152e+06	1.47641e+06	919033	780037	1.07399e+06	779188	705196	1.39792e+06
P43613	P43613		ERJ5		1.78304e+06	890020	2.06875e+06	938409	1.90773e+06	967292	1.50603e+06	1.58339e+06	946708	1.59152e+06	1.78097e+06	1.8254e+06	1.12626e+06	1.20804e+06	1.00261e+06	748421	1.04415e+06	1.69288e+06
P43616	P43616		DUG1		5.14751e+07	2.50262e+07	5.08083e+07	2.56404e+07	4.64599e+07	2.59706e+07	4.92912e+07	4.57052e+07	2.56266e+07	4.63249e+07	4.59744e+07	5.14042e+07	2.54136e+07	2.51547e+07	2.36143e+07	2.24153e+07	2.48341e+07	4.85362e+07
P43619	P43619		BNA6		5.70616e+06	2.85078e+06	5.91062e+06	2.7376e+06	4.13334e+06	2.15736e+06	5.70033e+06	5.62887e+06	3.08955e+06	5.56353e+06	4.44445e+06	5.34457e+06	2.60437e+06	2.82122e+06	2.93301e+06	3.41206e+06	2.36555e+06	5.71612e+06
P43621	P43621		RET2		8.65064e+06	4.0393e+06	8.59038e+06	3.99616e+06	6.35512e+06	4.11455e+06	8.03441e+06	7.4402e+06	4.27869e+06	7.81087e+06	6.66487e+06	7.68876e+06	4.12137e+06	4.45344e+06	4.21793e+06	4.15362e+06	3.83014e+06	7.96527e+06
P43636	P43636		ALG2		3.01324e+06	2.0662e+06	3.23648e+06	2.17222e+06	2.76467e+06	1.56376e+06	2.58299e+06	2.94558e+06	1.55461e+06	2.46633e+06	2.74379e+06	2.87414e+06	2.12523e+06	2.193e+06	2.14026e+06	1.44005e+06	2.23224e+06	2.89572e+06
P43638	P43638		MHP1		2.52729e+06	1.14383e+06	2.4499e+06	1.37658e+06	2.18117e+06	1.10968e+06	2.10323e+06	2.30747e+06	1.21983e+06	2.17671e+06	2.08503e+06	2.27007e+06	1.14115e+06	1.12793e+06	1.14835e+06	1.32969e+06	1.31597e+06	2.46804e+06
P43639	P43639		CKB1		2.27536e+06	1.03235e+06	2.3794e+06	1.07588e+06	2.08238e+06	956804	2.20736e+06	2.23926e+06	1.00718e+06	1.84377e+06	2.2012e+06	2.41898e+06	1.1891e+06	1.24912e+06	1.10046e+06	555273	1.08018e+06	2.15132e+06
P43686	P43686		PSMC4		3.31199e+07	3.2891e+07	3.25455e+07	3.40514e+07	2.89583e+07	3.18014e+07	3.35244e+07	3.24983e+07	3.44352e+07	3.1589e+07	3.09534e+07	3.1335e+07	3.3623e+07	3.40674e+07	3.34227e+07	3.52352e+07	3.22411e+07	3.27452e+07
P43897	P43897		TSFM		7.50917e+06	7.39959e+06	7.69646e+06	7.85591e+06	6.68474e+06	7.63853e+06	7.23132e+06	7.45415e+06	7.10275e+06	7.20657e+06	6.93003e+06	7.39731e+06	7.6982e+06	7.60886e+06	7.52572e+06	6.87604e+06	7.55915e+06	7.31131e+06
P45523	P45523		fkpA		1.41022e+06	5.74042e+06	1.63322e+06	6.06741e+06	1.40202e+06	5.53673e+06	1.41003e+06	1.42424e+06	6.19501e+06	1.63382e+06	1.54087e+06	1.49692e+06	6.19439e+06	5.97686e+06	6.2042e+06	5.59236e+06	5.70224e+06	1.35753e+06
P45577	P45577		proQ		708356	2.55119e+06	449609	2.5e+06	500416	2.21756e+06	686902	514479	2.47276e+06	726361	629042	427874	2.40901e+06	2.56083e+06	2.52317e+06	2.73024e+06	2.34217e+06	411519
P45748	P45748		tsaC			519511		357481		570665			420363			208056	442343	666874	570983	219257	560921	
P45818	P45818		ROK1		657216	259392	726305	265248	467758	220232	648296	664137	176321	590563	493475	483251	205323	308204	244532	239665	168361	735623
P45880	P45880		VDAC2		6.80021e+07	6.88517e+07	6.75407e+07	7.01179e+07	6.53733e+07	7.33495e+07	6.82374e+07	6.67578e+07	7.08921e+07	6.69996e+07	6.86918e+07	6.85553e+07	7.15492e+07	6.92223e+07	6.72641e+07	6.61089e+07	7.29199e+07	6.5804e+07
P45954	P45954		ACADSB		1.32957e+06	1.12322e+06	1.42805e+06	1.09093e+06	1.51e+06	1.35349e+06	944391	1.32685e+06	1.01873e+06	618315	1.25984e+06	1.50438e+06	1.35314e+06	1.22092e+06	1.24165e+06	407125	1.49088e+06	1.35624e+06
P45955	P45955		cpoB			418088		358986		417747		130618	525065				538306	465255	480201	426569	525334	
P45973	P45973		CBX5		2.63346e+07	2.54883e+07	2.33185e+07	2.578e+07	2.33941e+07	2.44727e+07	2.65274e+07	2.55292e+07	2.57769e+07	2.40206e+07	2.29871e+07	2.34794e+07	2.26625e+07	2.5736e+07	2.02498e+07	2.26707e+07	1.95796e+07	2.53587e+07
P45974	P45974		USP5		1.46541e+07	1.53021e+07	1.47971e+07	1.51596e+07	1.26952e+07	1.42365e+07	1.43966e+07	1.44832e+07	1.52959e+07	1.38566e+07	1.38009e+07	1.41672e+07	1.54573e+07	1.56156e+07	1.49868e+07	1.3141e+07	1.45312e+07	1.4379e+07
P45976	P45976		FIP1		920775	399188	892718	355583	774148	450652	761772	807223	339492	496050	936819	956366	347752	443500	330949	103304	471412	613469
P45978	P45978		SCD6		7.01987e+06	3.85664e+06	6.47681e+06	3.29325e+06	6.71709e+06	4.00166e+06	6.15772e+06	6.03842e+06	3.61196e+06	5.40058e+06	6.21267e+06	6.9975e+06	3.85174e+06	3.84722e+06	3.78362e+06	2.95517e+06	3.7531e+06	6.30355e+06
P45983	P45983		MAPK8		2.87141e+06	3.00178e+06	2.96915e+06	3.12002e+06	2.28878e+06	2.5358e+06	3.2856e+06	2.86462e+06	3.23364e+06	2.21086e+06	2.57577e+06	2.64427e+06	2.77375e+06	2.64426e+06	2.94731e+06	2.0576e+06	2.30737e+06	2.82972e+06
P46013	P46013		MKI67		1.66849e+06	1.58277e+06	1.53685e+06	1.45746e+06	1.34645e+06	1.46314e+06	1.52215e+06	1.53482e+06	1.515e+06	1.05378e+06	1.41217e+06	1.56366e+06	1.6971e+06	1.48873e+06	1.59993e+06	1.12486e+06	1.43366e+06	1.52132e+06
P46020	P46020		PHKA1			399834	164168	385868	276297	585003		204073			196709	157646	309103	221011	283289	188090	304136	207896
P46060	P46060		RANGAP1		1.03471e+07	1.03535e+07	1.0614e+07	1.06248e+07	1.02816e+07	1.0724e+07	1.04959e+07	1.02959e+07	1.08857e+07	1.00004e+07	1.04339e+07	1.07268e+07	1.09982e+07	1.09958e+07	1.05058e+07	1.00807e+07	1.06144e+07	1.03356e+07
P46063	P46063		RECQL		6.67147e+06	6.1157e+06	6.38044e+06	6.43212e+06	5.458e+06	5.73256e+06	6.5754e+06	6.63672e+06	5.78152e+06	6.35029e+06	5.76477e+06	6.40922e+06	6.08161e+06	5.87674e+06	5.87248e+06	6.77016e+06	5.57942e+06	6.35061e+06
P46087	P46087		NOP2		6.55664e+06	6.41973e+06	6.77573e+06	6.86788e+06	6.12206e+06	6.52564e+06	6.59075e+06	6.34838e+06	6.8199e+06	6.67097e+06	6.43007e+06	6.48286e+06	6.92262e+06	6.86074e+06	6.59887e+06	6.65349e+06	6.66993e+06	6.24007e+06
P46108	P46108		CRK		3.9893e+06	4.52906e+06	4.21692e+06	4.39017e+06	4.01061e+06	4.51256e+06	4.15438e+06	4.34678e+06	4.21755e+06	4.07359e+06	4.15179e+06	4.07426e+06	4.37837e+06	4.59487e+06	4.28657e+06	4.37983e+06	4.33744e+06	4.24435e+06
P46109	P46109		CRKL		3.68888e+07	3.76534e+07	3.6007e+07	3.68377e+07	3.35303e+07	3.85794e+07	3.72106e+07	3.59788e+07	3.84916e+07	3.51397e+07	3.57896e+07	3.65877e+07	3.8774e+07	3.93125e+07	3.71058e+07	3.33789e+07	3.71171e+07	3.58165e+07
P46151	P46151		MET12		1.09384e+06	684671	1.28577e+06	509928	1.41498e+06	628165	1.14656e+06	1.0945e+06	637978	916496	1.18929e+06	1.23783e+06	615628	584895	564202	433324	656316	1.04084e+06
P46199	P46199		MTIF2		2.75553e+06	3.27481e+06	3.14605e+06	3.46403e+06	2.69525e+06	3.23627e+06	2.87168e+06	3.04041e+06	3.02905e+06	3.10929e+06	3.17315e+06	3.09832e+06	3.40349e+06	3.28963e+06	3.27048e+06	3.05725e+06	3.37239e+06	3.03061e+06
P46367	P46367		ALD4		2.03704e+07	1.05105e+07	2.07473e+07	1.04141e+07	1.92362e+07	1.07539e+07	1.99537e+07	1.90238e+07	1.0874e+07	2.07813e+07	1.86937e+07	1.97808e+07	1.07283e+07	1.0698e+07	1.01756e+07	1.09227e+07	1.07059e+07	1.88021e+07
P46379	P46379		BAG6		1.32335e+07	1.42821e+07	1.32468e+07	1.42572e+07	1.24393e+07	1.65476e+07	1.26318e+07	1.31377e+07	1.37902e+07	1.15832e+07	1.35663e+07	1.36201e+07	1.45423e+07	1.4335e+07	1.38596e+07	1.16417e+07	1.44805e+07	1.28461e+07
P46459	P46459		NSF		6.59212e+06	6.85326e+06	6.56588e+06	6.76539e+06	5.57828e+06	6.54507e+06	6.67164e+06	6.6889e+06	6.58969e+06	6.47501e+06	6.01196e+06	6.601e+06	6.62841e+06	6.61231e+06	6.63637e+06	6.53777e+06	6.19916e+06	6.55617e+06
P46654	P46654		RPS0B		4.69676e+06	2.28529e+06	4.30194e+06	2.07594e+06	4.70892e+06	2.30684e+06	4.39933e+06	4.0293e+06	2.52267e+06	3.81815e+06	4.27321e+06	3.98945e+06	2.22326e+06	2.36768e+06	2.26315e+06	1.59959e+06	2.3163e+06	4.30889e+06
P46655	P46655		GUS1		2.73755e+07	1.36477e+07	2.82378e+07	1.37555e+07	2.31008e+07	1.32456e+07	2.58426e+07	2.53639e+07	1.33658e+07	2.64478e+07	2.35001e+07	2.59295e+07	1.35464e+07	1.35231e+07	1.32715e+07	1.43087e+07	1.30514e+07	2.57561e+07
P46669	P46669		RPA43		6.47725e+06	3.67436e+06	5.55867e+06	3.4988e+06	4.71619e+06	3.29603e+06	6.43211e+06	5.89958e+06	3.17698e+06	6.13162e+06	5.31842e+06	5.7921e+06	3.18019e+06	3.14241e+06	3.14442e+06	2.35729e+06	2.90841e+06	5.92733e+06
P46672	P46672		ARC1		2.13129e+07	1.1275e+07	2.18095e+07	1.14421e+07	1.8149e+07	1.03495e+07	1.96044e+07	1.9282e+07	9.98841e+06	1.80582e+07	1.84727e+07	1.97307e+07	1.06588e+07	1.0647e+07	1.06513e+07	8.97474e+06	1.00818e+07	1.98883e+07
P46673	P46673		NUP85		1.8457e+06	994616	1.71467e+06	662658	1.75957e+06	803696	1.77359e+06	1.75312e+06	987621	1.61576e+06	1.62646e+06	1.69847e+06	689370	876421	930361	432280	628483	1.65248e+06
P46676	P46676		SUM1		514779	217806	475664	138515	514646	193999	506480	455643	177735	352588	543635	538703	233503	168400	130811	56103.2	235444	416601
P46680	P46680		AIP1		9.3828e+06	4.52015e+06	9.44757e+06	4.64386e+06	8.8803e+06	4.78414e+06	8.29834e+06	8.52074e+06	4.5508e+06	8.5508e+06	8.48267e+06	9.11626e+06	4.73447e+06	4.56106e+06	4.4161e+06	4.05815e+06	4.73764e+06	8.73553e+06
P46682	P46682		APL6		974595	545369	1.00321e+06	647938	1.1483e+06	722093	804591	861608	476042	764315	1.0423e+06	1.04714e+06	587971	465440	441587	288223	598477	817094
P46683	P46683		YAR1		3.22637e+06	1.62417e+06	3.36375e+06	1.64578e+06	3.37757e+06	1.68323e+06	3.07829e+06	3.02991e+06	1.76246e+06	2.41738e+06	3.28492e+06	3.27585e+06	1.89074e+06	1.89385e+06	1.75092e+06	2.03229e+06	1.9435e+06	3.17783e+06
P46736	P46736		BRCC3		1.72542e+06	1.87259e+06	1.67409e+06	1.74139e+06	1.84432e+06	1.99511e+06	1.64418e+06	1.69611e+06	1.6713e+06	1.44309e+06	1.77805e+06	1.64026e+06	1.91229e+06	1.76316e+06	1.87976e+06	1.0245e+06	2.02732e+06	1.55398e+06
P46776	P46776		RPL27A		1.03622e+08	1.02484e+08	1.04635e+08	1.01161e+08	8.93471e+07	1.02638e+08	1.01553e+08	1.00706e+08	1.02824e+08	9.72384e+07	9.22603e+07	9.81771e+07	1.02226e+08	1.06601e+08	9.906e+07	9.54897e+07	9.62093e+07	1.05156e+08
P46777	P46777		RPL5		5.46509e+07	4.83792e+07	5.26789e+07	5.37531e+07	5.32822e+07	4.80347e+07	5.17669e+07	5.38851e+07	5.69323e+07	4.48492e+07	5.56917e+07	5.31988e+07	5.65541e+07	5.94422e+07	5.19197e+07	3.37503e+07	5.14434e+07	5.08013e+07
P46778	P46778		RPL21		2.56078e+07	2.76084e+07	1.97644e+07	4.31658e+07	1.74501e+07	3.42784e+07	2.16613e+07	2.13299e+07	2.55954e+07	2.1165e+07	1.9608e+07	2.00508e+07	2.18177e+07	2.27955e+07	1.99275e+07	2.30039e+07	2.48161e+07	1.46221e+07
P46779	P46779		RPL28		3.8931e+07	3.86883e+07	3.89351e+07	4.08787e+07	3.36902e+07	3.40919e+07	3.959e+07	3.87378e+07	3.92581e+07	3.99177e+07	3.67771e+07	4.05245e+07	4.17017e+07	4.24066e+07	3.81195e+07	3.75208e+07	3.50706e+07	3.98116e+07
P46781	P46781		RPS9		4.91304e+07	5.12557e+07	4.85673e+07	5.18474e+07	3.86447e+07	4.61144e+07	5.0041e+07	4.93771e+07	5.06374e+07	5.29216e+07	4.38648e+07	4.7361e+07	5.03591e+07	5.01878e+07	5.08861e+07	5.62453e+07	4.85897e+07	4.8373e+07
P46782	P46782		RPS5		9.01979e+07	5.37027e+07	8.50362e+07	8.26249e+07	6.75333e+07	6.05315e+07	9.62761e+07	8.38748e+07	8.54321e+07	9.01453e+07	7.42595e+07	8.98597e+07	6.9028e+07	7.45918e+07	5.22427e+07	8.27318e+07	4.80511e+07	9.61809e+07
P46783	P46783		RPS10		6.43765e+07	7.66367e+07	7.15524e+07	8.14013e+07	5.35901e+07	5.99432e+07	6.64438e+07	6.46789e+07	7.61817e+07	6.67833e+07	5.54565e+07	6.37505e+07	6.81602e+07	8.21132e+07	7.75774e+07	7.98149e+07	6.20418e+07	6.62225e+07
P46784	P46784		RPS10B		2.30778e+07	1.16428e+07	2.33145e+07	1.1222e+07	1.84606e+07	9.58522e+06	2.06329e+07	2.22292e+07	1.11376e+07	2.15497e+07	1.92832e+07	2.01912e+07	1.08777e+07	1.05744e+07	1.09813e+07	1.28306e+07	1.01846e+07	2.21185e+07
P46821	P46821		MAP1B		5.28131e+06	5.65356e+06	5.45409e+06	5.61124e+06	5.31024e+06	6.47643e+06	5.37157e+06	5.24536e+06	5.6653e+06	4.80208e+06	5.51223e+06	5.71456e+06	5.91649e+06	5.7371e+06	5.50163e+06	4.41173e+06	5.99177e+06	5.22339e+06
P46926	P46926		GNPDA1		6.5583e+06	6.6314e+06	6.17053e+06	6.71764e+06	5.31659e+06	6.6478e+06	6.10141e+06	6.30895e+06	6.51436e+06	6.24342e+06	5.90734e+06	5.9444e+06	6.31028e+06	6.28493e+06	6.58114e+06	6.10786e+06	6.32924e+06	6.0661e+06
P46934	P46934		NEDD4		811157	503920	601517	386153	676930	476657	812447	810347	910318	403499	711698	763196	807097	806517	690589	315109	549812	682538
P46940	P46940		IQGAP1		7.38124e+06	7.89444e+06	7.60696e+06	7.92497e+06	6.77662e+06	8.08028e+06	7.62448e+06	7.40352e+06	7.65691e+06	7.19402e+06	7.14205e+06	7.42438e+06	7.74895e+06	7.64239e+06	7.52131e+06	7.36673e+06	7.61178e+06	7.27916e+06
P46951	P46951		YPP1		135995	15766.9	125359		131831	70712.9	106069	107159	52890.2		131401	168471	19677.7	24851.3	42743.1			92376
P46956	P46956		PHO86		7.92278e+06	3.85546e+06	7.98707e+06	3.90611e+06	6.76226e+06	3.90745e+06	7.19293e+06	7.09755e+06	4.10329e+06	7.61354e+06	7.15999e+06	7.32525e+06	4.03101e+06	4.29651e+06	3.91673e+06	4.35101e+06	3.95825e+06	7.05937e+06
P46957	P46957		POL31		830011	477519	766723	420700	724005	510952	755130	724745	414733	708688	621799	682256	330364	391004	408327	472067	372981	658152
P46965	P46965		SPC1		4.67365e+06	2.23176e+06	4.948e+06	2.19714e+06	3.74458e+06	2.06908e+06	3.87906e+06	4.00576e+06	2.46921e+06	4.10882e+06	3.64133e+06	4.23556e+06	1.83349e+06	2.27797e+06	2.34093e+06	2.9819e+06	2.06812e+06	4.4924e+06
P46969	P46969		RPE1		2.55949e+06	995238	2.50927e+06	969530	2.29545e+06	1.37325e+06	1.88054e+06	2.39647e+06	1.08808e+06	2.00932e+06	1.88029e+06	1.90954e+06	945292	1.01936e+06	1.06325e+06	1.32234e+06	724835	2.14188e+06
P46971	P46971		PMT4		4.73846e+06	2.17953e+06	4.7782e+06	2.11091e+06	6.07916e+06	2.78708e+06	4.7364e+06	4.18403e+06	2.15786e+06	3.69775e+06	4.48083e+06	4.57717e+06	2.38813e+06	2.26649e+06	2.32097e+06	401495	2.01915e+06	4.43062e+06
P46976	P46976		GYG1		4.40736e+06	4.58824e+06	4.42579e+06	4.89694e+06	4.48844e+06	5.06208e+06	3.79247e+06	4.35274e+06	4.03838e+06	3.17781e+06	4.44028e+06	4.3999e+06	4.37941e+06	4.58279e+06	4.5254e+06	4.06773e+06	4.62196e+06	4.13568e+06
P46977	P46977		STT3A		1.77278e+06	1.75968e+06	1.4155e+06	1.45613e+06	1.52036e+06	1.73882e+06	2.01549e+06	1.63136e+06	2.27632e+06	1.85107e+06	1.65273e+06	1.74923e+06	1.67841e+06	1.83706e+06	1.78097e+06	2.43169e+06	1.67264e+06	1.53374e+06
P46982	P46982		MNN5		2.60279e+06	1.1747e+06	2.42936e+06	1.14277e+06	2.3438e+06	1.08764e+06	2.44057e+06	2.44013e+06	1.27338e+06	2.20002e+06	2.35871e+06	2.48608e+06	1.30731e+06	1.2993e+06	1.18329e+06	1.01207e+06	1.17039e+06	2.27539e+06
P46984	P46984		GON7		1.3926e+06	655691	1.35749e+06	685365	1.48443e+06	695647	1.09894e+06	1.18449e+06	528700	906137	1.45218e+06	1.38054e+06	716041	658342	584485	286970	635412	1.23209e+06
P46985	P46985		MNN11		1.65092e+06	927075	1.62518e+06	967737	1.69002e+06	1.02993e+06	1.53415e+06	1.44899e+06	882120	1.69158e+06	1.60157e+06	1.66138e+06	977398	802008	864680	923701	842588	1.4242e+06
P46988	P46988		PFD1		1.84554e+06	809087	1.96072e+06	784678	1.69809e+06	1.06556e+06	2.17416e+06	1.67926e+06	1.00579e+06	2.06806e+06	1.74119e+06	1.98221e+06	1.30388e+06	859400	721343	1.33728e+06	818608	1.83464e+06
P46989	P46989		ATG27		2.62314e+06	1.58447e+06	2.75522e+06	1.78661e+06	2.36735e+06	1.36582e+06	2.55536e+06	2.48107e+06	1.58673e+06	3.85007e+06	2.3421e+06	2.4379e+06	1.56616e+06	1.56091e+06	1.56548e+06	4.42378e+06	1.33282e+06	2.42397e+06
P46990	P46990		RPL17B		2.365e+07	1.1467e+07	2.27882e+07	1.0948e+07	2.03461e+07	1.19191e+07	2.3359e+07	2.05736e+07	1.12058e+07	2.31833e+07	2.13593e+07	2.34984e+07	1.16577e+07	1.19577e+07	1.05173e+07	1.1289e+07	1.14865e+07	1.87589e+07
P46992	P46992		TOH1		5.03808e+06	2.755e+06	5.12203e+06	2.53125e+06	5.1375e+06	3.01688e+06	4.6857e+06	4.51112e+06	2.55221e+06	4.29065e+06	4.90182e+06	5.10462e+06	2.90405e+06	2.82223e+06	2.83736e+06	1.86029e+06	2.75192e+06	5.04025e+06
P47006	P47006		RPA34		1.21346e+06	732108	1.37562e+06	674725	1.1432e+06	564509	1.0801e+06	1.13061e+06		1.53394e+06	978407	1.16327e+06	583811	711954	807101	684151	681935	1.13643e+06
P47008	P47008		SFH5		4.36518e+06	2.07472e+06	4.69264e+06	2.17108e+06	3.17125e+06	1.87534e+06	4.26434e+06	3.89947e+06	2.31891e+06	4.37926e+06	3.27849e+06	3.84836e+06	1.95e+06	2.1536e+06	2.03124e+06	2.35195e+06	1.8932e+06	3.88864e+06
P47017	P47017		LSM1		862725	341395	726471	221711	922582	315980	1.07647e+06	788895	512259	753847	882561	889391	362173	383467	397782			992730
P47018	P47018		MTC1		9.00258e+06	4.60482e+06	9.23098e+06	4.14208e+06	7.65339e+06	4.19126e+06	8.23552e+06	8.25413e+06	4.98344e+06	8.763e+06	8.13489e+06	8.32367e+06	4.70307e+06	4.53836e+06	4.73083e+06	4.4164e+06	4.61443e+06	8.48536e+06
P47019	P47019		ALB1		1.1201e+06	749931	1.47807e+06	974962	822109	545819	865965	1.16578e+06	601067	1.31348e+06	993058	1.30896e+06	729726	665843	646470	749112	655843	1.15566e+06
P47025	P47025		MDV1		793365	576181	1.00909e+06	467752	924268	672377	784429	770530	463878	578022	858865	717888	502215	453759	531796		549486	695432
P47031	P47031		IML2		4.07711e+06	2.42264e+06	4.13279e+06	2.59318e+06	4.06291e+06	2.23424e+06	3.53099e+06	3.95573e+06	2.35105e+06	3.81942e+06	4.0844e+06	3.79809e+06	2.43561e+06	2.37422e+06	2.38212e+06	2.60036e+06	2.40968e+06	3.96925e+06
P47032	P47032		PRY1		1.08074e+06	361796	1.00088e+06	405189	802366	325001	931458	903612	354809	790170	858863	964987	463978	447740	338995	246209	333286	843367
P47035	P47035		NET1		6.4826e+06	3.51398e+06	6.24184e+06	3.17376e+06	6.19705e+06	3.74724e+06	5.99825e+06	6.14134e+06	3.4361e+06	4.86895e+06	6.00165e+06	6.34629e+06	3.75161e+06	3.69144e+06	3.36073e+06	2.83892e+06	3.77853e+06	5.74965e+06
P47037	P47037		SMC3		3.37505e+06	2.87992e+06	4.10273e+06	2.50789e+06	3.44821e+06	2.58858e+06	2.93895e+06	3.48097e+06	2.1877e+06	2.55797e+06	3.61399e+06	3.99526e+06	2.47324e+06	2.51139e+06	2.61367e+06	3.21916e+06	2.29904e+06	3.53694e+06
P47039	P47039		BNA3		7.22267e+06	3.56999e+06	6.27333e+06	2.85321e+06	7.30213e+06	3.63604e+06	6.26594e+06	6.84842e+06	3.54527e+06	5.71073e+06	7.05158e+06	6.84354e+06	3.95008e+06	3.95461e+06	3.57741e+06	3.03801e+06	3.57498e+06	6.32537e+06
P47044	P47044		YJL055W		3.90168e+06	2.23282e+06	3.79362e+06	1.92813e+06	3.58036e+06	2.27829e+06	3.37676e+06	3.50488e+06	2.00658e+06	3.18948e+06	3.65027e+06	3.54295e+06	1.87734e+06	1.98479e+06	1.88121e+06	1.73006e+06	1.9131e+06	3.5034e+06
P47045	P47045		TIM54		631808	379378	687768	416183	772116	304488	645133	524592	354911	529314	707777	718772	573568	384489	323567	225447	478344	651261
P47047	P47047		MTR4		2.55736e+06	1.22902e+06	2.76168e+06	1.10104e+06	2.81925e+06	1.27735e+06	2.5009e+06	2.35154e+06	1.29764e+06	2.2838e+06	2.70919e+06	2.46686e+06	1.32305e+06	1.23202e+06	1.19899e+06	1.05003e+06	1.31451e+06	2.48691e+06
P47054	P47054		NUP192		879124	432769	914654	387970	994289	552118	770382	922364	492383	863298	798349	873871	427098	480795	443862		392695	686496
