Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_A_Sample_Gamma_01.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_A_Sample_Beta_01.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_A_Sample_Gamma_02.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_A_Sample_Beta_02.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_A_Sample_Beta_03.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_A_Sample_Gamma_03.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_B_Sample_Beta_03.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_B_Sample_Alpha_01.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_B_Sample_Alpha_02.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_A_Sample_Alpha_01.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_B_Sample_Alpha_03.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_A_Sample_Alpha_02.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_A_Sample_Alpha_03.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_B_Sample_Gamma_03.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_B_Sample_Beta_02.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_B_Sample_Gamma_01.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_B_Sample_Beta_01.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_B_Sample_Gamma_02.d
Q12284	Q12284		ERV2		20019.7	20586.9	22727.7	22422.4	19624.9	19131.7	14817.5	13311.8	12917.6	19105.6	13385.6	21500.7	25591.8	9991.58	14032.6	13194.1	10644	11336.4
Q12285	Q12285		MDY2		56167	53449.9	56822.3	57680.1	54681.7	57095.7	35022.6	30404.6	29496.2	60852.6	31091	60345.3	53128.7	34102.8	31900.6	30441.2	29828.8	30053.1
Q12287	Q12287		COX17		14143.7	13911.2	13229.5	13667.5	12352	11521.3	5078.71	7336.79	6989.21	16957.7	6984.64	15499.1	11909.9	4704.94	5207.43	6905.59	6549.17	3982.1
Q12288	Q12288		YLR126C		10422	10070.2	9316.84	8906.62	9700.56	8219.42	4304.86	4510.08	4688.69	9458.99	4947.23	9711.54	7760.03	5044.1	4876.47	4927.41	4500.47	4444.75
Q12292	Q12292		ATG34		14790.7	14013.8	15881.1	15109.3	15927.5	14720.9	9439.89	8324.86	8996.57	15663.6	9346.67	17510.3	19192.4	8019.71	7276.47	8956.62	9933	8077.61
Q12296	Q12296		MAM3		17777.3	20010.2	17162.2	16571.8	15967.7	15474.6	9263.32	10138.3	9441.83	18328.3	9135.28	19035.2	16188.6	9415.5	10799.7	9096.04	10438.3	10461
Q12297	Q12297		TAF3		4203.92	3383.21	5736.84	3778.22	4081.75	4150.56	2302.59	3045.51	2077.79	4351.29	2542.31	4475.55	5460.95	2742.87		1900.68	2619.63	3305.9
Q12298	Q12298		YDR061W		36335.3	33500.5	26709.8	29867.4	33176.6	34016.7	24338.7	22666.7	22429.2	35048.5	17857.2	38796.3	33055.1	20879.7	26299.3	23198.4	23654.6	21700.5
Q12301	Q12301		YDL180W		5346.15	4329.64	5449.93	4624.44	5288.8	6253.15	3468.58	3286.07	3178.57	5599.35	2845.03	4027.42	4938.91	2432.58	2418.56	3269.36	2620.51	3319.52
Q12305	Q12305		RDL1		74385.3	84984.2	74016.3	74842.1	78139.7	76287.7	47814.6	46514.1	44555.9	91837.3	41588.8	83494.2	84086	45881.8	40583.3	52166.2	47688.8	44320.2
Q12306	Q12306		SMT3		161860	172814	174631	170260	152196	164613	90975.6	99447	94098.9	173273	97100.6	177171	171277	96993.8	107754	104596	86833.6	96636.1
Q12314	Q12314		SFM1		58406.9	60105.1	60571.2	62116.9	60052.9	58648.7	35351.5	32558.9	31758.4	63880.7	34843.7	65751.9	60606.1	37376.3	32720.4	33786.3	34033.3	32763.7
Q12321	Q12321		MED1		5975.44	6973.36	6983.59	6945.52	7259.98	5399.79	3362.09	3519.22	3542.39	7641.43		7173.43	6459.36	3744.75	4174.27	4426.97	4717.62	2806.96
Q12324	Q12324		YVC1		18713.6	17621.2	18459.2	18531.3	16364.9	13987.8	9919.88	10981.2	11615.1	15481.6	10141.9	16676	20328	10052.8	11071	10325.5	8638.94	10448.2
Q12329	Q12329		HSP42		179416	169822	173947	182409	178828	190950	80119.8	82943.2	83083	167418	94599.2	183052	186364	82263.7	82912	84351.9	87492.5	83596.5
Q12331	Q12331		YDR262W		345015	319625	299606	301048	325365	294066	257885	236542	212337	328834	232033	330013	333563	226976	231882	231732	230596	235616
Q12334	Q12334		SCM3		5687.25	7291.33	6770.93	6382.57	6502.56	6973.05	3446.26	3965.41	3098.53	6636.35	2874.9	5118.89	6004.18	3020.8	4690.42	4061.18	3748.08	5464.97
Q12335	Q12335		PST2		419744	406158	367610	368017	374232	367372	217331	216339	222512	384384	214591	461674	394451	220627	235838	247534	233317	243227
Q12339	Q12339		UTP23		16530.9	17451.2	16547.5	15946.6	15533.7	14087.8	8127.7	8493.03	8624.52	15476.4	10752.6	16168.4	20472.9	7537.34	8181.03	8656.61	7445.05	7721.6
Q12344	Q12344		GYP5		19773.8	20452.6	20221.1	20234.7	19751.5	18512.1	11753.2	13007.2	12824.1	21466.1	11395.4	21693.6	21901.6	13090.5	13895.1	13199.3	12880.8	12727.2
Q12345	Q12345		IES3		5907.34	4900.09	6351.09	6976.12	4687.06	5906.25	3069.48	3486.04	4073.24	6417.33	2513.32	5923.79	4470.06	3178.97	3223.04	3636.89	3046.7	2706.59
Q12349	Q12349		ATP14		23938.9	21081.5	21665.4	21434.6	24393.9	22640.1	12750	10594.7	13563.2	22149.5	10337.3	23126.7	24074.1	11611.4	11110.1	9019	10738.8	11837.1
Q12354	Q12354		YLR118C		50649.8	56533.9	45871.1	54421.1	45478.6	57201.9	30398.1	29323.8	27857.1	50416.8	32457.1	54835.4	57695.6	31654.5	30344.2	30195.5	30821	34323.4
Q12355	Q12355		PST1		13075.3	14056.6	11445.6	12797.4	13464.1	13345.6	6876.76	7688.25	6798.76	14518.1	6701.13	15565.5	15840.7	7751.05	7471.62	7764.23	8261.76	7272.63
Q12362	Q12362		RIB2		13557.8	14910.9	12823.7	12498.4	13905.4	14038.4	7671.13	8447.3	8504.26	13517.5	7042.8	13636	14078.8	6709.81	8167.8	7416.44	7390.69	8650.52
Q12363	Q12363		WTM1		480791	484703	451626	461872	465334	454299	269265	280099	275143	499171	273764	497315	480615	279834	264645	280860	283910	269325
Q12373	Q12373		HIF1		6067.48	7373.44	7701.95	6322.32	6507.08	5626.12	3881.07	2469.88	3124.51	6812.66	5022.91	5068.01	6819.67	3418.63	3665	4147.34	4035.47	4205
Q12377	Q12377		RPN6		225495	237568	230883	237349	221711	226615	130158	132893	117558	238990	128489	253960	244456	129041	130370	136529	126395	125575
Q12383	Q12383		TRM13		4284.87	4038.57	4670	3554.73	3010.95	4440.98			2586.21	3700.88		4211.3	4436.85	2690.56		2620.41	3774.32	
Q12386	Q12386		ARP8		34097	34061.8	34146.3	35046.6	32499.4	32935.6	18208.3	19045.8	17801.2	35677	19508	35518.6	35359.8	19094.2	19853.6	17131.8	19317.5	19890.1
Q12387	Q12387		MDM20		18813.8	19412.1	21307.7	18439.8	17377.4	23290.7	9571.3	9390.27	11494.1	21155.6	7408.08	19211.9	19995.9	9852.59	9894.54	7272.72	7777.35	7894.97
Q12389	Q12389		DBP10		29707.7	32867.5	31082.2	29243.6	27966	27764.1	20853	19254.8	20106.4	33091.3	18199.9	34621.7	31937.3	20813.7	19291.8	21571.3	20385.6	20317
Q12396	Q12396		EMP46		13036.3	13109.7	14842.2	14992.7	14612.4	12712.1	8056.86	6444.48	6581.07	11626.8	7860.62	14500.6	13699	7247.33	6906.8	7447.3	6860.66	6885.05
Q12400	Q12400		TRM10		10464.5	10097.6	12639.6	10957.9	11385.7	11988.4	6039.1	4966.39	4983.22	11783.5	6096.66	8744.81	13132.1	4043.57	4876.15	5323.07	7490.23	4176.19
Q12402	Q12402		YOP1		567287	565462	568977	560385	553941	547948	304339	310444	318713	647100	320889	635894	633322	308681	315107	296535	296975	315457
Q12404	Q12404		MPD1		32837.2	30886.5	33499.9	29768	30804.5	32316.2	16550.6	16573.7	14331.5	31248.2	17008.8	32294	31126.6	16093.3	16536.9	15810.8	15417.7	15190
Q12406	Q12406		ARP7		33025.1	35997.9	37436.6	35688.6	36606.7	36628.4	20225.3	21537.1	22370.4	37548.8	20509.7	43072.9	43463.8	22146.8	21001.7	21331.1	23925.2	22549.8
Q12415	Q12415		TFC7		8143.65	7820.46	8904.58	8130.49	8172.44	9108.68	3856	3971.16	3463.99	8436.87	4953.73	8406.37	9097.7	4371.01	4814.75	3831.98	3640.21	3764.88
Q12427	Q12427		STB3		18717.2	17095.3	17294.1	18185.5	19334.5	18865.1	9946.37	9473.6	9893.71	18737.5	10900.5	19416.9	19201.4	10668.4	10521.5	9517.24	9567.63	9561.59
Q12428	Q12428		PDH1		26516.9	20562.8	26982.8	22178.5	30991	25785	12439.2	12313.9	8921.8	20300.3	10120	25524	21778.1	9881.16	13846.3	11311.5	10682.3	12685.6
Q12429	Q12429		DPH6		16899.7	18971	15916	18356.9	12871.7	14436.4	9924.15	10871.1	10737.9	14337.3	9178.32	16839.5	14889.5	8037.31	9077.06	8459.09	11314.3	10104.3
Q12432	Q12432		EAF3		3160.29	3232	2189.69	3406.13	2941.87	2016.84	1463.08	1900.08	1101.28	3462.76	1276.99	3735.93	1426.94	1149.31	642.947	1377.43	1589.69	1374.99
Q12434	Q12434		RDI1		84703.4	83618.3	83554.6	84341.6	80614	78239.1	47214.7	45609	45300.9	91262.5	44388.6	94919	91954.2	48302.7	44623.8	45885.9	46880.1	48879.8
Q12443	Q12443		RTN2		328898	332965	321012	337372	318110	310962	172535	176410	180066	336862	176474	348399	349477	177842	171366	174293	177139	183528
Q12445	Q12445		POM34		906.281	1101.85	740.656	1257.74	1596.03	899.813		928.402	374.264		551.407		2346.51	337.76			574.368	516.192
Q12446	Q12446		LAS17		2476.17	3020.63	2559.28	1901.59	2618.82	2454.46	1319.05			1546.81	1636.86	2857.32	2595.2		1171.64	1387.84	1362.92	
Q12447	Q12447		PAA1		179838	181218	171723	188529	171800	178273	111058	104352	109116	186083	105095	196827	194435	111352	112494	100756	107996	104592
Q12449	Q12449		AHA1		208374	221222	210222	219697	208326	210913	119274	120449	112972	237366	118443	230801	213415	123172	124406	123757	120336	127445
Q12450	Q12450		ERP4		12083.1	12281.6	12341.8	10344.6	11056.1	8813.13	6811.85	6272.5	7703.31	14252.2	6650.33	12608.2	13918	8023.5	7018.33	7984.13	6533.73	7320.34
Q12451	Q12451		OSH2		30887.8	31158.5	32630.6	34586.4	33528.9	32171.2	21265.1	20464	19150	32703.1	20236.7	34493.3	34731.9	20567.6	19987.3	20334.3	19014.6	21692.5
Q12452	Q12452		ERG27		51231.3	52430.2	53269.2	54066.9	50516.2	54347.1	30371.6	26066.2	27790.9	52710.5	29965.9	57862.3	60266.6	29090.4	29103.9	28368.6	28061.1	28724.7
Q12453	Q12453		CEX1		17481.4	18600.9	18129.3	18293	19992.1	18921.6	12156.5	10970	9399.27	20957	10348.5	21811.8	19886.2	9859.38	9565.7	9801.28	10239.9	10612.7
Q12454	Q12454		OCA6		13791.1	15713.6	14224.9	16982.2	16199.3	14354.4	9092.65	8798.48	9328.32	17181.9	8578.75	14025.5	13914.6	8890.06	9609.7	10154.9	9580.59	8486.09
Q12458	Q12458		YPR1		117432	129302	128348	123576	120706	110785	67003.8	64433.5	68899.1	131853	63423	143251	134730	64387.4	70177.6	70841.5	66831.3	72244.9
Q12460	Q12460		NOP56		220026	217640	220190	220823	215224	218936	116126	119101	121193	232560	124035	242499	237580	118301	117196	115844	117732	124079
Q12461	Q12461		RRD2		21627.5	21292.4	22057.3	20938.2	22646.8	21256.9	14427.8	12974.7	13139.5	23388.3	14187.1	24771.3	23231.7	13542.8	11739.9	14784.1	13519	14075.6
Q12462	Q12462		PEX11		48421.8	43519.8	44941.1	46473.9	42887.5	44196.1	27366.4	24210	27628.9	43342.5	28443.2	49258.6	51258.7	25471.9	26071.4	28612.7	27271.6	27393.2
Q12463	Q12463		TRM11		8760.68	10969.8	7937.64	10394.8	11240.8	11908.7	6995.07	4902.4	5856.9	9303.15	6702.94	11825.5	9777.1	6824.26	6231.83	6189.36	6599.6	6952.24
Q12464	Q12464		RVB2		57286	55989.4	55459.3	53463.9	54483.8	54451.4	32133.4	33737.7	30883.7	61234.8	32484.2	62106.8	60431.7	32899.6	33020.4	35087.7	33349.3	31661.9
Q12466	Q12466		TCB1		82766.3	79787.1	77897.1	80274.9	79434.4	77185.8	46952.5	46738.9	44325.5	86273.1	45339.3	87274.3	84154.3	44488.6	45493	47204.2	46693.7	45807.1
Q12476	Q12476		AIR2		21180.9	20664.2	18321	19236.4	17402	19401.1	13516.9	11803.9	10650.4	20664	13692.8	18086.1	21063.8	10129.3	11450.7	11546.3	11231.3	10790.5
Q12480	Q12480		AIM45		70599.8	68199.2	72421.5	70272.6	70670.1	65374	36619.9	38510.9	36377.8	74687.4	39872.8	73835.6	78902.2	38945.2	38433.7	38290.2	39079	38413.7
Q12486	Q12486		YOR131C		26094.2	24720.4	30127.7	27084.3	27114.3	24417.5	14466.8	14622.2	15509	28507.3	15794.6	31211.4	28262.7	15341.2	14131.3	12987.9	14096.3	14359.8
Q12489	Q12489		YDL012C		97296.6	95200.7	86855.1	89060	77892.9	83489.7	59985.6	76222.4	56861.1	154801	54620.2	107179	92158.4	59288.4	62260.7	66339.2	78024.2	60244.8
Q12493	Q12493		NKP1		4185.34	5724	5739.78	4974.48	6094.04	4319.96	3667.87	3132.47	3344.1	5752.67	2281.22	5000.22	5895.84	2888.6	2368.07	2143.2	2578.81	2795.96
Q12494	Q12494		KCS1		19295	17882.1	19053.1	20334.8	18337.2	18210.5	12231.7	12961	12745.3	20405.5	11955.4	18721.7	19723.1	12267.2	11544.9	11747.1	12747.2	13179.4
Q12495	Q12495		RLF2		15551	15005.4	15445	13874.9	15011.5	15941.7	7079.22	8289.12	8862.41	16588.9	8768.29	18279.2	17469.1	9629.2	8442.82	8912.63	8556.19	9118.58
Q12496	Q12496		YOL098C		20580.7	22974.4	20937	21504.7	24125.1	23792	13227.4	12730.5	12093.4	24079.9	12461.6	24271.8	24564.3	12190.7	13137.2	12049.3	13146.4	12469.3
Q12497	Q12497		FMP16		10316.3	13190.6	11894.7	15987.8	17420	13638.9	11454.2	13971.3	12642.5	26150.3	12923.5	15378.9	14352.1	12960.3	9873.18	15004.9	14298.1	10704.6
Q12499	Q12499		NOP58		79002.8	77046.9	79404.9	81102.7	80328.7	73411.2	42460.6	44851.7	42470.6	84676.2	41413.8	87021.9	86065.6	42344.7	45197.8	44701	43225.8	46923.7
Q12500	Q12500		AVL9		39416.8	44126.9	41987.1	41078	41481	41673.6	24007.4	22765.7	24575.5	42554.1	22421.3	43776.3	45828	22925.5	23621.5	21744.7	21891.8	26383.1
Q12502	Q12502		LDB19		10016.5	8479.04	8044.04	9713.44	7661.76	7758.9	5243.23	4136.26	5068.3	7924.25	5278.26	10174.5	9238.59	5951.71	5504.98	5413.21	4226.25	6272.76
Q12508	Q12508		RMD5		15566.2	14543.2	12218.2	12780.9	13686.6	11892	11384.1		13173.7			15238.5	15548.6			11625.4	12997.4	11882.6
Q12511	Q12511		PTC5		15524.8	14345.7	15425.2	14151.8	12751.7	13197.5	9613.89	10754.9	8536.13	16969.2	8681.76	17476.9	15137.9	9820.15	7950.19	9543.81	9724.28	9196.77
Q12513	Q12513		TMA17		202907	213670	196580	196181	177984	188123	128096	132182	136016	234474	129024	250865	224652	128381	130888	141761	143258	134148
Q12514	Q12514		NOT5		282906	274745	270157	285391	259527	259569	181820	180748	166464	297036	156538	280132	308230	182224	169522	181884	174191	163433
Q12515	Q12515		PAR32		73919.1	74731	69566.5	74919.2	73456.6	71511	38229.5	37953.1	39684.6	72563.4	40418.3	77500.9	81462.1	38300.6	41742.4	35545.5	36709.3	36733.1
Q12517	Q12517		DCP1		50100.6	46946.5	50268.3	48339.4	47337.6	45547.9	38124.9	36837.6	38320.6	55001.6	39407	47330	54236.8	36524.4	39385.3	37421.2	36538.3	38586.2
Q12518	Q12518		ENT1		25854.5	24821.4	24297.1	24648.4	25131.8	25642.9	12641.3	15965.9	14664.7	28802	13198.2	28953.9	24971.2	14345.2	15006.7	14844.6	14434.6	14850.1
Q12522	Q12522		TIF6		198514	192183	178564	186684	176623	187148	101452	100869	95285.3	209611	100487	203471	194737	97774.6	95653.2	101250	108029	107116
Q12523	Q12523		YPL247C		16994.6	19343.5	19355	18256.7	17750.9	17291.9	9244.09	7919.76	9683.13	20472.6	9032.99	18211.9	17148.3	9167.15	9040.95	9112.55	9994.1	10291.8
Q12532	Q12532		RQC2		44205.6	44628.6	43589.8	45616.9	42839	44268.4	24741	24539.7	24421.9	46666.6	25263.3	50495.5	45140.1	24689.2	25509.5	25196.3	24909.8	24660.3
Q12672	Q12672		RPL21B		98488.7	98616.5	102572	97336.4	89205.3	93236.7	68424.3	60747.2	63234.9	119428	73113.9	112917	106948	58507.5	61964.2	52521.5	61686.5	63452
Q12674	Q12674		DNF3		14214.4	13423.4	10473.3	11982.1	13432.6	9616.75	6305.36	5798.89	7412.8	14139.6	7380.87	11467.7	14050.4	6249.56	6480.66	7966.89	6640.54	6813.48
Q12675	Q12675		DNF2		113929	112787	108425	109670	107165	110726	72961.1	88387.9	71955	118246	75230.8	126067	114887	63531	79922.5	78294.7	78375	77752.9
Q12676	Q12676		FOL3		7954.86	7242.93	6984.03	10167.4	7416.11	9110.99	3854.9	5190.12	4253.37	8806.59	5171.44	7380.89	8134.91	4362	5043.71	4771.9	4630.99	4286.54
Q12680	Q12680		GLT1		51072.1	51724	52689.9	52864.4	50012.7	50611.1	29543.4	29853.1	28306.2	53047.6	30273.1	54751.2	53900	28049.8	29347.9	28911.2	28069.8	29740.6
Q12692	Q12692		HTZ1		61753.4	20918.3	88121	82259.4	88162.3	78260	47459	16602.4	42974.2	35788.5	44540.4	84824.7	92687.6	47891.4	44296.8	33576.8	15046.5	46422.9
Q12697	Q12697		YPK9		16500.9	16936.3	16371.8	17680.1	17215	16645	8778.11	9055.09	9170.59	17162.4	8396.23	17736.1	17213.3	10218.2	8547.8	8511.34	8392.11	8857.49
Q12734	Q12734		CSR2				1901.02		1456.14	1802.52	1135.44						1891.08					
Q12743	Q12743		DFM1		52379.3	53564.8	46479.1	47814.8	50655.9	50756	26911.6	28174.1	30025.6	59710.1	24453.2	55782.8	51325.1	28129	29121.1	34387.8	28830.6	27735.5
Q12746	Q12746		PGA3		113412	109443	106112	105323	108057	99188.8	59150.2	61161.7	61977.3	116000	59519.9	114527	113181	60399.1	58380.9	65183.3	63984.5	58004.8
Q12748	Q12748		CTF3		2203.08	1791.71	2125.97	2140.19		1929.26				2179.03		1563.38					1633.39	
Q12749	Q12749		SMC6		5084.01	4778.85	3415	4159.48	5023.95	4816.25	1828.73	3235.42	2322.07	6757.61	2212.23	4565.38	5558.61	2310.7	2842.96	2328.7	3162.71	1897.02
Q12753	Q12753		HAA1		21190.7	19967.4	19946.6	19490.2	17149	16111.9	11257.8	10076.9	12538.8	20732.1	11363.1	22445.9	21278.5	11074.2	11293.6	12388.5	11682.6	13998.5
Q12754	Q12754		RRP12		35676	35387.2	33788.1	35783.8	35240.9	36654.6	20485.5	19244.3	19408	37140.4	18034.3	38288.7	35829.1	18828.6	20567.7	19808.4	20365	19554.7
Q12766	Q12766		HMGXB3		1851.98	3293.22	2884.57	1703.52	1786.04	2515.54	3140.76	2928.04	2261.94	2905.13	2340.17	1748.48	1924.64	2330.33	2113.52	1831.79	3463.57	2771.29
Q12768	Q12768		WASHC5		38861.3	40446.7	39132.5	37778	38948.1	39107.8	38744.4	36822.8	37449.5	37101.9	40062.9	38600.5	36740.1	38994.7	37330.7	38153.1	37305.9	37929.8
Q12769	Q12769		NUP160		188494	182662	197295	198533	194591	188953	197880	200715	197471	196049	201151	197158	191733	199756	192565	199815	203052	197282
Q12788	Q12788		TBL3		236814	238104	241939	240025	230965	231520	240480	237414	245171	232279	244971	233866	237577	237600	242712	244143	244641	242956
Q12789	Q12789		GTF3C1		51658.5	49320.8	49379	48988	51646.8	49849.7	46417.3	47935	46189.7	49068.4	48697.6	49079.6	50803.9	48645.1	48533.8	46472.7	47816.2	48994.6
Q12792	Q12792		TWF1		15235.7	18124.4	16493.2	15701.9	17089.1	16628.9	18265.7	16497.5	16969.2	17114.9	16926.4	16828.6	19002.7	15994.7	18661.6	16389.4	16416.4	18185.3
Q12797	Q12797		ASPH		17421.1	16138.8	15721.7	16479	17158.6	16199.5	18882.7	18812.1	17937.5	16816.5	17384.4	15623.8	15953.4	17252.6	17544.5	18071.9	18123.8	17225
Q12800	Q12800		TFCP2		148625	159824	142208	149690	147094	156851	165941	151488	153284	150491	148073	169795	158957	153287	164096	166788	165110	155484
Q12809	Q12809		KCNH2		7552.3	7181	7324.05	7679.26	6825.34	7896.41	7751.39	8398.42	7158	5202.97	7766.37	5956.69	7418.19	8142.55	7320.88	7575.66	7068.89	7129.73
Q12815	Q12815		TROAP		36185.8	36461.5	37890.1	41001.8	39044	39080.7	39478.1	35369.7	40173.7	38063.1	39674.8	37944.6	38973.4	40624.7	39069.2	38368.8	37182.2	38131.1
Q12824	Q12824		SMARCB1		48257.7	52394.3	48085.8	43562.2	44469.1	43783.6	46569	47879.6	47770.6	46859.3	50852.2	48026.9	48948.4	47408.9	50026.4	53341.1	53473.2	51064.2
Q12830	Q12830		BPTF		24951	25099.7	22485.5	25224.3	23020.5	23690	22932.9	25630.5	24428.9	24237.5	24874.1	24687.6	24288.4	24252.2	24565.9	24470.5	25093.7	24574.4
Q12834	Q12834		CDC20		73808.4	76629.8	74638.7	78078.5	75868.9	76354.7	72757.4	75536.5	75785.7	76068.4	70164.1	77839.8	74971.3	73753.1	76429.8	75657.1	73107.5	75654.3
Q12840	Q12840		KIF5A		19543.2	19781.4	20966.5	19900.6	19989.1	19198.6	20714.5	18886.3	19693.1	20318.5	20613.3	20819.6	19957.6	20500.2	19426.2	18416	19419.4	19222.8
Q12846	Q12846		STX4		22594.6	23643.5	25123.2	25369.2	26882.5	24945.6	26259.3	26267.8	23310.1	23783.8	25645	25758.5	25333.2	26100.9	23970.7	27280.9	25824.8	27893.3
Q12849	Q12849		GRSF1		152330	152935	151195	152680	152895	150684	156934	147442	150306	153269	155182	150019	151357	152375	150012	152156	147861	156151
Q12857	Q12857		NFIA		28452.1	25721.6	22561.9	26878.1	25188	24038.7	24488.7	23523	27380.6	23119.1	24232.3	26792.1	23736.6	26173.3	24108.9	27913.3	25572	24620.9
Q12872	Q12872		SFSWAP		30895.2	31697.5	30614.2	31857.1	32328.1	30149.3	31670.1	31580.5	30667.8	32137.4	30519.6	32681.6	31521.9	29644.3	30206.9	30825.6	30720.3	30491.6
Q12873	Q12873		CHD3		12559.4	11424.7	11050.2	11285	11929.8	10847.9	11546.9	10931.5	12199.5	10999.4	12021.3	11370.7	12463.6	12497	11483.9	11793.9	12820.7	11489
Q12874	Q12874		SF3A3		393297	387788	384629	395438	373182	389705	394899	401389	405293	375077	386158	402035	383484	400305	414578	400174	409045	400150
Q12888	Q12888		TP53BP1		94324.3	97070.8	94023	94230.7	91221	89957.4	95505.9	98503	103007	101320	100080	99424.7	90399.8	96419.8	101089	102124	103546	99628.9
Q12894	Q12894		IFRD2		3767.59	4967.91	3911.78	4231.11	4868	4562.3	3532.12	5016.79	4768.69	5242.62	4365.18	2910.61	4563.36	4730.87	4415.06	5089.36	4976.09	2889.2
Q12904	Q12904		AIMP1		436533	434257	409731	433934	401715	420608	428060	434438	444491	428849	425937	426642	422776	445912	442498	438312	443907	442906
Q12905	Q12905		ILF2		565456	584583	550129	574683	599422	546984	624724	625489	617623	566941	638771	573531	571491	645866	625448	604790	642720	657423
Q12906	Q12906		ILF3		869648	894295	836829	835650	805263	763923	889104	985716	943196	896556	912866	885859	852742	925640	955211	992984	959290	947601
Q12907	Q12907		LMAN2		95808.3	92428.3	90151	95640.1	85539.7	88351	89812.2	88886.8	91643	92916.3	96007.3	86292.8	87761.1	93685.8	88422.8	91134.4	94068.2	84762.3
Q12926	Q12926		ELAVL2		4732.36	3789.17	3575	4532.66	4537.24	2948.36	3811.94	2637.33	3911.1	3739.87	4186.91	3581.87	3510.46	3691.96	4110.44	3045.7	3392.96	4095.29
Q12931	Q12931		TRAP1		420793	437957	428791	420983	425640	414341	434168	434295	436251	413642	430727	430919	423024	443566	442689	433915	436546	439051
Q12933	Q12933		TRAF2		66296.6	65466.6	63518.9	64611.1	64267	62235.6	65527.4	67461.6	68008.7	65780.1	68085	67531.3	67308.6	65092.5	72639	70528.5	71910.3	70790.2
Q12955	Q12955		ANK3		6944.57	6392.33	5678.24	7139.68	5952.31	6550.92	5982.89	7636.3	6830.18	7272.54	7044.42	6596.53	6233.74	7491.08	8093.93	7515.03	6458.94	6772.24
Q12959	Q12959		DLG1		35646.3	35104.7	35526.7	36729	36624.8	31802.6	36655.7	39098.4	38847	36653.5	38183.7	36026.6	34172.1	36238.3	37253.7	39581.5	36925.8	39123.6
Q12962	Q12962		TAF10		52198.3	49521	48699.3	48211.1	44683.5	49251.9	49317.9	49611.6	47839.4	47921	51482.4	48917.2	49204	50709.3	49657	47677.1	47972.3	48045.8
Q12968	Q12968		NFATC3		24308.2	22839	20699.3	23160.5	19623.7	18966.6	23063.5	24240	22354.4	24024.6	24042	23568.6	22494.4	22791.4	24118	26975.6	25915.2	25926.6
Q12972	Q12972		PPP1R8		206679	201757	205428	200969	206634	203709	217428	205446	213503	193763	211728	201353	210617	217299	204769	213119	203859	213764
Q12974	Q12974		PTP4A2		37460	40849.4	37278.1	37473.3	37670.5	37091.6	34768.8	39433.2	40090	38078.6	38037.3	38804.2	37358.3	37346.2	37897.3	38476.2	39374.6	37912.6
Q12980	Q12980		NPRL3		10352.4	8486.67	10973	10312.2	12876.4	12920.3	11465.5	10652.5	10709.3	9602.68	12410.5	11204.6	11485.7	12378.1	10187.5	9091.31	8956.27	9496.75
Q12982	Q12982		BNIP2		31350.8	31528.2	30253.5	29951.3	34246.4	31305.6	32746.9	29970.4	31827.5	29921.3	33818.7	29234.4	31764.6	34501.4	29600.2	31316.4	27604.8	30144.6
