protein	RD139_Wide_UPS1_0_1fmol_inj1	RD139_Wide_UPS1_0_1fmol_inj2	RD139_Wide_UPS1_0_1fmol_inj3	RD139_Wide_UPS1_2_5fmol_inj1	RD139_Wide_UPS1_2_5fmol_inj2	RD139_Wide_UPS1_2_5fmol_inj3	Protein.Group	Protein.Ids	Protein.Names	Genes	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P17445	1440959.163725627	1273849.369971902	1260718.9084309835	1338812.6013213876	1181447.185210202	1269497.0361611815	P17445	P17445		betB	0	0.4508544769865612	0.06904100071626267	False	0.027411702688455455	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AF61	1847305.8543372932	2189777.8420161484	2343481.9866183954	2148631.132870836	2029669.9250924576	1708638.7452402932	P0AF61	P0AF61		yjdK	0	0.45089716708405997	0.11616645946282858	False	0.027438060094886665	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P15288	121686396.159685	120310616.70753768	121246997.5195502	120888281.81288315	121383159.58896436	122628921.5127226	P15288	P15288		pepD	0	0.45105218819646314	-0.006563576639884553	False	0.02746441750131787	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P19318	311141.85287362145	260443.32809999975	352205.7977539652	315979.87870412186	257571.77329120497	269137.41341589816	P19318	P19318		narY	0	0.45185879214462954	0.13256605248689873	False	0.02749077490774908	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AEV4	976407.069975616	1341102.428573369	1104509.4825206243	973996.6054967674	1048450.81782337	1098379.507262297	P0AEV4	P0AEV4		hycA	0	0.4519216495311135	0.13291940912097072	False	0.027517132314180286	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P39286	8977362.308433183	8872610.077189064	9447349.800232798	9283003.715704195	9065509.796855267	9493607.62866882	P39286	P39286		rsgA	0	0.45231673621124524	-0.02850969402469997	False	0.02754348972061149	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ACB0	13707391.621038154	13974874.996730996	14451138.457663098	14268811.80970702	13218745.393763892	13706193.810886974	P0ACB0	P0ACB0		dnaB	0	0.4531735997222186	0.032539013318501606	False	0.0275698471270427	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P27247	488504.03400291805	11832.611330000003	534507.7349694588	556772.3023668368	423721.1114109548	519750.0273743744	P27247	P27247		plsX	1	0.45327448010810223	-0.5357827907841328	False	0.027596204533473907	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AE01	16709110.683600292	18352359.9313749	18559196.09317474	17681632.966652192	18683705.92135716	19053718.11757865	P0AE01	P0AE01		trmJ	0	0.45381385560035203	-0.04759300495245224	False	0.027622561939905116	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P75882	62765599.59292282	62033736.05987596	62299796.293174125	59115812.04760583	61900615.105849095	62930665.213394985	P75882	P75882		gfcD	0	0.45498475470370336	0.02451199319593583	False	0.02764891934633632	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AFB1	9543472.753077175	9233233.068194516	9497411.347115409	9478121.008551285	9375256.348160377	9879009.398977602	P0AFB1	P0AFB1		nlpI	0	0.45565750581844455	-0.02319586215328276	False	0.027675276752767528	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AC41	14426166.230932456	15460062.498785648	14770311.327727605	14482390.746926928	14402735.004892476	14898649.534134416	P0AC41	P0AC41		sdhA	0	0.45661658964143415	0.02847511972181355	False	0.027701634159198737	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A993	70428040.9769492	69750329.48632535	70372037.86959577	68183920.39629664	70498452.31475079	69934159.02969906	P0A993	P0A993		fbp	0	0.45700826873619543	0.013312185185058188	False	0.027727991565629943	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P30750	3677857.2461833055	3681211.6492921542	3315533.0819523954	3446629.13139124	3505460.275738652	3386781.313881733	P30750	P30750		metN	0	0.4571487181028032	0.04610366357304254	False	0.027754348972061152	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A9A9	45213802.33633497	46480933.93084104	46455441.9754601	45524082.22649727	46671162.041068494	48167738.78835519	P0A9A9	P0A9A9		fur	0	0.45806762499513043	-0.02292509043871693	False	0.027780706378492358	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P24192	3889991.611936259	3750707.028170196	4257840.645108239	3707750.9213805655	3816756.609761728	3946339.247136711	P24192	P24192		hypD	0	0.4583341987818771	0.05281257800636737	False	0.027807063784923564	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A6U3	38894116.29009481	38393072.88053964	40683408.49810016	38639994.04455198	38635687.00942119	38795046.29766998	P0A6U3	P0A6U3		mnmG	0	0.4586120098115021	0.023423159931106677	False	0.027833421191354773	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AGF6	2273545.5438547973	1862388.4085963168	2062231.1153061965	2335320.785560261	2062379.1052212624	2157019.8960102624	P0AGF6	P0AGF6		tdcB	0	0.4591768100192095	-0.08069292990920442	False	0.02785977859778598	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A8H8	4533804.741744985	4425153.744420474	4750710.441221824	4759953.691138069	4408751.559167471	5119815.121770656	P0A8H8	P0A8H8		yacG	0	0.46025369271930194	-0.05966279575812382	False	0.027886136004217188	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ADR8	44888884.45976343	43215598.3832484	43458610.89433831	43192342.940399215	43445282.56389076	43501818.02046259	P0ADR8	P0ADR8		ygdH	0	0.46040148400151193	0.015696549096463692	False	0.027912493410648394	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ADH7	18711.32851529622	932135.7500000008	936874.475162246	899335.5179252034	875507.3159056515	942798.567989012	P0ADH7	P0ADH7		fimE	1	0.46058782829776007	-0.525709124964024	False	0.0279388508170796	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P13009	16217681.338642292	16968104.85839581	18238849.50853766	18181820.83818156	17464804.674919896	17423461.544459373	P13009	P13009		metH	0	0.46079218758011053	-0.0454392467161246	False	0.02796520822351081	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AEF4	2920027.754617172	2565261.2433721367	1801876.9045689176	2752025.4186396734	2662733.202879052	2766756.822438275	P0AEF4	P0AEF4		dpiA	0	0.4618296313815877	-0.16701025907515588	False	0.027991565629942015	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P77454	5572854.717029825	5270419.838988578	5262023.33602511	5088844.822037068	5422302.671070075	5251534.502760435	P77454	P77454		glsA1	0	0.46186536773069425	0.031022317811044534	False	0.028017923036373224	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P46122	18711.32851529622	367704.3124999996	347407.0491297435	355762.5827142586	382029.7854616736	303272.49568291724	P46122	P46122		yajI	1	0.46231717844127523	-0.5045565397827316	False	0.02804428044280443	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P10371	4975737.95199114	4477352.073075586	4295754.283976067	4686845.345149982	4220904.738371379	4211587.302249895	P10371	P10371		hisA	0	0.46243843379461735	0.06761549860678626	False	0.028070637849235636	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A8A8	22745386.903528344	20491713.57054773	19057928.29568749	19732079.681957133	21255577.95737988	17676420.30637571	P0A8A8	P0A8A8		rimP	0	0.4629113317505969	0.08663967739451162	False	0.028096995255666845	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P14175	3454482.754495476	3628834.139132544	3802971.124269294	3568593.470960429	3829158.796412773	3807654.035139952	P14175	P14175		proV	0	0.46296599769705654	-0.0416828502278119	False	0.02812335266209805	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P46852	1331178.8965278517	1351275.7500000012	66081.32928569058	1310480.0682730176	1246659.0174886675	1339897.2105281593	P46852	P46852		yhhW	1	0.46297186644090316	-0.5037140055163336	False	0.02814971006852926	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P39384	1796603.0106299715	1604481.1395378509	1483371.7098973342	1703648.4477916905	1495881.488539697	1352796.8066631984	P39384	P39384		yjiM	0	0.46399493277756976	0.10159374078986813	False	0.028176067474960466	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AB28	37014439.854720905	38996592.82327354	36328995.78297471	37394080.47928231	39009852.50322605	38237858.5616797	P0AB28	P0AB28		yceD	0	0.4642890946261619	-0.029260986817620113	False	0.02820242488139167	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P37903	25067216.424652778	25138599.97077161	24585433.41168047	25558400.42693802	24655539.066156484	25379307.48890472	P37903	P37903		uspF	0	0.46634373885917846	-0.015387866979429878	False	0.02822878228782288	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A7U3	198177863.26453152	206638930.7165265	202895858.1676508	199244493.3400488	212745176.4782607	207044184.4486546	P0A7U3	P0A7U3		rpsS	0	0.4675974640484874	-0.026628982881583708	False	0.028255139694254087	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P52627	258473.4488905787	213921.34379999992	220245.0513458156	208283.60519898628	218290.14732682856	227977.9080521912	P52627	P52627		fliZ	0	0.46778351265568063	0.08159831924271224	False	0.028281497100685296	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ACC1	1911253.205544328	1875434.5993275489	1896707.6255909528	1853024.904072133	1955398.8581234296	1552939.5870308855	P0ACC1	P0ACC1		prmC	0	0.4680814386714302	0.08415318402814044	False	0.028307854507116502	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P22188	27629011.88302855	26414645.755138844	27202743.046691194	28319932.81279204	26746155.176514115	27568258.172765665	P22188	P22188		murE	0	0.47008919887469053	-0.024437647170050158	False	0.028334211913547708	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P05825	14181876.443890683	13731264.96373414	13838858.789803809	14410926.77121206	13843919.468828006	14015724.551062075	P05825	P05825		fepA	0	0.4701299912325815	-0.017808279713759513	False	0.028360569319978917	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P31680	2958248.99226377	2816359.640532439	2561051.427033658	2787416.3744248827	2576185.118931176	2647019.424194858	P31680	P31680		djlA	0	0.4701351319663705	0.05738237080317614	False	0.028386926726410123	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AB03	1956839.3293638837	1940864.8750000007	1853628.70884306	1801823.928054523	1760240.6064816394	1992939.8815313077	P0AB03	P0AB03		ycbJ	0	0.47021554455942743	0.05010829135419337	False	0.028413284132841332	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P77570	3969250.1306600696	4025965.237276226	4014107.7450335	4509617.281229321	3966995.028440028	3998866.476024588	P77570	P77570		anmK	0	0.4703247827467121	-0.0549403465323273	False	0.028439641539272538	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P76418	18711.32851529622	684133.6250000008	677681.3452449697	657078.00579168	619387.1998296242	688869.7171547059	P76418	P76418		yegU	1	0.47060432941258207	-0.5095568192252083	False	0.028465998945703744	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P62601	167667.04094140977	89878.79688	145516.5268023324	249497.0740618393	128593.63838676248	135865.27976259598	P62601	P62601		treF	0	0.47165889976184544	-0.35064175320719965	False	0.028492356352134953	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A6Z3	222580726.33024824	226784665.9978164	220671232.2426863	221337285.76275712	225536507.7783696	231636831.6695776	P0A6Z3	P0A6Z3		htpG	0	0.47312659394004963	-0.018131451629597596	False	0.02851871375856616	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P40719	624590.8439175714	509412.6043254512	432737.2377419307	578792.0314579007	523279.8515707851	617366.0896245232	P40719	P40719		qseC	0	0.47410485758954773	-0.13417065616854684	False	0.028545071164997368	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A8Z3	217797.56380952825	838502.4655642102	364817.4494224869	302159.4781687242	321809.95001245127	307708.81808186945	P0A8Z3	P0A8Z3		ybgC	0	0.47554384382560716	0.6091221086927456	False	0.028571428571428574	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P76245	1216219.223483517	1046932.1991368496	838692.1710405593	1043934.6807803996	851462.1482387877	906372.3991013508	P76245	P76245		yeaP	0	0.47612907614263145	0.14678781128405302	False	0.02859778597785978	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P08192	22746994.40719428	22493708.00360399	22823207.51426517	22488081.65554217	22516854.346321054	22751867.744035084	P08192	P08192		folC	0	0.4762843376001361	0.006524208345025242	False	0.02862414338429099	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P77737	2786022.961939702	3142247.3234225865	2956261.2121643675	2692774.5460622227	2938490.014339664	2941840.2300126343	P77737	P77737		oppF	0	0.47704732991196075	0.05147792372285164	False	0.028650500790722195	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AB91	16727332.398833584	17406137.30189842	16887969.19233487	17266065.685235348	16488784.105922826	16485925.760209857	P0AB91	P0AB91		aroG	0	0.4775104574624772	0.02224485117629076	False	0.028676858197153404	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A698	24878391.705109667	25751299.71204611	23771455.32392596	25651103.15544811	25401848.57646651	24873268.716844693	P0A698	P0A698		uvrA	0	0.4781765774333458	-0.0292733359725755	False	0.02870321560358461	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P67603	22262028.22645245	20282757.91736237	23211331.96860505	22670091.400968254	22545092.195383217	22776172.69956811	P67603	P67603		yqfB	0	0.47899341717049093	-0.04822621640886125	False	0.028729573010015816	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P36929	6220569.557971515	6256854.564333779	5567466.766054058	6241656.922934222	6239941.785541927	6143538.315268126	P36929	P36929		rsmB	0	0.47967470930750133	-0.045660619664198036	False	0.028755930416447025	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A884	26403487.260164957	26576371.974665187	26708273.11731883	27349588.791540697	26129785.60751947	27207182.074446674	P0A884	P0A884		thyA	0	0.48086483603422975	-0.017963434862815895	False	0.02878228782287823	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P27298	87058642.78773183	89869796.02863413	87510691.15831318	87128873.2289615	90212322.81664136	90260093.75058123	P27298	P27298		prlC	0	0.4808809050362497	-0.017149396331759607	False	0.02880864522930944	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ABC3	49035800.98410568	48912233.829390176	49389563.31952459	49223986.3695613	50530798.66454303	48886812.52064711	P0ABC3	P0ABC3		hflC	0	0.48137822904077154	-0.01271228315122797	False	0.028835002635740646	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P33232	341911.02699063165	342414.31249999965	401623.05956837913	335183.7431918968	393824.7397112189	446475.3492798298	P33232	P33232		lldD	0	0.48178666212300064	-0.11429914371663663	False	0.028861360042171852	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P76576	20989910.637848325	20790265.058437645	20947791.22584812	21305120.29209601	20305822.669078182	20222910.717549965	P76576	P76576		yfgM	0	0.4829580423662813	0.02071188252023138	False	0.02888771744860306	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P27278	2274761.919108808	1881706.6704123188	1710590.632174941	2310078.637469652	1905198.7172537565	2128974.97210036	P27278	P27278		nadR	0	0.48375679723296816	-0.11281259723421043	False	0.028914074855034267	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
