Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj1.mzML
P16384	MIAA_ECOLI	miaA	tRNA dimethylallyltransferase	12	12	5.83926e+06	6.09916e+06	5.78031e+06	6.00162e+06	5.78459e+06	5.72972e+06
P16431	HYCE_ECOLI	hycE	Formate hydrogenlyase subunit 5	14	13	1.13455e+07	1.1165e+07	1.08151e+07	1.05687e+07	1.07716e+07	1.11453e+07
P16432	HYCF_ECOLI	hycF	Formate hydrogenlyase subunit 6	3	3		990351		921209		1.07388e+06
P16433	HYCG_ECOLI	hycG	Formate hydrogenlyase subunit 7	1	0	4.9874e+06	5.08445e+06	4.47619e+06	5.32188e+06	5.91592e+06	5.81067e+06
P16456	SELD_ECOLI	selD	Selenide, water dikinase	7	7	3.6282e+07	3.43154e+07	3.53864e+07	3.43676e+07	3.19476e+07	3.53331e+07
P16525	TUS_ECOLI	tus	DNA replication terminus site-binding protein	2	2					883947	879344
P16528	ICLR_ECOLI	iclR	Acetate operon repressor	4	4	7.20644e+06	7.5957e+06	7.87653e+06	7.58308e+06	7.67675e+06	8.14564e+06
P16659	SYP_ECOLI	proS	Proline--tRNA ligase	28	28	7.80243e+07	7.94092e+07	7.75582e+07	7.75006e+07	7.94218e+07	8.07505e+07
P16676	CYSA_ECOLI	cysA	Sulfate/thiosulfate import ATP-binding protein CysA	4	4	1.62808e+06	1.46687e+06	1.62613e+06	1.52086e+06	1.68692e+06	1.62829e+06
P16694	YJDA_ECOLI	yjdA	Uncharacterized protein YjdA	1	1		1.75703e+06	2.21232e+06		2.07909e+06	2.11192e+06
P16700	CYSP_ECOLI	cysP	Thiosulfate-binding protein	21	21	3.04058e+07	3.1293e+07	3.0677e+07	3.18645e+07	3.01091e+07	3.1018e+07
P16703	CYSM_ECOLI	cysM	Cysteine synthase B	7	7	9.51016e+06	1.0181e+07	8.4786e+06	9.51053e+06	9.80096e+06	9.95274e+06
P16926	MREC_ECOLI	mreC	Cell shape-determining protein MreC	5	5	3.77129e+06	3.79405e+06	4.21349e+06	3.56339e+06	3.61807e+06	4.16169e+06
P17109	MEND_ECOLI	menD	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase	6	6	5.83564e+06	5.62621e+06	5.85058e+06	6.12407e+06	5.78091e+06	5.27375e+06
P17115	GUTQ_ECOLI	gutQ	Arabinose 5-phosphate isomerase GutQ	4	4	9.39452e+06	9.13814e+06	1.00415e+07	9.59554e+06	9.28853e+06	9.84922e+06
P17117	NFSA_ECOLI	nfsA	Oxygen-insensitive NADPH nitroreductase	2	2	1.73379e+07	1.54432e+07	1.66656e+07	1.65082e+07	1.70366e+07	1.62697e+07
P17169	GLMS_ECOLI	glmS	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]	35	35	1.78518e+08	1.81097e+08	1.75777e+08	1.80345e+08	1.8184e+08	1.81018e+08
P17315	CIRA_ECOLI	cirA	Colicin I receptor	8	8	8.33966e+06	8.39091e+06	7.28244e+06	7.42485e+06	7.70991e+06	8.47249e+06
P17443	MURG_ECOLI	murG	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase	11	11	6.74205e+06	7.00426e+06	7.63712e+06	7.44852e+06	7.05434e+06	7.75127e+06
P17445	BETB_ECOLI	betB	Betaine aldehyde dehydrogenase	7	7	2.04753e+06	2.40751e+06	2.60525e+06	2.10068e+06	2.35338e+06	2.29679e+06
P17846	CYSI_ECOLI	cysI	Sulfite reductase [NADPH] hemoprotein beta-component	32	32	2.54304e+07	2.5514e+07	2.50186e+07	2.48899e+07	2.50508e+07	2.49907e+07
P17854	CYSH_ECOLI	cysH	Phosphoadenosine phosphosulfate reductase	11	11	2.39731e+07	2.40124e+07	2.48326e+07	2.55168e+07	2.37044e+07	2.6211e+07
P17952	MURC_ECOLI	murC	UDP-N-acetylmuramate--L-alanine ligase	6	6	1.30934e+07	1.34396e+07	1.30202e+07	1.39881e+07	1.36348e+07	1.32889e+07
P17993	UBIG_ECOLI	ubiG	3-demethylubiquinone-9 3-methyltransferase	7	7	1.79057e+07	1.9124e+07	1.92194e+07	1.88375e+07	1.87012e+07	2.00414e+07
P18133	PNCB_ECOLI	pncB	Nicotinate phosphoribosyltransferase	10	10	4.21026e+06	4.26847e+06	4.16445e+06	4.48517e+06	4.03039e+06	4.23151e+06
P18196	MINC_ECOLI	minC	Septum site-determining protein MinC	6	6	9.44559e+06	9.16336e+06	9.18232e+06	9.49948e+06	8.93096e+06	8.69864e+06
P18390	YJJA_ECOLI	yjjA	Uncharacterized protein YjjA	4	4	1.22342e+07	1.34036e+07	1.20637e+07	1.31523e+07	1.26036e+07	1.21929e+07
P18392	RSTB_ECOLI	rstB	Sensor protein RstB	2	2	935168	805025	650296		572176	640381
P18393	YBDZ_ECOLI	ybdZ	Uncharacterized protein YbdZ	1	1		1.11301e+06			2.25486e+06	2.01521e+06
P18775	DMSA_ECOLI	dmsA	Dimethyl sulfoxide reductase DmsA	15	15	1.08959e+07	1.10242e+07	1.10311e+07	1.10429e+07	1.10027e+07	1.07371e+07
P18776	DMSB_ECOLI	dmsB	Anaerobic dimethyl sulfoxide reductase chain B	4	3	9.89684e+06	9.96854e+06	1.02159e+07	1.0781e+07	1.00934e+07	1.09971e+07
P18843	NADE_ECOLI	nadE	NH(3)-dependent NAD(+) synthetase	14	14	8.95561e+07	8.45262e+07	8.68262e+07	8.78893e+07	8.44946e+07	8.94486e+07
P19624	PDXA_ECOLI	pdxA	4-hydroxythreonine-4-phosphate dehydrogenase	4	4	1.79819e+06	2.01404e+06	2.23665e+06	2.21087e+06	2.07064e+06	2.00497e+06
P19926	AGP_ECOLI	agp	Glucose-1-phosphatase	6	6	1.50918e+07	1.54574e+07	1.49106e+07	1.57216e+07	1.53629e+07	1.56114e+07
P19931	HYAE_ECOLI	hyaE	Hydrogenase-1 operon protein HyaE	2	2	4.15229e+06	4.14802e+06	4.33228e+06	4.44963e+06	4.16013e+06	4.22822e+06
P19934	TOLA_ECOLI	tolA	Protein TolA	4	4	6.85817e+06	6.87849e+06	6.74395e+06	6.61588e+06	6.15501e+06	6.23208e+06
P20083	PARE_ECOLI	parE	DNA topoisomerase 4 subunit B	6	6	7.07333e+06	7.25424e+06	6.97496e+06	7.30753e+06	7.19118e+06	7.48287e+06
P20099	BISC_ECOLI	bisC	Biotin sulfoxide reductase	5	5	1.86379e+06	1.56188e+06	1.75275e+06	1.64561e+06	1.26266e+06	1.46006e+06
P20605	FIC_ECOLI	fic	Probable adenosine monophosphate-protein transferase fic	1	1	2.69684e+06	2.81357e+06	2.55754e+06	2.39325e+06	2.52262e+06	2.50358e+06
P20966	PTFBC_ECOLI	fruA	PTS system fructose-specific EIIBC component	10	10	7.05811e+07	7.09263e+07	7.14143e+07	6.8159e+07	6.86556e+07	7.16081e+07
P21156	CYSD_ECOLI	cysD	Sulfate adenylyltransferase subunit 2	5	5	1.18279e+07	1.14088e+07	1.18944e+07	1.16156e+07	1.16864e+07	1.23861e+07
P21165	PEPQ_ECOLI	pepQ	Xaa-Pro dipeptidase	16	16	9.75044e+07	9.97864e+07	9.70511e+07	9.90634e+07	9.7628e+07	9.90825e+07
P21170	SPEA_ECOLI	speA	Biosynthetic arginine decarboxylase	17	17	3.37526e+07	3.36704e+07	3.47677e+07	3.3009e+07	3.23203e+07	3.40672e+07
P21179	CATE_ECOLI	katE	Catalase HPII	6	6	2.23939e+06	2.2666e+06	2.46934e+06	2.26537e+06	2.2764e+06	2.42577e+06
P21338	RNI_ECOLI	rna	Ribonuclease I	5	5	3.91097e+06	4.35841e+06	4.06251e+06	4.5436e+06	4.35664e+06	3.53423e+06
P21365	YCIC_ECOLI	yciC	UPF0259 membrane protein YciC	1	1	5.5423e+06	5.04307e+06	4.78033e+06	4.81408e+06	4.98266e+06	5.06009e+06
P21367	YCAC_ECOLI	ycaC	Uncharacterized protein YcaC	6	6	1.11599e+07	1.02012e+07	1.0911e+07	1.07435e+07	9.12979e+06	1.02115e+07
P21369	PNCA_ECOLI	pncA	Pyrazinamidase/nicotinamidase	1	1	6.6295e+06	6.1333e+06	7.04985e+06	5.27224e+06	6.00501e+06	7.86591e+06
P21420	NMPC_ECOLI	nmpC	Putative outer membrane porin protein NmpC	8	8	2.05965e+08	2.10244e+08	1.94219e+08	2.02477e+08	1.77774e+08	1.90857e+08
P21499	RNR_ECOLI	rnr	Ribonuclease R	31	31	2.05472e+07	1.98058e+07	2.09619e+07	1.88849e+07	1.98466e+07	2.15456e+07
P21507	SRMB_ECOLI	srmB	ATP-dependent RNA helicase SrmB	17	17	2.33363e+07	2.40128e+07	2.46774e+07	2.35908e+07	2.2584e+07	2.45818e+07
P21513	RNE_ECOLI	rne	Ribonuclease E	34	34	5.84067e+07	5.79696e+07	5.83011e+07	5.79731e+07	5.70063e+07	5.84276e+07
P21515	ACPH_ECOLI	acpH	Acyl carrier protein phosphodiesterase	3	3		748216	987746	716494	767058	839763
P21599	KPYK2_ECOLI	pykA	Pyruvate kinase II	23	23	1.13099e+08	1.11465e+08	1.11948e+08	1.11413e+08	1.10716e+08	1.10465e+08
P21645	LPXD_ECOLI	lpxD	UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase	3	3	2.39347e+07	2.40693e+07	2.4781e+07	2.45555e+07	2.44433e+07	2.59951e+07
P21829	YBHA_ECOLI	ybhA	Pyridoxal phosphate phosphatase YbhA	5	5	1.14414e+07	1.17256e+07	1.15945e+07	1.25684e+07	1.22226e+07	1.14929e+07
P21866	KDPE_ECOLI	kdpE	KDP operon transcriptional regulatory protein KdpE	1	1			1.09403e+06		1.07898e+06	1.30424e+06
P21888	SYC_ECOLI	cysS	Cysteine--tRNA ligase	21	21	5.74748e+07	5.69156e+07	5.44979e+07	5.52342e+07	5.80397e+07	5.6206e+07
P21889	SYD_ECOLI	aspS	Aspartate--tRNA ligase	31	31	6.47789e+07	6.47634e+07	6.47845e+07	6.55016e+07	6.68915e+07	6.7214e+07
P21893	RECJ_ECOLI	recJ	Single-stranded-DNA-specific exonuclease RecJ	5	5	2.38302e+06	2.10998e+06	2.30871e+06	2.06221e+06	2.05827e+06	2.33446e+06
P22106	ASNB_ECOLI	asnB	Asparagine synthetase B [glutamine-hydrolyzing]	9	9	7.91471e+06	7.98512e+06	8.48839e+06	8.18387e+06	8.11198e+06	8.24993e+06
P22186	MRAZ_ECOLI	mraZ	Protein MraZ	2	2	7.14161e+06	6.96971e+06	7.67395e+06	6.6172e+06	7.01322e+06	7.5877e+06
P22188	MURE_ECOLI	murE	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase	11	11	2.20357e+07	2.2527e+07	2.24119e+07	2.27938e+07	2.26186e+07	2.34276e+07
P22255	CYSQ_ECOLI	cysQ	3'(2'),5'-bisphosphate nucleotidase CysQ	7	7	2.36525e+07	2.62795e+07	2.58219e+07	2.61329e+07	2.66207e+07	2.72086e+07
P22256	GABT_ECOLI	gabT	4-aminobutyrate aminotransferase GabT	5	5	9.31245e+06	9.41002e+06	9.15712e+06	8.76915e+06	8.10477e+06	9.71376e+06
P22259	PCKA_ECOLI	pckA	Phosphoenolpyruvate carboxykinase [ATP]	19	19	6.34011e+07	6.42863e+07	6.48175e+07	6.17909e+07	6.24726e+07	6.26538e+07
P22333	ADD_ECOLI	add	Adenosine deaminase	12	12	6.84806e+07	6.72924e+07	6.59019e+07	6.60195e+07	6.61692e+07	6.77357e+07
P22523	MUKB_ECOLI	mukB	Chromosome partition protein MukB	36	36	3.03775e+07	3.20352e+07	3.19768e+07	3.18442e+07	3.05295e+07	3.22828e+07
P22524	MUKE_ECOLI	mukE	Chromosome partition protein MukE	5	5	2.29507e+07	2.19269e+07	2.15323e+07	2.02672e+07	2.00391e+07	2.27305e+07
P22525	YCBB_ECOLI	ycbB	Probable L,D-transpeptidase YcbB	11	11	1.0136e+07	1.084e+07	1.07382e+07	1.07636e+07	1.10871e+07	1.1493e+07
P22564	RIHC_ECOLI	rihC	Non-specific ribonucleoside hydrolase RihC	1	1	719469	421906	668326	426817	323198	621116
P22634	MURI_ECOLI	murI	Glutamate racemase	4	4	4.29661e+06	5.5018e+06	4.54829e+06	5.44592e+06	5.43369e+06	5.10218e+06
P22707	FINO_ECOLI	finO	Fertility inhibition protein	2	2	2.74047e+06	2.76565e+06	2.73383e+06	2.63487e+06		2.43858e+06
P22939	ISPA_ECOLI	ispA	Farnesyl diphosphate synthase	4	4	8.28942e+06	9.60206e+06	9.34401e+06	9.47956e+06	8.63358e+06	9.80428e+06
P23003	TRMA_ECOLI	trmA	tRNA (uracil(54)-C(5))-methyltransferase	4	4	9.2995e+06	9.93376e+06	9.19325e+06	9.56248e+06	9.06661e+06	9.9941e+06
P23256	MALY_ECOLI	malY	Protein MalY	1	1	1.54719e+06	1.54756e+06	1.40462e+06	1.74939e+06	1.88916e+06	1.54063e+06
P23305	YIGA_ECOLI	yigA	Uncharacterized protein YigA	7	7	4.93652e+06	5.20917e+06	4.87012e+06	5.22618e+06	5.46188e+06	5.33125e+06
P23331	KITH_ECOLI	tdk	Thymidine kinase	6	6	1.78202e+07	1.59874e+07	1.63135e+07	1.53493e+07	1.64884e+07	1.8172e+07
P23367	MUTL_ECOLI	mutL	DNA mismatch repair protein MutL	2	2	790020	780766	901764	787493	829809	922031
P23538	PPSA_ECOLI	ppsA	Phosphoenolpyruvate synthase	15	15	2.63962e+07	2.58297e+07	2.56956e+07	2.51391e+07	2.60722e+07	2.63769e+07
P23721	SERC_ECOLI	serC	Phosphoserine aminotransferase	17	17	4.57231e+07	4.83411e+07	4.84221e+07	4.85092e+07	5.02197e+07	5.02773e+07
P23827	ECOT_ECOLI	eco	Ecotin	5	5	4.6143e+07	4.75057e+07	4.64857e+07	4.93166e+07	4.89221e+07	4.87203e+07
P23830	PSS_ECOLI	pssA	CDP-diacylglycerol--serine O-phosphatidyltransferase	11	11	9.17224e+06	9.70134e+06	1.00803e+07	8.74906e+06	9.77412e+06	1.0466e+07
P23836	PHOP_ECOLI	phoP	Transcriptional regulatory protein PhoP	12	12	6.13583e+07	6.12467e+07	5.99745e+07	6.22418e+07	6.0616e+07	6.15787e+07
P23837	PHOQ_ECOLI	phoQ	Sensor protein PhoQ	5	5	2.67343e+06	2.706e+06	2.69394e+06	2.55726e+06	2.16908e+06	2.53743e+06
P23839	YICC_ECOLI	yicC	UPF0701 protein YicC	11	11	2.91792e+07	2.88991e+07	2.79456e+07	2.95358e+07	2.81919e+07	2.80346e+07
P23843	OPPA_ECOLI	oppA	Periplasmic oligopeptide-binding protein	20	20	2.80609e+07	2.94274e+07	2.83402e+07	2.87367e+07	2.78385e+07	2.72069e+07
P23845	CYSN_ECOLI	cysN	Sulfate adenylyltransferase subunit 1	10	10	1.28737e+07	1.28287e+07	1.29926e+07	1.26501e+07	1.30178e+07	1.36083e+07
P23847	DPPA_ECOLI	dppA	Periplasmic dipeptide transport protein	2	2	1.60646e+06	1.61106e+06	1.61385e+06	1.65054e+06	1.5604e+06	1.38044e+06
P23857	PSPE_ECOLI	pspE	Thiosulfate sulfurtransferase PspE	2	2	1.91892e+07	2.34738e+07	2.17613e+07	2.1604e+07	1.97635e+07	2.09393e+07
P23865	PRC_ECOLI	prc	Tail-specific protease	24	24	2.4996e+07	2.53012e+07	2.51177e+07	2.48723e+07	2.49621e+07	2.64709e+07
P23869	PPIB_ECOLI	ppiB	Peptidyl-prolyl cis-trans isomerase B	6	6	2.20151e+08	2.14528e+08	2.085e+08	2.2051e+08	2.21145e+08	2.17137e+08
P23871	HEMH_ECOLI	hemH	Ferrochelatase	6	6	1.02871e+07	9.7022e+06	1.02741e+07	1.03829e+07	1.04088e+07	1.14351e+07
P23882	FMT_ECOLI	fmt	Methionyl-tRNA formyltransferase	8	8	4.11291e+07	4.17525e+07	4.07629e+07	4.06547e+07	3.7608e+07	4.07148e+07
P23886	CYDC_ECOLI	cydC	ATP-binding/permease protein CydC	1	1	1.57185e+06	1.86248e+06	1.87904e+06	1.81175e+06	1.98357e+06	2.0224e+06
P23890	CADC_ECOLI	cadC	Transcriptional activator CadC	2	2	579184	560702	540536	496745	503279	630098
P23893	GSA_ECOLI	hemL	Glutamate-1-semialdehyde 2,1-aminomutase	13	13	9.63335e+07	9.6004e+07	9.13969e+07	9.61864e+07	9.29236e+07	9.49699e+07
P23894	HTPX_ECOLI	htpX	Protease HtpX	3	3	1.5878e+07	1.49099e+07	1.59584e+07	1.45407e+07	1.37232e+07	1.62425e+07
P23908	ARGE_ECOLI	argE	Acetylornithine deacetylase	2	2	3.47591e+06	3.48645e+06	3.88296e+06	3.34536e+06	3.44531e+06	4.02615e+06
P23909	MUTS_ECOLI	mutS	DNA mismatch repair protein MutS	24	24	1.94691e+07	1.96648e+07	1.96344e+07	1.98755e+07	1.89603e+07	1.98097e+07
P23917	MAK_ECOLI	mak	Fructokinase	4	4	3.11412e+06	3.83084e+06	3.83625e+06	3.71786e+06	4.38865e+06	4.0073e+06
P24169	DCOS_ECOLI	speF	Ornithine decarboxylase, inducible	11	11	1.48645e+07	1.36391e+07	1.44215e+07	1.35072e+07	1.32911e+07	1.47758e+07
P24171	DCP_ECOLI	dcp	Peptidyl-dipeptidase dcp	13	13	8.12481e+06	8.43222e+06	8.28422e+06	7.92921e+06	7.97148e+06	8.47778e+06
P24173	RFAC_ECOLI	rfaC	Lipopolysaccharide heptosyltransferase 1	2	2	2.30307e+06	1.51247e+06	1.98013e+06	2.02511e+06		2.05563e+06
P24178	YFFB_ECOLI	yffB	Protein YffB	4	4	2.3121e+07	2.5215e+07	2.50507e+07	2.64838e+07	2.59237e+07	2.55781e+07
P24182	ACCC_ECOLI	accC	Biotin carboxylase	20	20	9.29381e+07	9.75636e+07	9.31739e+07	9.58876e+07	9.55541e+07	9.24608e+07
P24183	FDNG_ECOLI	fdnG	Formate dehydrogenase, nitrate-inducible, major subunit	28	28	2.39085e+07	2.28384e+07	2.23516e+07	2.27543e+07	2.17592e+07	2.28137e+07
P24186	FOLD_ECOLI	folD	Bifunctional protein FolD	10	10	2.19547e+07	2.26216e+07	2.30665e+07	2.15751e+07	2.2566e+07	2.32868e+07
P24188	YCEA_ECOLI	yceA	UPF0176 protein YceA	2	2	6.21082e+06	7.19378e+06	7.68109e+06	7.93551e+06	7.81811e+06	7.09042e+06
P24192	HYPD_ECOLI	hypD	Hydrogenase isoenzymes formation protein HypD	2	2		412151			381138	
P24193	HYPE_ECOLI	hypE	Hydrogenase isoenzymes formation protein HypE	4	4	1.18445e+07	1.38932e+07	1.27705e+07	1.36982e+07	1.33072e+07	1.26189e+07
P24202	MRR_ECOLI	mrr	Mrr restriction system protein	8	8	4.59136e+06	4.699e+06	4.549e+06	5.166e+06	4.93792e+06	5.00183e+06
P24203	YJIA_ECOLI	yjiA	Uncharacterized GTP-binding protein YjiA	7	7	8.71619e+06	1.12101e+07	9.69322e+06	1.10868e+07	1.19336e+07	1.14624e+07
P24205	MSBB_ECOLI	msbB	Lipid A biosynthesis (KDO)2-(lauroyl)-lipid IVA acyltransferase	3	3	8.98495e+06	9.15282e+06	9.15191e+06	8.37967e+06	8.83977e+06	9.7405e+06
P24215	UXUA_ECOLI	uxuA	Mannonate dehydratase	6	6	3.57793e+06	3.65822e+06	3.29993e+06	3.622e+06	3.40777e+06	3.84401e+06
P24216	FLID_ECOLI	fliD	Flagellar hook-associated protein 2	8	8	6.07947e+06	6.46959e+06	5.97784e+06	6.28069e+06	6.33328e+06	5.58569e+06
P24224	ACPS_ECOLI	acpS	Holo-[acyl-carrier-protein] synthase	1	1	6.28578e+06	6.55483e+06	7.34831e+06	6.87478e+06	6.90555e+06	7.04151e+06
P24228	DACB_ECOLI	dacB	D-alanyl-D-alanine carboxypeptidase DacB	5	5	2.49034e+06	2.77963e+06	2.48564e+06	2.96726e+06	2.92176e+06	2.59942e+06
P24230	RECG_ECOLI	recG	ATP-dependent DNA helicase RecG	1	1	940370		1.09357e+06		1.05143e+06	1.26321e+06
P24232	HMP_ECOLI	hmp	Flavohemoprotein	4	4	4.02044e+06	5.59239e+06	5.42886e+06	5.36256e+06	5.52107e+06	5.6428e+06
P24251	CRL_ECOLI	crl	Sigma factor-binding protein Crl	3	3	2.22259e+07	2.25096e+07	2.2519e+07	2.19551e+07	2.07891e+07	2.26968e+07
P24252	YBGA_ECOLI	ybgA	Uncharacterized protein YbgA	3	3	5.41034e+06	5.03041e+06	5.64588e+06	5.68536e+06	4.90005e+06	5.67466e+06
P24255	RP54_ECOLI	rpoN	RNA polymerase sigma-54 factor	6	6	2.93189e+06	3.36156e+06	3.42368e+06	3.14159e+06	2.95142e+06	3.32615e+06
P24554	RADA_ECOLI	radA	DNA repair protein RadA	4	4	2.95875e+06	3.10391e+06	3.1644e+06	2.94446e+06	3.10053e+06	3.19666e+06
P25397	TEHB_ECOLI	tehB	Tellurite methyltransferase	9	9	7.80379e+06	8.06323e+06	7.67182e+06	8.8703e+06	8.44961e+06	8.57191e+06
P25437	FRMA_ECOLI	frmA	S-(hydroxymethyl)glutathione dehydrogenase	5	5	4.39731e+07	4.28535e+07	4.12496e+07	4.40367e+07	4.43129e+07	3.87931e+07
P25516	ACON1_ECOLI	acnA	Aconitate hydratase 1	13	13	8.43817e+06	8.27787e+06	8.78824e+06	8.22038e+06	8.02926e+06	8.99506e+06
P25519	HFLX_ECOLI	hflX	GTPase HflX	16	16	1.41157e+07	1.49944e+07	1.40917e+07	1.4338e+07	1.42792e+07	1.45573e+07
P25522	MNME_ECOLI	mnmE	tRNA modification GTPase MnmE	16	16	1.49778e+07	1.56949e+07	1.55367e+07	1.57918e+07	1.54507e+07	1.54232e+07
P25524	CODA_ECOLI	codA	Cytosine deaminase	7	7	1.17202e+07	1.15392e+07	1.10769e+07	1.16361e+07	1.19453e+07	1.1999e+07
P25526	GABD_ECOLI	gabD	Succinate-semialdehyde dehydrogenase [NADP(+)] GabD	4	4	4.64406e+06	5.1268e+06	4.71376e+06	5.69957e+06	5.48786e+06	5.3306e+06
P25535	VISC_ECOLI	visC	Protein VisC	5	5	1.17316e+07	1.07592e+07	1.16943e+07	1.12743e+07	1.06859e+07	1.13129e+07
P25536	YHDE_ECOLI	yhdE	Maf-like protein YhdE	2	2	1.48087e+07	1.53774e+07	1.39873e+07	1.43677e+07	1.47438e+07	1.44892e+07
P25539	RIBD_ECOLI	ribD	Riboflavin biosynthesis protein RibD	10	10	1.19364e+07	1.22121e+07	1.16753e+07	1.20036e+07	1.22142e+07	1.27526e+07
P25552	GPPA_ECOLI	gppA	Guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase	9	9	2.41045e+06	2.6117e+06	2.76266e+06	2.55425e+06	2.50916e+06	2.52588e+06
P25553	ALDA_ECOLI	aldA	Lactaldehyde dehydrogenase	1	1	475615	550251	617906	607186	461863	470687
P25714	YIDC_ECOLI	yidC	Membrane protein insertase YidC	4	4	3.53523e+07	3.49505e+07	3.42708e+07	3.57006e+07	3.5787e+07	3.54886e+07
P25736	END1_ECOLI	endA	Endonuclease-1	2	2	6.1467e+07	6.32567e+07	6.54417e+07	7.5626e+07	6.62594e+07	6.55763e+07
P25740	RFAG_ECOLI	rfaG	Lipopolysaccharide core biosynthesis protein RfaG	3	3	2.2944e+06	2.54206e+06	2.63817e+06	2.81971e+06	2.17173e+06	2.28141e+06
P25745	MNMA_ECOLI	mnmA	tRNA-specific 2-thiouridylase MnmA	6	6	2.44338e+07	2.52225e+07	2.52735e+07	2.59049e+07	2.57105e+07	2.65314e+07
P25746	HFLD_ECOLI	hflD	High frequency lysogenization protein HflD	9	9	1.02852e+07	9.344e+06	1.01182e+07	9.36133e+06	9.49375e+06	1.07907e+07
P25798	FLIF_ECOLI	fliF	Flagellar M-ring protein	8	8	4.20068e+06	4.74201e+06	4.27668e+06	4.73197e+06	4.82767e+06	4.65902e+06
P25888	RHLE_ECOLI	rhlE	ATP-dependent RNA helicase RhlE	13	13	8.59476e+06	9.02197e+06	9.58313e+06	9.6042e+06	9.18149e+06	9.53817e+06
P25894	YGGG_ECOLI	yggG	Uncharacterized metalloprotease YggG	2	2	3.62224e+06	3.89376e+06	3.60481e+06	3.50213e+06	3.76756e+06	3.32747e+06
P25906	YDBC_ECOLI	ydbC	Putative oxidoreductase YdbC	5	5	3.64059e+06	3.61456e+06	3.35521e+06	3.12434e+06	3.43935e+06	3.63167e+06
P26602	UBIC_ECOLI	ubiC	Chorismate--pyruvate lyase	4	4	3.29826e+06	3.37628e+06	3.46602e+06	3.81226e+06	3.47985e+06	2.91748e+06
P26608	FLIS_ECOLI	fliS	Flagellar protein FliS	6	6	1.31082e+07	1.57239e+07	1.44485e+07	1.47006e+07	1.53738e+07	1.45504e+07
P26612	AMY2_ECOLI	amyA	Cytoplasmic alpha-amylase	3	3	1.53793e+06	2.76394e+06	2.90324e+06	3.03343e+06	2.89954e+06	2.79414e+06
P26616	MAO1_ECOLI	maeA	NAD-dependent malic enzyme	21	21	4.31229e+07	4.31261e+07	4.40813e+07	4.2003e+07	3.94061e+07	4.11896e+07
P26646	ACUI_ECOLI	acuI	Probable acrylyl-CoA reductase AcuI	8	8	4.3023e+07	4.21124e+07	4.25125e+07	4.30627e+07	4.1966e+07	4.31817e+07
P26647	PLSC_ECOLI	plsC	1-acyl-sn-glycerol-3-phosphate acyltransferase	2	2	6.48818e+06	6.31389e+06	7.02562e+06	6.40908e+06	5.81448e+06	6.68508e+06
P26648	FTSP_ECOLI	ftsP	Cell division protein FtsP	4	4	2.33968e+06	2.10381e+06	2.35054e+06	2.4451e+06	2.44051e+06	2.15367e+06
P27238	YFED_ECOLI	yfeD	Uncharacterized protein YfeD	2	2	4.46702e+06	4.92105e+06	5.31462e+06	5.75015e+06	5.10417e+06	5.12602e+06
P27245	MARR_ECOLI	marR	Multiple antibiotic resistance protein MarR	1	1	525979	799939	631921	560044	504295	568282
P27248	GCST_ECOLI	gcvT	Aminomethyltransferase	7	7	4.22741e+07	4.47806e+07	4.10044e+07	4.23755e+07	4.50353e+07	4.45664e+07
P27249	GLND_ECOLI	glnD	[Protein-PII] uridylyltransferase	1	1	1.09727e+06	613756	909526	631224		806814
P27250	YJGB_ECOLI	yjgB	Uncharacterized zinc-type alcohol dehydrogenase-like protein YjgB	3	3	7.5794e+06	8.45037e+06	9.11886e+06	5.93274e+06	5.49083e+06	7.47618e+06
P27278	NADR_ECOLI	nadR	Trifunctional NAD biosynthesis/regulator protein NadR	6	6	2.26389e+06	2.63871e+06	2.6097e+06	2.55972e+06	2.5894e+06	2.84461e+06
P27298	OPDA_ECOLI	prlC	Oligopeptidase A	32	32	4.4277e+07	4.36949e+07	4.47493e+07	4.32904e+07	4.31267e+07	4.48322e+07
P27302	TKT1_ECOLI	tktA	Transketolase 1	22	20	1.77553e+08	1.81945e+08	1.76019e+08	1.7771e+08	1.78797e+08	1.78399e+08
