Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj2.mzML
P18775	DMSA_ECOLI	dmsA	Dimethyl sulfoxide reductase DmsA	16	16	9.59132e+06	9.87718e+06	9.92717e+06	9.91545e+06	9.98959e+06	9.76701e+06
P18776	DMSB_ECOLI	dmsB	Anaerobic dimethyl sulfoxide reductase chain B	4	3	1.02627e+07	1.04899e+07	9.88127e+06	1.01734e+07	9.66776e+06	1.01662e+07
P18843	NADE_ECOLI	nadE	NH(3)-dependent NAD(+) synthetase	14	14	8.79869e+07	8.87585e+07	8.8284e+07	8.69185e+07	8.93594e+07	8.93047e+07
P19624	PDXA_ECOLI	pdxA	4-hydroxythreonine-4-phosphate dehydrogenase	3	3	1.17046e+06	1.54804e+06	1.41413e+06	1.57833e+06	1.30418e+06	1.3003e+06
P19926	AGP_ECOLI	agp	Glucose-1-phosphatase	6	6	1.51605e+07	1.51241e+07	1.50693e+07	1.53114e+07	1.51029e+07	1.51051e+07
P19931	HYAE_ECOLI	hyaE	Hydrogenase-1 operon protein HyaE	2	2	2.81168e+06	3.80994e+06	3.25539e+06	3.58402e+06	3.33524e+06	3.50011e+06
P19934	TOLA_ECOLI	tolA	Protein TolA	4	4	7.9907e+06	7.79623e+06	6.82098e+06	6.67263e+06	7.84372e+06	7.57581e+06
P20083	PARE_ECOLI	parE	DNA topoisomerase 4 subunit B	6	6	8.65472e+06	8.53258e+06	9.18611e+06	9.12973e+06	9.68654e+06	8.75581e+06
P20099	BISC_ECOLI	bisC	Biotin sulfoxide reductase	4	4	1.46828e+06	1.46327e+06	1.49402e+06	1.29354e+06	2.36834e+06	1.97738e+06
P20605	FIC_ECOLI	fic	Probable adenosine monophosphate-protein transferase fic	1	1	2.15288e+06	1.62341e+06	1.93913e+06	2.01295e+06	1.7857e+06	1.96906e+06
P20966	PTFBC_ECOLI	fruA	PTS system fructose-specific EIIBC component	10	10	7.38337e+07	7.19163e+07	7.32799e+07	7.06819e+07	7.12538e+07	7.42042e+07
P21156	CYSD_ECOLI	cysD	Sulfate adenylyltransferase subunit 2	5	5	1.10364e+07	1.16221e+07	1.17329e+07	1.18887e+07	1.17766e+07	1.22552e+07
P21165	PEPQ_ECOLI	pepQ	Xaa-Pro dipeptidase	16	16	1.01395e+08	9.85614e+07	1.01032e+08	9.98089e+07	9.77233e+07	9.88889e+07
P21170	SPEA_ECOLI	speA	Biosynthetic arginine decarboxylase	17	17	3.27654e+07	3.41654e+07	3.56046e+07	3.38666e+07	3.56335e+07	3.35889e+07
P21179	CATE_ECOLI	katE	Catalase HPII	6	6	2.00836e+06	1.95865e+06	2.02075e+06	1.92181e+06	2.11685e+06	1.86493e+06
P21338	RNI_ECOLI	rna	Ribonuclease I	5	5	4.34978e+06	4.17514e+06	4.69278e+06	4.38121e+06	3.41451e+06	4.27818e+06
P21365	YCIC_ECOLI	yciC	UPF0259 membrane protein YciC	1	1	5.73586e+06	5.46512e+06	4.67809e+06	5.74799e+06	5.31786e+06	5.24364e+06
P21367	YCAC_ECOLI	ycaC	Uncharacterized protein YcaC	6	6	9.72802e+06	1.10672e+07	1.05698e+07	9.65603e+06	1.09724e+07	1.11437e+07
P21369	PNCA_ECOLI	pncA	Pyrazinamidase/nicotinamidase	2	2	5.79687e+06	4.57274e+06	6.2182e+06	5.76306e+06	6.27429e+06	5.98899e+06
P21420	NMPC_ECOLI	nmpC	Putative outer membrane porin protein NmpC	8	8	2.12862e+08	1.98283e+08	1.73602e+08	1.81027e+08	1.99227e+08	2.11389e+08
P21499	RNR_ECOLI	rnr	Ribonuclease R	32	32	1.98389e+07	1.89744e+07	2.02776e+07	2.04654e+07	2.04593e+07	1.99703e+07
P21507	SRMB_ECOLI	srmB	ATP-dependent RNA helicase SrmB	18	18	2.51911e+07	2.42223e+07	2.54096e+07	2.44418e+07	2.55646e+07	2.45842e+07
P21513	RNE_ECOLI	rne	Ribonuclease E	34	34	6.09943e+07	6.08813e+07	6.06249e+07	5.98195e+07	6.02559e+07	6.10059e+07
P21515	ACPH_ECOLI	acpH	Acyl carrier protein phosphodiesterase	2	2		4.2769e+06	4.78602e+06	4.78186e+06	4.17854e+06	4.32127e+06
P21599	KPYK2_ECOLI	pykA	Pyruvate kinase II	21	21	1.21673e+08	1.21264e+08	1.20678e+08	1.22291e+08	1.19369e+08	1.20796e+08
P21645	LPXD_ECOLI	lpxD	UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase	3	3	2.53556e+07	2.59898e+07	2.50015e+07	2.52906e+07	2.66149e+07	2.53458e+07
P21829	YBHA_ECOLI	ybhA	Pyridoxal phosphate phosphatase YbhA	5	5	1.22439e+07	1.22203e+07	1.16766e+07	1.21322e+07	1.20177e+07	1.15883e+07
P21866	KDPE_ECOLI	kdpE	KDP operon transcriptional regulatory protein KdpE	2	2			1.36111e+06			1.41066e+06
P21888	SYC_ECOLI	cysS	Cysteine--tRNA ligase	21	21	5.52947e+07	5.4779e+07	5.70491e+07	5.7874e+07	5.87658e+07	5.72346e+07
P21889	SYD_ECOLI	aspS	Aspartate--tRNA ligase	30	30	6.68125e+07	6.80037e+07	6.83755e+07	6.91475e+07	6.82078e+07	6.82102e+07
P21893	RECJ_ECOLI	recJ	Single-stranded-DNA-specific exonuclease RecJ	5	5	2.98481e+06	2.54534e+06	2.38175e+06	2.35293e+06	2.43248e+06	2.83183e+06
P22106	ASNB_ECOLI	asnB	Asparagine synthetase B [glutamine-hydrolyzing]	9	9	7.00304e+06	8.64327e+06	9.02618e+06	8.29309e+06	8.30257e+06	8.40722e+06
P22186	MRAZ_ECOLI	mraZ	Protein MraZ	3	3	6.7503e+06	6.375e+06	7.31285e+06	7.03812e+06	6.40234e+06	6.71254e+06
P22188	MURE_ECOLI	murE	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase	12	12	2.51567e+07	2.51222e+07	2.7057e+07	2.56399e+07	2.56452e+07	2.61668e+07
P22255	CYSQ_ECOLI	cysQ	3'(2'),5'-bisphosphate nucleotidase CysQ	7	7	2.61194e+07	2.77217e+07	2.87744e+07	2.75243e+07	2.62924e+07	2.7246e+07
P22256	GABT_ECOLI	gabT	4-aminobutyrate aminotransferase GabT	5	5	6.11256e+06	5.7492e+06	5.93731e+06	5.02904e+06	5.41814e+06	5.50861e+06
P22259	PCKA_ECOLI	pckA	Phosphoenolpyruvate carboxykinase [ATP]	17	17	6.57182e+07	6.37299e+07	6.13492e+07	6.5797e+07	6.27107e+07	6.17114e+07
P22333	ADD_ECOLI	add	Adenosine deaminase	12	12	6.87926e+07	6.86511e+07	6.77912e+07	6.88505e+07	6.79265e+07	6.98486e+07
P22523	MUKB_ECOLI	mukB	Chromosome partition protein MukB	39	39	3.03158e+07	3.05484e+07	3.01052e+07	2.93806e+07	3.08838e+07	3.04617e+07
P22524	MUKE_ECOLI	mukE	Chromosome partition protein MukE	6	6	2.3994e+07	2.18968e+07	2.30125e+07	2.17538e+07	2.22152e+07	2.35746e+07
P22525	YCBB_ECOLI	ycbB	Probable L,D-transpeptidase YcbB	11	11	3.77352e+07	3.74068e+07	4.11318e+07	3.81948e+07	3.97177e+07	3.99186e+07
P22564	RIHC_ECOLI	rihC	Non-specific ribonucleoside hydrolase RihC	1	1	420102	369295	686423	317582	621227	664026
P22634	MURI_ECOLI	murI	Glutamate racemase	5	5	5.24418e+06	5.32331e+06	5.10136e+06	5.45248e+06	4.55182e+06	4.81284e+06
P22707	FINO_ECOLI	finO	Fertility inhibition protein	2	2	2.2327e+06	2.29802e+06			2.1717e+06	2.252e+06
P22939	ISPA_ECOLI	ispA	Farnesyl diphosphate synthase	4	4	1.1245e+07	1.21329e+07	1.04481e+07	1.06881e+07	1.14229e+07	9.92842e+06
P23003	TRMA_ECOLI	trmA	tRNA (uracil(54)-C(5))-methyltransferase	3	3	9.4673e+06	9.11413e+06	9.40881e+06	9.15964e+06	8.94004e+06	8.67904e+06
P23256	MALY_ECOLI	malY	Protein MalY	1	1	1.5231e+06	1.50806e+06	1.26276e+06	1.73858e+06	1.14464e+06	1.36794e+06
P23305	YIGA_ECOLI	yigA	Uncharacterized protein YigA	6	6	4.61731e+06	4.78145e+06	4.79557e+06	4.75421e+06	4.76111e+06	4.22697e+06
P23331	KITH_ECOLI	tdk	Thymidine kinase	6	6	1.84106e+07	1.79796e+07	2.0005e+07	1.84394e+07	1.95962e+07	1.99862e+07
P23367	MUTL_ECOLI	mutL	DNA mismatch repair protein MutL	2	2	1.09728e+06	1.16402e+06	1.07539e+06	1.08115e+06	1.59959e+06	1.61254e+06
P23538	PPSA_ECOLI	ppsA	Phosphoenolpyruvate synthase	16	16	2.39864e+07	2.32049e+07	2.44838e+07	2.45414e+07	2.43552e+07	2.43096e+07
P23721	SERC_ECOLI	serC	Phosphoserine aminotransferase	16	16	4.9422e+07	4.96632e+07	5.11399e+07	5.1525e+07	5.06097e+07	5.01214e+07
P23827	ECOT_ECOLI	eco	Ecotin	5	5	4.92288e+07	5.18798e+07	5.00632e+07	5.09591e+07	4.89017e+07	4.85298e+07
P23830	PSS_ECOLI	pssA	CDP-diacylglycerol--serine O-phosphatidyltransferase	11	11	8.11926e+06	7.25986e+06	8.1338e+06	8.89165e+06	7.71247e+06	7.78712e+06
P23836	PHOP_ECOLI	phoP	Transcriptional regulatory protein PhoP	12	12	6.00842e+07	5.97636e+07	6.08005e+07	5.84656e+07	6.05572e+07	5.98484e+07
P23837	PHOQ_ECOLI	phoQ	Sensor protein PhoQ	4	4	2.25906e+06	2.44635e+06	1.98985e+06	2.26884e+06	2.47073e+06	2.21539e+06
P23839	YICC_ECOLI	yicC	UPF0701 protein YicC	11	11	2.74e+07	2.78695e+07	2.58316e+07	2.81372e+07	2.70945e+07	2.72994e+07
P23843	OPPA_ECOLI	oppA	Periplasmic oligopeptide-binding protein	21	21	2.9402e+07	2.90046e+07	2.88356e+07	2.96752e+07	2.95347e+07	2.88748e+07
P23845	CYSN_ECOLI	cysN	Sulfate adenylyltransferase subunit 1	9	9	1.43686e+07	1.37659e+07	1.44062e+07	1.48097e+07	1.47245e+07	1.36616e+07
P23847	DPPA_ECOLI	dppA	Periplasmic dipeptide transport protein	2	2	1.55002e+06	1.8684e+06	1.37968e+06	1.95212e+06	1.92246e+06	1.25602e+06
P23857	PSPE_ECOLI	pspE	Thiosulfate sulfurtransferase PspE	2	2	2.11907e+07	1.76008e+07	2.0374e+07	1.779e+07	1.87856e+07	1.94462e+07
P23865	PRC_ECOLI	prc	Tail-specific protease	24	24	2.38387e+07	2.4314e+07	2.49851e+07	2.46901e+07	2.44603e+07	2.4389e+07
P23869	PPIB_ECOLI	ppiB	Peptidyl-prolyl cis-trans isomerase B	6	6	2.48475e+08	2.49624e+08	2.60413e+08	2.48297e+08	2.54988e+08	2.44401e+08
P23871	HEMH_ECOLI	hemH	Ferrochelatase	5	5	9.58956e+06	9.95173e+06	1.19183e+07	1.04515e+07	1.10919e+07	1.06729e+07
P23882	FMT_ECOLI	fmt	Methionyl-tRNA formyltransferase	8	8	4.1987e+07	3.97825e+07	4.28599e+07	3.86151e+07	4.03954e+07	4.18474e+07
P23886	CYDC_ECOLI	cydC	ATP-binding/permease protein CydC	1	1	1.17438e+06	1.50728e+06	1.61599e+06	1.75062e+06	1.27614e+06	1.1698e+06
P23890	CADC_ECOLI	cadC	Transcriptional activator CadC	2	2	533216	538746	725585	617050	634285	668061
P23893	GSA_ECOLI	hemL	Glutamate-1-semialdehyde 2,1-aminomutase	13	13	1.46594e+08	1.53386e+08	1.50421e+08	1.49334e+08	1.52666e+08	1.51002e+08
P23894	HTPX_ECOLI	htpX	Protease HtpX	3	3	1.76091e+07	1.57565e+07	1.87169e+07	1.60112e+07	1.70131e+07	1.6935e+07
P23898	NLPC_ECOLI	nlpC	Probable endopeptidase NlpC	1	1				1.05827e+06	1.25083e+06	
P23908	ARGE_ECOLI	argE	Acetylornithine deacetylase	2	2	3.2661e+06	3.11964e+06	3.44488e+06	3.13539e+06	3.32736e+06	3.44605e+06
P23909	MUTS_ECOLI	mutS	DNA mismatch repair protein MutS	26	26	1.94209e+07	1.94639e+07	1.9278e+07	1.91593e+07	1.93902e+07	1.95119e+07
P23917	MAK_ECOLI	mak	Fructokinase	4	4	3.67902e+06	3.10576e+06	3.78789e+06	4.15314e+06	3.19157e+06	3.13251e+06
P24169	DCOS_ECOLI	speF	Ornithine decarboxylase, inducible	11	11	1.42035e+07	1.40395e+07	1.35806e+07	1.43972e+07	1.45263e+07	1.35645e+07
P24171	DCP_ECOLI	dcp	Peptidyl-dipeptidase dcp	13	13	9.28986e+06	8.90644e+06	9.10723e+06	9.11864e+06	9.47947e+06	9.19703e+06
P24173	RFAC_ECOLI	rfaC	Lipopolysaccharide heptosyltransferase 1	3	3	2.14702e+06	2.73149e+06	2.41011e+06		2.94163e+06	2.36983e+06
P24178	YFFB_ECOLI	yffB	Protein YffB	4	4	2.45494e+07	2.51175e+07	2.55003e+07	2.51737e+07	2.48253e+07	2.48179e+07
P24182	ACCC_ECOLI	accC	Biotin carboxylase	20	20	1.11178e+08	1.08611e+08	1.10537e+08	1.1197e+08	1.10395e+08	1.09333e+08
P24183	FDNG_ECOLI	fdnG	Formate dehydrogenase, nitrate-inducible, major subunit	26	26	2.35196e+07	2.36161e+07	2.35303e+07	2.28384e+07	2.36693e+07	2.39957e+07
P24186	FOLD_ECOLI	folD	Bifunctional protein FolD	9	9	2.38501e+07	2.35649e+07	2.49615e+07	2.45872e+07	2.38064e+07	2.43901e+07
P24188	YCEA_ECOLI	yceA	UPF0176 protein YceA	2	2	7.0989e+06	7.51095e+06	7.04137e+06	9.96741e+06	8.32138e+06	7.99013e+06
P24192	HYPD_ECOLI	hypD	Hydrogenase isoenzymes formation protein HypD	2	2	430170	364648	463387	438719	399069	456404
P24193	HYPE_ECOLI	hypE	Hydrogenase isoenzymes formation protein HypE	5	5	1.3567e+07	1.37098e+07	1.2811e+07	1.39856e+07	1.42681e+07	1.31612e+07
P24202	MRR_ECOLI	mrr	Mrr restriction system protein	8	8	5.96519e+06	6.20058e+06	6.06792e+06	5.74972e+06	5.85593e+06	5.93175e+06
P24203	YJIA_ECOLI	yjiA	Uncharacterized GTP-binding protein YjiA	8	8	7.31538e+06	7.70343e+06	8.15247e+06	8.09191e+06	7.53294e+06	6.89759e+06
P24205	MSBB_ECOLI	msbB	Lipid A biosynthesis (KDO)2-(lauroyl)-lipid IVA acyltransferase	3	3	7.65111e+06	7.89161e+06	8.19549e+06	8.28029e+06	8.09016e+06	8.2148e+06
P24215	UXUA_ECOLI	uxuA	Mannonate dehydratase	5	5	5.25385e+06	5.35101e+06	4.83802e+06	4.97006e+06	5.06596e+06	5.13386e+06
P24216	FLID_ECOLI	fliD	Flagellar hook-associated protein 2	8	8	6.97374e+06	6.69516e+06	6.20041e+06	6.9817e+06	6.46924e+06	6.72782e+06
P24224	ACPS_ECOLI	acpS	Holo-[acyl-carrier-protein] synthase	1	1	6.71778e+06	6.20112e+06	7.28857e+06	7.17361e+06	6.69436e+06	7.02372e+06
P24228	DACB_ECOLI	dacB	D-alanyl-D-alanine carboxypeptidase DacB	6	6	4.4706e+06	4.81494e+06	4.228e+06	4.75345e+06	4.89094e+06	3.97371e+06
P24232	HMP_ECOLI	hmp	Flavohemoprotein	4	4	5.67188e+06	5.73772e+06	5.98517e+06	6.18507e+06	5.7023e+06	5.36834e+06
P24251	CRL_ECOLI	crl	Sigma factor-binding protein Crl	4	4	2.373e+07	2.42211e+07	2.33603e+07	2.30192e+07	2.51511e+07	2.52949e+07
P24252	YBGA_ECOLI	ybgA	Uncharacterized protein YbgA	2	2	4.26776e+06	4.61138e+06	5.45462e+06	4.44048e+06	5.25919e+06	4.99929e+06
P24255	RP54_ECOLI	rpoN	RNA polymerase sigma-54 factor	6	6	3.06248e+06	2.88478e+06	3.35187e+06	2.8765e+06	3.49063e+06	3.56498e+06
P24554	RADA_ECOLI	radA	DNA repair protein RadA	4	4	2.76529e+06	2.59021e+06	2.37702e+06	2.77408e+06	2.51634e+06	2.5048e+06
P25397	TEHB_ECOLI	tehB	Tellurite methyltransferase	9	9	8.78394e+06	9.64404e+06	9.47202e+06	9.31284e+06	9.29047e+06	9.46528e+06
P25437	FRMA_ECOLI	frmA	S-(hydroxymethyl)glutathione dehydrogenase	4	4	4.21514e+07	4.30147e+07	3.6758e+07	4.37745e+07	4.17742e+07	3.93769e+07
P25516	ACON1_ECOLI	acnA	Aconitate hydratase 1	13	13	9.50546e+06	9.63806e+06	9.71351e+06	9.24217e+06	9.28788e+06	9.50705e+06
P25519	HFLX_ECOLI	hflX	GTPase HflX	16	16	1.67239e+07	1.5608e+07	1.53284e+07	1.59565e+07	1.5202e+07	1.54547e+07
P25522	MNME_ECOLI	mnmE	tRNA modification GTPase MnmE	15	15	1.70929e+07	1.71807e+07	1.66258e+07	1.67585e+07	1.67113e+07	1.70806e+07
P25524	CODA_ECOLI	codA	Cytosine deaminase	7	7	1.14565e+07	1.1744e+07	1.20813e+07	1.18939e+07	1.15145e+07	1.12881e+07
P25526	GABD_ECOLI	gabD	Succinate-semialdehyde dehydrogenase [NADP(+)] GabD	4	4	4.26256e+06	4.24301e+06	3.82085e+06	4.33988e+06		4.05809e+06
P25535	VISC_ECOLI	visC	Protein VisC	5	5	1.16063e+07	1.26065e+07	1.18104e+07	1.18657e+07	1.25206e+07	1.23557e+07
P25536	YHDE_ECOLI	yhdE	Maf-like protein YhdE	2	2	1.43772e+07	1.36065e+07	1.44736e+07	1.39695e+07	1.29268e+07	1.24302e+07
P25539	RIBD_ECOLI	ribD	Riboflavin biosynthesis protein RibD	10	10	1.29927e+07	1.29631e+07	1.33424e+07	1.37578e+07	1.29092e+07	1.347e+07
P25552	GPPA_ECOLI	gppA	Guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase	9	9	2.75954e+06	2.8762e+06	2.5679e+06	2.99821e+06	2.93071e+06	2.72457e+06
P25553	ALDA_ECOLI	aldA	Lactaldehyde dehydrogenase	1	1	491832	515631	466428	383070	464389	446807
P25714	YIDC_ECOLI	yidC	Membrane protein insertase YidC	4	4	4.0487e+07	3.87513e+07	3.51469e+07	3.86586e+07	3.33804e+07	3.76544e+07
P25736	END1_ECOLI	endA	Endonuclease-1	2	2	4.06388e+07	4.12213e+07	4.35625e+07	4.13534e+07	5.09119e+07	4.64246e+07
P25740	RFAG_ECOLI	rfaG	Lipopolysaccharide core biosynthesis protein RfaG	4	4	2.95464e+06	2.96696e+06	2.65577e+06	2.55672e+06	2.85841e+06	2.96306e+06
P25745	MNMA_ECOLI	mnmA	tRNA-specific 2-thiouridylase MnmA	6	6	2.55741e+07	2.56445e+07	2.45536e+07	2.60121e+07	2.49697e+07	2.47546e+07
P25746	HFLD_ECOLI	hflD	High frequency lysogenization protein HflD	9	9	9.50965e+06	9.44418e+06	8.81583e+06	9.41428e+06	9.73255e+06	9.6717e+06
P25798	FLIF_ECOLI	fliF	Flagellar M-ring protein	6	6	6.16212e+06	6.3793e+06	6.42582e+06	6.70907e+06	6.19289e+06	6.14231e+06
P25888	RHLE_ECOLI	rhlE	ATP-dependent RNA helicase RhlE	12	12	1.02844e+07	1.13183e+07	1.02551e+07	1.00074e+07	1.04189e+07	1.07026e+07
P25894	YGGG_ECOLI	yggG	Uncharacterized metalloprotease YggG	2	2	3.99855e+06	3.26749e+06	3.5966e+06	3.75999e+06	3.85005e+06	3.5806e+06
P25906	YDBC_ECOLI	ydbC	Putative oxidoreductase YdbC	5	5	3.49759e+06	3.3382e+06	3.04273e+06	3.56684e+06	3.26455e+06	3.477e+06
P26602	UBIC_ECOLI	ubiC	Chorismate--pyruvate lyase	4	4	3.77932e+06	3.52916e+06	3.7822e+06	3.73466e+06	3.52291e+06	2.81302e+06
P26608	FLIS_ECOLI	fliS	Flagellar protein FliS	6	6	1.55822e+07	1.38215e+07	1.40251e+07	1.48555e+07	1.49523e+07	1.47019e+07
P26612	AMY2_ECOLI	amyA	Cytoplasmic alpha-amylase	2	2	1.93617e+06	2.80844e+06	2.19159e+06	2.25153e+06	3.13716e+06	2.64794e+06
P26616	MAO1_ECOLI	maeA	NAD-dependent malic enzyme	22	22	4.8245e+07	4.66264e+07	4.5726e+07	4.45019e+07	4.77474e+07	4.75427e+07
P26646	ACUI_ECOLI	acuI	Probable acrylyl-CoA reductase AcuI	9	9	4.39963e+07	4.27329e+07	4.6864e+07	4.36625e+07	4.5939e+07	4.57331e+07
P26647	PLSC_ECOLI	plsC	1-acyl-sn-glycerol-3-phosphate acyltransferase	2	2	6.68914e+06	6.21354e+06	5.9118e+06	5.99979e+06	6.56221e+06	6.36826e+06
P26648	FTSP_ECOLI	ftsP	Cell division protein FtsP	6	6	2.9564e+06	2.91541e+06	3.16907e+06	3.23475e+06	2.45128e+06	2.63841e+06
P27238	YFED_ECOLI	yfeD	Uncharacterized protein YfeD	2	2	3.75751e+06	4.76726e+06	3.91304e+06	4.12159e+06	4.64436e+06	3.97705e+06
P27245	MARR_ECOLI	marR	Multiple antibiotic resistance protein MarR	1	1	943623	643047	556916	643808	690625	592592
P27248	GCST_ECOLI	gcvT	Aminomethyltransferase	7	7	4.64232e+07	4.40831e+07	4.29645e+07	4.72526e+07	4.12471e+07	4.42973e+07
P27249	GLND_ECOLI	glnD	[Protein-PII] uridylyltransferase	2	2	470437	371602	524704	493061	452421	570887
P27250	YJGB_ECOLI	yjgB	Uncharacterized zinc-type alcohol dehydrogenase-like protein YjgB	3	3	4.84755e+06	4.13275e+06	3.75329e+06	3.39778e+06	4.28656e+06	3.92314e+06
P27278	NADR_ECOLI	nadR	Trifunctional NAD biosynthesis/regulator protein NadR	5	5	2.30333e+06	2.24471e+06	2.72378e+06	2.46665e+06	2.52291e+06	2.44373e+06
P27298	OPDA_ECOLI	prlC	Oligopeptidase A	34	34	4.52529e+07	4.45278e+07	4.57126e+07	4.56903e+07	4.65263e+07	4.55353e+07
P27302	TKT1_ECOLI	tktA	Transketolase 1	21	19	1.93848e+08	1.93221e+08	1.99622e+08	1.96603e+08	1.98316e+08	1.93647e+08
P27303	EMRA_ECOLI	emrA	Multidrug resistance protein A	13	13	8.53088e+06	8.46286e+06	7.89094e+06	8.40329e+06	8.05368e+06	8.44609e+06
P27306	STHA_ECOLI	sthA	Soluble pyridine nucleotide transhydrogenase	5	5	5.03024e+06	6.2575e+06	5.9363e+06	5.14597e+06	6.10766e+06	5.68865e+06
P27431	YCFD_ECOLI	ycfD	50S ribosomal protein L16 arginine hydroxylase	3	3	2.77191e+07	2.85746e+07	2.72376e+07	2.62328e+07	2.71265e+07	2.78963e+07
P27434	RODZ_ECOLI	rodZ	Cytoskeleton protein RodZ	9	9	4.49074e+07	4.42855e+07	4.28986e+07	4.40553e+07	4.50054e+07	4.39576e+07
P27550	ACSA_ECOLI	acs	Acetyl-coenzyme A synthetase	4	4		1.22998e+06	993458	1.04665e+06		1.19534e+06
P27828	WECB_ECOLI	wecB	UDP-N-acetylglucosamine 2-epimerase	7	7	1.12341e+07	1.08816e+07	1.13453e+07	1.07415e+07	1.08543e+07	1.09835e+07
P27829	WECC_ECOLI	wecC	UDP-N-acetyl-D-mannosamine dehydrogenase	7	7	1.50873e+07	1.40534e+07	1.58232e+07	1.69643e+07	1.40842e+07	1.56233e+07
P27830	RMLB2_ECOLI	rffG	dTDP-glucose 4,6-dehydratase 2	4	4	1.36113e+07	1.30358e+07	1.30268e+07	1.25803e+07	1.32057e+07	1.26563e+07
P27832	WECD_ECOLI	wecD	dTDP-fucosamine acetyltransferase	2	2	1.29362e+06	1.17749e+06	1.59977e+06	1.32742e+06	1.23219e+06	1.15509e+06
P27833	RFFA_ECOLI	rffA	Lipopolysaccharide biosynthesis protein RffA	7	7	1.21015e+07	1.15407e+07	1.23622e+07	1.22584e+07	1.19821e+07	1.24115e+07
P27836	WECG_ECOLI	wecG	Probable UDP-N-acetyl-D-mannosaminuronic acid transferase	4	4	2.17026e+06	2.50725e+06	2.76898e+06	2.32079e+06	2.58254e+06	2.62863e+06
P27838	CYAY_ECOLI	cyaY	Protein CyaY	3	3	1.7463e+07	1.68913e+07	2.12048e+07	1.54713e+07	1.78039e+07	1.84095e+07
P27848	YIGL_ECOLI	yigL	Pyridoxal phosphate phosphatase YigL	4	4	2.10223e+07	2.13104e+07	2.07334e+07	2.14264e+07	1.97783e+07	1.94988e+07
P27859	TATD_ECOLI	tatD	Tat-linked quality control protein TatD	4	4	5.22674e+06	4.93828e+06	5.55912e+06	4.81236e+06	5.22957e+06	4.92883e+06
P28248	DCD_ECOLI	dcd	Deoxycytidine triphosphate deaminase	5	5	4.39915e+07	4.43277e+07	4.52812e+07	4.76418e+07	4.34801e+07	4.16661e+07
P28249	ASMA_ECOLI	asmA	Protein AsmA	7	7	2.33628e+07	2.32473e+07	2.57256e+07	2.1726e+07	2.81333e+07	2.28076e+07
P28304	QOR1_ECOLI	qorA	Quinone oxidoreductase 1	8	8	2.58122e+07	2.5882e+07	2.42019e+07	2.66805e+07	2.38786e+07	2.47607e+07
P28306	YCEG_ECOLI	yceG	UPF0755 protein YceG	2	2	2.21753e+06	2.57853e+06	3.01453e+06	2.63057e+06	2.77897e+06	2.57363e+06
P28629	ADIA_ECOLI	adiA	Biodegradative arginine decarboxylase	10	10	9.02148e+06	9.33701e+06	8.62894e+06	8.56609e+06	8.80984e+06	8.97699e+06
P28630	HOLA_ECOLI	holA	DNA polymerase III subunit delta	1	1	153240	182227	211981	226274		248420
P28631	HOLB_ECOLI	holB	DNA polymerase III subunit delta'	1	1	654510		895817	524562	981769	
P28632	HOLD_ECOLI	holD	DNA polymerase III subunit psi	1	1	485443	475190	466049	315315	527656	488060
P28635	METQ_ECOLI	metQ	D-methionine-binding lipoprotein MetQ	13	13	7.18268e+07	7.28426e+07	6.58557e+07	7.2627e+07	6.92218e+07	6.80798e+07
P28903	NRDD_ECOLI	nrdD	Anaerobic ribonucleoside-triphosphate reductase	15	15	2.7402e+07	2.73444e+07	2.79436e+07	2.79606e+07	2.76724e+07	2.64275e+07
P28904	TREC_ECOLI	treC	Trehalose-6-phosphate hydrolase	11	11	1.53599e+07	1.49836e+07	1.47797e+07	1.59708e+07	1.54635e+07	1.5188e+07
P28905	HOLC_ECOLI	holC	DNA polymerase III subunit chi	4	4	2.72983e+06	2.64948e+06	2.60658e+06	2.85345e+06	2.40505e+06	2.4055e+06
P29012	ALR2_ECOLI	dadX	Alanine racemase, catabolic	2	2	3.26503e+06	2.78781e+06	3.00494e+06	3.11892e+06	2.72242e+06	2.5731e+06
P29018	CYDD_ECOLI	cydD	ATP-binding/permease protein CydD	4	4	1.56248e+06	1.4685e+06	1.29954e+06	1.41153e+06		1.49353e+06
P29131	FTSN_ECOLI	ftsN	Cell division protein FtsN	5	5	6.45279e+06	6.16214e+06	6.27457e+06	6.77679e+06	6.37136e+06	6.77788e+06
