protein	LFQ_Orbitrap_AIF_Condition_A_Sample_Alpha_01	LFQ_Orbitrap_AIF_Condition_A_Sample_Alpha_02	LFQ_Orbitrap_AIF_Condition_A_Sample_Alpha_03	LFQ_Orbitrap_AIF_Condition_A_Sample_Beta_01	LFQ_Orbitrap_AIF_Condition_A_Sample_Beta_02	LFQ_Orbitrap_AIF_Condition_A_Sample_Beta_03	LFQ_Orbitrap_AIF_Condition_A_Sample_Gamma_01	LFQ_Orbitrap_AIF_Condition_A_Sample_Gamma_02	LFQ_Orbitrap_AIF_Condition_A_Sample_Gamma_03	LFQ_Orbitrap_AIF_Condition_B_Sample_Alpha_01	LFQ_Orbitrap_AIF_Condition_B_Sample_Alpha_02	LFQ_Orbitrap_AIF_Condition_B_Sample_Alpha_03	LFQ_Orbitrap_AIF_Condition_B_Sample_Beta_01	LFQ_Orbitrap_AIF_Condition_B_Sample_Beta_02	LFQ_Orbitrap_AIF_Condition_B_Sample_Beta_03	LFQ_Orbitrap_AIF_Condition_B_Sample_Gamma_01	LFQ_Orbitrap_AIF_Condition_B_Sample_Gamma_02	LFQ_Orbitrap_AIF_Condition_B_Sample_Gamma_03	Protein.Group	Protein.Ids	Protein.Names	Genes	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
Q00534	42710416.58281802	44312973.976297766	46388700.83413568	43122814.00238329	45386343.794358864	47891177.93155287	45611210.268649325	46498903.5793833	49559115.60468415	46318584.561335176	47398615.96621301	49649780.422839366	49480285.4228008	42995585.39744523	45993127.29188785	46073331.98959977	45782046.174168006	47630752.5175529	Q00534	Q00534		CDK6	0	0.2894766607099952	-0.034095508043949854	False	0.029097209215208846	False	False	Human	True	False	False	False	umpire	directlfq	min	0.5
P15559	15161537.62641009	15545759.193549782	15315440.990841543	13097475.42785064	13477837.733680945	15339688.954206211	15771875.743970253	15024743.033415442	15954075.82003164	15589390.24296968	14450504.70312404	15859147.553550432	9452408.499983711	13775553.59413476	14799363.393267026	14568296.994730208	14854394.91396049	14256305.794394976	P15559	P15559		NQO1	0	0.2895020520240341	0.07793697985143117	False	0.029106574264843605	False	False	Human	True	False	False	False	umpire	directlfq	min	0.5
Q99719	11605983.62724889	12025427.06663132	11978691.250944411	11555617.829308376	11943280.830804052	11934718.04921396	12243096.953743355	15282796.613144549	12506746.113783656	12935081.809448598	11978407.791457888	11677413.699928071	10858051.421166554	11700038.570376592	11710591.74526999	12685700.408012291	11896095.55779846	11303931.242984705	Q99719	Q99719		SEPTIN5	0	0.28979323224091347	0.05737906910426498	False	0.02911593931447837	False	False	Human	True	False	False	False	umpire	directlfq	min	0.5
Q14657	5191138.542975159	4918274.999999996	5528404.216895592	3151008.7560690423	5147115.744644464	5606851.564192926	4323384.601063029	5002575.759151779	5172958.167278239	5215198.933879381	5310221.574917242	4930070.830310424	4678980.336776758	5989657.523022549	5322014.703768334	4872980.427516911	4667762.4307595445	6057985.9886257015	Q14657	Q14657		LAGE3	0	0.2899160766407517	-0.09516693509036178	False	0.02912530436411313	False	False	Human	True	False	False	False	umpire	directlfq	min	0.5
P02787	762221.9833332535	560691.2500000002	833098.6403518169	488116.1401065967	545247.4757415557	819051.0838660268	550750.8703720056	705371.4303770348	768365.8990066	634252.3913431611	499313.7432902813	837723.1488977061	133388.09093073415	520680.8408656938	707678.8189994231	423937.32666418015	714725.5240186102	732076.3607250055	P02787	P02787		TF	0	0.29003291142840437	0.2132962718375334	False	0.029134669413747896	False	False	Human	True	False	False	False	umpire	directlfq	min	0.5
P21281	130837638.50118557	130673844.6856048	135965727.93891004	131184050.06763308	135466768.67834204	137682589.49708644	134976905.32599267	132434956.58622365	137526426.77751717	135755409.26415062	133440160.35204215	141068719.9561664	137008390.0579519	127864017.32647476	139872601.75840145	133183124.55857591	136227618.2163857	138503756.7239176	P21281	P21281		ATP6V1B2	0	0.2903311952638944	-0.019208989338697333	False	0.02914403446338266	False	False	Human	True	False	False	False	umpire	directlfq	min	0.5
Q5T280	14957329.988283278	13325980.978901245	11632693.176614596	12324964.24160338	14261696.0318002	14482734.012551676	13660412.969417322	13868894.60971537	14723274.468711896	14522707.013292111	13617842.242243122	14431261.818567274	12578354.6158154	14992761.100772869	14355384.536663458	13895972.16678969	14642289.858791308	14578353.650575478	Q5T280	Q5T280		SPOUT1	0	0.29057723139173924	-0.05035014373041849	False	0.02915339951301742	False	False	Human	True	False	False	False	umpire	directlfq	min	0.5
Q8N6H7	27057840.76267674	29048178.753651813	29173015.35124282	25057627.53819017	27651306.103686176	30504205.45538917	28812600.10666926	26865804.82487156	30146275.865897577	26592615.34244371	30747571.826868463	32997501.09152808	25102151.082301136	27980604.76069052	31229484.35868931	29741380.688423872	29514698.00840731	30255602.977222763	Q8N6H7	Q8N6H7		ARFGAP2	0	0.2908131531167333	-0.05479373969240912	False	0.029162764562652186	False	False	Human	True	False	False	False	umpire	directlfq	min	0.5
P34897	354277060.0994801	366189081.5999876	325895485.49436134	369371499.6352544	381454253.93900245	334121986.5233543	369102174.0010986	380046224.79928046	368815929.7753655	407643395.3133161	386054578.28449273	356328481.23320293	410886484.9057888	358269986.8343428	350528437.69991195	366077739.8613738	356751708.7412449	356246008.2935958	P34897	P34897		SHMT2	0	0.29200251936140975	-0.04352126790144735	False	0.029172129612286945	False	False	Human	True	False	False	False	umpire	directlfq	min	0.5
Q15435	21495638.75551691	22641673.52057236	20269163.425471604	22775194.48640425	22451448.826429337	20616382.0703116	23363849.102654643	21967844.51389955	23048342.86481137	21372095.83062788	23739494.243795104	25586899.59960795	21669114.318456084	21910997.7736697	22729808.210431967	23238465.01617066	21718038.48094927	22279784.366263628	Q15435	Q15435		PPP1R7	0	0.29259190594116874	-0.040218449316803524	False	0.02918149466192171	False	False	Human	True	False	False	False	umpire	directlfq	min	0.5
Q9UIF9	1900869.7730787937	1694528.3292742905	1549830.8560672975	1796346.6309189547	1809083.5917748504	1793656.3127483642	1874769.3657134308	1928718.8075230075	1872537.1657574268	1860337.1685890632	1643527.752251543	1518727.5281063798	1079187.805357584	2116100.382126807	1693723.7039089496	1875017.0843851848	1714069.7163178143	1695776.857600305	Q9UIF9	Q9UIF9		BAZ2A	0	0.29293749768230537	0.09406808694901832	False	0.029190859711556476	False	False	Human	True	False	False	False	umpire	directlfq	min	0.5
Q9BYB4	15826204.631190926	15914177.4677614	15750479.964255288	12823909.031525284	16857565.231280845	16616053.400872763	16302272.573099991	16611075.904557846	17251542.329285685	21430911.99479623	18161317.797874283	19074829.583298635	10670518.296847569	19264050.538263243	15330565.784538705	16515914.713281255	18795197.85356927	15882798.567596937	Q9BYB4	Q9BYB4		GNB1L	0	0.29324688915841424	-0.1078408215823872	False	0.029200224761191235	False	False	Human	True	False	False	False	umpire	directlfq	min	0.5
P33316	230051252.3431826	231185024.4035276	185635250.62893048	213856318.60774845	236409528.96150815	217846134.80453733	246571661.21348965	214698176.24918008	236375605.0645281	240390463.4456041	273126533.5495777	230754774.932025	216161979.962526	207049966.50960705	230908198.8270051	232015388.2483497	238812703.1683434	227218257.0089611	P33316	P33316		DUT	0	0.2939339737968872	-0.05885912549345776	False	0.029209589810826	False	False	Human	True	False	False	False	umpire	directlfq	min	0.5
Q676U5	1194394.468903873	965914.7499999997	24893.780618870875	1218374.71834614	1225534.363743947	25542.166964555017	946594.0203230724	1482336.6164493423	803187.4622793838	669269.1248263071	695551.2400799002	49468.70163291583	1061526.579612003	1054187.7220007442	33134.1778479768	793420.1844916717	780947.9301283883	659067.8618557594	Q676U5	Q676U5		ATG16L1	4	0.2948938547193635	0.44423465519357297	False	0.02921895486046076	False	False	Human	True	False	False	False	umpire	directlfq	min	0.5
Q96J01	57242879.42577713	59525173.84380263	49564925.64023734	53985150.20225455	61675646.67842194	49672879.271025896	60736177.93364162	71858645.95041509	55974942.77631875	60385199.80196748	61230835.10216837	35594293.860013776	57181106.70945973	61332027.79579339	44059497.72935261	55493636.34982545	55609202.92459661	53414378.51461393	Q96J01	Q96J01		THOC3	0	0.2949622977031979	0.10326587027784799	False	0.029228319910095526	False	False	Human	True	False	False	False	umpire	directlfq	min	0.5
P60842	1094958316.6388645	1091051643.7879028	998417456.753028	962524508.7020726	1091119025.8009467	1101386175.006158	1115819824.9210615	1091323055.3710475	1088457585.7365706	1134525241.6885304	1130564253.3636246	996418632.4631168	1070546120.2381332	1078308691.998777	1055575347.7826704	1147666189.716792	1131757146.471485	1125190388.031536	P60842	P60842		EIF4A1	0	0.29501280103319166	-0.034837479692945546	False	0.02923768495973029	False	False	Human	True	False	False	False	umpire	directlfq	min	0.5
Q7Z5K2	2874696.5668127434	2292435.234981267	2215202.362660556	3012150.798854504	2372189.8538041688	2158216.348482186	2992571.8381597786	2644967.256181354	2651944.9078655024	2590204.003684202	2256870.8101944434	1717162.5408696928	2314060.655142845	2807424.5954673183	2397149.2625480844	2676067.747398451	2445504.0933813374	2523228.4967810605	Q7Z5K2	Q7Z5K2		WAPL	0	0.29532877358077775	0.09548483057525238	False	0.02924705000936505	False	False	Human	True	False	False	False	umpire	directlfq	min	0.5
Q13422	7669388.257137917	5216142.023358523	4899246.79518197	6595563.385679998	6607489.367322818	5980137.839063632	5792204.716958632	7087057.253001331	5925395.949582665	7430315.329813178	6005481.608637751	5878818.42951783	8067648.287858231	7089158.16375916	5869918.7949270345	6647812.527552478	6443631.5410899175	6137576.423545191	Q13422	Q13422		IKZF1	0	0.2954620651007144	-0.09503751471287863	False	0.029256415058999816	False	False	Human	True	False	False	False	umpire	directlfq	min	0.5
P42345	13835707.52327107	16561043.349835584	14843917.434798984	15370213.875512496	17238753.274460074	15757877.01748397	16502658.779454134	14563517.28514156	15565453.817676166	14655573.10996792	16324190.161652531	17012008.547917925	19117871.53705261	15240604.911107177	15882218.854842152	16813857.86464257	14946837.842738517	15861735.851254344	P42345	P42345		MTOR	0	0.29580842112646333	-0.056644763057296973	False	0.029265780108634575	False	False	Human	True	False	False	False	umpire	directlfq	min	0.5
Q03701	42332186.0402455	44196487.5013021	44122364.4936342	41123194.51450591	44934107.38877705	43702510.541304775	45221231.34816113	49211398.08859521	47476979.43692703	47426021.928294845	45826371.72465009	46015936.16634599	45775687.55294228	45532773.90859363	44119962.76841115	44367479.51637464	45615122.67938276	46391131.260286935	Q03701	Q03701		CEBPZ	0	0.2958564746494811	-0.031040692678658898	False	0.02927514515826934	False	False	Human	True	False	False	False	umpire	directlfq	min	0.5
P16435	966311.271709066	1272783.7339390817	1138341.1605999016	1440193.6976535476	1289955.8694727218	1188421.1582112696	32132.36977101937	1224220.4977174597	1325105.056534971	1101824.1780171697	1503558.3992255435	1382455.3073282016	1307637.7419991316	953855.1471943944	1335033.8797280777	1566414.448275273	942553.0776577776	1345381.1700058782	P16435	P16435		POR	1	0.2959325855435521	-0.2117120765464163	False	0.029284510207904107	False	False	Human	True	False	False	False	umpire	directlfq	min	0.5
Q8IXQ3	1010839.834391065	1147624.6250000012	1272983.644258426	634024.61687632	1057566.7981095451	1205622.049174551	763853.2230871437	926299.4284557186	1147325.5288361823	1262749.4715080117	1353948.8366156027	1439756.5073529333	473810.8227069334	943654.0848867912	1398024.9746191534	1077531.451661034	1061009.1716135363	1371017.9588437476	Q8IXQ3	Q8IXQ3		C9orf40	0	0.29649081778051034	-0.17962917985017812	False	0.029293875257538866	False	False	Human	True	False	False	False	umpire	directlfq	min	0.5
O75369	217079252.36123705	226880367.86236244	234132214.27017316	209675268.6441925	225145985.97109303	231162089.6590765	224852324.726386	231575019.08224803	231649953.25108257	237662752.15763292	238788657.0083673	250506906.59242705	217256655.24458444	219543941.420579	232089147.23167375	224256501.3616384	226716938.40345165	227926873.37025803	O75369	O75369		FLNB	0	0.29725544420551653	-0.029927721800201246	False	0.02930324030717363	False	False	Human	True	False	False	False	umpire	directlfq	min	0.5
Q92499	226510756.00922984	235879334.72483417	212051539.0865938	239129002.7583194	248207383.2630445	225592825.0168269	243381711.3195604	240087312.6132232	236594384.6549312	245237720.2068228	247575391.6378116	229845177.7780267	260882065.3670336	234086445.9938365	232708489.8230169	237480375.0964948	232218694.08522597	235473882.3192852	Q92499	Q92499		DDX1	0	0.2973372000476928	-0.03254045841523339	False	0.02931260535680839	False	False	Human	True	False	False	False	umpire	directlfq	min	0.5
P43897	32567235.36732548	32335923.58342528	30197671.113035318	31927343.597634595	32834186.10558642	32409403.201217946	34741821.446406946	32928904.318767365	33749160.69305576	37123906.04484664	34726057.01006463	35610359.61665649	30271217.136212133	31539829.318744306	32711577.69380257	32311393.783454034	34258138.76627123	33156047.932901964	P43897	P43897		TSFM	0	0.2974877933169266	-0.0388532265931113	False	0.029321970406443156	False	False	Human	True	False	False	False	umpire	directlfq	min	0.5
O60313	34024869.46562118	37033535.383412346	31642805.461340725	35392512.4926856	36682291.122465566	32277558.851437017	38057599.62978748	37511176.11405458	36524655.66354254	36285146.31462986	35177955.60320829	31444503.249150217	35403708.858672254	32747073.47474801	32915824.10995401	36485716.37591337	34323068.86587996	35050512.48619565	O60313	O60313		OPA1	0	0.29861791791683606	0.04272792139119161	False	0.029331335456077922	False	False	Human	True	False	False	False	umpire	directlfq	min	0.5
Q9NPJ6	3418250.364721113	4111493.66491803	4333276.698230065	3191275.4735508403	4406261.610036607	4136791.453268311	4045648.8525126097	3884190.855474594	4260705.81770525	4249731.202467282	3867772.390444634	4550291.748797363	4466447.820326321	4695308.918828777	4318989.515783093	3619470.874673511	3840540.609015784	3966446.403194148	Q9NPJ6	Q9NPJ6		MED4	0	0.2988138105564116	-0.07030140405994226	False	0.02934070050571268	False	False	Human	True	False	False	False	umpire	directlfq	min	0.5
Q5T1C6	1149285.4356617962	1276223.527436464	1436385.3720502488	1156133.3291246472	1014197.0057059864	1381215.4926936335	1294284.3394593704	1045043.2778668652	1246487.347056789	1546189.249834984	1741005.8637977142	2001040.8333921349	648301.0308809616	1240108.635136327	1626542.779062108	1061999.8246906868	1265087.5802721253	1267777.708956168	Q5T1C6	Q5T1C6		THEM4	0	0.29914827212929884	-0.17270780801315902	False	0.029350065555347447	False	False	Human	True	False	False	False	umpire	directlfq	min	0.5
P51946	1565482.4767174076	1396126.6684421548	1335665.1661770935	1288378.1766469956	1739871.6404575212	1325173.3918911282	1652830.6722269126	1628915.335347128	1565579.2237165242	1518156.8748014811	1269040.79693821	1173854.859206792	1523787.35533115	1635409.4987820068	1230268.103159213	1332499.0813734173	1586404.822180037	1471878.4377005815	P51946	P51946		CCNH	0	0.299823002972321	0.08323562602904955	False	0.029359430604982206	False	False	Human	True	False	False	False	umpire	directlfq	min	0.5
Q13200	306702608.95405155	321365800.6884813	300470205.78589827	303037860.8257943	332696450.2318171	310761302.64566374	323716050.0646973	367994024.0594146	330758064.36218053	375318476.82972753	347146718.4020342	339075756.0570456	328562241.5836179	343311573.1066708	292595596.01305926	330222256.0462762	325887603.0984611	314762701.7227512	Q13200	Q13200		PSMD2	0	0.30070016278339423	-0.04865288409620497	False	0.02936879565461697	False	False	Human	True	False	False	False	umpire	directlfq	min	0.5
Q8ND24	5757560.503367798	4942325.868719451	5126316.208058601	4726431.000012623	5301291.713285722	4928062.5441762265	5149322.551085926	5627519.993741358	5291598.880935357	6173233.725729338	5428733.121196491	5860502.919927714	3925176.246468352	5718010.580148831	5142764.83680333	5573234.064455126	5715461.016233033	5663012.179302379	Q8ND24	Q8ND24		RNF214	0	0.30078477563501793	-0.07059982262804587	False	0.029378160704251737	False	False	Human	True	False	False	False	umpire	directlfq	min	0.5
P08397	169243233.25139865	160815442.8923194	132102437.492567	188728262.89785585	174527692.82387975	146766720.01362872	170760335.37869838	189884370.14445528	162343885.18791175	196503857.1663	179614908.26671427	146857085.90619904	222163067.04478	189692587.15617687	154233292.3208371	170026294.59503493	169846600.30344334	161369921.0701216	P08397	P08397		HMBS	0	0.30404361978687655	-0.08899402964955418	False	0.029387525753886496	False	False	Human	True	False	False	False	umpire	directlfq	min	0.5
Q9NQC3	41480403.3128917	43952344.18165416	41117866.26975645	40697681.57537776	45202902.83062778	44481013.54751747	43577776.66530269	44490471.61811021	47070890.08483871	42802486.92893812	45622508.4521145	40591316.02538671	37552290.52024826	37028192.18537873	43517569.809654176	42087871.89615713	44779738.60286144	45726829.34133565	Q9NQC3	Q9NQC3		RTN4	0	0.30418741806573096	0.04622277430135158	False	0.029396890803521262	False	False	Human	True	False	False	False	umpire	directlfq	min	0.5
Q12800	17013283.202228073	18412752.273893617	20026453.092804484	17412151.282856114	18352101.883993518	19892579.26324977	17861273.02052716	17869527.75395142	19477343.34114853	17262896.041292075	19138677.052122373	20527904.37418913	21158341.48177416	19341613.87052213	19865159.35381865	17750151.1978488	17859927.745471433	18838300.48181319	Q12800	Q12800		TFCP2	0	0.30424399249887696	-0.046311384461725245	False	0.02940625585315602	False	False	Human	True	False	False	False	umpire	directlfq	min	0.5
