Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Alpha_02.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Alpha_02.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Alpha_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Alpha_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Alpha_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Alpha_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Gamma_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Beta_02.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Gamma_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Beta_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Beta_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Gamma_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Gamma_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Gamma_02.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Beta_02.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Beta_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Beta_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Gamma_02.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P78417	P78417		GSTO1		97107400.0	101548000.0	100303000.0	103866000.0	79474400.0	92545800.0	95974600.0	98111200.0	100388000.0	98827800.0	87608900.0	93327900.0	99032800.0	101593000.0	102448000.0	103678000.0	94812600.0	98848700.0	0	0.052027916680676835	-0.08302782498437697	False	0.028809774040987914	False	False	Human	True	False	False	False	msfragger	manual	min	0.5
Q15008	Q15008		PSMD6		24852800.0	26877400.0	25115800.0	28829800.0	21353200.0	27394600.0	25049800.0	24964200.0	25410900.0	22915600.0	22999100.0	25482500.0	26065900.0	26074900.0	25185800.0	22054200.0	24606000.0	24770700.0	0	0.05204219465916409	-0.09618767049633896	False	0.028816342616920655	False	False	Human	True	False	False	False	msfragger	manual	min	0.5
Q9NRW3	Q9NRW3		APOBEC3C		5208010.0	5430520.0	4917580.0	6095670.0	5502880.0	6925740.0	5257980.0	5561240.0	5905180.0	4815580.0	5675600.0	5690550.0	5525810.0	5716120.0	5255090.0	5422720.0	5574440.0	5401490.0	0	0.052081971245154665	-0.11041673973942229	False	0.02882291119285339	False	False	Human	True	False	False	False	msfragger	manual	min	0.5
P17081	P17081		RHOQ		23277.0	1233550.0	23354.3	1179900.0	13646.9	851448.0	26959.2	23227.5	6647.6	26947.1	145841.0	61677.4	74220.3	243668.0	17035.1	9550.32	262168.0	24300.4	9	0.052102015572577424	-3.392787680702357	False	0.02882947976878613	False	True	Human	True	False	False	False	msfragger	manual	min	0.5
Q9BV44	Q9BV44		THUMPD3		3289040.0	3365090.0	3076960.0	3336280.0	2961750.0	3545330.0	3369410.0	3180260.0	3259150.0	2918150.0	3320240.0	3279920.0	3394760.0	3464180.0	3198630.0	3081760.0	3413840.0	3295060.0	0	0.052175338995923734	-0.067210281301454	False	0.028836048344718864	False	False	Human	True	False	False	False	msfragger	manual	min	0.5
Q6PJG2	Q6PJG2		MIDEAS		892229.0	709424.0	753843.0	570258.0	826056.0	959916.0	875731.0	989640.0	785622.0	675269.0	872314.0	1071680.0	717349.0	715184.0	816266.0	515912.0	794574.0	760756.0	0	0.05218072544860599	0.22906195491953235	False	0.028842616920651605	False	False	Human	True	False	False	False	msfragger	manual	min	0.5
Q86WR7	Q86WR7		PROSER2		1554110.0	1490360.0	1434000.0	1578440.0	891431.0	1041340.0	659054.0	1308050.0	1315830.0	820215.0	1121050.0	1273400.0	1663440.0	1527170.0	1650330.0	1410940.0	1400030.0	1567700.0	0	0.05220256730127822	-0.2991214619689769	False	0.028849185496584343	False	False	Human	True	False	False	False	msfragger	manual	min	0.5
Q8WWY3	Q8WWY3		PRPF31		7989180.0	9353470.0	8237260.0	9444590.0	7136920.0	8359450.0	7987490.0	7969630.0	8254620.0	7326920.0	7877150.0	8209570.0	8514410.0	8010880.0	8568930.0	7205640.0	8144870.0	8104320.0	0	0.052252878154731425	-0.09874721281484287	False	0.02885575407251708	False	False	Human	True	False	False	False	msfragger	manual	min	0.5
P35580	P35580		MYH10		11474700.0	11943400.0	11490000.0	12018600.0	10499900.0	12437300.0	11470500.0	11218000.0	11952500.0	10534900.0	11070300.0	11325900.0	11814000.0	11848000.0	11470900.0	10033600.0	11604800.0	11061800.0	0	0.0524295490767891	-0.06997492674572087	False	0.028862322648449817	False	False	Human	True	False	False	False	msfragger	manual	min	0.5
Q9BTU6	Q9BTU6		PI4K2A		1718490.0	2064380.0	1818100.0	1993050.0	1483720.0	1638720.0	1876160.0	1848760.0	1900590.0	1640700.0	1644740.0	1812520.0	2046210.0	1867550.0	1816240.0	1749520.0	1827520.0	1851220.0	0	0.05244594929832949	-0.1070951013612373	False	0.028868891224382555	False	False	Human	True	False	False	False	msfragger	manual	min	0.5
Q8N4P3	Q8N4P3		HDDC3		1791910.0	1090630.0	1594630.0	987167.0	1148610.0	894638.0	1788180.0	1644110.0	1635700.0	1880070.0	1232470.0	1609810.0	1550090.0	1578990.0	1424010.0	1548850.0	1256390.0	1633360.0	0	0.052472286781106776	0.2593517800181705	False	0.028875459800315292	False	False	Human	True	False	False	False	msfragger	manual	min	0.5
P49589	P49589		CARS1		9611150.0	10529700.0	9622540.0	10145200.0	8404810.0	9369470.0	10106100.0	9543270.0	10553100.0	10458900.0	9160250.0	9416750.0	9929350.0	10195500.0	9844450.0	10508500.0	9374460.0	9487710.0	0	0.05248962414909643	-0.07594552955166008	False	0.028882028376248033	False	False	Human	True	False	False	False	msfragger	manual	min	0.5
P20073	P20073		ANXA7		14494400.0	15634000.0	14587500.0	15916600.0	12404400.0	13959000.0	14642900.0	14793400.0	14953900.0	14274300.0	13457200.0	14190400.0	14796700.0	14902600.0	15401300.0	15198400.0	13952000.0	15143800.0	0	0.052612989745024354	-0.07389321083549995	False	0.028888596952180767	False	False	Human	True	False	False	False	msfragger	manual	min	0.5
Q14108	Q14108		SCARB2		979226.0	868592.0	875774.0	837010.0	922134.0	762733.0	1055420.0	924624.0	1026120.0	1028410.0	958116.0	890223.0	885060.0	954422.0	786837.0	489185.0	869888.0	912281.0	0	0.052862697648893925	0.1922756700218219	False	0.028895165528113508	False	False	Human	True	False	False	False	msfragger	manual	min	0.5
O15014	O15014		ZNF609		1467510.0	1658530.0	1503450.0	1564110.0	1437210.0	1730970.0	1301730.0	1334130.0	1447920.0	1317260.0	1424350.0	1591870.0	1672410.0	1611680.0	1483600.0	1167250.0	1586900.0	1284750.0	0	0.05299263213198877	-0.1369735175692194	False	0.028901734104046242	False	False	Human	True	False	False	False	msfragger	manual	min	0.5
Q9UBR2	Q9UBR2		CTSZ		6136400.0	6230270.0	6090520.0	6306500.0	5707810.0	7415670.0	6101440.0	5859510.0	6442560.0	5891820.0	6388760.0	6250830.0	6695880.0	6353860.0	6139930.0	5637070.0	6804310.0	6103170.0	0	0.05306021075923359	-0.08964368959966065	False	0.028908302679978983	False	False	Human	True	False	False	False	msfragger	manual	min	0.5
Q16822	Q16822		PCK2		5984500.0	6115310.0	6171270.0	6180000.0	5754770.0	5825570.0	6270310.0	6037810.0	6513700.0	6335820.0	5857960.0	6106250.0	6344550.0	6458420.0	6086060.0	6614040.0	6305530.0	5976120.0	0	0.053113944912612364	-0.050680435014342815	False	0.02891487125591172	False	False	Human	True	False	False	False	msfragger	manual	min	0.5
O95292	O95292		VAPB		3186120.0	3437670.0	3006520.0	2990060.0	2408120.0	3198510.0	2412800.0	2920510.0	3287660.0	2718420.0	2589500.0	2757010.0	3103970.0	3371580.0	3144660.0	2055700.0	3065140.0	2562770.0	0	0.05333503288345568	-0.17112320398074432	False	0.028921439831844458	False	False	Human	True	False	False	False	msfragger	manual	min	0.5
P84090	P84090		ERH		61389700.0	81757300.0	42071200.0	59282400.0	44261700.0	67179600.0	59998700.0	55242500.0	71393900.0	54188300.0	52177900.0	52463000.0	57366200.0	56322600.0	54120900.0	42938000.0	60117500.0	45929800.0	0	0.05337534434247182	-0.23503219830206087	False	0.028928008407777196	False	False	Human	True	False	False	False	msfragger	manual	min	0.5
Q93009	Q93009		USP7		11392200.0	11836700.0	11214400.0	11961300.0	9554750.0	11185100.0	11125800.0	11464900.0	11612700.0	10398000.0	10473200.0	11157300.0	11464500.0	11809100.0	11828500.0	10419800.0	11110900.0	11379000.0	0	0.05346437302266272	-0.07264219174309218	False	0.028934576983709933	False	False	Human	True	False	False	False	msfragger	manual	min	0.5
Q9UPN6	Q9UPN6		SCAF8		7413570.0	7829670.0	7491860.0	7999270.0	7188220.0	8387040.0	7339550.0	7213330.0	7954920.0	6953680.0	7242950.0	7640570.0	8191880.0	7848250.0	7547340.0	6164330.0	8187690.0	7071590.0	0	0.05347150412534613	-0.09691539609176798	False	0.02894114555964267	False	False	Human	True	False	False	False	msfragger	manual	min	0.5
O14949	O14949		UQCRQ		3306400.0	3399840.0	3258930.0	3460780.0	2600490.0	3182770.0	3492860.0	3108270.0	3528350.0	3658120.0	2975630.0	3111730.0	3309310.0	3826910.0	3361620.0	3490190.0	3286670.0	3058010.0	0	0.053562915130742086	-0.11058074225150041	False	0.02894771413557541	False	False	Human	True	False	False	False	msfragger	manual	min	0.5
Q9P289	Q9P289		STK26		19606100.0	20079000.0	19949100.0	20052200.0	16663900.0	20006000.0	19055000.0	19222900.0	19939900.0	19933500.0	18497300.0	19260500.0	19682200.0	20402700.0	19600000.0	19076000.0	19250400.0	18844400.0	0	0.053666828288408665	-0.05832136531574684	False	0.028954282711508145	False	False	Human	True	False	False	False	msfragger	manual	min	0.5
Q9BXL5	Q9BXL5		HEMGN		22062800.0	22161000.0	22404600.0	25324300.0	20304600.0	23779000.0	21228400.0	21831000.0	22012000.0	18609300.0	20857500.0	21731100.0	23266100.0	22761900.0	22328800.0	19470100.0	22196300.0	21918600.0	0	0.05372707748178799	-0.09042761335821424	False	0.028960851287440886	False	False	Human	True	False	False	False	msfragger	manual	min	0.5
P51572	P51572		BCAP31		4098560.0	8238900.0	3431980.0	7605510.0	3226110.0	7893170.0	4116790.0	4022650.0	4176680.0	2842490.0	3562340.0	3909800.0	3965420.0	3804200.0	3253230.0	4820330.0	3319190.0	3747300.0	0	0.05405559604696026	-0.5143814749876011	False	0.02896741986337362	False	True	Human	True	False	False	False	msfragger	manual	min	0.5
P53803	P53803		POLR2K		1947660.0	1713440.0	2019280.0	2327140.0	2274520.0	1802860.0	2211350.0	2202440.0	1898460.0	2264060.0	2444280.0	2399820.0	1997640.0	2115830.0	2013350.0	2314870.0	2239950.0	2405220.0	0	0.05429653299522423	0.13056279354096467	False	0.02897398843930636	False	False	Human	True	False	False	False	msfragger	manual	min	0.5
Q14677	Q14677		CLINT1		10913500.0	11281700.0	11408800.0	11861100.0	9665610.0	10411400.0	11149100.0	11347700.0	11652100.0	10831300.0	10121800.0	11004600.0	11479300.0	11924400.0	11376200.0	10914400.0	11048600.0	10847400.0	0	0.05435784639261333	-0.06748984235482001	False	0.0289805570152391	False	False	Human	True	False	False	False	msfragger	manual	min	0.5
Q68EM7	Q68EM7		ARHGAP17		1865080.0	2018450.0	1852940.0	2303640.0	1861670.0	2136350.0	1527420.0	1941510.0	1971140.0	1308290.0	1842110.0	1749720.0	1970450.0	1899470.0	1968730.0	1506860.0	1862620.0	1839580.0	0	0.05441255608136308	-0.15980559469967182	False	0.028987125591171836	False	False	Human	True	False	False	False	msfragger	manual	min	0.5
P22681	P22681		CBL		6638820.0	5985970.0	6077500.0	6464350.0	6259220.0	5550000.0	6124480.0	5865690.0	6256260.0	6111290.0	6461880.0	6552450.0	5955440.0	5957170.0	5503740.0	5801770.0	5392450.0	5708630.0	0	0.05444532219806329	0.0778925328814318	False	0.028993694167104574	False	False	Human	True	False	False	False	msfragger	manual	min	0.5
Q9Y6I4	Q9Y6I4		USP3		1803560.0	2017120.0	1916960.0	1745700.0	1867930.0	2035430.0	1810190.0	1704630.0	1892080.0	1677370.0	1703630.0	1729430.0	1901220.0	1955820.0	1918790.0	1544880.0	1968020.0	1621260.0	0	0.05458343775538327	-0.1006433671284239	False	0.02900026274303731	False	False	Human	True	False	False	False	msfragger	manual	min	0.5
Q96MY1	Q96MY1		NOL4L		888208.0	674321.0	825057.0	626053.0	855564.0	802880.0	788548.0	832172.0	664188.0	673359.0	890351.0	880703.0	898926.0	829089.0	805270.0	516037.0	761348.0	816131.0	0	0.05481728895344217	0.17958486300232274	False	0.02900683131897005	False	False	Human	True	False	False	False	msfragger	manual	min	0.5
P13639	P13639		EEF2		222530000.0	226441000.0	223501000.0	234328000.0	181615000.0	201959000.0	221193000.0	222256000.0	232256000.0	215244000.0	199477000.0	212773000.0	225062000.0	229286000.0	228334000.0	232847000.0	211325000.0	213500000.0	0	0.05484283657125537	-0.08051772927377944	False	0.02901339989490279	False	False	Human	True	False	False	False	msfragger	manual	min	0.5
O76015	O76015		KRT38		3176100.0	2357420.0	2252390.0	2353470.0	1755220.0	1774620.0	2874810.0	2794540.0	6647.6	2683500.0	1789680.0	1944010.0	2038250.0	2166050.0	2430490.0	9550.32	2005640.0	2924010.0	2	0.05494535716442346	0.5516176932279214	False	0.029019968470835523	False	True	Human	True	False	False	False	msfragger	manual	min	0.5
Q13200	Q13200		PSMD2		19881800.0	20664600.0	20142800.0	21755400.0	17690500.0	19933600.0	19497500.0	19669400.0	20166400.0	18333000.0	19109500.0	19742000.0	20198600.0	21114400.0	19864900.0	18190800.0	19541600.0	19384000.0	0	0.05500347268850055	-0.06489141568451598	False	0.029026537046768264	False	False	Human	True	False	False	False	msfragger	manual	min	0.5
O14526	O14526		FCHO1		2296310.0	2483510.0	1578740.0	1644920.0	1646000.0	2495300.0	1579360.0	2206560.0	2105000.0	1277840.0	1853770.0	1976790.0	2381160.0	2110640.0	2456080.0	1550150.0	2243190.0	2035100.0	0	0.055052246081185544	-0.24312037590553928	False	0.029033105622701	False	False	Human	True	False	False	False	msfragger	manual	min	0.5
O43674	O43674		NDUFB5		2224310.0	2353480.0	2372840.0	2964640.0	1679030.0	2273120.0	2236030.0	2454260.0	2466500.0	2306050.0	1861970.0	2312770.0	2491910.0	2612080.0	2727330.0	2148250.0	2121570.0	2365940.0	0	0.05510812660180855	-0.16142305700722054	False	0.02903967419863374	False	False	Human	True	False	False	False	msfragger	manual	min	0.5
A0A0B4J2F0	A0A0B4J2F0		PIGBOS1		873321.0	1537490.0	607241.0	1384330.0	836457.0	4354690.0	530251.0	815415.0	1240370.0	777503.0	811226.0	410371.0	1080570.0	1172370.0	1210710.0	830791.0	1113800.0	1018490.0	0	0.05521709063741426	-1.0597104647008673	False	0.029046242774566477	False	True	Human	True	False	False	False	msfragger	manual	min	0.5
P09497	P09497		CLTB		7472190.0	7747120.0	7371870.0	7638010.0	5946340.0	7255520.0	7790710.0	7056340.0	7484460.0	7280990.0	6656430.0	7168010.0	7574560.0	7292170.0	7690740.0	7380260.0	7346270.0	7000910.0	0	0.05522446534134618	-0.08065877785887568	False	0.02905281135049921	False	False	Human	True	False	False	False	msfragger	manual	min	0.5
Q92783	Q92783		STAM		2707210.0	2904860.0	2844600.0	2874940.0	2801550.0	3214070.0	2855190.0	2673440.0	2975980.0	2578260.0	2922650.0	2928580.0	2996370.0	2943030.0	2930930.0	2522220.0	3245280.0	2776020.0	0	0.05522616639529904	-0.08487401153397767	False	0.029059379926431952	False	False	Human	True	False	False	False	msfragger	manual	min	0.5
P30405	P30405		PPIF		14200900.0	15673700.0	14576700.0	15542500.0	12522600.0	14035100.0	14244900.0	14009300.0	15022000.0	12703700.0	13363300.0	12697400.0	14781300.0	15284100.0	15661800.0	12286400.0	13528800.0	14576100.0	0	0.055253582595063515	-0.1010971670365741	False	0.029065948502364686	False	False	Human	True	False	False	False	msfragger	manual	min	0.5
Q8WUM4	Q8WUM4		PDCD6IP		24174300.0	24999700.0	24461300.0	25723300.0	18781200.0	22936200.0	23644400.0	23966100.0	24675600.0	24226500.0	21115100.0	23246600.0	24245000.0	24744000.0	25180800.0	25247400.0	23378500.0	24051700.0	0	0.0553018647285702	-0.09062465866922251	False	0.029072517078297427	False	False	Human	True	False	False	False	msfragger	manual	min	0.5
Q7KZ85	Q7KZ85		SUPT6H		7321780.0	7641070.0	7155980.0	7650670.0	6770160.0	7717660.0	7323860.0	7241660.0	7427710.0	6386970.0	7177330.0	7282930.0	7627630.0	7802690.0	7748080.0	6446290.0	7415100.0	7480890.0	0	0.055317629041352984	-0.07313425307250448	False	0.029079085654230168	False	False	Human	True	False	False	False	msfragger	manual	min	0.5
Q8WW12	Q8WW12		PCNP		11062700.0	11114900.0	11148300.0	11326400.0	8726230.0	10497900.0	11107600.0	10586000.0	11259900.0	10792100.0	9790420.0	10186800.0	10839800.0	11263600.0	11073300.0	11584900.0	10607900.0	10638100.0	0	0.05546127882494624	-0.08244315355765357	False	0.0290856542301629	False	False	Human	True	False	False	False	msfragger	manual	min	0.5
Q96S44	Q96S44		TP53RK		3594910.0	3449390.0	3518000.0	3546830.0	2878540.0	3272400.0	3217030.0	3313260.0	3410090.0	3488700.0	3139720.0	3386490.0	3557040.0	3211420.0	3726850.0	3921080.0	3532530.0	3141060.0	0	0.05552211159687434	-0.09180567769978842	False	0.02909222280609564	False	False	Human	True	False	False	False	msfragger	manual	min	0.5
P62942	P62942		FKBP1A		37761900.0	69348900.0	35596300.0	65575600.0	39663100.0	67645300.0	30406400.0	38140900.0	37369800.0	32439500.0	39335500.0	34278300.0	43303500.0	40091300.0	36904500.0	26826500.0	40677900.0	33899300.0	0	0.0555778476015268	-0.4118313900643364	False	0.029098791382028377	False	False	Human	True	False	False	False	msfragger	manual	min	0.5
Q8NDD1	Q8NDD1		FSAF1		2611110.0	2640850.0	2602170.0	3066310.0	2430070.0	2374940.0	2634490.0	2291850.0	2889270.0	2730450.0	2624800.0	2457330.0	2839230.0	2790480.0	2344460.0	3053460.0	2718200.0	2474760.0	0	0.05558327414639326	-0.11287736730916688	False	0.029105359957961114	False	False	Human	True	False	False	False	msfragger	manual	min	0.5
Q9H910	Q9H910		JPT2		19170700.0	20747600.0	18753700.0	19870700.0	18855400.0	23853200.0	18544600.0	18510600.0	20275600.0	15605500.0	19387800.0	19354400.0	20324800.0	20644200.0	18254400.0	16627800.0	19629000.0	17651000.0	0	0.05559686192738442	-0.12008034568372411	False	0.029111928533893855	False	False	Human	True	False	False	False	msfragger	manual	min	0.5
Q04430	Q04430		CAB1		1284970.0	770696.0	2628820.0	839424.0	1865100.0	935352.0	898018.0	1336650.0	787228.0	945128.0	1570110.0	1652790.0	1742740.0	1186430.0	1493130.0	9550.32	1335200.0	1419780.0	1	0.05578881020760149	0.5798526840521203	False	0.02911849710982659	False	True	Yeast	False	False	True	False	msfragger	manual	min	0.5
P37802	P37802		TAGLN2		77021400.0	25806100.0	74345000.0	59660200.0	70900600.0	33327900.0	78705400.0	72552100.0	78426200.0	65690700.0	71666300.0	75409400.0	73866600.0	71854500.0	68821400.0	55917000.0	69844800.0	76503900.0	0	0.05578888527487412	0.3022312337967173	False	0.02912506568575933	False	False	Human	True	False	False	False	msfragger	manual	min	0.5
Q9Y3I1	Q9Y3I1		FBXO7		1756090.0	2686440.0	1942880.0	1858540.0	1825290.0	2750070.0	1682830.0	2010920.0	2037360.0	1435520.0	1785690.0	1983820.0	2101030.0	2274210.0	2182730.0	1356430.0	1973330.0	1855960.0	0	0.05590181106950949	-0.23960676552729024	False	0.029131634261692064	False	False	Human	True	False	False	False	msfragger	manual	min	0.5
P32333	P32333		MOT1		1813060.0	1091910.0	1916960.0	1654480.0	2117000.0	1487520.0	1433790.0	1697850.0	1018380.0	2533220.0	1866020.0	2509340.0	1939660.0	21740.6	1863650.0	1473690.0	2202380.0	1603260.0	1	0.0559392895635242	0.455688418524238	False	0.029138202837624805	False	False	Yeast	False	False	True	False	msfragger	manual	min	0.5
P61088	P61088		UBE2N		45404900.0	47273200.0	44582700.0	45298200.0	40078300.0	42530600.0	45410800.0	43942100.0	46826700.0	46174300.0	40933600.0	41755100.0	44468800.0	46667200.0	45446700.0	48278200.0	42704500.0	43037700.0	0	0.05597785557070082	-0.06549566208507938	False	0.029144771413557542	False	False	Human	True	False	False	False	msfragger	manual	min	0.5
Q9UJV9	Q9UJV9		DDX41		8815910.0	9287930.0	8706880.0	9056330.0	7387830.0	8917920.0	9080140.0	8871990.0	9103490.0	8892320.0	7873490.0	8628310.0	8764950.0	9058080.0	9462240.0	9814820.0	8448190.0	9203500.0	0	0.05608379648267054	-0.08065077209954666	False	0.02915133998949028	False	False	Human	True	False	False	False	msfragger	manual	min	0.5
P19174	P19174		PLCG1		7307710.0	8135240.0	6700230.0	7634960.0	6447080.0	8502470.0	6216610.0	7269730.0	6786810.0	6584310.0	6941480.0	7061560.0	7377460.0	7529490.0	7047120.0	6036990.0	8013540.0	7166890.0	0	0.056286747411668385	-0.12037265244769867	False	0.029157908565423017	False	False	Human	True	False	False	False	msfragger	manual	min	0.5
Q9HCS7	Q9HCS7		XAB2		3212070.0	3236380.0	3131790.0	3190230.0	3268700.0	3800990.0	2937920.0	3017100.0	3102660.0	2796580.0	3324630.0	3120280.0	3331910.0	3445940.0	3273070.0	2889460.0	3391680.0	2952480.0	0	0.056349713679254405	-0.09554332112732307	False	0.029164477141355755	False	False	Human	True	False	False	False	msfragger	manual	min	0.5
Q96F86	Q96F86		EDC3		4482630.0	4559490.0	4341770.0	4547270.0	3926080.0	4606360.0	4474960.0	4444390.0	4490610.0	4422950.0	4230210.0	4437460.0	4567710.0	4450860.0	4265380.0	4349800.0	4504780.0	4264730.0	0	0.0564458123148238	-0.04788662042729147	False	0.029171045717288492	False	False	Human	True	False	False	False	msfragger	manual	min	0.5
Q86VP1	Q86VP1		TAX1BP1		204034.0	403036.0	234532.0	422151.0	190076.0	262663.0	189102.0	252425.0	351970.0	263838.0	201225.0	288311.0	296102.0	181140.0	215696.0	182685.0	387022.0	224996.0	0	0.05645869775376207	-0.39968057448917993	False	0.029177614293221233	False	False	Human	True	False	False	False	msfragger	manual	min	0.5
P28482	P28482		MAPK1		27914200.0	29235000.0	27070900.0	29831800.0	23151600.0	27263400.0	28009600.0	28240100.0	28144700.0	24838600.0	25500200.0	26303300.0	27951000.0	29462000.0	28287600.0	25805000.0	26365500.0	27636400.0	0	0.05654485401190601	-0.08041681073349681	False	0.029184182869153967	False	False	Human	True	False	False	False	msfragger	manual	min	0.5
Q9BXJ9	Q9BXJ9		NAA15		12545900.0	12782900.0	12447300.0	13121800.0	10455600.0	11726200.0	12382500.0	12489200.0	12804600.0	12378200.0	11096200.0	11934200.0	12575000.0	12616100.0	13062200.0	12968800.0	12021400.0	12442000.0	0	0.056665410507986326	-0.0716506620127909	False	0.029190751445086708	False	False	Human	True	False	False	False	msfragger	manual	min	0.5
P62263	P62263		RPS14		117475000.0	116535000.0	121633000.0	116223000.0	115767000.0	133067000.0	119840000.0	117289000.0	122136000.0	108160000.0	119470000.0	123963000.0	127021000.0	127108000.0	117441000.0	120733000.0	121479000.0	112148000.0	0	0.05692209203384648	-0.0615263158191533	False	0.029197320021019442	False	False	Human	True	False	False	False	msfragger	manual	min	0.5
Q8IXQ4	Q8IXQ4		GPALPP1		1176540.0	1271850.0	1096020.0	1127680.0	1272350.0	1560850.0	1112690.0	1081670.0	1229960.0	1006950.0	1168940.0	1217010.0	1291240.0	1283420.0	1216840.0	946463.0	1397000.0	964954.0	0	0.05698439983053601	-0.1656052255208846	False	0.029203888596952183	False	False	Human	True	False	False	False	msfragger	manual	min	0.5
Q9P2D3	Q9P2D3		HEATR5B		21307500.0	16446400.0	19319600.0	16700800.0	19579500.0	18599100.0	18684100.0	17377000.0	15789000.0	16466900.0	18765600.0	18201300.0	17084200.0	16470100.0	16056000.0	14929500.0	19738100.0	15816400.0	0	0.05714140131278096	0.12469000926422136	False	0.02921045717288492	False	False	Human	True	False	False	False	msfragger	manual	min	0.5
Q13404	Q13404		UBE2V1		33842100.0	36560300.0	27577000.0	35656000.0	30472800.0	36252600.0	30529400.0	32507500.0	34553500.0	25654600.0	33265100.0	28232200.0	34454000.0	33064500.0	35177000.0	23571000.0	34110700.0	31409300.0	0	0.05722673298266648	-0.149731100854896	False	0.029217025748817658	False	False	Human	True	False	False	False	msfragger	manual	min	0.5
Q8N2Z9	Q8N2Z9		CENPS		1482010.0	1957540.0	1573480.0	1592730.0	1018290.0	1765720.0	1258890.0	1440860.0	1533100.0	1381020.0	1339500.0	1534610.0	1611870.0	1336180.0	1469990.0	1101570.0	1757450.0	1172850.0	0	0.05724265049596199	-0.21130862129051914	False	0.029223594324750395	False	False	Human	True	False	False	False	msfragger	manual	min	0.5
