Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Alpha_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Alpha_02.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Alpha_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Beta_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Beta_02.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Beta_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Gamma_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Gamma_02.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Gamma_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Alpha_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Alpha_02.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Alpha_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Beta_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Beta_02.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Beta_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Gamma_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Gamma_02.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Gamma_03.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
O60888	CUTA_HUMAN	CUTA	Protein CutA	3	3.0	188820000.0	205394000.0	182303000.0	211991000.0	193221000.0	190994000.0	204446000.0	192387000.0	195455000.0	217988000.0	234389000.0	224058000.0	203628000.0	201501000.0	217938000.0	213947000.0	192780000.0	209091000.0	0	0.00620092751606382	-0.11790827421941055	False	0.01991139552055132	True	False	Human	True	False	False	True	diann231	manual	min	0.5
P36551	HEM6_HUMAN	CPOX	Oxygen-dependent coproporphyrinogen-III oxidase, mitochondrial	10	10.0	40533300.0	38304900.0	37644900.0	38722900.0	38309500.0	36055200.0	39993600.0	40197500.0	38937100.0	37161900.0	37790300.0	37349400.0	34108900.0	36044900.0	33496800.0	36317400.0	38631700.0	37032700.0	0	0.00623032280818027	0.08857632577876613	False	0.01991754860940192	True	False	Human	True	False	False	True	diann231	manual	min	0.5
Q12461	PTPA2_YEAST	RRD2	Serine/threonine-protein phosphatase 2A activator 2	2	2.0	728916.0	616230.0	494505.0	49927.2	668726.0	405657.0	47997.3	546755.0	131637.0	45168.4	48198.2	79550.9	84229.4	41383.1	135033.0	59394.8	70385.6	181566.0	9	0.006264343494824838	2.30862097344851	False	0.019923701698252524	True	True	Yeast	False	False	True	True	diann231	manual	min	0.5
Q9H3K2	GHITM_HUMAN	GHITM	Growth hormone-inducible transmembrane protein	2	2.0	15263200.0	20713200.0	16529100.0	13132600.0	19628700.0	11112000.0	17552100.0	18538200.0	16535200.0	9885090.0	13023200.0	7196820.0	6595060.0	15576400.0	7986830.0	14168600.0	16923700.0	11706900.0	0	0.006298934309239878	0.5318330714225535	False	0.01992985478710313	True	True	Human	True	False	False	True	diann231	manual	min	0.5
Q13610	PWP1_HUMAN	PWP1	Periodic tryptophan protein 1 homolog	7	7.0	53678400.0	51125400.0	53833000.0	48959100.0	55254100.0	53853200.0	56012100.0	56141200.0	60279900.0	54708900.0	50290500.0	43683700.0	37750600.0	40864300.0	47319600.0	52057600.0	49715600.0	50128400.0	0	0.006331899725805893	0.19762614279189614	False	0.01993600787595373	True	False	Human	True	False	False	True	diann231	manual	min	0.5
P00338	LDHA_HUMAN	LDHA	L-lactate dehydrogenase A chain	13	13.0	1504800000.0	1570120000.0	1577540000.0	1392530000.0	1470110000.0	1504390000.0	1700500000.0	1562520000.0	1582280000.0	1384010000.0	1468990000.0	1497080000.0	1434890000.0	1270890000.0	1343200000.0	1462400000.0	1515190000.0	1385660000.0	0	0.006358202636388106	0.11953628206387444	False	0.019942160964804334	True	False	Human	True	False	False	True	diann231	manual	min	0.5
Q9H299	SH3L3_HUMAN	SH3BGRL3	SH3 domain-binding glutamic acid-rich-like protein 3	3	3.0	142481000.0	145006000.0	142204000.0	135965000.0	144525000.0	140902000.0	152378000.0	148561000.0	150360000.0	134614000.0	128883000.0	106615000.0	98956000.0	134280000.0	135867000.0	137628000.0	132911000.0	136470000.0	0	0.006403232656700317	0.18426365632505812	False	0.019948314053654936	True	False	Human	True	False	False	True	diann231	manual	min	0.5
Q8IWS0	PHF6_HUMAN	PHF6	PHD finger protein 6	6	6.0	29062500.0	29254000.0	25627500.0	23313000.0	30861500.0	22903200.0	32324000.0	32555100.0	27572900.0	22537900.0	18519500.0	19531500.0	12970800.0	23963000.0	18887500.0	28545400.0	27497200.0	23563700.0	0	0.006480837330794691	0.3708609628133688	False	0.01995446714250554	True	False	Human	True	False	False	True	diann231	manual	min	0.5
Q9GZT3	SLIRP_HUMAN	SLIRP	SRA stem-loop-interacting RNA-binding protein, mitochondrial	5	5.0	91916900.0	92255100.0	107953000.0	101434000.0	85572800.0	93565000.0	101576000.0	95064600.0	95472700.0	83598900.0	88406300.0	96426700.0	81786600.0	80074600.0	88096800.0	90627200.0	91236500.0	85213200.0	0	0.006501470534752054	0.13883307503337255	False	0.019960620231356144	True	False	Human	True	False	False	True	diann231	manual	min	0.5
P61353	RL27_HUMAN	RPL27	Large ribosomal subunit protein eL27	5	5.0	310072000.0	309972000.0	323962000.0	303159000.0	316506000.0	307255000.0	324246000.0	316377000.0	312236000.0	302810000.0	293215000.0	304164000.0	288603000.0	298985000.0	280062000.0	318178000.0	310512000.0	297103000.0	0	0.006517808233373144	0.06807748210716856	False	0.019966773320206743	True	False	Human	True	False	False	True	diann231	manual	min	0.5
E9PRG8	RSMC_HUMAN	RSMC	28S rRNA/ribosome and sororin micro-cofactor	3	3.0	39213500.0	37974900.0	46366100.0	41871100.0	38401100.0	39233200.0	40068400.0	40096100.0	42096300.0	36930700.0	35137600.0	40375800.0	39904000.0	34520300.0	33076100.0	37797900.0	37826600.0	36712800.0	0	0.006557732750290588	0.13675622801942414	False	0.01997292640905735	True	False	Human	True	False	False	True	diann231	manual	min	0.5
Q2V2P7	YD461_YEAST	YDR461C-A	Uncharacterized protein YDR461C-A	1	1.0	2694470.0	2221990.0	66903.0	49927.2	2604710.0	1622760.0	2811840.0	2576520.0	1967330.0	1015410.0	1205700.0	79550.9	84229.4	1417820.0	63730.1	59394.8	661290.0	32238.3	7	0.0065957463049335285	1.8468462275210682	False	0.01997907949790795	True	True	Yeast	False	False	True	True	diann231	manual	min	0.5
O14908	GIPC1_HUMAN	GIPC1	PDZ domain-containing protein GIPC1	12	11.0	13894300.0	15938900.0	15283500.0	14123200.0	16088700.0	14797900.0	16695000.0	15866600.0	15140000.0	12330500.0	14251200.0	11492600.0	11596600.0	15361800.0	13010000.0	14733500.0	14847100.0	13734000.0	0	0.006646336229288796	0.18360915711402212	False	0.019985232586758554	True	False	Human	True	False	False	True	diann231	manual	min	0.5
P17252	KPCA_HUMAN	PRKCA	Protein kinase C alpha type	4	3.0	5620750.0	8275170.0	6584070.0	6591080.0	8054560.0	5919870.0	9400760.0	7122150.0	8439180.0	6197040.0	5870230.0	5160400.0	5087730.0	5776750.0	3638220.0	6615150.0	6849590.0	5741000.0	0	0.006659557655981875	0.37394313992571576	False	0.01999138567560916	True	False	Human	True	False	False	True	diann231	manual	min	0.5
Q16630	CPSF6_HUMAN	CPSF6	Cleavage and polyadenylation specificity factor subunit 6	10	10.0	49720100.0	50377300.0	49514800.0	56048400.0	50781400.0	51900900.0	57140500.0	54409600.0	53230900.0	45815400.0	46066700.0	51572200.0	49980000.0	47026400.0	45741800.0	53220100.0	48787100.0	48792600.0	0	0.0067089603682504335	0.11457716803845931	False	0.019997538764459758	True	False	Human	True	False	False	True	diann231	manual	min	0.5
Q6IN85	P4R3A_HUMAN	PPP4R3A	Serine/threonine-protein phosphatase 4 regulatory subunit 3A	15	11.0	17323800.0	18213600.0	18644100.0	18423500.0	17884600.0	17852400.0	18324300.0	17791200.0	18270000.0	19777300.0	20174000.0	20273200.0	18377600.0	18889100.0	17517900.0	19217800.0	18841700.0	19241800.0	0	0.006728312873491527	-0.08255170109769623	False	0.020003691853310364	True	False	Human	True	False	False	True	diann231	manual	min	0.5
Q01628	IFM3_HUMAN	IFITM3	Interferon-induced transmembrane protein 3	2	1.0	941324.0	978048.0	1732690.0	988473.0	1172460.0	1482450.0	1168590.0	1210140.0	1326070.0	484442.0	753186.0	410419.0	368099.0	890152.0	979142.0	1052350.0	1149140.0	1125020.0	0	0.006779501178319974	0.6090743563425471	False	0.020009844942160966	True	True	Human	True	False	False	True	diann231	manual	min	0.5
P51809	VAMP7_HUMAN	VAMP7	Vesicle-associated membrane protein 7	8	8.0	32911300.0	34229100.0	36101700.0	32630900.0	33221900.0	34514300.0	37950600.0	36059900.0	32993500.0	33663400.0	31613800.0	29277100.0	29506600.0	29679300.0	27909300.0	36027800.0	30540000.0	32701600.0	0	0.006781425180519016	0.14496544953552432	False	0.02001599803101157	True	False	Human	True	False	False	True	diann231	manual	min	0.5
O60684	IMA7_HUMAN	KPNA6	Importin subunit alpha-7	5	3.0	37417000.0	35553600.0	43732500.0	35596700.0	34099000.0	36313500.0	42974700.0	44003900.0	43992200.0	30279500.0	30395600.0	39406200.0	25143700.0	29698500.0	29804500.0	35330700.0	37600400.0	36885300.0	0	0.006963444547910438	0.26397216040377053	False	0.020022151119862174	True	False	Human	True	False	False	True	diann231	manual	min	0.5
Q9BSY4	CHCH5_HUMAN	CHCHD5	Coiled-coil-helix-coiled-coil-helix domain-containing protein 5	1	1.0	47822.5	29353.8	66903.0	49927.2	73026.5	65334.7	2932510.0	1587970.0	61327.0	4120380.0	3099590.0	3023850.0	84229.4	2160290.0	2464220.0	2886370.0	70385.6	3913290.0	9	0.006971924254977751	-2.1508022769515924	False	0.020028304208712773	True	True	Human	True	False	False	True	diann231	manual	min	0.5
O00487	PSDE_HUMAN	PSMD14	Ubiquitin C-terminal hydrolase PSMD14	11	9.0	143496000.0	161549000.0	158815000.0	178337000.0	159700000.0	158558000.0	170391000.0	162535000.0	163976000.0	148750000.0	146213000.0	158164000.0	161597000.0	141241000.0	145424000.0	151528000.0	149841000.0	146714000.0	0	0.006974352266936403	0.11095928619963281	False	0.02003445729756338	True	False	Human	True	False	False	True	diann231	manual	min	0.5
P45984	MK09_HUMAN	MAPK9	Mitogen-activated protein kinase 9	2	2.0	528592.0	764839.0	658078.0	473508.0	73026.5	65334.7	471848.0	667424.0	656439.0	45168.4	48198.2	79550.9	425915.0	41383.1	63730.1	549905.0	70385.6	32238.3	9	0.006978753379497981	1.6841646924544795	False	0.02004061038641398	True	True	Human	True	False	False	True	diann231	manual	min	0.5
Q9NVS2	RT18A_HUMAN	MRPS18A	Large ribosomal subunit protein mL66	2	2.0	3336060.0	3440790.0	2659380.0	2558650.0	3420920.0	2612290.0	3481760.0	3442440.0	3120220.0	45168.4	48198.2	79550.9	1661520.0	2237490.0	2054050.0	2949570.0	3013580.0	2560910.0	3	0.007028116954641216	0.9382537053282973	False	0.020046763475264583	True	True	Human	True	False	False	True	diann231	manual	min	0.5
Q96S97	MYADM_HUMAN	MYADM	Myeloid-associated differentiation marker	1	1.0	47822.5	1405480.0	1038030.0	49927.2	1164680.0	1026900.0	1544060.0	1091310.0	980297.0	45168.4	48198.2	79550.9	84229.4	41383.1	426750.0	1040730.0	528924.0	32238.3	8	0.007052219923928458	1.8429401358910213	False	0.02005291656411519	True	True	Human	True	False	False	True	diann231	manual	min	0.5
P38256	YBU6_YEAST	YBR096W	Probable thioesterase YBR096W	2	2.0	8454420.0	11903000.0	9146970.0	11168300.0	10681900.0	9497720.0	10526400.0	9948610.0	61327.0	4906730.0	5269460.0	4467990.0	4867620.0	4855030.0	4506540.0	4434960.0	5130990.0	5016620.0	1	0.007124858237041157	0.9052741725093288	False	0.020059069652965788	True	True	Yeast	False	False	True	True	diann231	manual	min	0.5
Q8IUF1;Q9BRT8	ZNG1A_HUMAN;ZNG1B_HUMAN	ZNG1A;ZNG1B	Zinc-regulated GTPase metalloprotein activator 1B	7		4575980.0	4189760.0	4206810.0	3744760.0	4287050.0	4573780.0	4621830.0	4461680.0	4224120.0	4667030.0	5602480.0	5027750.0	5442540.0	4299750.0	4955300.0	4467680.0	4460960.0	4970800.0	0	0.00712888478451943	-0.17479097189063741	False	0.020065222741816394	True	False	Human	True	False	False	True	diann231	manual	min	0.5
O43663	PRC1_HUMAN	PRC1	Protein regulator of cytokinesis 1	15	15.0	10780500.0	9822140.0	8942180.0	8622110.0	9778650.0	9805710.0	12335100.0	9668600.0	12586500.0	8849670.0	9072030.0	7166310.0	9341880.0	7969530.0	8074890.0	8601130.0	8406610.0	9627920.0	0	0.007219340042254207	0.26006160485555496	False	0.020071375830666996	True	False	Human	True	False	False	True	diann231	manual	min	0.5
Q8TBC4	UBA3_HUMAN	UBA3	NEDD8-activating enzyme E1 catalytic subunit	8	8.0	13913100.0	14315000.0	14973400.0	15131400.0	13856300.0	14303800.0	14553700.0	15009600.0	14474600.0	14224100.0	13715300.0	14012600.0	13832400.0	14096000.0	14314300.0	13897700.0	12732500.0	13627000.0	0	0.0072562348214222664	0.0688031139828706	False	0.020077528919517598	True	False	Human	True	False	False	True	diann231	manual	min	0.5
P03928	ATP8_HUMAN	MT-ATP8	ATP synthase F(0) complex subunit 8	1	1.0	3108370.0	29353.8	3607660.0	1138090.0	2199490.0	2490900.0	3980320.0	1918030.0	3146450.0	45168.4	48198.2	79550.9	84229.4	41383.1	63730.1	1395290.0	3664230.0	32238.3	8	0.007286984950934571	1.9868858836226937	False	0.020083682008368204	True	True	Human	True	False	False	True	diann231	manual	min	0.5
P53041	PPP5_HUMAN	PPP5C	Serine/threonine-protein phosphatase 5	13	13.0	133018000.0	127406000.0	144380000.0	126895000.0	134245000.0	145882000.0	131850000.0	134832000.0	138101000.0	128240000.0	134311000.0	128348000.0	113166000.0	123810000.0	128983000.0	124982000.0	124644000.0	128725000.0	0	0.0073307663296305545	0.09990764953574	False	0.020089835097218803	True	False	Human	True	False	False	True	diann231	manual	min	0.5
P41696	AZF1_YEAST	AZF1	Transcription factor AZF1	2	2.0	470626.0	29353.8	803875.0	527326.0	553691.0	65334.7	399581.0	505964.0	431455.0	45168.4	48198.2	79550.9	84229.4	394608.0	63730.1	325866.0	70385.6	32238.3	9	0.007394127091595279	1.7270786890586993	False	0.02009598818606941	True	True	Yeast	False	False	True	True	diann231	manual	min	0.5
P49321	NASP_HUMAN	NASP	Nuclear autoantigenic sperm protein	29	28.0	351499000.0	362817000.0	425832000.0	342694000.0	347748000.0	390233000.0	388107000.0	372228000.0	389438000.0	327205000.0	317854000.0	366187000.0	271884000.0	331247000.0	338321000.0	358885000.0	345044000.0	355743000.0	0	0.007396287658048009	0.16210473348144314	False	0.020102141274920014	True	False	Human	True	False	False	True	diann231	manual	min	0.5
Q99615	DNJC7_HUMAN	DNAJC7	DnaJ homolog subfamily C member 7	15	15.0	79903300.0	77868200.0	76610000.0	80827100.0	79705600.0	77055000.0	80537600.0	82712000.0	78865100.0	80097000.0	75347000.0	73597800.0	74389100.0	77599000.0	73983000.0	78023200.0	78330700.0	74840400.0	0	0.007433975210054285	0.05744932767344254	False	0.020108294363770613	True	False	Human	True	False	False	True	diann231	manual	min	0.5
P60228	EIF3E_HUMAN	EIF3E	Eukaryotic translation initiation factor 3 subunit E	19	19.0	71360500.0	72925000.0	67045900.0	74818300.0	73802300.0	67885600.0	74542500.0	79431900.0	71620000.0	69638200.0	69137000.0	64858200.0	64744000.0	69552100.0	63548800.0	71860300.0	70091700.0	65803500.0	0	0.007457415120368269	0.10104112437357018	False	0.02011444745262122	True	False	Human	True	False	False	True	diann231	manual	min	0.5
O95336	6PGL_HUMAN	PGLS	6-phosphogluconolactonase	9	9.0	31639500.0	30876000.0	29499700.0	32457400.0	30750000.0	32417000.0	29558500.0	31259200.0	31633500.0	32173200.0	33231000.0	34077900.0	33506600.0	32460000.0	31642900.0	31600100.0	31478100.0	33042000.0	0	0.007489789324306118	-0.06604856766143148	False	0.020120600541471818	True	False	Human	True	False	False	True	diann231	manual	min	0.5
Q69YU5	UQCC6_HUMAN	UQCC6	Ubiquinol-cytochrome c reductase complex assembly factor 6	2	2.0	8995670.0	10922900.0	66903.0	49927.2	10047700.0	6966600.0	7862600.0	10086500.0	6849410.0	6766340.0	48198.2	79550.9	84229.4	41383.1	63730.1	59394.8	7193650.0	32238.3	9	0.007572926690855816	2.1058008195639535	False	0.020126753630322423	True	True	Human	True	False	False	True	diann231	manual	min	0.5
P48739	PIPNB_HUMAN	PITPNB	Phosphatidylinositol transfer protein beta isoform	11	10.0	32629400.0	32704000.0	30749800.0	31438200.0	31855600.0	32160600.0	31664900.0	33501600.0	32611200.0	29929000.0	29730800.0	30826700.0	28437500.0	31897200.0	31755400.0	31907600.0	30999100.0	30645000.0	0	0.00768699492604375	0.0673038647365303	False	0.02013290671917303	True	False	Human	True	False	False	True	diann231	manual	min	0.5
P30876	RPB2_HUMAN	POLR2B	DNA-directed RNA polymerase II subunit RPB2	30	28.0	65811700.0	67370100.0	73998400.0	65077400.0	67815600.0	68105900.0	69383100.0	66373400.0	67546400.0	65121700.0	64935200.0	64556600.0	55544800.0	64189700.0	63960800.0	65487700.0	65047300.0	65265500.0	0	0.007773712672805414	0.09098460520125169	False	0.020139059808023628	True	False	Human	True	False	False	True	diann231	manual	min	0.5
Q00416	SEN1_YEAST	SEN1	Helicase SEN1	5	4.0	5146920.0	6963760.0	7087220.0	6071570.0	73026.5	3984220.0	4178160.0	6329550.0	6751590.0	45168.4	48198.2	79550.9	84229.4	41383.1	5659940.0	59394.8	3777150.0	5750680.0	7	0.007874088968953993	1.5833818750449657	False	0.020145212896874234	True	True	Yeast	False	False	True	True	diann231	manual	min	0.5
Q8IX12	CCAR1_HUMAN	CCAR1	Cell division cycle and apoptosis regulator protein 1	22	22.0	33727200.0	32470700.0	31834500.0	32732900.0	35098300.0	31998900.0	33698100.0	35227100.0	33148700.0	32650000.0	31771100.0	29988000.0	31425700.0	32122200.0	30924200.0	32520600.0	31975400.0	32582600.0	0	0.007929088349853182	0.06884426860480948	False	0.020151365985724833	True	False	Human	True	False	False	True	diann231	manual	min	0.5
Q8NCN4	RN169_HUMAN	RNF169	E3 ubiquitin-protein ligase RNF169	6	6.0	778283.0	821114.0	818590.0	584068.0	941956.0	783472.0	882584.0	1029250.0	768195.0	1081450.0	1088210.0	959145.0	789681.0	1092880.0	790937.0	1150590.0	1019080.0	1110750.0	0	0.007961843156481234	-0.2941358239592689	False	0.02015751907457544	True	False	Human	True	False	False	True	diann231	manual	min	0.5
Q9UBP9	GULP1_HUMAN	GULP1	PTB domain-containing engulfment adapter protein 1	2	2.0	47822.5	507355.0	345902.0	385264.0	353646.0	65334.7	462121.0	509390.0	474705.0	45168.4	366536.0	348321.0	84229.4	41383.1	63730.1	59394.8	70385.6	32238.3	9	0.007985140720344602	1.5036961846613457	False	0.020163672163426044	True	True	Human	True	False	False	True	diann231	manual	min	0.5
Q8NBN3	GPHCC_HUMAN	TMEM87A	Golgi-pH regulating cation channel	1	1.0	47822.5	4723980.0	5128690.0	49927.2	5094860.0	5639390.0	7080920.0	6831830.0	5629810.0	45168.4	48198.2	79550.9	84229.4	41383.1	63730.1	4734060.0	3245180.0	2506310.0	8	0.008153667768513912	1.8907685601086224	False	0.020169825252276643	True	True	Human	True	False	False	True	diann231	manual	min	0.5
P61011	SRP54_HUMAN	SRP54	Signal recognition particle subunit SRP54	17	17.0	25822800.0	26867400.0	24898200.0	25891700.0	28705900.0	25280600.0	27608600.0	27643500.0	27217600.0	23640300.0	26040800.0	22425600.0	22436100.0	26268000.0	24084500.0	26036400.0	25775200.0	25086600.0	0	0.008216865205631875	0.11343435398022825	False	0.02017597834112725	True	False	Human	True	False	False	True	diann231	manual	min	0.5
P06132	DCUP_HUMAN	UROD	Uroporphyrinogen decarboxylase	8	8.0	179151000.0	190801000.0	209292000.0	173841000.0	190357000.0	191978000.0	196025000.0	205620000.0	190819000.0	170914000.0	170470000.0	178247000.0	167816000.0	171729000.0	169523000.0	193162000.0	186696000.0	186935000.0	0	0.008282225632149608	0.11500499188803606	False	0.020182131429977847	True	False	Human	True	False	False	True	diann231	manual	min	0.5
P19338	NUCL_HUMAN	NCL	Nucleolin	22	22.0	701422000.0	698890000.0	726957000.0	699519000.0	699963000.0	734152000.0	744783000.0	728578000.0	726943000.0	692570000.0	681777000.0	701991000.0	692123000.0	683379000.0	714832000.0	704941000.0	706267000.0	686899000.0	0	0.008302802605610733	0.04454007882620965	False	0.020188284518828453	True	False	Human	True	False	False	True	diann231	manual	min	0.5
O60518	RNBP6_HUMAN	RANBP6	Ran-binding protein 6	2	2.0	703021.0	1146770.0	803647.0	999625.0	883412.0	596039.0	1192260.0	828463.0	634416.0	516378.0	701113.0	717372.0	463525.0	502198.0	498183.0	865992.0	606795.0	591929.0	0	0.008303083004406702	0.51136710384098	False	0.02019443760767906	True	True	Human	True	False	False	True	diann231	manual	min	0.5
Q15363	TMED2_HUMAN	TMED2	Transmembrane emp24 domain-containing protein 2	2	2.0	693421.0	968575.0	1417800.0	49927.2	1040130.0	1185340.0	1441560.0	1171470.0	1475240.0	45168.4	48198.2	79550.9	84229.4	568664.0	275329.0	1039300.0	980871.0	777773.0	5	0.008320252902374403	1.2761808371842842	False	0.020200590696529658	True	True	Human	True	False	False	True	diann231	manual	min	0.5
Q14318	FKBP8_HUMAN	FKBP8	Peptidyl-prolyl cis-trans isomerase FKBP8	9	9.0	15654100.0	14752800.0	15613700.0	13089000.0	13777400.0	14775700.0	14909200.0	15097900.0	14347800.0	12646800.0	14204800.0	13801000.0	12518600.0	12500000.0	13656000.0	13548500.0	14837100.0	13853800.0	0	0.008356774065617507	0.11898336831515137	False	0.020206743785380264	True	False	Human	True	False	False	True	diann231	manual	min	0.5
Q99594	TEAD3_HUMAN	TEAD3	Transcriptional enhancer factor TEF-5	2		47822.5	29353.8	66903.0	49927.2	73026.5	65334.7	3746580.0	2898480.0	2302990.0	2534400.0	2392730.0	4543720.0	84229.4	3739940.0	3626280.0	3967640.0	2927940.0	3472610.0	7	0.008406796813386679	-1.556083755491342	False	0.020212896874230862	True	True	Human	True	False	False	True	diann231	manual	min	0.5
P83876	TXN4A_HUMAN	TXNL4A	Thioredoxin-like protein 4A	3	3.0	13899600.0	15731200.0	19125200.0	16574900.0	16545200.0	12833900.0	19845100.0	17183800.0	19404600.0	45168.4	48198.2	13752300.0	8415440.0	13851500.0	7821900.0	16805600.0	14858300.0	11156400.0	2	0.008451248358998735	0.80090333979102	False	0.020219049963081468	True	True	Human	True	False	False	True	diann231	manual	min	0.5
Q9P0U3	SENP1_HUMAN	SENP1	Sentrin-specific protease 1	8	8.0	7600960.0	7228880.0	6793750.0	7426790.0	6801180.0	7650140.0	7264400.0	6945900.0	7549490.0	7223670.0	8440060.0	8022560.0	7338400.0	7717330.0	8181930.0	7884080.0	8113610.0	7310940.0	0	0.008574300733487288	-0.10590850736754365	False	0.020225203051932074	True	False	Human	True	False	False	True	diann231	manual	min	0.5
Q99661	KIF2C_HUMAN	KIF2C	Kinesin-like protein KIF2C	18	17.0	65469000.0	63939800.0	60875800.0	70443500.0	63448100.0	63868300.0	68011800.0	65247400.0	65772200.0	61758100.0	61344300.0	56503200.0	64002900.0	61836600.0	56344200.0	65101000.0	63310300.0	59714300.0	0	0.008678131969789496	0.09433865685997447	False	0.020231356140782673	True	False	Human	True	False	False	True	diann231	manual	min	0.5
P38805	RPF1_YEAST	RPF1	Ribosome production factor 1	3	3.0	1187440.0	882674.0	1046070.0	49927.2	784300.0	1151480.0	47997.3	1025320.0	1123170.0	298356.0	48198.2	407864.0	84229.4	289146.0	580702.0	59394.8	332513.0	505416.0	5	0.008743207560831159	1.4858388728814194	False	0.02023750922963328	True	True	Yeast	False	False	True	True	diann231	manual	min	0.5
P22314	UBA1_HUMAN	UBA1	Ubiquitin-like modifier-activating enzyme 1	31	31.0	118429000.0	115245000.0	126541000.0	117920000.0	117272000.0	122663000.0	121832000.0	121065000.0	123360000.0	112266000.0	115470000.0	122906000.0	105799000.0	111443000.0	116175000.0	115690000.0	116862000.0	115037000.0	0	0.008779973207290247	0.07184909040270682	False	0.020243662318483877	True	False	Human	True	False	False	True	diann231	manual	min	0.5
P42704	LPPRC_HUMAN	LRPPRC	Leucine-rich PPR motif-containing protein, mitochondrial	60	59.0	295626000.0	282860000.0	282174000.0	300128000.0	288654000.0	290888000.0	302286000.0	292326000.0	288902000.0	294538000.0	269136000.0	273623000.0	276624000.0	282207000.0	271241000.0	287397000.0	290319000.0	277010000.0	0	0.008795947201371154	0.05705932860139366	False	0.020249815407334483	True	False	Human	True	False	False	True	diann231	manual	min	0.5
P28838	AMPL_HUMAN	LAP3	Cytosol aminopeptidase	23	23.0	64838200.0	64957400.0	70077900.0	62955300.0	64915200.0	65387800.0	67017400.0	68923500.0	67671300.0	63845300.0	62856300.0	63852100.0	57835100.0	63744200.0	65035700.0	64973700.0	62630000.0	63894800.0	0	0.00881876000200231	0.06952756183522953	False	0.02025596849618509	True	False	Human	True	False	False	True	diann231	manual	min	0.5
