Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_A_Sample_Gamma_01.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_A_Sample_Beta_01.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_A_Sample_Gamma_02.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_A_Sample_Beta_02.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_A_Sample_Beta_03.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_A_Sample_Gamma_03.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_B_Sample_Beta_03.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_B_Sample_Alpha_01.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_B_Sample_Alpha_02.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_A_Sample_Alpha_01.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_B_Sample_Alpha_03.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_A_Sample_Alpha_02.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_A_Sample_Alpha_03.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_B_Sample_Gamma_03.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_B_Sample_Beta_02.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_B_Sample_Gamma_01.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_B_Sample_Beta_01.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_B_Sample_Gamma_02.d	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
Q5VYK3	Q5VYK3		ECPAS		133094.0	127414.0	133270.0	133033.0	134078.0	129942.0	134549.0	134044.0	134741.0	132441.0	134667.0	132654.0	133824.0	137844.0	133901.0	134163.0	132418.0	135017.0	0	0.014733371176297055	-0.025950168270476984	False	0.02722340631660531	True	False	Human	True	False	False	True	diatracer	manual	min	0.5
Q5JWF2	Q5JWF2		GNAS		41056.3	40536.7	39409.6	41516.9	39005.8	38437.2	42562.3	44086.3	45013.9	40891.0	41250.8	41884.9	41873.1	39642.9	40694.6	45707.4	43586.2	42142.7	0	0.014764684092126475	-0.07732538617196046	False	0.027228250339081574	True	False	Human	True	False	False	True	diatracer	manual	min	0.5
Q0VD83	Q0VD83		APOBR		26820.3	26571.0	24974.9	24457.8	26097.4	23298.3	27755.5	27594.6	27160.5	30450.4	26934.9	25734.2	23823.0	27201.5	27096.6	30567.5	30779.3	28704.2	0	0.014802511368645929	-0.12812379179579564	False	0.02723309436155784	True	False	Human	True	False	False	True	diatracer	manual	min	0.5
P98082	P98082		DAB2		27462.8	26527.6	25268.6	22808.9	24692.1	25830.3	27143.7	28599.8	25533.3	26968.9	25912.2	25353.9	21647.7	28854.7	26717.9	29644.4	25975.3	28022.1	0	0.014852810298820372	-0.12112389842669839	False	0.027237938384034106	True	False	Human	True	False	False	True	diatracer	manual	min	0.5
P10109	P10109		FDX1		114819.0	113763.0	103851.0	92049.2	98925.2	92562.3	122830.0	124624.0	102543.0	110392.0	121340.0	114954.0	108748.0	111197.0	105290.0	133515.0	118285.0	120485.0	0	0.014893077874982421	-0.1581164579524882	False	0.027242782406510364	True	False	Human	True	False	False	True	diatracer	manual	min	0.5
Q6P1N0	Q6P1N0		CC2D1A		36533.6	37791.4	35635.4	38286.5	38424.2	35821.0	37372.5	37522.7	37800.0	36910.8	37309.0	36269.8	35169.6	38543.9	37903.3	39773.0	38443.1	37938.0	0	0.014903488837806327	-0.05040460907505356	False	0.02724762642898663	True	False	Human	True	False	False	True	diatracer	manual	min	0.5
Q8N6R0	Q8N6R0		METTL13		47283.9	50186.5	49039.2	49461.4	48581.1	46200.0	48855.0	49930.4	50519.2	50323.5	49835.7	48606.0	47154.6	50290.0	50334.5	51036.5	49769.2	49606.1	0	0.014961891864524951	-0.043398652712890715	False	0.027252470451462896	True	False	Human	True	False	False	True	diatracer	manual	min	0.5
P13639	P13639		EEF2		4306230.0	4285970.0	4243730.0	4212660.0	4115500.0	4082360.0	4252140.0	4448480.0	4379160.0	4373210.0	4327560.0	4432670.0	4187320.0	4298940.0	4364590.0	4452000.0	4476110.0	4379370.0	0	0.01498083052106772	-0.042333343181861216	False	0.02725731447393916	True	False	Human	True	False	False	True	diatracer	manual	min	0.5
O60841	O60841		EIF5B		351671.0	359560.0	348338.0	351413.0	347341.0	335178.0	350513.0	363270.0	354449.0	348359.0	357471.0	353977.0	344290.0	347740.0	356433.0	365184.0	357447.0	359494.0	0	0.015021774920283537	-0.03264943303464798	False	0.027262158496415428	True	False	Human	True	False	False	True	diatracer	manual	min	0.5
Q14146	Q14146		URB2		52320.2	50986.3	51167.5	51726.9	51119.2	52236.7	52316.9	51850.0	52024.0	48737.7	54913.1	51396.2	51811.3	53808.4	52577.6	51688.6	52161.2	52372.5	0	0.015182104874253099	-0.03767423210847357	False	0.027267002518891685	True	False	Human	True	False	False	True	diatracer	manual	min	0.5
Q96IU4	Q96IU4		ABHD14B		308690.0	315189.0	302511.0	308131.0	311115.0	308287.0	315209.0	330557.0	323461.0	307028.0	309696.0	308984.0	291053.0	315726.0	313886.0	309067.0	320078.0	306608.0	0	0.015247252403233956	-0.04288293566384513	False	0.027271846541367953	True	False	Human	True	False	False	True	diatracer	manual	min	0.5
P53192	P53192		GET1		78560.4	89544.4	67276.5	74956.0	71872.8	66720.6	68551.2	74275.6	60690.9	104646.0	61255.9	96507.1	84443.1	63380.3	62069.5	78050.6	73354.6	67606.0	0	0.01528014692824045	0.2698174479187906	False	0.027276690563844217	True	False	Yeast	False	False	True	True	diatracer	manual	min	0.5
P38212	P38212		RCR1		5205.85	5968.69	10658.6	5680.68	6923.48	12712.0	3749.17	3852.73	9347.77	9332.74	3980.25	8058.83	11361.4	5814.86	7122.61	6730.33	2942.9	4202.0	0	0.015295257914905748	0.6688652925705434	False	0.02728153458632048	True	True	Yeast	False	False	True	True	diatracer	manual	min	0.5
P31321	P31321		PRKAR1B		14795.0	14425.8	14902.7	14423.1	15108.9	14841.4	14948.6	15344.8	14792.7	13097.9	16105.5	14822.1	15506.6	15781.7	14943.2	16719.5	15006.9	15979.0	0	0.015303863052460998	-0.08182366930925639	False	0.02728637860879675	True	False	Human	True	False	False	True	diatracer	manual	min	0.5
P24752	P24752		ACAT1		296379.0	286406.0	298948.0	284199.0	296265.0	275199.0	307168.0	311500.0	302985.0	290439.0	303197.0	317475.0	304527.0	315513.0	305686.0	301562.0	301672.0	317452.0	0	0.0153226124183698	-0.06228085053646681	False	0.027291222631273006	True	False	Human	True	False	False	True	diatracer	manual	min	0.5
O43676	O43676		NDUFB3		23584.7	21738.0	25965.8	19940.1	26512.7	25949.4	27010.8	31247.5	28378.3	30033.1	23247.4	29213.2	23880.3	34528.5	28164.9	31394.1	29216.5	30992.3	0	0.0153938085332467	-0.21999220548963339	False	0.027296066653749274	True	False	Human	True	False	False	True	diatracer	manual	min	0.5
O14974	O14974		PPP1R12A		137313.0	143794.0	144804.0	137149.0	136968.0	137787.0	146377.0	146352.0	154009.0	151992.0	146037.0	149367.0	134988.0	139392.0	149549.0	158547.0	151103.0	149584.0	0	0.015416298136808684	-0.07370672752885037	False	0.02730091067622554	True	False	Human	True	False	False	True	diatracer	manual	min	0.5
O00170	O00170		AIP		182762.0	189358.0	189051.0	170885.0	189818.0	182678.0	191645.0	188270.0	187288.0	191577.0	187242.0	186414.0	181514.0	193614.0	197422.0	192961.0	191859.0	194981.0	0	0.015570392048107014	-0.052127340017257065	False	0.027305754698701803	True	False	Human	True	False	False	True	diatracer	manual	min	0.5
P62253	P62253		UBE2G1		88268.2	92356.5	83427.7	92694.5	84664.3	76042.1	92337.4	90836.2	85553.8	86673.2	90048.0	92797.1	85581.8	94617.8	98350.6	98895.1	94468.6	93371.9	0	0.015579102585782705	-0.09967463169411701	False	0.02731059872117807	True	False	Human	True	False	False	True	diatracer	manual	min	0.5
Q9UFW8	Q9UFW8		CGGBP1		19142.2	19681.4	15931.7	18761.4	14949.1	17589.1	18833.7	22936.1	21654.6	18976.6	18088.2	19499.8	19739.3	20764.6	19600.2	22141.0	20213.8	19288.3	0	0.015647225780793833	-0.1598669271319864	False	0.027315442743654328	True	False	Human	True	False	False	True	diatracer	manual	min	0.5
Q9Y294	Q9Y294		ASF1A		146815.0	155242.0	146101.0	138672.0	137932.0	142258.0	148881.0	156783.0	145409.0	148195.0	145827.0	137418.0	145258.0	154543.0	147905.0	157153.0	147502.0	155398.0	0	0.015647896180319996	-0.0668018617666394	False	0.027320286766130596	True	False	Human	True	False	False	True	diatracer	manual	min	0.5
O15392	O15392		BIRC5		47997.5	52012.5	50125.2	50177.7	48888.6	48181.2	48775.0	52620.1	51830.5	49185.8	49139.6	49434.9	47429.1	54580.0	53702.1	49547.2	52232.8	51298.2	0	0.01564812689692785	-0.06455654996190102	False	0.02732513078860686	True	False	Human	True	False	False	True	diatracer	manual	min	0.5
P32322	P32322		PYCR1		288406.0	294292.0	294917.0	287624.0	291473.0	272665.0	294374.0	309987.0	305320.0	296178.0	299472.0	309908.0	301991.0	295957.0	316840.0	312928.0	303053.0	304185.0	0	0.015676027605731654	-0.05614367097187552	False	0.027329974811083124	True	False	Human	True	False	False	True	diatracer	manual	min	0.5
O94788	O94788		ALDH1A2		397226.0	406838.0	378052.0	385718.0	376298.0	376480.0	398676.0	418572.0	391544.0	381908.0	401710.0	413564.0	412446.0	405420.0	410776.0	425640.0	427581.0	410386.0	0	0.01568430513493827	-0.06467278249328108	False	0.027334818833559392	True	False	Human	True	False	False	True	diatracer	manual	min	0.5
Q52LR7	Q52LR7		EPC2		23889.6	21438.5	20266.1	21281.1	22293.9	22298.9	23907.5	22620.4	22671.8	21263.9	23588.9	23779.8	20689.7	24262.3	23065.0	23521.6	22909.1	22627.0	0	0.015692309890032077	-0.08503025363348451	False	0.02733966285603565	True	False	Human	True	False	False	True	diatracer	manual	min	0.5
Q9NR45	Q9NR45		NANS		529694.0	509738.0	520595.0	517276.0	507792.0	507645.0	536051.0	532683.0	537484.0	511496.0	524410.0	519651.0	527522.0	511338.0	530687.0	524048.0	517784.0	538424.0	0	0.015713430924093396	-0.031142977707899228	False	0.027344506878511917	True	False	Human	True	False	False	True	diatracer	manual	min	0.5
Q5SW79	Q5SW79		CEP170		576991.0	582015.0	565666.0	562099.0	587294.0	548458.0	617139.0	598267.0	597012.0	609600.0	587029.0	608071.0	587675.0	586977.0	596032.0	616973.0	610748.0	615229.0	0	0.01577576055323865	-0.05350811243471985	False	0.02734935090098818	True	False	Human	True	False	False	True	diatracer	manual	min	0.5
Q9Y224	Q9Y224		RTRAF		470042.0	459997.0	473900.0	475151.0	479696.0	452039.0	455390.0	456695.0	475759.0	469018.0	463205.0	483549.0	468031.0	442673.0	460292.0	454404.0	452967.0	462872.0	0	0.015782533492166132	0.03700867791755313	False	0.027354194923464446	True	False	Human	True	False	False	True	diatracer	manual	min	0.5
P37837	P37837		TALDO1		1287810.0	1250110.0	1355400.0	1304830.0	1269890.0	1313830.0	1327860.0	1290140.0	1398090.0	1321050.0	1346970.0	1362180.0	1335430.0	1375700.0	1372180.0	1359700.0	1344770.0	1399330.0	0	0.015806614337098554	-0.049771497927972065	False	0.027359038945940713	True	False	Human	True	False	False	True	diatracer	manual	min	0.5
Q9BUJ2	Q9BUJ2		HNRNPUL1		845729.0	841974.0	836585.0	866750.0	824585.0	823002.0	841776.0	889196.0	864752.0	850527.0	842701.0	867803.0	806146.0	840239.0	869441.0	873632.0	907534.0	889591.0	0	0.015821306640914194	-0.04798075982983685	False	0.02736388296841697	True	False	Human	True	False	False	True	diatracer	manual	min	0.5
P41208	P41208		CETN2		48983.5	49438.1	47343.2	45461.3	50787.4	45061.3	47630.0	44098.6	43110.1	47579.1	46299.6	50515.1	48238.6	40791.9	49008.3	43491.7	44271.4	47552.0	0	0.015823180677092465	0.09334385449973903	False	0.02736872699089324	True	False	Human	True	False	False	True	diatracer	manual	min	0.5
Q9UNS2	Q9UNS2		COPS3		144273.0	146592.0	139660.0	142199.0	145150.0	130461.0	146106.0	148246.0	150222.0	145447.0	141344.0	146969.0	142084.0	148914.0	152416.0	151856.0	150393.0	144654.0	0	0.015841684669353328	-0.056586339900265355	False	0.027373571013369503	True	False	Human	True	False	False	True	diatracer	manual	min	0.5
Q9H1A4	Q9H1A4		ANAPC1		126811.0	129674.0	126211.0	127509.0	128216.0	132050.0	134779.0	128120.0	128632.0	124906.0	131042.0	129172.0	130509.0	131725.0	132436.0	131082.0	129501.0	136248.0	0	0.01587820363526293	-0.03517364251973374	False	0.027378415035845767	True	False	Human	True	False	False	True	diatracer	manual	min	0.5
Q9ULZ3	Q9ULZ3		PYCARD		24942.6	27547.9	23278.7	21739.1	22709.5	21317.8	24811.4	30456.2	27331.8	26640.9	29095.2	23797.3	24962.0	25068.7	24032.2	29664.7	25162.3	26927.4	0	0.01591098366446651	-0.16101343019523365	False	0.027383259058322035	True	False	Human	True	False	False	True	diatracer	manual	min	0.5
Q32P44	Q32P44		EML3		37226.4	36281.8	35369.7	35599.7	36644.6	37359.5	35660.2	36447.0	33310.4	36383.5	34584.7	36822.7	40103.9	37728.7	34833.3	35297.1	34611.4	33399.6	0	0.0160149556245263	0.07093634739722618	False	0.027388103080798292	True	False	Human	True	False	False	True	diatracer	manual	min	0.5
Q96MT8	Q96MT8		CEP63		16987.1	14931.8	15739.2	16311.7	17678.8	15604.3	21124.5	16723.3	16651.5	13079.9	16226.5	16352.5	14558.2	18592.0	18402.6	15631.8	16766.6	19466.6	0	0.016032627571805354	-0.17614419316733831	False	0.02739294710327456	True	False	Human	True	False	False	True	diatracer	manual	min	0.5
P47985	P47985		UQCRFS1		254955.0	254877.0	265048.0	253737.0	262031.0	264409.0	269206.0	271118.0	265238.0	257321.0	264115.0	271682.0	261124.0	256820.0	267748.0	290681.0	283623.0	276380.0	0	0.016078909781954902	-0.06009145125273791	False	0.027397791125750824	True	False	Human	True	False	False	True	diatracer	manual	min	0.5
O95900	O95900		TRUB2		33283.0	30571.1	29112.5	29515.4	31504.4	33064.1	33253.9	31554.9	33995.8	29400.6	30753.8	28682.6	30951.2	34364.6	34923.0	32603.4	29895.4	34754.8	0	0.016153725880855795	-0.10097055728363451	False	0.02740263514822709	True	False	Human	True	False	False	True	diatracer	manual	min	0.5
P46926	P46926		GNPDA1		62177.9	62448.5	63664.2	65645.3	60201.0	65422.2	63592.7	68195.8	62996.3	66150.6	66993.4	63711.3	62551.0	66691.5	67908.1	67186.7	67277.9	63739.1	0	0.016170677128829872	-0.055930051626883574	False	0.027407479170703356	True	False	Human	True	False	False	True	diatracer	manual	min	0.5
Q8N5M1	Q8N5M1		ATPAF2		9552.96	8972.11	9835.13	8801.87	8669.62	9572.13	9919.54	12280.9	9691.91	9537.2	9700.67	8954.87	10642.9	10624.8	10126.3	10950.9	10060.5	9729.4	0	0.016184486071441417	-0.13893400306596762	False	0.027412323193179614	True	False	Human	True	False	False	True	diatracer	manual	min	0.5
Q6ZRI6	Q6ZRI6		C15orf39		7805.88	11112.2	8810.56	9918.63	9814.9	8866.4	12114.3	11294.3	11281.2	8813.62	10594.2	9931.91	11123.2	8747.42	11984.0	11242.5	9797.87	11721.9	0	0.01621658546153534	-0.19654255068170365	False	0.02741716721565588	True	False	Human	True	False	False	True	diatracer	manual	min	0.5
P30154	P30154		PPP2R1B		237662.0	237634.0	245834.0	227240.0	228444.0	229690.0	241018.0	249549.0	253066.0	249861.0	248001.0	249741.0	244398.0	251485.0	247679.0	260233.0	238400.0	251489.0	0	0.016232068602877535	-0.05941633135821585	False	0.027422011238132146	True	False	Human	True	False	False	True	diatracer	manual	min	0.5
Q8N954	Q8N954		GPATCH11		32543.2	33083.3	39266.9	34335.1	33436.0	28928.3	38078.9	38709.0	36787.8	36603.5	34066.6	35873.1	33200.0	37543.1	37981.0	37926.6	39933.7	34665.4	0	0.016260936523895906	-0.12763448522379317	False	0.02742685526060841	True	False	Human	True	False	False	True	diatracer	manual	min	0.5
P46013	P46013		MKI67		27871.1	28182.0	26795.4	26978.3	27450.2	26491.8	28522.5	29932.4	28411.0	28210.0	28136.2	28140.7	27059.7	28348.9	27223.6	27237.3	29585.8	29134.2	0	0.016277092838266335	-0.053580891249019214	False	0.027431699283084678	True	False	Human	True	False	False	True	diatracer	manual	min	0.5
Q13428	Q13428		TCOF1		270945.0	269142.0	262134.0	272961.0	271069.0	262260.0	272914.0	289939.0	274047.0	280121.0	279820.0	277909.0	266334.0	271179.0	276591.0	288499.0	281913.0	273008.0	0	0.016314177746673226	-0.043823378685868004	False	0.02743654330556094	True	False	Human	True	False	False	True	diatracer	manual	min	0.5
Q8NBF6	Q8NBF6		AVL9		24034.3	22421.1	23734.8	24204.3	24291.8	23728.9	24032.0	23986.4	24554.5	24441.4	26884.4	24775.0	24786.5	24743.6	25573.6	24882.9	25908.0	25447.7	0	0.01632030335090357	-0.06258523230195316	False	0.027441387328037203	True	False	Human	True	False	False	True	diatracer	manual	min	0.5
Q9ULR0	Q9ULR0		ISY1		146498.0	144793.0	143024.0	140180.0	142409.0	148107.0	136302.0	142256.0	137264.0	135267.0	137673.0	140791.0	146786.0	143765.0	140664.0	136768.0	138167.0	133268.0	0	0.016325677949649745	0.04751905986777197	False	0.027446231350513467	True	False	Human	True	False	False	True	diatracer	manual	min	0.5
O95139	O95139		NDUFB6		169400.0	169459.0	172105.0	167650.0	177404.0	173664.0	165907.0	152389.0	161479.0	155608.0	167160.0	168291.0	168042.0	165265.0	164321.0	157784.0	162149.0	163963.0	0	0.016381262299145157	0.05923059075463493	False	0.02745107537298973	True	False	Human	True	False	False	True	diatracer	manual	min	0.5
Q9NTK5	Q9NTK5		OLA1		394514.0	400705.0	381392.0	393043.0	391368.0	376557.0	409501.0	391373.0	395798.0	385101.0	400432.0	394716.0	403102.0	406554.0	401189.0	403237.0	402782.0	395117.0	0	0.016381326467588737	-0.03461307237795683	False	0.027455919395466	True	False	Human	True	False	False	True	diatracer	manual	min	0.5
Q9Y2Q9	Q9Y2Q9		MRPS28		30751.7	34631.4	25217.1	26459.8	27531.5	27213.1	31842.0	37999.7	29801.5	30861.2	26312.6	29853.8	28552.7	31982.0	42611.9	34208.8	36977.0	35808.7	0	0.01639320940356101	-0.23634437373849507	False	0.02746076341794226	True	False	Human	True	False	False	True	diatracer	manual	min	0.5
Q9H4L4	Q9H4L4		SENP3		98132.9	103332.0	99519.1	98832.3	96351.0	103290.0	99526.9	104133.0	101388.0	103796.0	107292.0	101376.0	102231.0	106063.0	101869.0	107465.0	104681.0	105113.0	0	0.01639679362515818	-0.047985917331630976	False	0.027465607440418524	True	False	Human	True	False	False	True	diatracer	manual	min	0.5
Q13451	Q13451		FKBP5		305368.0	307121.0	293828.0	300903.0	295171.0	295248.0	309972.0	317926.0	316660.0	309275.0	306218.0	306057.0	313944.0	316859.0	304254.0	307383.0	325512.0	304504.0	0	0.016404476446587286	-0.04293480186753746	False	0.02747045146289479	True	False	Human	True	False	False	True	diatracer	manual	min	0.5
P41910	P41910		MAF1		2624.4	3429.97	1917.97	3085.41	1730.85	1553.02	872.153	1492.62	1602.76	1100.56	1412.11	2049.93	1763.29	1458.09	1426.97	976.895	1249.4	1801.45	0	0.01643599720330376	0.6474908408921035	False	0.027475295485371053	True	True	Yeast	False	False	True	True	diatracer	manual	min	0.5
Q4VC31	Q4VC31		MIX23		88555.4	97552.7	71807.2	98419.5	80866.0	99347.7	100634.0	100724.0	93307.5	91590.5	101231.0	102518.0	98042.3	104312.0	97547.4	106226.0	112872.0	108471.0	0	0.016523471151484264	-0.15911131000631068	False	0.02748013950784732	True	False	Human	True	False	False	True	diatracer	manual	min	0.5
Q9Y6D9	Q9Y6D9		MAD1L1		98570.8	93765.9	92213.6	94630.1	88913.7	87698.3	100174.0	97813.9	99990.3	95008.6	91407.8	93207.0	90017.1	94215.0	97843.5	95682.1	97359.7	95051.9	0	0.016583205582064397	-0.06015860623060659	False	0.02748498353032358	True	False	Human	True	False	False	True	diatracer	manual	min	0.5
P21359	P21359		NF1		54082.2	54279.3	51694.1	53709.6	53338.8	51130.2	52903.0	54622.8	54649.5	54714.3	55224.7	53249.1	51874.9	52974.0	55816.7	54686.6	56355.7	54531.2	0	0.016617073949016074	-0.04073729140861223	False	0.027489827552799845	True	False	Human	True	False	False	True	diatracer	manual	min	0.5
Q86US8	Q86US8		SMG6		28250.3	27091.1	28310.2	25534.2	27070.6	29442.1	26472.9	27493.8	26265.4	26320.8	25282.2	25775.2	28573.8	25576.8	25458.9	24718.1	25374.3	26623.0	0	0.01662753416608221	0.07884430780417503	False	0.02749467157527611	True	False	Human	True	False	False	True	diatracer	manual	min	0.5
O75448	O75448		MED24		25740.4	24036.8	24630.5	24214.7	24014.1	23482.2	24423.4	26742.3	25788.4	26382.5	24280.6	25514.1	24501.2	26345.8	26893.0	26308.3	26161.5	26322.4	0	0.01663423851017385	-0.06806186677045545	False	0.027499515597752374	True	False	Human	True	False	False	True	diatracer	manual	min	0.5
Q9HCG8	Q9HCG8		CWC22		79538.0	81454.2	77857.4	74452.4	71918.1	71274.6	77636.1	80455.0	82928.3	75059.8	81571.4	81370.6	75611.3	80275.1	82262.9	80584.6	75843.8	84449.5	0	0.01674932006829622	-0.07644993674142382	False	0.027504359620228642	True	False	Human	True	False	False	True	diatracer	manual	min	0.5
Q9NVR5	Q9NVR5		DNAAF2		17176.0	19224.9	17449.0	15995.7	18844.9	15835.0	17900.8	20252.6	18703.5	18888.2	17856.6	17976.3	17610.2	19828.9	19964.3	20055.3	18522.7	18424.6	0	0.016769100160384697	-0.10925822766636034	False	0.027509203642704903	True	False	Human	True	False	False	True	diatracer	manual	min	0.5
Q00587	Q00587		CDC42EP1		77691.7	78859.7	79372.8	81395.0	70876.6	72355.6	82675.1	89482.0	80485.5	77449.4	81444.0	82401.6	75444.5	81764.7	78017.3	79959.9	86729.4	78480.4	0	0.016774507609853866	-0.08687921297859286	False	0.027514047665181167	True	False	Human	True	False	False	True	diatracer	manual	min	0.5
Q99643	Q99643		SDHC		45673.1	42921.2	50648.4	49229.6	50791.8	45519.1	53184.0	48518.1	51871.1	46517.7	52068.1	43355.3	47499.1	52637.8	51338.8	48457.1	47857.6	46544.6	0	0.016844259714545663	-0.10007127095050046	False	0.02751889168765743	True	False	Human	True	False	False	True	diatracer	manual	min	0.5
P46109	P46109		CRKL		1208360.0	1276590.0	1232070.0	1200170.0	1175340.0	1196680.0	1197240.0	1228700.0	1286960.0	1213570.0	1233920.0	1240450.0	1170700.0	1250330.0	1255560.0	1258690.0	1314070.0	1268150.0	0	0.016866506321500743	-0.04933729876842672	False	0.0275237357101337	True	False	Human	True	False	False	True	diatracer	manual	min	0.5
P47914	P47914		RPL29		48552.0	54091.5	55613.2	50256.2	78380.1	67530.4	53694.7	47206.6	34915.2	64404.9	58717.5	47627.0	54785.5	55665.8	35637.4	43890.5	46343.3	25594.9	0	0.016880181917175087	0.37595402801106337	False	0.027528579732609963	True	False	Human	True	False	False	True	diatracer	manual	min	0.5
Q96BZ8	Q96BZ8		LENG1		13395.1	11811.7	10965.2	13979.6	13980.3	12605.2	15755.6	16009.3	13127.3	13952.2	14087.9	14713.3	13856.7	14064.9	13954.0	16205.0	13668.4	16415.9	0	0.016890981503339317	-0.16044837281265295	False	0.027533423755086224	True	False	Human	True	False	False	True	diatracer	manual	min	0.5
Q9NRV9	Q9NRV9		HEBP1		36762.6	39988.0	37892.1	36296.8	38331.0	41783.8	43384.2	42814.0	42166.7	39287.9	44861.4	37991.7	43889.6	39931.7	40803.2	41412.1	46800.1	38348.0	0	0.016901925498936047	-0.11148642364259119	False	0.02753826777756249	True	False	Human	True	False	False	True	diatracer	manual	min	0.5
Q13823	Q13823		GNL2		44141.2	44185.8	42175.5	45214.6	41994.9	39279.0	44719.5	46203.9	44084.1	44408.4	45047.9	46488.2	42793.0	45210.9	46152.4	46984.0	47536.7	44695.8	0	0.01690505889158263	-0.07186768430755275	False	0.027543111800038753	True	False	Human	True	False	False	True	diatracer	manual	min	0.5
Q9Y223	Q9Y223		GNE		45120.7	45240.6	45616.3	49415.5	44872.0	46199.1	49571.8	46939.8	47451.6	47552.9	48829.8	45841.5	49012.6	48855.7	49092.8	46841.0	48098.3	49753.1	0	0.016933492158005697	-0.055947037222791055	False	0.02754795582251502	True	False	Human	True	False	False	True	diatracer	manual	min	0.5
P17544	P17544		ATF7		22294.8	21977.8	22042.5	20099.1	21301.6	18726.6	23699.1	20960.4	23213.8	23932.5	24127.8	23665.3	22524.1	23706.4	23363.3	25203.8	23576.2	25685.5	0	0.016936402029513433	-0.11948001768270841	False	0.027552799844991285	True	False	Human	True	False	False	True	diatracer	manual	min	0.5
Q9Y448	Q9Y448		KNSTRN		83243.4	78439.9	73383.1	74209.9	67731.0	77959.8	77196.9	77350.9	80503.8	71092.3	81317.2	73955.8	73872.9	77598.4	80434.7	80684.3	78622.2	81335.5	0	0.016942392273249403	-0.08552276873251188	False	0.027557643867467545	True	False	Human	True	False	False	True	diatracer	manual	min	0.5
Q92900	Q92900		UPF1		302487.0	306960.0	296406.0	299160.0	292082.0	284678.0	299706.0	317065.0	308748.0	306832.0	306861.0	307430.0	294442.0	299188.0	311748.0	313023.0	310117.0	303610.0	0	0.01694409417007973	-0.04205837682664138	False	0.02756248788994381	True	False	Human	True	False	False	True	diatracer	manual	min	0.5
O43395	O43395		PRPF3		141130.0	144355.0	142756.0	145648.0	137285.0	134569.0	136640.0	140166.0	134337.0	138896.0	140556.0	142632.0	142934.0	137707.0	136060.0	136469.0	138878.0	128230.0	0	0.01695718179552782	0.04752596262968809	False	0.027567331912420074	True	False	Human	True	False	False	True	diatracer	manual	min	0.5
Q99614	Q99614		TTC1		167816.0	171227.0	156997.0	159449.0	166082.0	155696.0	167185.0	167990.0	168497.0	164206.0	167961.0	164517.0	163946.0	166725.0	163376.0	181285.0	171766.0	172868.0	0	0.016966382563572992	-0.05556353595015515	False	0.027572175934896342	True	False	Human	True	False	False	True	diatracer	manual	min	0.5
