Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_A_Sample_Alpha_01.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_A_Sample_Alpha_02.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_A_Sample_Alpha_03.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_A_Sample_Beta_01.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_A_Sample_Beta_02.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_A_Sample_Beta_03.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_A_Sample_Gamma_01.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_A_Sample_Gamma_02.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_A_Sample_Gamma_03.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_B_Sample_Alpha_01.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_B_Sample_Alpha_02.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_B_Sample_Alpha_03.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_B_Sample_Beta_01.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_B_Sample_Beta_02.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_B_Sample_Beta_03.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_B_Sample_Gamma_01.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_B_Sample_Gamma_02.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_B_Sample_Gamma_03.d	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
Q9Y4F3	MARF1_HUMAN	MARF1	Meiosis regulator and mRNA stability factor 1	10	10.0	39746.7	43697.0	36309.3	39111.6	45584.2	43984.0	44768.9	43598.8	42959.2	42122.1	40217.9	40756.7	41615.5	40233.4	31234.7	37916.8	33347.9	43552.1	0	0.08321460217973915	0.11362770441198153	False	0.031098153547133137	False	False	Human	True	False	False	False	diann231	manual	min	0.5
Q7L3B6	CD37L_HUMAN	CDC37L1	Hsp90 co-chaperone Cdc37-like 1	2	2.0	114480.0	124742.0	136248.0	99942.4	110648.0	124107.0	104517.0	136063.0	82015.7	75342.5	98167.4	75597.9	105159.0	99345.0	139573.0	108846.0	55199.0	106939.0	0	0.08324356546312964	0.25712431022273513	False	0.03110301263362488	False	False	Human	True	False	False	False	diann231	manual	min	0.5
P48739	PIPNB_HUMAN	PITPNB	Phosphatidylinositol transfer protein beta isoform	14	13.0	348147.0	362286.0	355260.0	366855.0	377413.0	382147.0	363517.0	360046.0	384003.0	353114.0	361538.0	373160.0	338924.0	357738.0	361488.0	344875.0	357489.0	362942.0	0	0.08339465246108958	0.03918042481501335	False	0.03110787172011662	False	False	Human	True	False	False	False	diann231	manual	min	0.5
P39715	ECM1_YEAST	ECM1	Shuttling pre-60S factor ECM1	2	2.0	35127.5	31704.5	24167.4	34012.8	22553.6	17761.4	26865.8	24220.0	19384.5	11961.0	18764.0	1095.9	21853.4	29005.5	18268.2	19716.2	35866.8	13320.2	1	0.0835963089672099	0.4732770115832535	False	0.03111273080660836	False	False	Yeast	False	False	True	False	diann231	manual	min	0.5
Q71U36	TBA1A_HUMAN	TUBA1A	Tubulin alpha-1A chain	8		12286600.0	12853200.0	12116400.0	11860400.0	10635700.0	11213800.0	10994500.0	11183800.0	10320700.0	11736100.0	10407900.0	10174300.0	10924600.0	10006400.0	10467300.0	12045600.0	11188600.0	10467300.0	0	0.08370704971047283	0.08688246083462489	False	0.031117589893100102	False	False	Human	True	False	False	False	diann231	manual	min	0.5
O60749	SNX2_HUMAN	SNX2	Sorting nexin-2	14	12.0	242070.0	254727.0	242681.0	243692.0	253550.0	256331.0	226784.0	253230.0	238920.0	258723.0	257967.0	257369.0	250631.0	263666.0	238647.0	254130.0	255785.0	243965.0	0	0.08374935928956075	-0.04425084182829022	False	0.031122448979591835	False	False	Human	True	False	False	False	diann231	manual	min	0.5
P48960	AGRE5_HUMAN	ADGRE5	Adhesion G protein-coupled receptor E5	3	3.0	58242.0	48374.1	46240.8	40652.2	27755.5	37967.6	29503.9	44918.3	33656.3	46667.1	44053.4	45431.3	47888.9	54435.7	49173.7	46067.5	40871.6	53777.1	0	0.0838012609253448	-0.22184406298015727	False	0.03112730806608358	False	False	Human	True	False	False	False	diann231	manual	min	0.5
Q9Y4W2	LAS1L_HUMAN	LAS1L	Ribosomal biogenesis protein LAS1L	22	22.0	393075.0	371047.0	375374.0	378947.0	362475.0	367752.0	372406.0	370221.0	374170.0	379218.0	372499.0	375097.0	412200.0	376952.0	383642.0	405846.0	374991.0	379152.0	0	0.08382007583361853	-0.039797281196226254	False	0.03113216715257532	False	False	Human	True	False	False	False	diann231	manual	min	0.5
Q9UGI8	TES_HUMAN	TES	Testin	5	5.0	141763.0	178283.0	203908.0	201052.0	208191.0	183488.0	151021.0	210346.0	192998.0	166524.0	225881.0	237274.0	168695.0	241949.0	218406.0	174650.0	234156.0	224072.0	0	0.08385610468625067	-0.17885748432773094	False	0.03113702623906706	False	False	Human	True	False	False	False	diann231	manual	min	0.5
Q9Y4A5	TRRAP_HUMAN	TRRAP	Transformation/transcription domain-associated protein	65	65.0	878179.0	891078.0	897388.0	921463.0	868149.0	908335.0	887223.0	925402.0	929496.0	889949.0	910994.0	895180.0	887119.0	889843.0	867229.0	881462.0	840711.0	882202.0	0	0.0840107623645424	0.029126323143965037	False	0.0311418853255588	False	False	Human	True	False	False	False	diann231	manual	min	0.5
P81274	GPSM2_HUMAN	GPSM2	G protein-signaling modulator 2	1	1.0	9165.78	4781.66	2533.55	2987.76	7761.32	11175.4	2602.38	66.2308	3025.67	8745.61	9615.02	1095.9	7713.64	7862.55	10811.6	5431.14	10222.7	8725.98	6	0.08405030888487378	-0.6711965481058272	False	0.031146744412050533	False	True	Human	True	False	False	False	diann231	manual	min	0.5
O00330	ODPX_HUMAN	PDHX	Pyruvate dehydrogenase protein X component, mitochondrial	11	11.0	164004.0	157798.0	172775.0	136618.0	149129.0	144886.0	148816.0	158429.0	144889.0	140614.0	147174.0	130475.0	140421.0	145675.0	146758.0	145868.0	151289.0	155136.0	0	0.08421749972971139	0.07959795756490227	False	0.031151603498542277	False	False	Human	True	False	False	False	diann231	manual	min	0.5
Q96BW9	TAM41_HUMAN	TAMM41	Phosphatidate cytidylyltransferase, mitochondrial	7	7.0	135056.0	124399.0	114158.0	127472.0	113623.0	112127.0	118237.0	108605.0	106692.0	122890.0	114306.0	128143.0	132628.0	124152.0	124589.0	125714.0	116778.0	135531.0	0	0.08431134112473113	-0.08501359718706696	False	0.031156462585034017	False	False	Human	True	False	False	False	diann231	manual	min	0.5
Q9UL54	TAOK2_HUMAN	TAOK2	Serine/threonine-protein kinase TAO2	6	6.0	225782.0	228725.0	221683.0	254069.0	224125.0	238337.0	259554.0	222032.0	208799.0	256150.0	246436.0	236375.0	241529.0	213133.0	246785.0	252192.0	260804.0	248336.0	0	0.08438941248108714	-0.07990785980039154	False	0.031161321671525757	False	False	Human	True	False	False	False	diann231	manual	min	0.5
Q96MY1	NOL4L_HUMAN	NOL4L	Nucleolar protein 4-like	3	3.0	53044.7	37864.6	38931.3	41338.3	36807.5	42433.9	37167.5	39523.3	37706.5	49304.5	41687.6	40570.4	49378.6	40201.7	46230.6	43847.7	44259.4	43334.2	0	0.08442587362761433	-0.12854325580273981	False	0.031166180758017498	False	False	Human	True	False	False	False	diann231	manual	min	0.5
Q8TF46	DI3L1_HUMAN	DIS3L	DIS3-like exonuclease 1	14	14.0	118917.0	123839.0	124259.0	122320.0	123030.0	131315.0	106837.0	117958.0	132860.0	119312.0	110583.0	118710.0	118674.0	115308.0	122314.0	107788.0	115970.0	121908.0	0	0.08447369447597215	0.06808519634552289	False	0.03117103984450923	False	False	Human	True	False	False	False	diann231	manual	min	0.5
P40169	YNT4_YEAST	YNL194C	Uncharacterized plasma membrane protein YNL194C	2	2.0	110187.0	37619.2	34863.7	35699.5	41646.0	55857.0	28164.3	47475.4	32192.5	42032.7	27788.5	1095.9	43481.0	30951.9	1896.33	53583.8	22502.2	29494.9	2	0.08472913515855375	0.744906938545328	False	0.03117589893100097	False	True	Yeast	False	False	True	False	diann231	manual	min	0.5
P06576	ATPB_HUMAN	ATP5F1B	ATP synthase F(1) complex subunit beta, mitochondrial	24	21.0	5560590.0	5781200.0	5488410.0	5823340.0	5797210.0	5398280.0	5605700.0	5811920.0	5581550.0	5370380.0	5476500.0	5743680.0	5687230.0	5510270.0	5544770.0	5446810.0	5594890.0	5303010.0	0	0.08479723590062337	0.03360297033614741	False	0.031180758017492715	False	False	Human	True	False	False	False	diann231	manual	min	0.5
Q9BPX3	CND3_HUMAN	NCAPG	Condensin complex subunit 3	19	19.0	487838.0	495582.0	488888.0	493167.0	468397.0	473085.0	474746.0	480791.0	473502.0	477503.0	463293.0	477407.0	465256.0	482937.0	485043.0	462115.0	464551.0	482511.0	0	0.08497608880525861	0.025301395364529865	False	0.031185617103984455	False	False	Human	True	False	False	False	diann231	manual	min	0.5
Q12768	WASC5_HUMAN	WASHC5	WASH complex subunit 5	18	18.0	191242.0	199083.0	192921.0	208739.0	197215.0	209916.0	210524.0	209021.0	193896.0	198530.0	199284.0	196815.0	197859.0	178506.0	200899.0	196075.0	190260.0	195982.0	0	0.0851941334556053	0.04720489864573389	False	0.031190476190476196	False	False	Human	True	False	False	False	diann231	manual	min	0.5
Q8IYU8	MICU2_HUMAN	MICU2	Calcium uptake protein 2, mitochondrial	6	6.0	75934.1	72532.4	71162.7	84639.0	73187.2	76694.4	75280.7	73946.8	73778.9	61979.3	73173.7	73266.4	75725.2	59745.1	69394.8	75899.9	71635.1	76182.9	0	0.08526270196454555	0.08818985140452833	False	0.03119533527696793	False	False	Human	True	False	False	False	diann231	manual	min	0.5
P11172	UMPS_HUMAN	UMPS	Uridine 5'-monophosphate synthase	8	8.0	236313.0	254641.0	245081.0	252922.0	252911.0	255251.0	256242.0	256975.0	251245.0	252470.0	256349.0	267078.0	253874.0	264160.0	259078.0	240202.0	267140.0	260870.0	0	0.08526889525398239	-0.03755221811186604	False	0.03120019436345967	False	False	Human	True	False	False	False	diann231	manual	min	0.5
Q9H9J2	RM44_HUMAN	MRPL44	Large ribosomal subunit protein mL44	6	6.0	236498.0	218568.0	242536.0	229661.0	227795.0	244212.0	221746.0	236629.0	225737.0	231053.0	229789.0	234471.0	223270.0	222561.0	223598.0	223915.0	213860.0	220251.0	0	0.0853203344964664	0.04259652955793845	False	0.031205053449951413	False	False	Human	True	False	False	False	diann231	manual	min	0.5
P05388	RLA0_HUMAN	RPLP0	Large ribosomal subunit protein uL10	9	1.0	4245520.0	4588050.0	4649340.0	4567520.0	4452210.0	4502350.0	4497640.0	4709170.0	4586650.0	4265760.0	4484190.0	4380960.0	4263190.0	4636620.0	4429460.0	4407940.0	4439850.0	4511420.0	0	0.08535072417559958	0.03504322255089262	False	0.031209912536443153	False	False	Human	True	False	False	False	diann231	manual	min	0.5
Q16222	UAP1_HUMAN	UAP1	UDP-N-acetylhexosamine pyrophosphorylase	23	21.0	1266810.0	1299750.0	1323980.0	1343120.0	1288060.0	1281630.0	1273970.0	1303010.0	1286320.0	1333150.0	1292580.0	1238590.0	1399070.0	1371160.0	1268180.0	1403240.0	1379460.0	1343060.0	0	0.08551543045974005	-0.044065184396083645	False	0.031214771622934893	False	False	Human	True	False	False	False	diann231	manual	min	0.5
Q96P70	IPO9_HUMAN	IPO9	Importin-9	18	18.0	409770.0	434691.0	438050.0	417383.0	419010.0	434500.0	425438.0	428051.0	433441.0	402028.0	380531.0	406376.0	403141.0	434087.0	432847.0	413804.0	423516.0	430294.0	0	0.08566712585227776	0.0433625250878901	False	0.031219630709426627	False	False	Human	True	False	False	False	diann231	manual	min	0.5
Q96AT1	K1143_HUMAN	KIAA1143	Uncharacterized protein KIAA1143	4	4.0	51179.5	45161.9	39453.3	39240.5	35448.6	40494.3	46822.5	49365.7	42598.6	39561.8	44676.4	36001.9	30696.7	36554.1	38317.2	45748.0	45202.5	24497.5	0	0.08582400077798238	0.19174934093634075	False	0.031224489795918367	False	False	Human	True	False	False	False	diann231	manual	min	0.5
Q9Y3B8	ORN_HUMAN	REXO2	Oligoribonuclease, mitochondrial	7	7.0	176852.0	191278.0	187089.0	206171.0	191516.0	193963.0	201714.0	233657.0	203388.0	191781.0	203073.0	222950.0	194207.0	210246.0	215661.0	229485.0	218287.0	212299.0	0	0.08584831722997392	-0.08804007608003529	False	0.03122934888241011	False	False	Human	True	False	False	False	diann231	manual	min	0.5
P33993	MCM7_HUMAN	MCM7	DNA replication licensing factor MCM7	30	30.0	1741620.0	1649670.0	1611060.0	1714560.0	1708900.0	1673690.0	1643900.0	1762920.0	1648920.0	1772290.0	1741730.0	1691830.0	1725910.0	1746440.0	1683520.0	1727880.0	1701170.0	1692830.0	0	0.08596064795619734	-0.030924243974183457	False	0.03123420796890185	False	False	Human	True	False	False	False	diann231	manual	min	0.5
O00567	NOP56_HUMAN	NOP56	Nucleolar protein 56	21	21.0	229757.0	237452.0	245475.0	256760.0	244347.0	252171.0	248196.0	256532.0	252833.0	243784.0	235924.0	243509.0	240902.0	251011.0	238173.0	239769.0	239383.0	233340.0	0	0.08613395870603356	0.037950634600160266	False	0.03123906705539359	False	False	Human	True	False	False	False	diann231	manual	min	0.5
Q9Y4G6	TLN2_HUMAN	TLN2	Talin-2	1	1.0	1694.59	2347.24	2533.55	2987.76	1179380.0	1200480.0	1156950.0	66.2308	3025.67	1259090.0	1129420.0	1152530.0	1047240.0	1168.67	1081870.0	896008.0	3100.73	1222470.0	8	0.08634284900231202	-1.1345582176044269	False	0.031243926141885325	False	True	Human	True	False	False	False	diann231	manual	min	0.5
Q02218	ODO1_HUMAN	OGDH	2-oxoglutarate dehydrogenase complex component E1	21	16.0	419838.0	432619.0	426174.0	448208.0	451944.0	458120.0	449653.0	447196.0	446440.0	443434.0	417066.0	440621.0	430320.0	432820.0	430594.0	444044.0	435494.0	413047.0	0	0.0863547200456416	0.034017618043420995	False	0.031248785228377065	False	False	Human	True	False	False	False	diann231	manual	min	0.5
Q12163	NBP2_YEAST	NBP2	NAP1-binding protein 2	3	3.0	72836.2	52641.2	28946.2	51056.3	47576.0	29909.8	39008.2	50564.2	3025.67	32597.0	27250.2	1095.9	32022.7	38070.2	29808.4	42105.5	3100.73	34434.7	3	0.08641046998885331	0.6431090054470529	False	0.03125364431486881	False	True	Yeast	False	False	True	False	diann231	manual	min	0.5
Q9NZN8	CNOT2_HUMAN	CNOT2	CCR4-NOT transcription complex subunit 2	11	11.0	204787.0	161863.0	150930.0	165904.0	163912.0	169501.0	153383.0	152815.0	147818.0	196428.0	166544.0	158304.0	190752.0	178727.0	172810.0	178441.0	165883.0	179194.0	0	0.08648836445170066	-0.10966566093775047	False	0.03125850340136055	False	False	Human	True	False	False	False	diann231	manual	min	0.5
Q8TBE9	NANP_HUMAN	NANP	N-acylneuraminate-9-phosphatase	1	1.0	1694.59	39065.5	2533.55	47651.0	2515.21	39083.6	2602.38	41105.3	24994.5	1807.3	48083.7	60106.9	34055.2	24378.9	34319.8	48977.1	53692.0	41618.3	5	0.08648840779566264	-0.7861411766094717	False	0.03126336248785229	False	True	Human	True	False	False	False	diann231	manual	min	0.5
O60294	TYW4_HUMAN	LCMT2	tRNA wybutosine-synthesizing protein 4	13	13.0	117152.0	137187.0	128531.0	145905.0	139785.0	141905.0	130884.0	124209.0	126500.0	147492.0	133758.0	140224.0	138919.0	140536.0	140098.0	137658.0	130806.0	141407.0	0	0.08658948798786223	-0.06950972255560435	False	0.03126822157434402	False	False	Human	True	False	False	False	diann231	manual	min	0.5
Q12341	HAT1_YEAST	HAT1	Histone acetyltransferase type B catalytic subunit	4	4.0	79452.6	41482.1	58653.2	33050.6	27029.6	26080.3	2602.38	46971.9	28278.3	26946.0	32010.9	1095.9	30811.2	40005.9	1896.33	766.632	27913.5	33060.9	4	0.08660323112820073	0.8209101314927207	False	0.03127308066083576	False	True	Yeast	False	False	True	False	diann231	manual	min	0.5
O43741	AAKB2_HUMAN	PRKAB2	5'-AMP-activated protein kinase subunit beta-2	1	1.0	1694.59	2347.24	62742.7	82847.5	78601.6	2108.73	2602.38	66.2308	3025.67	85186.7	39856.3	88102.4	81666.8	76728.8	1896.33	72539.1	3100.73	61404.6	8	0.08662970597594677	-1.112848581545073	False	0.0312779397473275	False	True	Human	True	False	False	False	diann231	manual	min	0.5
Q5JXC2	MIIP_HUMAN	MIIP	Migration and invasion-inhibitory protein	4	4.0	17881.7	16562.8	14835.7	15111.1	16171.5	16374.2	14719.2	17494.6	15939.9	17518.9	18477.6	22301.9	15925.6	18733.5	18075.5	15307.8	18101.8	14762.8	0	0.08663018543890355	-0.13393422195042642	False	0.03128279883381924	False	False	Human	True	False	False	False	diann231	manual	min	0.5
P11908	PRPS2_HUMAN	PRPS2	Ribose-phosphate pyrophosphokinase 2	9	5.0	505868.0	539142.0	523984.0	501654.0	543908.0	589027.0	534354.0	564305.0	550589.0	520110.0	501927.0	528385.0	481518.0	510044.0	546176.0	508412.0	513903.0	550462.0	0	0.08682335253222595	0.05820660639106499	False	0.031287657920310984	False	False	Human	True	False	False	False	diann231	manual	min	0.5
Q96J92	WNK4_HUMAN	WNK4	Serine/threonine-protein kinase WNK4	5	5.0	30799.0	38508.2	37239.9	33857.7	38649.0	41921.6	37657.1	40067.1	38394.5	37885.2	30360.3	32256.7	34747.3	39133.1	35646.7	31027.7	37088.2	34286.5	0	0.08688688645288607	0.10961053684424639	False	0.031292517006802724	False	False	Human	True	False	False	False	diann231	manual	min	0.5
Q92997	DVL3_HUMAN	DVL3	Segment polarity protein dishevelled homolog DVL-3	3	3.0	2960.28	7428.52	6074.62	7080.01	6215.35	3307.08	6552.25	7201.26	6884.0	8738.04	7238.71	5723.62	7972.31	8215.0	5755.19	7006.8	6435.93	7566.54	0	0.08689550858483208	-0.26768550113271883	False	0.031297376093294464	False	False	Human	True	False	False	False	diann231	manual	min	0.5
P19397	CD53_HUMAN	CD53	Leukocyte surface antigen CD53	1	1.0	139144.0	2347.24	2533.55	2987.76	110479.0	2108.73	2602.38	91236.5	3025.67	142257.0	116149.0	1095.9	1704.86	127882.0	55103.3	109003.0	115123.0	117628.0	8	0.08689985871900226	-1.1406705601400524	False	0.031302235179786204	False	True	Human	True	False	False	False	diann231	manual	min	0.5
O43251	RFOX2_HUMAN	RBFOX2	RNA binding protein fox-1 homolog 2	6	1.0	71461.8	70505.5	76249.7	71469.5	49026.7	66308.7	56212.8	72108.4	60130.0	76262.3	83077.7	68330.3	67355.3	73636.8	67257.8	77502.8	71644.3	66964.6	0	0.08715527810256285	-0.13575990940148755	False	0.031307094266277945	False	False	Human	True	False	False	False	diann231	manual	min	0.5
Q9Y6K0	CEPT1_HUMAN	CEPT1	Choline/ethanolaminephosphotransferase 1	1	1.0	25539.8	2347.24	2533.55	32394.3	2515.21	24551.4	2602.38	66.2308	3025.67	1807.3	19995.0	21702.5	35771.5	34341.3	1896.33	23433.4	32474.3	22521.0	8	0.08726283530490758	-1.0209129669378734	False	0.031311953352769685	False	True	Human	True	False	False	False	diann231	manual	min	0.5
Q709C8	VP13C_HUMAN	VPS13C	Intermembrane lipid transfer protein VPS13C	40	40.0	111527.0	103626.0	103689.0	120504.0	109375.0	115198.0	109995.0	111107.0	109405.0	106850.0	113891.0	104329.0	107463.0	106622.0	106877.0	109192.0	104040.0	98607.8	0	0.08753076721965959	0.05403143627818394	False	0.03131681243926142	False	False	Human	True	False	False	False	diann231	manual	min	0.5
Q9Y5X1	SNX9_HUMAN	SNX9	Sorting nexin-9	13	13.0	408952.0	441077.0	424757.0	433710.0	409570.0	418126.0	394082.0	436433.0	418986.0	413194.0	417734.0	428343.0	416002.0	396159.0	402539.0	407898.0	404070.0	399041.0	0	0.08754903858021505	0.03890063152187302	False	0.03132167152575316	False	False	Human	True	False	False	False	diann231	manual	min	0.5
Q86X10	RLGPB_HUMAN	RALGAPB	Ral GTPase-activating protein subunit beta	8	8.0	68397.6	68397.7	64108.2	70863.0	64160.6	70224.7	65077.8	70521.1	69185.9	65399.9	54505.0	72415.9	68140.0	66320.3	68296.4	56398.5	57324.8	64168.6	0	0.08768378142597945	0.092564579527986	False	0.0313265306122449	False	False	Human	True	False	False	False	diann231	manual	min	0.5
Q9BTZ2	DHRS4_HUMAN	DHRS4	Dehydrogenase/reductase SDR family member 4	4	2.0	94823.9	131235.0	129652.0	118420.0	123594.0	132719.0	129303.0	129934.0	142659.0	96286.3	101632.0	136572.0	97679.5	113018.0	133063.0	96369.3	119429.0	124382.0	0	0.08776965929406133	0.15295870315555707	False	0.03133138969873664	False	False	Human	True	False	False	False	diann231	manual	min	0.5
Q9NPF4	OSGEP_HUMAN	OSGEP	tRNA N6-adenosine threonylcarbamoyltransferase	6	6.0	381469.0	377044.0	368554.0	398436.0	350973.0	350866.0	382236.0	361155.0	353038.0	401018.0	381596.0	404480.0	396408.0	368290.0	381073.0	397363.0	363387.0	359993.0	0	0.08786997819742566	-0.05528335256168521	False	0.03133624878522838	False	False	Human	True	False	False	False	diann231	manual	min	0.5
O43865	SAHH2_HUMAN	AHCYL1	S-adenosylhomocysteine hydrolase-like protein 1	10	4.0	271329.0	259458.0	285003.0	260685.0	282069.0	283324.0	279161.0	269076.0	264109.0	258599.0	270753.0	262539.0	254161.0	265793.0	261637.0	271497.0	274400.0	268679.0	0	0.08794676036494886	0.0394231765985374	False	0.03134110787172012	False	False	Human	True	False	False	False	diann231	manual	min	0.5
Q9Y5R8	TPPC1_HUMAN	TRAPPC1	Trafficking protein particle complex subunit 1	3	3.0	148106.0	160651.0	171033.0	142066.0	123736.0	155545.0	133331.0	144629.0	159202.0	177708.0	164524.0	135924.0	162084.0	175253.0	152047.0	162959.0	153418.0	159807.0	0	0.08800334297305787	-0.1093944893539795	False	0.03134596695821186	False	False	Human	True	False	False	False	diann231	manual	min	0.5
Q13286	CLN3_HUMAN	CLN3	Battenin	2	2.0	26885.1	21714.0	29161.3	31542.9	17434.8	31200.9	28765.4	26968.7	30280.0	31675.3	32531.3	28712.8	31006.3	27204.2	27245.0	35105.5	25915.3	39091.9	0	0.08807536286576115	-0.19100927501288725	False	0.0313508260447036	False	False	Human	True	False	False	False	diann231	manual	min	0.5
Q13888;Q6P1K8	T2H2L_HUMAN;TF2H2_HUMAN	GTF2H2;GTF2H2C	General transcription factor IIH subunit 2	6		100365.0	101112.0	102094.0	105157.0	107344.0	109219.0	98278.7	108390.0	101927.0	106460.0	96180.1	94036.5	101960.0	94231.6	105432.0	105480.0	99240.3	95905.2	0	0.088133513565681	0.055045655613608906	False	0.03135568513119534	False	False	Human	True	False	False	False	diann231	manual	min	0.5
P29401	TKT_HUMAN	TKT	Transketolase	21	21.0	3221850.0	3343730.0	3330670.0	3347400.0	3143250.0	3174520.0	3287080.0	3437030.0	3206470.0	3282150.0	3209290.0	3191140.0	3160160.0	3258970.0	3134700.0	3302360.0	3173240.0	3151990.0	0	0.08813592033640352	0.031052418376430982	False	0.03136054421768708	False	False	Human	True	False	False	False	diann231	manual	min	0.5
Q567U6	CCD93_HUMAN	CCDC93	Coiled-coil domain-containing protein 93	9	9.0	454621.0	353721.0	304137.0	407560.0	349143.0	406790.0	411254.0	382735.0	384940.0	499075.0	460655.0	354734.0	432890.0	471121.0	365287.0	414093.0	403950.0	406523.0	0	0.08818580803153454	-0.14051336818570465	False	0.031365403304178814	False	False	Human	True	False	False	False	diann231	manual	min	0.5
Q9Y3A5	SBDS_HUMAN	SBDS	Ribosome maturation protein SBDS	9	9.0	1095990.0	1113490.0	1262740.0	1151630.0	1139670.0	1240240.0	1062510.0	1155580.0	1160650.0	1063860.0	1097420.0	1138100.0	1066070.0	1109800.0	1175510.0	1043980.0	1075270.0	1173250.0	0	0.08823872565568981	0.062363034907265746	False	0.031370262390670554	False	False	Human	True	False	False	False	diann231	manual	min	0.5
P28289	TMOD1_HUMAN	TMOD1	Tropomodulin-1	11	10.0	191064.0	191906.0	200011.0	206391.0	201566.0	203771.0	200907.0	191011.0	197176.0	200975.0	191213.0	203808.0	202100.0	209627.0	202920.0	208976.0	200459.0	207309.0	0	0.08830345821127031	-0.034825901699213534	False	0.031375121477162295	False	False	Human	True	False	False	False	diann231	manual	min	0.5
Q92830	KAT2A_HUMAN	KAT2A	Histone acetyltransferase KAT2A	4	3.0	35437.6	27670.9	37388.4	37070.5	34993.2	41029.5	34540.3	25906.7	35549.2	32565.6	1633.26	28081.3	34166.1	35834.0	26078.8	22830.2	29234.0	34563.2	1	0.08858235555343867	0.3376396138407539	False	0.031379980563654035	False	False	Human	True	False	False	False	diann231	manual	min	0.5
Q9NP92	RT30_HUMAN	MRPS30	Large ribosomal subunit protein mL65	6	6.0	216011.0	196378.0	213612.0	199985.0	178770.0	208845.0	179830.0	204062.0	186452.0	236902.0	215270.0	209630.0	229468.0	187631.0	200975.0	216677.0	192044.0	211378.0	0	0.08866297743159457	-0.09090929873511792	False	0.031384839650145775	False	False	Human	True	False	False	False	diann231	manual	min	0.5
Q8WUI4	HDAC7_HUMAN	HDAC7	Histone deacetylase 7	16	16.0	129926.0	151717.0	151468.0	121122.0	157465.0	159311.0	147748.0	159356.0	157199.0	135057.0	145310.0	140383.0	123679.0	146885.0	142134.0	135467.0	134846.0	145246.0	0	0.0887765701767043	0.09639530921362754	False	0.031389698736637515	False	False	Human	True	False	False	False	diann231	manual	min	0.5
P50395	GDIB_HUMAN	GDI2	Rab GDP dissociation inhibitor beta	24	19.0	3768280.0	3906170.0	4077380.0	3823550.0	3878330.0	3904970.0	3812950.0	3947520.0	3896160.0	3705810.0	3656980.0	3791820.0	3865230.0	3870590.0	3883290.0	3786370.0	3842130.0	3929410.0	0	0.08886077584524188	0.0284475047861901	False	0.031394557823129256	False	False	Human	True	False	False	False	diann231	manual	min	0.5
Q86VU5	CMTD1_HUMAN	COMTD1	Catechol O-methyltransferase domain-containing protein 1	4	4.0	71103.7	70887.6	64340.4	65604.6	72880.9	63149.1	72947.1	72911.6	63327.0	69670.4	73654.2	68742.0	78072.1	69512.9	68803.1	77772.6	72255.7	69824.2	0	0.0889011669036541	-0.07105173703661803	False	0.031399416909620996	False	False	Human	True	False	False	False	diann231	manual	min	0.5
