Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Alpha_02.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Alpha_02.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Alpha_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Alpha_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Alpha_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Alpha_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Gamma_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Beta_02.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Gamma_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Beta_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Beta_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Gamma_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Gamma_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Gamma_02.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Beta_02.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Beta_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Beta_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Gamma_02.mzML
Q05948	Q05948		YLR225C		2.08544e+06	1.25235e+06	2.17044e+06	1.17945e+06	1.6793e+06	1.08188e+06	1.9088e+06	1.93676e+06	1.23345e+06	2.01189e+06	1.79609e+06	2.08447e+06	1.37994e+06	1.2025e+06	1.27319e+06	1.29658e+06	1.30858e+06	2.01873e+06
Q05979	Q05979		BNA5		1.39455e+06	689179	1.54131e+06	794652	1.3614e+06	737533	1.30225e+06	1.3609e+06	739531	1.21304e+06	1.35547e+06	1.55356e+06	714148	734783	644992	639886	749126	1.38652e+06
Q05D32	Q05D32		CTDSPL2		3.33701e+06	3.31474e+06	2.99142e+06	3.1091e+06	3.12577e+06	3.19298e+06	3.29056e+06	3.22701e+06	3.29258e+06	2.92044e+06	3.04601e+06	3.00429e+06	3.1712e+06	3.25616e+06	3.13215e+06	3.36147e+06	3.18978e+06	3.05392e+06
Q06010	Q06010		STE23		4.63765e+06	3.4099e+06	3.92185e+06	2.32302e+06	3.99371e+06	2.60948e+06	3.59061e+06	3.96534e+06	2.43835e+06	3.50724e+06	4.21421e+06	4.1791e+06	3.15896e+06	3.01083e+06	2.91625e+06	2.0131e+06	2.98518e+06	3.81136e+06
Q06053	Q06053		DUS3		1.96131e+06	438958	1.62118e+06	1.43244e+06	1.41784e+06	439919	1.15148e+06	1.70245e+06	407901	742628	1.73504e+06	1.77905e+06	1.27982e+06	1.00696e+06	748580		1.01036e+06	1.78518e+06
Q06089	Q06089		YPR098C		2.9022e+06	1.2281e+06	2.73484e+06	1.21619e+06	1.909e+06	1.18379e+06	2.4203e+06	2.44413e+06	1.033e+06	2.24444e+06	1.99141e+06	2.35167e+06	1.14351e+06	976088	1.16264e+06	967184	1.00314e+06	2.36722e+06
Q06096	Q06096		COG4		446957	157847	379052		444331	364868		415079		387941	426795	378481		340371				240572
Q06103	Q06103		RPN7		7.65794e+06	3.60775e+06	7.49276e+06	3.78268e+06	6.28175e+06	3.62195e+06	7.52687e+06	7.15942e+06	3.94423e+06	7.10598e+06	6.46925e+06	7.05254e+06	3.64507e+06	3.9521e+06	3.56959e+06	3.41734e+06	3.66661e+06	7.3156e+06
Q06106	Q06106		MRD1		820407	297494	790103	518836	843436	591352	620208	765218	413219	1.05278e+06	772580	749485		541637	464588		570912	599108
Q06124	Q06124		PTPN11		3.44732e+06	3.68332e+06	3.62757e+06	4.10634e+06	3.32517e+06	4.25253e+06	3.63798e+06	3.42722e+06	3.69601e+06	3.65056e+06	3.40676e+06	3.48433e+06	3.60511e+06	3.66195e+06	3.36243e+06	2.88143e+06	3.54038e+06	3.37672e+06
Q06137	Q06137		YLR345W		1.44142e+06	1.26254e+06	1.23898e+06	1.13121e+06	1.4197e+06	1.19491e+06	1.56194e+06	1.33584e+06	1.2056e+06	1.84203e+06	1.29742e+06	1.29959e+06	1.05246e+06	1.04241e+06	1.16242e+06	1.3296e+06	1.13874e+06	1.20746e+06
Q06142	Q06142		KAP95		2.51972e+06	1.5394e+06	2.53068e+06	1.64114e+06	2.17475e+06	1.4457e+06	2.30805e+06	2.39425e+06	1.31452e+06	2.08186e+06	2.16315e+06	2.32222e+06	1.4124e+06	1.54412e+06	1.48561e+06	1.35534e+06	1.54566e+06	2.28822e+06
Q06143	Q06143		DIC1		2.2264e+06	1.1353e+06	1.73526e+06	836573	1.72614e+06	900380	1.93201e+06	1.63719e+06			1.5607e+06	1.94511e+06	1.05001e+06	1.63009e+06	1.13851e+06			1.68156e+06
Q06144	Q06144		ORM2		7.39762e+06	3.46289e+06	8.07733e+06	3.86968e+06	7.60702e+06	3.1757e+06	6.73487e+06	7.37919e+06	3.59811e+06	6.98654e+06	6.75312e+06	7.07841e+06	3.24521e+06	3.60398e+06	3.30248e+06	2.05111e+06	3.13781e+06	6.17524e+06
Q06146	Q06146		YLR257W		5.54645e+06	2.58193e+06	5.40636e+06	2.65995e+06	5.36087e+06	2.7893e+06	5.00455e+06	5.04345e+06	2.61794e+06	4.45056e+06	5.0935e+06	5.27541e+06	2.71389e+06	2.5986e+06	2.57621e+06	1.89755e+06	2.76526e+06	4.95207e+06
Q06151	Q06151		DCS1		6.41798e+06	4.05872e+06	6.53939e+06	4.1305e+06	6.1788e+06	3.84215e+06	6.26421e+06	5.99485e+06	3.19424e+06	5.34172e+06	5.99599e+06	6.56272e+06	3.58577e+06	3.58329e+06	3.22933e+06	2.86737e+06	3.30264e+06	5.96432e+06
Q06168	Q06168		SFH1		1.38959e+06	750460	1.33769e+06	794970	1.34651e+06	593761	1.14648e+06	1.56388e+06	638914	691638	1.30074e+06	1.05167e+06	478972	705821	656383	452265	441199	1.21578e+06
Q06169	Q06169		PEX30		1.31166e+06	657396	1.29746e+06	595975	1.50115e+06	892898	1.42541e+06	1.16078e+06	621459	1.14155e+06	1.34317e+06	1.48483e+06	670799	589120	547363	347175	665339	1.26481e+06
Q06177	Q06177		TMA10		2.08572e+07	9.94005e+06	2.07569e+07	9.38622e+06	1.72233e+07	9.44987e+06	2.16511e+07	2.00386e+07	1.08332e+07	2.0691e+07	1.64867e+07	2.09798e+07	9.64175e+06	1.0751e+07	9.95126e+06	7.78958e+06	8.71731e+06	2.0321e+07
Q06178	Q06178		NMA1		1.37614e+06	891338	1.4499e+06	941728	1.43557e+06	1.04987e+06	1.43516e+06	1.49824e+06	927240	1.59158e+06	1.49724e+06	1.31087e+06	814138	848527	809382	1.05012e+06	947609	1.2765e+06
Q06187	Q06187		BTK		5.02874e+06	4.93364e+06	4.97971e+06	5.15476e+06	4.58575e+06	5.4197e+06	5.17919e+06	4.85654e+06	4.89513e+06	4.25706e+06	4.98931e+06	5.1665e+06	4.91348e+06	4.83147e+06	4.59897e+06	3.39341e+06	5.06913e+06	4.55814e+06
Q06203	Q06203		PPAT		1.34438e+07	1.42273e+07	1.33678e+07	1.42113e+07	1.0864e+07	1.3231e+07	1.33344e+07	1.3113e+07	1.37874e+07	1.35978e+07	1.19058e+07	1.30871e+07	1.34563e+07	1.33863e+07	1.32866e+07	1.4627e+07	1.25104e+07	1.32369e+07
Q06205	Q06205		FPR4		3.20483e+06	2.05198e+06	3.45922e+06	1.8049e+06	2.42155e+06	1.14564e+06	2.84412e+06	2.87907e+06	1.60638e+06	2.83627e+06	2.44665e+06	2.79139e+06	1.20738e+06	1.92625e+06	1.81565e+06	1.77159e+06	1.44638e+06	3.0236e+06
Q06210	Q06210		GFPT1		7.41174e+06	7.97186e+06	7.38618e+06	7.82623e+06	6.7453e+06	8.14293e+06	7.50394e+06	7.10353e+06	7.64226e+06	6.91226e+06	7.02993e+06	7.40169e+06	7.74035e+06	7.81702e+06	7.6478e+06	6.72597e+06	7.63393e+06	7.29688e+06
Q06217	Q06217		SMD2		1.5214e+06	567691	1.43885e+06	547831	1.11395e+06	743275	1.54982e+06	1.44069e+06	722944	1.52462e+06	1.34059e+06	1.48622e+06	490625	601584	476760	714633	757923	1.30815e+06
Q06218	Q06218		DBP9		3.63143e+06	2.32161e+06	3.48524e+06	1.83598e+06	2.99512e+06	2.08601e+06	3.22813e+06	3.40866e+06	1.99393e+06	2.84699e+06	3.15569e+06	3.34923e+06	1.98804e+06	1.85235e+06	2.04963e+06	1.64949e+06	2.03306e+06	3.11875e+06
Q06224	Q06224		YSH1		242116		265289		301296			271976			296394	243146	54272				49319.2	229398
Q06251	Q06251		YLR177W		535966		547512		438063		470957	503120	200512	422452	616916	384062						330667
Q06252	Q06252		YLR179C		1.18122e+07	5.54048e+06	1.16149e+07	5.79082e+06	1.11654e+07	4.74872e+06	1.11155e+07	1.10601e+07	5.88081e+06	9.10646e+06	1.07443e+07	1.09428e+07	5.80917e+06	5.72743e+06	5.85347e+06	3.70343e+06	5.69618e+06	1.12197e+07
Q06263	Q06263		VTA1		296360	161962	317624	176947	370898	94638.3	287051	254355	162514	293352	281335	315151	116347	163331	109730	53918.5	119266	249584
Q06265	Q06265		EXOSC9		7.73524e+06	8.23933e+06	7.34336e+06	7.92728e+06	7.25712e+06	8.81936e+06	7.84826e+06	7.56246e+06	7.92795e+06	7.43798e+06	7.51744e+06	7.67022e+06	8.07832e+06	8.0441e+06	7.86136e+06	7.38326e+06	8.26133e+06	7.57056e+06
Q06287	Q06287		EMG1		4.03201e+06	2.14186e+06	4.34084e+06	2.35752e+06	3.86654e+06	2.21552e+06	3.79696e+06	3.93702e+06	2.25457e+06	4.07789e+06	3.97283e+06	4.03565e+06	2.66654e+06	2.52243e+06	2.32669e+06	2.42591e+06	2.44796e+06	3.94552e+06
Q06315	Q06315		SKG3		760861	395986	942985	413131	627568	323514	690666	816231	409382	637211	661707	778196	633024	536413	371089	322979	317536	730804
Q06323	Q06323		PSME1		1.46619e+07	1.58312e+07	1.50168e+07	1.59307e+07	1.36911e+07	1.58197e+07	1.40612e+07	1.42421e+07	1.54376e+07	1.45878e+07	1.44138e+07	1.49529e+07	1.57566e+07	1.5796e+07	1.48488e+07	1.46109e+07	1.53365e+07	1.44489e+07
Q06330	Q06330		RBPJ		850070	799358	826352	679204	815442	713982	651676	825102	634235	689704	658665	741829	881311	808538	854249	625806	873855	741763
Q06336	Q06336		GGA1		4.88542e+06	2.76321e+06	5.33513e+06	2.63078e+06	5.76356e+06	2.95733e+06	4.95358e+06	4.83607e+06	2.6296e+06	4.27965e+06	4.72067e+06	4.74315e+06	3.26677e+06	2.9183e+06	2.41249e+06	1.97805e+06	3.09995e+06	4.50426e+06
Q06338	Q06338		BCP1		1.24556e+06	746197	1.46413e+06	898701	1.4873e+06	751833	1.20984e+06	1.29499e+06	783987	1.08676e+06	1.46199e+06	1.33515e+06	814303	656770	860170	906750	787342	1.09005e+06
Q06344	Q06344		ESF1		1.49783e+06	775733	1.62536e+06	920989	1.31398e+06	773983	1.36713e+06	1.37926e+06	880024	1.35149e+06	1.43283e+06	1.38476e+06	832135	793149	848692	687416	797935	1.4688e+06
Q06385	Q06385		VPS74		4.22467e+06	1.89601e+06	4.55902e+06	1.98542e+06	3.59344e+06	1.67853e+06	3.54392e+06	3.94565e+06	1.81181e+06	3.27121e+06	3.45341e+06	4.20141e+06	2.12205e+06	2.0697e+06	2.08985e+06	1.56792e+06	2.17016e+06	4.26583e+06
Q06389	Q06389		FRQ1		818488	715035	944861	771031	706886		689875	942311	542608	671812	627186	837489			581732		683860	758278
Q06406	Q06406		LSM6		3.66213e+06	1.66078e+06	4.01888e+06	1.22029e+06	3.66414e+06	1.35942e+06	3.26324e+06	3.47527e+06	2.19194e+06	3.94188e+06	3.61649e+06	3.9154e+06	2.55743e+06	1.96747e+06	2.35355e+06	2.45117e+06	2.2923e+06	3.9006e+06
Q06408	Q06408		ARO10		1.24737e+06	601554	1.09505e+06		1.05076e+06	409875				1.38605e+06	1.04163e+06	1.1374e+06	759794		612831	683294	600784	1.08394e+06
Q06413	Q06413		MEF2C		2.39823e+06	2.47041e+06	2.1674e+06	2.48536e+06	2.05611e+06	2.48245e+06	2.36049e+06	2.20022e+06	2.46857e+06	1.68738e+06	2.39149e+06	2.33851e+06	2.44639e+06	2.46466e+06	2.28299e+06	1.45821e+06	2.36797e+06	2.21588e+06
Q06440	Q06440		CRN1		3.23634e+07	1.60606e+07	3.5803e+07	1.73793e+07	2.80696e+07	1.54162e+07	3.09268e+07	3.04658e+07	1.54052e+07	2.93092e+07	3.14293e+07	3.03678e+07	1.65524e+07	1.60512e+07	1.60336e+07	1.57376e+07	1.60068e+07	3.03073e+07
Q06449	Q06449		PIN3		5.26817e+06	2.4159e+06	5.14453e+06	2.44256e+06	4.95021e+06	2.78789e+06	4.71857e+06	4.81743e+06	2.65179e+06	4.92702e+06	4.35802e+06	4.86827e+06	2.75473e+06	2.53986e+06	2.51096e+06	2.33038e+06	2.68035e+06	4.40121e+06
Q06451	Q06451		TPO3		3.25994e+06	1.61671e+06	3.05282e+06	1.42352e+06	4.25843e+06	1.97756e+06	3.38208e+06	3.04056e+06	1.69143e+06	3.22096e+06	3.381e+06	3.34397e+06	1.87811e+06	1.63878e+06	1.63772e+06	1.67674e+06	1.93355e+06	2.8118e+06
Q06485	Q06485		ATG33		1.36492e+06	684735	1.44776e+06	1.01387e+06	1.29868e+06	968737	1.34075e+06	1.39523e+06	647792	1.19926e+06	1.32708e+06	1.31555e+06	711107	771533	853528	585934	867474	1.43825e+06
Q06488	Q06488		RSC2		806401	390572	826545	341749	773919	237310	758927	716879	321784	691340	689331	734470	393503	396120	380885		268022	791237
Q06489	Q06489		MRI1		4.86835e+06	2.36326e+06	5.34276e+06	2.32879e+06	3.9257e+06	1.70684e+06	4.63884e+06	4.57874e+06	2.55525e+06	4.79531e+06	4.25034e+06	4.6802e+06	2.33125e+06	2.28194e+06	2.35085e+06	2.35232e+06	1.91891e+06	4.58343e+06
Q06493	Q06493		YLH47		275799	91799.1	238129	69841.6	281407		227221	210001	97122.9	155820	318197	276426	84391.2	97281.1	96009.6			213273
Q06494	Q06494		YPR127W		1.67762e+07	8.11593e+06	1.61828e+07	7.9435e+06	1.29035e+07	6.96215e+06	1.58148e+07	1.53871e+07	7.95117e+06	1.59289e+07	1.35753e+07	1.39746e+07	7.45106e+06	7.81528e+06	8.18985e+06	7.46382e+06	7.09962e+06	1.52242e+07
Q06497	Q06497		ANT1		746400	404625	796808	338004	959895	545524	714681	644200	478201	581674	853292	864335	507220	365803	370525	79257.2	509941	689144
Q06505	Q06505		SPN1		2.19596e+06	1.06868e+06	2.18331e+06	967316	2.50125e+06	1.33973e+06	1.96476e+06	1.95191e+06	1.04068e+06	1.84121e+06	2.21634e+06	2.23555e+06	1.12544e+06	1.03829e+06	993037	875720	1.19947e+06	1.90199e+06
Q06508	Q06508		LOA1		1.83861e+06	1.00425e+06	1.92395e+06	1.06518e+06	2.09292e+06	902798	1.95497e+06	1.90812e+06	1.23088e+06	1.76976e+06	2.24653e+06	1.9797e+06	1.02329e+06	1.10015e+06		623875	1.11554e+06	1.81452e+06
Q06511	Q06511		RRP15		3.22623e+06	1.6315e+06	2.91728e+06	1.4839e+06	2.77972e+06	1.69467e+06	3.23545e+06	2.99052e+06	1.84734e+06	2.83165e+06	2.9675e+06	3.21475e+06	1.75324e+06	1.48377e+06	1.43391e+06	1.40405e+06	1.71418e+06	2.83545e+06
Q06523	Q06523		YPR148C		7.31689e+06	3.76335e+06	7.0396e+06	3.64921e+06	7.38643e+06	4.28878e+06	6.5946e+06	6.77828e+06	3.6303e+06	5.15598e+06	6.86057e+06	7.42443e+06	3.84776e+06	3.70271e+06	3.4682e+06	3.05737e+06	4.02678e+06	6.66619e+06
Q06538	Q06538		CSC1		1.16684e+06	805988	1.23097e+06	733086	1.14063e+06	791601	1.05431e+06	1.17457e+06	744434	1.43403e+06	1.20302e+06	1.24834e+06	756133	505505	652824		744624	1.16827e+06
Q06546	Q06546		GABPA		2.25405e+06	2.35905e+06	2.297e+06	2.33393e+06	2.22866e+06	2.75866e+06	2.62127e+06	2.22295e+06	2.53386e+06	2.58108e+06	2.3465e+06	2.31216e+06	2.52804e+06	2.44547e+06	2.36656e+06	1.79552e+06	2.4813e+06	2.11083e+06
Q06547	Q06547		GABPB1		1.20028e+06	1.17626e+06	1.19962e+06	1.17396e+06	856999	996561	1.14869e+06	1.08196e+06	1.12212e+06	934698	1.10626e+06	1.11799e+06	1.29517e+06	1.06071e+06	1.13174e+06	670810	1.16085e+06	1.23628e+06
Q06587	Q06587		RING1		3.11933e+06	3.19793e+06	3.16036e+06	3.12004e+06	2.51475e+06	3.31871e+06	2.91393e+06	3.19856e+06	3.27431e+06	2.46911e+06	2.96783e+06	3.01189e+06	3.05256e+06	2.89305e+06	3.04796e+06	2.38453e+06	3.02635e+06	3.09468e+06
Q06608	Q06608		YPR172W		3.24771e+06	1.53086e+06	3.34818e+06	1.59705e+06	3.50208e+06	1.84389e+06	3.08963e+06	2.98671e+06	1.63759e+06	2.69188e+06	3.26348e+06	3.17343e+06	1.85756e+06	1.81849e+06	1.55661e+06	1.37447e+06	1.81598e+06	3.09746e+06
Q06609	Q06609		RAD51		1.09792e+06	1.17308e+06	1.10973e+06	970259	1.23047e+06	1.35223e+06	1.05198e+06	1.10492e+06	1.05606e+06	881751	1.27177e+06	1.19962e+06	1.14381e+06	1.21768e+06	1.03963e+06	891171	1.21515e+06	968465
Q06624	Q06624		AOS1		1.33514e+06	518967	1.09109e+06	798401	905327	420397	1.07038e+06	1.10372e+06	609937	898966	1.07097e+06	988451	519552	719574	716826		615340	991752
Q06625	Q06625		GDB1		5.17297e+06	2.70447e+06	5.10742e+06	2.76546e+06	4.57997e+06	2.55703e+06	4.81655e+06	4.74519e+06	2.78828e+06	4.51507e+06	4.55938e+06	4.85685e+06	2.64651e+06	2.66133e+06	2.64042e+06	2.49662e+06	2.5674e+06	4.64856e+06
Q06630	Q06630		MHR1		194617	65296.9	223180	43308.4	284611	98913.1	182938	179455		150393	238734	155998	83939.3	79915.6	44740.3			164042
Q06631	Q06631		BFR2		2.7027e+06	1.82146e+06	2.49109e+06	1.44615e+06	2.20215e+06	1.48351e+06	2.08606e+06	2.4918e+06	1.33446e+06	1.99273e+06	2.34982e+06	2.32267e+06	1.3648e+06	1.47669e+06	1.68196e+06	2.34681e+06	1.67435e+06	2.25711e+06
Q06639	Q06639		RSC3		1.37119e+06	610832	1.48621e+06	418213	1.25286e+06	625851	1.37934e+06	1.2649e+06	738452	1.04068e+06	1.19333e+06	1.33898e+06	746171	714290	835774	674117	656782	1.27749e+06
Q06672	Q06672		TSR2		989964		1.03429e+06	594425	1.30336e+06	948526	689192	991269		405181	1.27992e+06	1.06715e+06	884718	879374	768319		908703	1.14223e+06
Q06677	Q06677		SWA2		557542	273051	630011	332329	705431	272221	530247	489677	281456	545805	558166	558780	298042	293604	204450		237642	576103
Q06678	Q06678		MRPL35		533645	285326	373371		489194	178270	267615	391112			424484	423058		247065	338086			436304
Q06679	Q06679		UTP4		1.5862e+06	975137	1.49262e+06	942982	1.44779e+06	952599	1.53188e+06	1.41424e+06	803558	962703	1.57649e+06	1.55298e+06	950081	876067	841340		921634	1.41208e+06
Q06682	Q06682		UBX5		3.82339e+06	1.67026e+06	3.63999e+06	1.64212e+06	4.31424e+06	2.13743e+06	3.5675e+06	3.41863e+06	1.68905e+06	2.78018e+06	4.30198e+06	4.01129e+06	2.04198e+06	1.89803e+06	1.74718e+06	1.02072e+06	1.78518e+06	3.58221e+06
Q06685	Q06685		VIP1		2.3328e+06	1.24534e+06	2.39123e+06	1.17968e+06	1.9446e+06	897573	2.2348e+06	2.17607e+06	1.14344e+06	2.05817e+06	1.94151e+06	2.15455e+06	1.13749e+06	1.16514e+06	1.19778e+06	1.29366e+06	1.01468e+06	2.16318e+06
Q06697	Q06697		CDC73		872720	354532	643565	292573	878542	400066	412047	807480	309584	488429	837327	818456	433778	386326	371250		491981	614373
Q06704	Q06704		IMH1		3.05656e+06	1.50189e+06	3.09964e+06	1.86693e+06	2.50277e+06	1.65397e+06	2.50206e+06	2.75789e+06	1.33081e+06	2.31322e+06	2.53244e+06	2.57474e+06	1.8456e+06	1.46322e+06	1.40151e+06	2.73878e+06	1.38285e+06	2.65472e+06
Q06705	Q06705		CSR1		3.24375e+06	1.73907e+06	3.14948e+06	1.5617e+06	2.88953e+06	1.62757e+06	2.86452e+06	3.02469e+06	1.52514e+06	2.57599e+06	2.73402e+06	2.89183e+06	1.56925e+06	1.53326e+06	1.61768e+06	984883	1.53118e+06	2.89574e+06
Q06706	Q06706		IKI3		2.6438e+06	1.53981e+06	2.41136e+06	1.06423e+06	2.54635e+06	1.37622e+06	2.39527e+06	2.55735e+06	1.52665e+06	2.11635e+06	2.65161e+06	2.65279e+06	1.48196e+06	1.30787e+06	1.24327e+06	1.10852e+06	1.35698e+06	2.28248e+06
Q06708	Q06708		VAC14		1.34038e+06	563931	1.44053e+06	605938	1.11425e+06	364118	1.3376e+06	1.13633e+06	611934	773040	1.03896e+06	1.19108e+06	603205	676782	710040	717380	528863	1.17118e+06
Q06709	Q06709		REH1		7.75242e+06	5.55466e+06	7.46263e+06	5.19811e+06	8.70759e+06	6.85472e+06	8.05475e+06	6.82973e+06	5.69276e+06	6.68823e+06	8.83078e+06	8.01162e+06	5.51412e+06	5.06891e+06	4.97081e+06	1.5699e+06	5.24995e+06	7.2575e+06
Q06787	Q06787		FMR1		981148	1.03387e+06	743077	914176	501059	659366	889761	897392	996976	877349	677351	769799	886367	734793	941320	558106	687987	920960
Q06830	Q06830		PRDX1		2.14783e+08	2.20874e+08	2.18728e+08	2.2696e+08	1.79575e+08	1.93832e+08	2.19312e+08	2.14558e+08	2.22853e+08	2.09759e+08	1.89192e+08	2.09033e+08	2.11092e+08	2.24417e+08	2.18547e+08	2.23724e+08	1.95423e+08	2.17416e+08
Q06833	Q06833		NVJ2		1.36701e+06	862581	1.29991e+06	893063	1.46168e+06	815624	1.43303e+06	1.23737e+06	802549	1.13161e+06	1.23673e+06	1.45749e+06	634344	634556	589251	719647	627958	1.22183e+06
Q06839	Q06839		LEC1		1.77638e+06	742910	1.48038e+06	681306	1.52709e+06	676939	1.55446e+06	1.51789e+06	502953	1.15037e+06	1.40526e+06	1.50548e+06	827696	945408	780416	295433	962756	1.62419e+06
Q07020	Q07020		RPL18		8.63541e+07	9.05528e+07	8.99671e+07	9.05816e+07	8.22404e+07	1.00253e+08	9.08194e+07	8.54508e+07	9.16064e+07	9.28963e+07	8.68263e+07	9.02938e+07	9.43938e+07	9.41115e+07	9.00902e+07	9.92411e+07	9.44058e+07	8.57313e+07
Q07021	Q07021		C1QBP		4.5206e+07	4.47469e+07	4.29853e+07	4.18345e+07	3.9612e+07	3.97129e+07	4.24788e+07	4.15617e+07	4.37451e+07	4.15857e+07	4.19873e+07	4.22175e+07	4.37648e+07	4.08502e+07	3.88209e+07	3.60338e+07	4.05833e+07	4.06996e+07
Q07157	Q07157		TJP1		4.69272e+06	4.91792e+06	4.36227e+06	4.73694e+06	4.45898e+06	5.1656e+06	4.59628e+06	4.4606e+06	4.7947e+06	4.19643e+06	4.65285e+06	4.71359e+06	4.96057e+06	4.8204e+06	4.68256e+06	4.05361e+06	5.01174e+06	4.37665e+06
Q07362	Q07362		PBP4		2.21967e+06	1.20104e+06	2.28619e+06	1.03659e+06	2.16222e+06	1.18759e+06	2.07784e+06	2.01331e+06	1.22065e+06	1.99511e+06	1.95882e+06	2.24712e+06	1.17019e+06	1.0048e+06	1.04751e+06	734126	1.19419e+06	1.9886e+06
Q07381	Q07381		TSR1		1.26837e+06	776463	1.3413e+06	593911	910681	516258	728296	1.22929e+06	406044	698639	1.05252e+06	1.22403e+06	824895	656269	755042	377077	688205	1.20929e+06
Q07395	Q07395		SYO1		372450	362855	495913		482391		383605	507339	228665	362943	499358	413296	289132					344214
Q07418	Q07418		PEX19		2.99157e+06	1.72833e+06	3.18834e+06	1.60268e+06	2.99348e+06	2.02769e+06	2.70882e+06	2.95021e+06	1.6103e+06	2.51829e+06	2.95587e+06	3.09829e+06	1.73013e+06	1.6072e+06	1.68182e+06	2.05243e+06	1.88884e+06	2.71472e+06
Q07451	Q07451		YET3		1.42809e+07	7.0503e+06	1.33384e+07	7.10653e+06	1.17886e+07	6.93398e+06	1.29714e+07	1.28332e+07	7.09443e+06	1.14445e+07	1.21706e+07	1.31074e+07	7.2338e+06	7.18949e+06	6.99952e+06	4.48817e+06	7.06447e+06	1.2477e+07
Q07457	Q07457		BRE1		1.15184e+06	820460	1.37351e+06	1.59207e+06	1.14346e+06	984947	914741	1.1617e+06	643496	1.11475e+06	1.1435e+06	1.28886e+06	1.38078e+06	967462	1.11642e+06	1.61874e+06	1.0177e+06	1.06699e+06
Q07478	Q07478		SUB2		1.86153e+07	9.33457e+06	1.91436e+07	9.50208e+06	1.63615e+07	8.89114e+06	1.78836e+07	1.773e+07	9.2958e+06	1.71133e+07	1.60261e+07	1.78364e+07	9.30763e+06	9.20704e+06	9.3988e+06	9.00986e+06	9.18372e+06	1.77728e+07
Q07505	Q07505		YDL086W		3.76139e+06	2.1041e+06	4.71803e+06	2.14922e+06	4.29373e+06	2.16368e+06	3.82784e+06	3.49667e+06	2.07987e+06	3.08459e+06	4.38047e+06	4.34858e+06	2.44227e+06	2.12138e+06	2.07367e+06	1.76439e+06	2.17973e+06	4.24582e+06
Q07527	Q07527		TRM3		9.26353e+06	6.17689e+06	8.65344e+06	5.57474e+06	8.55724e+06	5.80717e+06	8.9789e+06	8.45247e+06	6.6847e+06	1.22373e+07	7.60794e+06	9.35835e+06	6.36464e+06	6.6721e+06	6.02604e+06	6.02312e+06	6.19515e+06	8.18076e+06
Q07541	Q07541		EXP1		408855	152388	451197	239535	287633		462092	431152	207072	325949	459343	316635	88920.5	244771	294433	182233		335827
Q07549	Q07549		SNA4		856754	467464	627979	522375	614427	455931	617105	712170	357019	564486	585241	809900	483542	320032	413491	432157	452955	642746
Q07551	Q07551		YDL124W		1.55056e+07	7.53386e+06	1.58626e+07	7.7159e+06	1.36988e+07	7.28991e+06	1.49133e+07	1.42268e+07	7.48596e+06	1.45153e+07	1.38601e+07	1.41929e+07	7.53211e+06	7.61598e+06	7.47889e+06	7.81548e+06	7.29516e+06	1.43881e+07
