Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj2.mzML
P15286	FLK_ECOLI	flk	Flagellar regulator flk	3	3	862678	957269	877309	700427	646718	731365
P15288	PEPD_ECOLI	pepD	Cytosol non-specific dipeptidase	19	19	1.04973e+08	1.07206e+08	1.11804e+08	1.05756e+08	1.11596e+08	1.11185e+08
P15559ups|NQO1_HUMAN_UPS	NAD(P)H	NAD(P)H		10	10	6.35463e+07	6.38314e+07	3.11421e+06	6.40044e+07	3.4984e+06	3.1687e+06
P15639	PUR9_ECOLI	purH	Bifunctional purine biosynthesis protein PurH	12	12	3.52428e+07	3.45704e+07	3.15108e+07	3.52456e+07	3.09697e+07	3.17136e+07
P15640	PUR2_ECOLI	purD	Phosphoribosylamine--glycine ligase	7	7	1.57738e+07	1.76191e+07	1.81969e+07	1.7894e+07	1.59724e+07	1.71381e+07
P15770	AROE_ECOLI	aroE	Shikimate dehydrogenase	3	3	1.06191e+07	1.01969e+07	1.05533e+07	1.10294e+07	1.14308e+07	1.0902e+07
P15977	MALQ_ECOLI	malQ	4-alpha-glucanotransferase	6	6	9.73002e+06	8.6226e+06	8.63138e+06	9.50153e+06	8.7599e+06	8.4736e+06
P16083ups|NQO2_HUMAN_UPS	Ribosyldihydronicotinamide	Ribosyldihydronicotinamide		11	11	7.39317e+07	7.64934e+07	4.40558e+06	7.18708e+07	4.29197e+06	4.53856e+06
P16095	SDHL_ECOLI	sdaA	L-serine dehydratase 1	10	10	2.20413e+07	2.61224e+07	2.64508e+07	2.7997e+07	2.73865e+07	2.68014e+07
P16384	MIAA_ECOLI	miaA	tRNA dimethylallyltransferase	12	12	4.0949e+06	3.85776e+06	4.37307e+06	4.2785e+06	4.36914e+06	4.47308e+06
P16431	HYCE_ECOLI	hycE	Formate hydrogenlyase subunit 5	12	11	1.33689e+07	1.27342e+07	1.30739e+07	1.39912e+07	1.23865e+07	1.28752e+07
P16432	HYCF_ECOLI	hycF	Formate hydrogenlyase subunit 6	3	3				561495	595296	512394
P16433	HYCG_ECOLI	hycG	Formate hydrogenlyase subunit 7	3	2	3.9694e+06	3.19834e+06	4.18364e+06	3.83745e+06	3.5119e+06	3.81867e+06
P16456	SELD_ECOLI	selD	Selenide, water dikinase	8	8	3.35073e+07	3.44919e+07	3.0743e+07	3.38069e+07	3.29815e+07	3.17254e+07
P16525	TUS_ECOLI	tus	DNA replication terminus site-binding protein	3	3			1.93462e+06	1.98838e+06	1.72158e+06	
P16528	ICLR_ECOLI	iclR	Acetate operon repressor	5	5	7.29772e+06	7.07474e+06	7.0661e+06	6.41748e+06	7.40432e+06	6.10196e+06
P16659	SYP_ECOLI	proS	Proline--tRNA ligase	28	28	8.78306e+07	8.86027e+07	8.30087e+07	8.62476e+07	8.1014e+07	8.16508e+07
P16676	CYSA_ECOLI	cysA	Sulfate/thiosulfate import ATP-binding protein CysA	4	4	1.44134e+06	1.37867e+06	1.41652e+06	1.3237e+06	1.35153e+06	1.30139e+06
P16694	YJDA_ECOLI	yjdA	Uncharacterized protein YjdA	2	2		656561	750978			
P16700	CYSP_ECOLI	cysP	Thiosulfate-binding protein	20	20	2.97278e+07	2.92336e+07	2.72788e+07	2.91959e+07	2.88984e+07	2.77683e+07
P16703	CYSM_ECOLI	cysM	Cysteine synthase B	6	6	8.13584e+06	8.67791e+06	8.71396e+06	8.13115e+06	8.7108e+06	6.36653e+06
P16926	MREC_ECOLI	mreC	Cell shape-determining protein MreC	6	6	5.41444e+06	4.85273e+06	4.73178e+06	4.63125e+06	4.46875e+06	4.3956e+06
P17109	MEND_ECOLI	menD	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase	8	8	5.98122e+06	6.07742e+06	6.33608e+06	6.23325e+06	6.59685e+06	6.52458e+06
P17115	GUTQ_ECOLI	gutQ	Arabinose 5-phosphate isomerase GutQ	4	4	9.31843e+06	8.58058e+06	9.27663e+06	9.88972e+06	9.37063e+06	9.07642e+06
P17117	NFSA_ECOLI	nfsA	Oxygen-insensitive NADPH nitroreductase	3	3	1.80495e+07	1.96349e+07	1.59068e+07	1.64321e+07	1.65438e+07	1.29656e+07
P17169	GLMS_ECOLI	glmS	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]	34	34	1.97195e+08	1.96828e+08	1.89527e+08	1.9205e+08	1.86493e+08	1.87768e+08
P17315	CIRA_ECOLI	cirA	Colicin I receptor	9	9	6.49354e+06	7.50096e+06	7.16218e+06	6.86105e+06	6.93806e+06	7.11691e+06
P17443	MURG_ECOLI	murG	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase	10	10	7.29022e+06	7.41165e+06	6.69676e+06	7.2744e+06	7.38543e+06	7.00033e+06
P17445	BETB_ECOLI	betB	Betaine aldehyde dehydrogenase	6	6	4.95618e+06	6.6693e+06	6.39245e+06	5.44124e+06	5.13474e+06	4.89078e+06
P17846	CYSI_ECOLI	cysI	Sulfite reductase [NADPH] hemoprotein beta-component	29	29	2.44988e+07	2.43507e+07	2.41355e+07	2.44797e+07	2.45546e+07	2.50472e+07
P17854	CYSH_ECOLI	cysH	Phosphoadenosine phosphosulfate reductase	11	11	2.27244e+07	2.36605e+07	2.43508e+07	2.51322e+07	2.36863e+07	2.34864e+07
P17952	MURC_ECOLI	murC	UDP-N-acetylmuramate--L-alanine ligase	9	9	1.21095e+07	1.29248e+07	1.30207e+07	1.21432e+07	1.25837e+07	1.24677e+07
P17993	UBIG_ECOLI	ubiG	3-demethylubiquinone-9 3-methyltransferase	6	6	1.50724e+07	1.70228e+07	1.65215e+07	1.60731e+07	1.67714e+07	1.57686e+07
P18133	PNCB_ECOLI	pncB	Nicotinate phosphoribosyltransferase	9	9	4.21231e+06	4.21223e+06	4.31655e+06	4.30375e+06	4.23477e+06	4.23459e+06
P18196	MINC_ECOLI	minC	Septum site-determining protein MinC	7	7	9.26448e+06	9.3876e+06	8.16236e+06	8.12933e+06	8.60155e+06	7.99658e+06
P18390	YJJA_ECOLI	yjjA	Uncharacterized protein YjjA	3	3	8.73974e+06	1.05195e+07	1.20723e+07	9.42519e+06	1.06976e+07	1.19171e+07
P18392	RSTB_ECOLI	rstB	Sensor protein RstB	2	2	249019	221384	212407		147650	122371
P18393	YBDZ_ECOLI	ybdZ	Uncharacterized protein YbdZ	1	1			1.46877e+06	1.81672e+06	1.44488e+06	
P18775	DMSA_ECOLI	dmsA	Dimethyl sulfoxide reductase DmsA	15	15	9.21694e+06	9.52311e+06	9.64858e+06	9.15859e+06	9.18487e+06	9.39531e+06
P18776	DMSB_ECOLI	dmsB	Anaerobic dimethyl sulfoxide reductase chain B	6	5	7.82621e+06	9.4982e+06	9.17011e+06	8.89226e+06	8.58526e+06	9.81599e+06
P18843	NADE_ECOLI	nadE	NH(3)-dependent NAD(+) synthetase	14	14	7.45345e+07	7.46187e+07	7.45397e+07	7.54039e+07	7.35733e+07	7.44802e+07
P19318	NARY_ECOLI	narY	Respiratory nitrate reductase 2 beta chain	1	1	1.33204e+06	1.36145e+06		1.6935e+06	595756	
P19624	PDXA_ECOLI	pdxA	4-hydroxythreonine-4-phosphate dehydrogenase	3	3	945122	646794	1.06348e+06	623890	1.07521e+06	1.0304e+06
P19926	AGP_ECOLI	agp	Glucose-1-phosphatase	5	5	1.24467e+07	1.44701e+07	1.41079e+07	1.37752e+07	1.41765e+07	1.44504e+07
P19931	HYAE_ECOLI	hyaE	Hydrogenase-1 operon protein HyaE	2	2	2.40314e+06	2.48778e+06	2.22765e+06	2.44684e+06	2.30154e+06	2.11915e+06
P19934	TOLA_ECOLI	tolA	Protein TolA	4	4	6.96775e+06	7.01313e+06	6.59608e+06	7.30859e+06	7.03474e+06	6.44786e+06
P20083	PARE_ECOLI	parE	DNA topoisomerase 4 subunit B	6	6	8.04666e+06	8.28631e+06	7.79756e+06	7.78989e+06	8.53957e+06	7.42257e+06
P20099	BISC_ECOLI	bisC	Biotin sulfoxide reductase	4	4	3.61895e+06	3.84044e+06	1.54158e+06	3.03691e+06	2.52022e+06	1.4286e+06
P20605	FIC_ECOLI	fic	Probable adenosine monophosphate-protein transferase fic	1	1	1.51211e+06	1.45816e+06	1.71789e+06	1.11117e+06	1.719e+06	1.80592e+06
P20966	PTFBC_ECOLI	fruA	PTS system fructose-specific EIIBC component	10	10	6.38101e+07	6.73767e+07	6.86813e+07	6.8147e+07	6.7462e+07	6.8981e+07
P21156	CYSD_ECOLI	cysD	Sulfate adenylyltransferase subunit 2	5	5	1.14936e+07	1.16115e+07	1.19329e+07	1.20205e+07	1.17191e+07	1.1932e+07
P21165	PEPQ_ECOLI	pepQ	Xaa-Pro dipeptidase	16	16	1.12992e+08	1.10324e+08	1.1969e+08	1.11818e+08	1.14012e+08	1.1634e+08
P21170	SPEA_ECOLI	speA	Biosynthetic arginine decarboxylase	17	17	3.20829e+07	3.55322e+07	3.25734e+07	3.33698e+07	3.26317e+07	3.17386e+07
P21179	CATE_ECOLI	katE	Catalase HPII	6	6	1.89781e+06	1.62458e+06	1.81016e+06	2.0072e+06	1.84867e+06	1.70007e+06
P21338	RNI_ECOLI	rna	Ribonuclease I	6	6	4.20671e+06	3.22003e+06	4.61039e+06	4.35251e+06	3.72877e+06	4.0705e+06
P21365	YCIC_ECOLI	yciC	UPF0259 membrane protein YciC	1	1		4.93841e+06	4.98298e+06	5.18672e+06	4.92979e+06	4.99441e+06
P21367	YCAC_ECOLI	ycaC	Uncharacterized protein YcaC	5	5	1.04838e+07	1.05982e+07	9.98923e+06	9.89426e+06	1.00834e+07	1.0002e+07
P21369	PNCA_ECOLI	pncA	Pyrazinamidase/nicotinamidase	1	1	6.63456e+06	6.63912e+06	5.54942e+06	5.59714e+06	5.68659e+06	5.56238e+06
P21420	NMPC_ECOLI	nmpC	Putative outer membrane porin protein NmpC	8	8	1.68377e+08	1.65692e+08	1.61059e+08	1.65214e+08	1.82921e+08	1.8665e+08
P21499	RNR_ECOLI	rnr	Ribonuclease R	32	32	1.7925e+07	1.85487e+07	1.77288e+07	1.74536e+07	1.75722e+07	1.75131e+07
P21507	SRMB_ECOLI	srmB	ATP-dependent RNA helicase SrmB	18	18	2.42139e+07	2.58103e+07	2.57078e+07	2.66958e+07	2.56353e+07	2.49218e+07
P21513	RNE_ECOLI	rne	Ribonuclease E	34	34	5.18143e+07	5.12737e+07	5.28582e+07	5.06195e+07	5.18236e+07	5.28445e+07
P21515	ACPH_ECOLI	acpH	Acyl carrier protein phosphodiesterase	1	1		729664	1.07549e+06		1.06205e+06	941662
P21599	KPYK2_ECOLI	pykA	Pyruvate kinase II	23	23	1.20351e+08	1.18738e+08	1.17149e+08	1.17012e+08	1.16489e+08	1.2092e+08
P21645	LPXD_ECOLI	lpxD	UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase	3	3	2.76094e+07	2.20999e+07	2.51312e+07	2.62532e+07	2.67531e+07	2.58814e+07
P21829	YBHA_ECOLI	ybhA	Pyridoxal phosphate phosphatase YbhA	5	5	1.17931e+07	1.21683e+07	1.19938e+07	1.16902e+07	1.24419e+07	1.17536e+07
P21888	SYC_ECOLI	cysS	Cysteine--tRNA ligase	21	21	5.5575e+07	5.60139e+07	5.36899e+07	5.57502e+07	5.48772e+07	5.35336e+07
P21889	SYD_ECOLI	aspS	Aspartate--tRNA ligase	31	31	6.28288e+07	6.36632e+07	6.27994e+07	6.23318e+07	6.05872e+07	6.16889e+07
P21893	RECJ_ECOLI	recJ	Single-stranded-DNA-specific exonuclease RecJ	5	5	2.50038e+06	1.83175e+06	2.13356e+06	2.34248e+06	2.03234e+06	1.7238e+06
P22106	ASNB_ECOLI	asnB	Asparagine synthetase B [glutamine-hydrolyzing]	9	9	5.91899e+06	5.99412e+06	6.89337e+06	5.8618e+06	6.1154e+06	5.64169e+06
P22186	MRAZ_ECOLI	mraZ	Protein MraZ	3	3	7.5374e+06	7.18829e+06	7.55477e+06	7.06384e+06	6.40871e+06	6.74282e+06
P22188	MURE_ECOLI	murE	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase	13	13	2.42515e+07	2.2208e+07	2.38887e+07	2.44492e+07	2.24388e+07	2.29927e+07
P22255	CYSQ_ECOLI	cysQ	3'(2'),5'-bisphosphate nucleotidase CysQ	7	7	2.7766e+07	2.50607e+07	2.76596e+07	2.75268e+07	2.64649e+07	2.6654e+07
P22256	GABT_ECOLI	gabT	4-aminobutyrate aminotransferase GabT	5	5	3.9186e+07	4.19836e+07	3.46785e+07	3.34669e+07	3.22281e+07	3.37877e+07
P22259	PCKA_ECOLI	pckA	Phosphoenolpyruvate carboxykinase [ATP]	18	18	6.15177e+07	6.06888e+07	5.87309e+07	5.94584e+07	6.17497e+07	5.92799e+07
P22333	ADD_ECOLI	add	Adenosine deaminase	12	12	6.81161e+07	6.85151e+07	6.75862e+07	6.76451e+07	6.64382e+07	6.77866e+07
P22523	MUKB_ECOLI	mukB	Chromosome partition protein MukB	40	40	2.78945e+07	2.7498e+07	2.75671e+07	2.70316e+07	2.84995e+07	2.86013e+07
P22524	MUKE_ECOLI	mukE	Chromosome partition protein MukE	6	6	2.51941e+07	2.45187e+07	2.13091e+07	2.36872e+07	2.02571e+07	2.13806e+07
P22525	YCBB_ECOLI	ycbB	Probable L,D-transpeptidase YcbB	11	11	9.4984e+06	9.50593e+06	1.02142e+07	9.73036e+06	1.02879e+07	1.01825e+07
P22564	RIHC_ECOLI	rihC	Non-specific ribonucleoside hydrolase RihC	2	2	677513	783278	676822	590967	632134	619451
P22634	MURI_ECOLI	murI	Glutamate racemase	4	4	3.15537e+06	2.56248e+06	4.61918e+06	4.2581e+06	4.1658e+06	4.35756e+06
P22707	FINO_ECOLI	finO	Fertility inhibition protein	2	2	1.9573e+06	2.37194e+06	1.59958e+06	2.23863e+06	1.41534e+06	1.95789e+06
P22939	ISPA_ECOLI	ispA	Farnesyl diphosphate synthase	4	4	1.04221e+07	1.13821e+07	9.99993e+06	1.06383e+07	8.57906e+06	9.24327e+06
P23003	TRMA_ECOLI	trmA	tRNA (uracil(54)-C(5))-methyltransferase	5	5	6.03702e+06	8.5808e+06	8.36366e+06	8.08514e+06	7.9926e+06	8.15075e+06
P23305	YIGA_ECOLI	yigA	Uncharacterized protein YigA	6	6	5.53521e+06	5.79981e+06	5.2741e+06	5.9022e+06	5.25716e+06	5.09906e+06
P23331	KITH_ECOLI	tdk	Thymidine kinase	6	6	1.72233e+07	1.72715e+07	1.56123e+07	1.70444e+07	1.52322e+07	1.51803e+07
P23367	MUTL_ECOLI	mutL	DNA mismatch repair protein MutL	3	3	1.05363e+06	975029	936232	1.70361e+06	1.22008e+06	1.01536e+06
P23538	PPSA_ECOLI	ppsA	Phosphoenolpyruvate synthase	15	15	2.4427e+07	2.35875e+07	2.35878e+07	2.38997e+07	2.3651e+07	2.39334e+07
P23721	SERC_ECOLI	serC	Phosphoserine aminotransferase	16	16	4.74045e+07	4.81321e+07	4.63635e+07	4.68971e+07	4.54257e+07	4.60895e+07
P23827	ECOT_ECOLI	eco	Ecotin	6	6	4.87327e+07	4.96783e+07	5.01556e+07	4.78032e+07	5.06646e+07	4.95974e+07
P23830	PSS_ECOLI	pssA	CDP-diacylglycerol--serine O-phosphatidyltransferase	11	11	6.34081e+06	6.39002e+06	5.89169e+06	6.06113e+06	5.3666e+06	6.00726e+06
P23836	PHOP_ECOLI	phoP	Transcriptional regulatory protein PhoP	13	13	5.59795e+07	5.50414e+07	5.81645e+07	5.49662e+07	5.55788e+07	5.65479e+07
P23837	PHOQ_ECOLI	phoQ	Sensor protein PhoQ	3	3	1.69486e+06	1.30768e+06	1.6641e+06	1.80703e+06	1.82489e+06	1.70561e+06
P23839	YICC_ECOLI	yicC	UPF0701 protein YicC	12	12	2.49425e+07	2.45335e+07	2.64712e+07	2.40936e+07	2.75374e+07	2.76646e+07
P23843	OPPA_ECOLI	oppA	Periplasmic oligopeptide-binding protein	21	21	2.5011e+07	2.41223e+07	2.65483e+07	2.46651e+07	2.74001e+07	2.608e+07
P23845	CYSN_ECOLI	cysN	Sulfate adenylyltransferase subunit 1	12	12	1.23558e+07	1.19992e+07	1.23139e+07	1.23843e+07	1.21253e+07	1.13071e+07
P23847	DPPA_ECOLI	dppA	Periplasmic dipeptide transport protein	2	2			751876		854227	815989
P23857	PSPE_ECOLI	pspE	Thiosulfate sulfurtransferase PspE	2	2	8.43819e+06	8.22328e+06	9.98967e+06	8.46857e+06	9.998e+06	1.0544e+07
P23865	PRC_ECOLI	prc	Tail-specific protease	24	24	2.38461e+07	2.42741e+07	2.38005e+07	2.36828e+07	2.36915e+07	2.32287e+07
P23869	PPIB_ECOLI	ppiB	Peptidyl-prolyl cis-trans isomerase B	5	5	2.19095e+08	2.19925e+08	2.33458e+08	2.21478e+08	2.36784e+08	2.2562e+08
P23871	HEMH_ECOLI	hemH	Ferrochelatase	5	5	1.04601e+07	9.84477e+06	9.76693e+06	1.02798e+07	9.46604e+06	9.1422e+06
P23882	FMT_ECOLI	fmt	Methionyl-tRNA formyltransferase	8	8	4.10015e+07	4.12961e+07	4.19395e+07	4.11388e+07	3.9248e+07	4.30589e+07
P23886	CYDC_ECOLI	cydC	ATP-binding/permease protein CydC	1	1	1.43866e+06	1.16328e+06	1.08566e+06	1.11523e+06	1.0095e+06	789046
P23890	CADC_ECOLI	cadC	Transcriptional activator CadC	3	3	533526	529058	585568	455706	509181	512981
P23893	GSA_ECOLI	hemL	Glutamate-1-semialdehyde 2,1-aminomutase	12	12	1.11725e+08	1.12216e+08	1.01645e+08	1.11063e+08	1.01848e+08	9.99792e+07
P23894	HTPX_ECOLI	htpX	Protease HtpX	3	3	1.69793e+07	1.70918e+07	1.64957e+07	1.71561e+07	1.58508e+07	1.5233e+07
P23908	ARGE_ECOLI	argE	Acetylornithine deacetylase	3	3	3.35868e+06	3.1582e+06	3.07238e+06	3.8795e+06	3.2399e+06	3.18146e+06
P23909	MUTS_ECOLI	mutS	DNA mismatch repair protein MutS	24	24	1.76684e+07	1.82966e+07	1.74789e+07	1.78515e+07	1.7293e+07	1.75149e+07
P23917	MAK_ECOLI	mak	Fructokinase	2	2	1.72737e+06	2.24562e+06	3.2081e+06	3.13604e+06	2.69022e+06	2.83053e+06
P24169	DCOS_ECOLI	speF	Ornithine decarboxylase, inducible	11	11	1.5379e+07	1.49888e+07	1.31409e+07	1.47736e+07	1.4262e+07	1.42729e+07
P24171	DCP_ECOLI	dcp	Peptidyl-dipeptidase dcp	12	12	8.928e+06	8.70064e+06	8.64893e+06	9.05099e+06	8.33186e+06	8.38037e+06
P24173	RFAC_ECOLI	rfaC	Lipopolysaccharide heptosyltransferase 1	5	5	2.03177e+06	2.00772e+06	1.56246e+06	2.35772e+06	2.1052e+06	2.00222e+06
P24178	YFFB_ECOLI	yffB	Protein YffB	4	4	2.07135e+07	2.04535e+07	2.26576e+07	2.14556e+07	2.13497e+07	2.28772e+07
P24182	ACCC_ECOLI	accC	Biotin carboxylase	20	20	1.01968e+08	1.0129e+08	9.7595e+07	1.0243e+08	9.64906e+07	9.61783e+07
P24183	FDNG_ECOLI	fdnG	Formate dehydrogenase, nitrate-inducible, major subunit	28	28	2.36938e+07	2.45391e+07	2.35008e+07	2.38496e+07	2.38704e+07	2.41235e+07
P24186	FOLD_ECOLI	folD	Bifunctional protein FolD	8	8	2.23319e+07	2.27528e+07	2.37078e+07	2.16946e+07	2.30756e+07	2.29453e+07
P24188	YCEA_ECOLI	yceA	UPF0176 protein YceA	3	3		9.02686e+06	1.10203e+07	1.06755e+07	1.10759e+07	1.04115e+07
P24192	HYPD_ECOLI	hypD	Hydrogenase isoenzymes formation protein HypD	3	3	294610	245644	294640	222516	259929	302918
P24193	HYPE_ECOLI	hypE	Hydrogenase isoenzymes formation protein HypE	5	5	1.1849e+07	1.37682e+07	1.23964e+07	1.4183e+07	1.20307e+07	1.19589e+07
P24202	MRR_ECOLI	mrr	Mrr restriction system protein	10	10	5.0315e+06	5.29092e+06	5.29344e+06	5.04031e+06	4.91814e+06	4.64736e+06
P24203	YJIA_ECOLI	yjiA	Uncharacterized GTP-binding protein YjiA	8	8	1.37921e+07	1.07888e+07	1.65079e+07	1.43992e+07	1.51868e+07	1.24917e+07
P24205	MSBB_ECOLI	msbB	Lipid A biosynthesis (KDO)2-(lauroyl)-lipid IVA acyltransferase	4	4	8.44795e+06	8.08303e+06	8.1483e+06	7.81115e+06	7.8508e+06	8.08905e+06
P24215	UXUA_ECOLI	uxuA	Mannonate dehydratase	6	6	3.97212e+06	3.97899e+06	4.53769e+06	4.2024e+06	4.59829e+06	4.65138e+06
P24216	FLID_ECOLI	fliD	Flagellar hook-associated protein 2	8	8	6.35671e+06	6.15702e+06	6.05266e+06	6.38544e+06	6.186e+06	6.68402e+06
P24224	ACPS_ECOLI	acpS	Holo-[acyl-carrier-protein] synthase	2	2	5.9695e+06	7.12801e+06	6.4015e+06	5.83946e+06	6.09717e+06	5.89972e+06
P24228	DACB_ECOLI	dacB	D-alanyl-D-alanine carboxypeptidase DacB	6	6	4.79912e+06	3.93852e+06	4.49464e+06	4.57943e+06	5.55084e+06	4.72281e+06
P24230	RECG_ECOLI	recG	ATP-dependent DNA helicase RecG	1	1	557263					
P24232	HMP_ECOLI	hmp	Flavohemoprotein	4	4	4.28728e+06	3.55721e+06	4.10213e+06	4.57947e+06	4.99647e+06	3.88059e+06
P24251	CRL_ECOLI	crl	Sigma factor-binding protein Crl	4	4	2.25984e+07	2.38193e+07	2.13004e+07	2.54416e+07	2.40739e+07	2.3185e+07
P24252	YBGA_ECOLI	ybgA	Uncharacterized protein YbgA	2	2	4.58744e+06	4.22e+06	4.09906e+06	5.27128e+06	3.94436e+06	4.40028e+06
P24255	RP54_ECOLI	rpoN	RNA polymerase sigma-54 factor	5	5	1.92775e+06	1.66821e+06	1.772e+06	1.85622e+06	1.95499e+06	2.11322e+06
P24554	RADA_ECOLI	radA	DNA repair protein RadA	3	3	2.97898e+06	2.68402e+06	2.52319e+06	2.68933e+06	2.64647e+06	2.55061e+06
P25397	TEHB_ECOLI	tehB	Tellurite methyltransferase	8	8	8.9405e+06	9.02553e+06	8.54032e+06	8.79138e+06	8.23804e+06	8.52576e+06
P25437	FRMA_ECOLI	frmA	S-(hydroxymethyl)glutathione dehydrogenase	4	4	3.81879e+07	3.514e+07	3.42226e+07	3.86841e+07	3.81378e+07	3.62252e+07
P25516	ACON1_ECOLI	acnA	Aconitate hydratase 1	13	13	9.12398e+06	8.58662e+06	9.76424e+06	8.93651e+06	9.67964e+06	9.53368e+06
P25519	HFLX_ECOLI	hflX	GTPase HflX	16	16	1.36962e+07	1.37204e+07	1.38872e+07	1.37432e+07	1.35075e+07	1.39337e+07
P25522	MNME_ECOLI	mnmE	tRNA modification GTPase MnmE	16	16	1.35856e+07	1.43964e+07	1.42866e+07	1.41031e+07	1.49303e+07	1.49431e+07
P25524	CODA_ECOLI	codA	Cytosine deaminase	7	7	1.09555e+07	1.08764e+07	1.15918e+07	1.08244e+07	1.12179e+07	1.12834e+07
P25526	GABD_ECOLI	gabD	Succinate-semialdehyde dehydrogenase [NADP(+)] GabD	4	4	1.89157e+06	1.67947e+06	1.66916e+06	2.1584e+06	1.64799e+06	2.12449e+06
P25535	VISC_ECOLI	visC	Protein VisC	5	5	1.37682e+07	1.26637e+07	1.35025e+07	1.33352e+07	1.43806e+07	1.36095e+07
P25536	YHDE_ECOLI	yhdE	Maf-like protein YhdE	3	3	1.23878e+07	1.35824e+07	1.30208e+07	1.30654e+07	1.30137e+07	1.3115e+07
P25539	RIBD_ECOLI	ribD	Riboflavin biosynthesis protein RibD	9	9	1.16618e+07	1.32366e+07	1.26092e+07	1.25693e+07	1.24557e+07	1.26677e+07
P25552	GPPA_ECOLI	gppA	Guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase	9	9	2.85395e+06	2.91474e+06	2.50376e+06	3.1369e+06	2.91425e+06	2.82283e+06
P25553	ALDA_ECOLI	aldA	Lactaldehyde dehydrogenase	1	1	742411	725620	588062	566931	599467	617126
P25714	YIDC_ECOLI	yidC	Membrane protein insertase YidC	4	4	2.86879e+07	2.92515e+07	3.22299e+07	2.88274e+07	3.0655e+07	3.60604e+07
P25736	END1_ECOLI	endA	Endonuclease-1	2	2	2.85006e+07	3.125e+07	2.592e+07	3.43311e+07	3.70376e+07	3.11134e+07
P25740	RFAG_ECOLI	rfaG	Lipopolysaccharide core biosynthesis protein RfaG	3	3	2.75088e+06	2.82072e+06	2.71114e+06	2.25513e+06	3.11701e+06	2.86062e+06
P25741	RFAP_ECOLI	rfaP	Lipopolysaccharide core heptose(I) kinase RfaP	1	1	1.23818e+06	1.26028e+06	1.32256e+06	1.24296e+06		
P25745	MNMA_ECOLI	mnmA	tRNA-specific 2-thiouridylase MnmA	7	7	2.23503e+07	2.12623e+07	2.17196e+07	2.10246e+07	2.18419e+07	2.22936e+07
P25746	HFLD_ECOLI	hflD	High frequency lysogenization protein HflD	8	8	1.24354e+07	1.15947e+07	9.86912e+06	1.22446e+07	1.05102e+07	9.77432e+06
P25798	FLIF_ECOLI	fliF	Flagellar M-ring protein	6	6	3.03199e+06	3.31594e+06	3.37781e+06	3.41324e+06	3.44398e+06	3.31072e+06
P25888	RHLE_ECOLI	rhlE	ATP-dependent RNA helicase RhlE	15	15	9.19258e+06	9.5169e+06	8.65864e+06	8.99204e+06	8.97289e+06	9.31766e+06
P25894	YGGG_ECOLI	yggG	Uncharacterized metalloprotease YggG	2	2	2.42431e+06	3.13865e+06	2.66587e+06	2.74075e+06	3.00851e+06	2.82256e+06
P25906	YDBC_ECOLI	ydbC	Putative oxidoreductase YdbC	5	5	2.3719e+06	2.78926e+06	2.34474e+06	2.6785e+06	2.60455e+06	2.53231e+06
P26365	AMIB_ECOLI	amiB	N-acetylmuramoyl-L-alanine amidase AmiB	1	1	615574			530613		
P26602	UBIC_ECOLI	ubiC	Chorismate--pyruvate lyase	4	4	1.88253e+06	1.34326e+06	1.60436e+06	1.74248e+06	1.56567e+06	1.66585e+06
P26608	FLIS_ECOLI	fliS	Flagellar protein FliS	6	6	9.79862e+06	9.70804e+06	1.09704e+07	1.02328e+07	1.06465e+07	1.11509e+07
P26616	MAO1_ECOLI	maeA	NAD-dependent malic enzyme	21	21	4.33068e+07	4.25288e+07	4.38164e+07	4.34961e+07	4.32274e+07	4.33689e+07
P26646	ACUI_ECOLI	acuI	Probable acrylyl-CoA reductase AcuI	10	10	4.2787e+07	4.20446e+07	4.24547e+07	4.35853e+07	4.10724e+07	4.21744e+07
P26647	PLSC_ECOLI	plsC	1-acyl-sn-glycerol-3-phosphate acyltransferase	2	2	7.04348e+06	5.7633e+06	5.46189e+06	5.69872e+06	6.18015e+06	6.07789e+06
P26648	FTSP_ECOLI	ftsP	Cell division protein FtsP	6	6	4.93144e+06	4.16156e+06	4.98293e+06	5.26551e+06	3.72541e+06	4.21622e+06
