Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj1.mzML
P16431	HYCE_ECOLI	hycE	Formate hydrogenlyase subunit 5	14	13	4.0675e+07	4.21745e+07	4.15831e+07	4.34675e+07	4.46941e+07	4.41462e+07
P16432	HYCF_ECOLI	hycF	Formate hydrogenlyase subunit 6	3	3			963434			1.28635e+06
P16433	HYCG_ECOLI	hycG	Formate hydrogenlyase subunit 7	1	0	5.11372e+06	5.25044e+06	5.55858e+06	4.99397e+06	6.32042e+06	4.8954e+06
P16456	SELD_ECOLI	selD	Selenide, water dikinase	8	8	3.33108e+07	3.53805e+07	3.43465e+07	3.79171e+07	3.28749e+07	3.62882e+07
P16528	ICLR_ECOLI	iclR	Acetate operon repressor	4	4	8.36084e+06	7.81217e+06	8.11187e+06	8.0155e+06	8.47328e+06	7.53163e+06
P16659	SYP_ECOLI	proS	Proline--tRNA ligase	28	28	8.33037e+07	8.97588e+07	8.37318e+07	8.97315e+07	8.40776e+07	8.81906e+07
P16676	CYSA_ECOLI	cysA	Sulfate/thiosulfate import ATP-binding protein CysA	4	4	1.61714e+06	1.38983e+06	1.65296e+06	1.45646e+06	1.66546e+06	1.15398e+06
P16694	YJDA_ECOLI	yjdA	Uncharacterized protein YjdA	2	2	1.31819e+06			758405	1.2112e+06	
P16700	CYSP_ECOLI	cysP	Thiosulfate-binding protein	20	20	3.01223e+07	3.37077e+07	3.1347e+07	3.23641e+07	2.89614e+07	3.26123e+07
P16703	CYSM_ECOLI	cysM	Cysteine synthase B	7	7	8.63132e+06	8.84396e+06	7.56333e+06	9.54916e+06	7.51077e+06	8.829e+06
P16926	MREC_ECOLI	mreC	Cell shape-determining protein MreC	6	6	4.36035e+06	4.46813e+06	3.65428e+06	3.86365e+06	3.65678e+06	3.93262e+06
P17109	MEND_ECOLI	menD	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase	7	7	5.73218e+06	5.39233e+06	6.10692e+06	4.94563e+06	5.70278e+06	5.45003e+06
P17115	GUTQ_ECOLI	gutQ	Arabinose 5-phosphate isomerase GutQ	5	5	9.19732e+06	8.91826e+06	9.29733e+06	8.57276e+06	8.331e+06	9.5439e+06
P17117	NFSA_ECOLI	nfsA	Oxygen-insensitive NADPH nitroreductase	2	2	1.66001e+07	1.91493e+07	1.9518e+07	2.14766e+07	1.79539e+07	1.88095e+07
P17169	GLMS_ECOLI	glmS	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]	35	35	1.92089e+08	1.98902e+08	1.9626e+08	2.0191e+08	1.96448e+08	1.94124e+08
P17315	CIRA_ECOLI	cirA	Colicin I receptor	9	9	8.12013e+06	7.58982e+06	7.21389e+06	8.52633e+06	7.74208e+06	8.1329e+06
P17443	MURG_ECOLI	murG	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase	11	11	7.10634e+06	8.08086e+06	7.46772e+06	7.30908e+06	6.97439e+06	7.72423e+06
P17445	BETB_ECOLI	betB	Betaine aldehyde dehydrogenase	7	7	4.75121e+06	3.7851e+06	4.35081e+06	3.85981e+06	4.37655e+06	3.60861e+06
P17846	CYSI_ECOLI	cysI	Sulfite reductase [NADPH] hemoprotein beta-component	32	32	2.66769e+07	2.66551e+07	2.59822e+07	2.58397e+07	2.65401e+07	2.62975e+07
P17854	CYSH_ECOLI	cysH	Phosphoadenosine phosphosulfate reductase	11	11	2.4726e+07	2.72798e+07	2.70462e+07	2.65867e+07	2.54111e+07	2.79629e+07
P17952	MURC_ECOLI	murC	UDP-N-acetylmuramate--L-alanine ligase	10	10	1.29211e+07	1.29873e+07	1.37861e+07	1.33523e+07	1.36602e+07	1.25898e+07
P17993	UBIG_ECOLI	ubiG	3-demethylubiquinone-9 3-methyltransferase	6	6	1.84346e+07	1.79969e+07	1.80664e+07	1.78118e+07	1.8603e+07	1.80553e+07
P18133	PNCB_ECOLI	pncB	Nicotinate phosphoribosyltransferase	10	10	4.09557e+06	4.19986e+06	4.30848e+06	4.09407e+06	4.05516e+06	4.20186e+06
P18196	MINC_ECOLI	minC	Septum site-determining protein MinC	6	6	8.87361e+06	1.02443e+07	9.07898e+06	9.70158e+06	8.59096e+06	9.13638e+06
P18390	YJJA_ECOLI	yjjA	Uncharacterized protein YjjA	4	4	1.48821e+07	1.14063e+07	1.5815e+07	1.1236e+07	1.41295e+07	1.23138e+07
P18392	RSTB_ECOLI	rstB	Sensor protein RstB	2	2	741723	637270	683795	602739	644885	754979
P18775	DMSA_ECOLI	dmsA	Dimethyl sulfoxide reductase DmsA	15	15	9.84766e+06	1.01446e+07	1.01852e+07	9.98119e+06	1.0103e+07	9.85278e+06
P18776	DMSB_ECOLI	dmsB	Anaerobic dimethyl sulfoxide reductase chain B	6	5	9.82082e+06	9.02794e+06	1.01986e+07	1.0041e+07	9.66279e+06	9.04806e+06
P18843	NADE_ECOLI	nadE	NH(3)-dependent NAD(+) synthetase	14	14	8.44597e+07	8.36097e+07	8.45974e+07	8.57651e+07	8.25596e+07	8.49601e+07
P19624	PDXA_ECOLI	pdxA	4-hydroxythreonine-4-phosphate dehydrogenase	4	4	1.4635e+06	1.42474e+06	1.91771e+06	1.19661e+06	1.77669e+06	890042
P19926	AGP_ECOLI	agp	Glucose-1-phosphatase	6	6	1.43447e+07	1.28792e+07	1.4587e+07	1.26445e+07	1.43676e+07	1.32536e+07
P19931	HYAE_ECOLI	hyaE	Hydrogenase-1 operon protein HyaE	2	2	2.77066e+06	4.26027e+06	3.82795e+06	3.96393e+06	3.4878e+06	4.2022e+06
P19934	TOLA_ECOLI	tolA	Protein TolA	4	4	8.14249e+06	8.17022e+06	7.85707e+06	7.7403e+06	7.284e+06	8.2219e+06
P20083	PARE_ECOLI	parE	DNA topoisomerase 4 subunit B	7	7	1.53693e+07	1.61285e+07	1.50843e+07	1.73895e+07	1.64673e+07	1.58559e+07
P20099	BISC_ECOLI	bisC	Biotin sulfoxide reductase	3	3	1.27685e+06	2.94977e+06	1.58725e+06	2.79592e+06	835073	2.02953e+06
P20605	FIC_ECOLI	fic	Probable adenosine monophosphate-protein transferase fic	1	1	1.78435e+06	1.29264e+06	1.29947e+06	1.50977e+06	1.70697e+06	1.34619e+06
P20966	PTFBC_ECOLI	fruA	PTS system fructose-specific EIIBC component	10	10	6.94579e+07	6.31147e+07	6.77353e+07	6.48677e+07	6.70003e+07	6.5561e+07
P21156	CYSD_ECOLI	cysD	Sulfate adenylyltransferase subunit 2	5	5	1.20159e+07	1.24588e+07	1.22798e+07	1.23837e+07	1.27703e+07	1.29294e+07
P21165	PEPQ_ECOLI	pepQ	Xaa-Pro dipeptidase	16	16	1.14428e+08	1.04382e+08	1.11754e+08	1.04476e+08	1.11789e+08	1.05253e+08
P21170	SPEA_ECOLI	speA	Biosynthetic arginine decarboxylase	17	17	3.18502e+07	3.5206e+07	3.3795e+07	3.73883e+07	3.25879e+07	3.4555e+07
P21179	CATE_ECOLI	katE	Catalase HPII	6	6	1.79773e+06	2.11354e+06	1.91833e+06	1.82789e+06	1.86913e+06	2.09687e+06
P21338	RNI_ECOLI	rna	Ribonuclease I	5	5	3.49735e+06	3.45538e+06	3.49005e+06	2.80526e+06	3.22547e+06	3.58789e+06
P21365	YCIC_ECOLI	yciC	UPF0259 membrane protein YciC	1	1	5.26705e+06		4.88874e+06	4.27672e+06	5.11713e+06	4.86167e+06
P21367	YCAC_ECOLI	ycaC	Uncharacterized protein YcaC	6	6	9.55796e+06	1.04934e+07	1.09565e+07	1.10963e+07	9.51482e+06	1.00162e+07
P21369	PNCA_ECOLI	pncA	Pyrazinamidase/nicotinamidase	1	1	6.24098e+06	7.45426e+06	5.04535e+06	7.42612e+06	5.89359e+06	6.45334e+06
P21420	NMPC_ECOLI	nmpC	Putative outer membrane porin protein NmpC	8	8	1.96474e+08	1.79173e+08	2.04855e+08	1.81089e+08	1.77558e+08	1.76359e+08
P21499	RNR_ECOLI	rnr	Ribonuclease R	30	30	1.80751e+07	1.8509e+07	1.77041e+07	1.87751e+07	1.85416e+07	1.80921e+07
P21507	SRMB_ECOLI	srmB	ATP-dependent RNA helicase SrmB	18	18	2.76959e+07	2.82703e+07	2.70864e+07	2.92104e+07	2.72493e+07	2.87784e+07
P21513	RNE_ECOLI	rne	Ribonuclease E	33	33	5.93729e+07	5.70759e+07	5.99504e+07	5.63475e+07	5.80973e+07	5.55265e+07
P21599	KPYK2_ECOLI	pykA	Pyruvate kinase II	22	22	1.15211e+08	1.14941e+08	1.17355e+08	1.13127e+08	1.1694e+08	1.1159e+08
P21645	LPXD_ECOLI	lpxD	UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase	3	3	2.45548e+07	2.67004e+07	2.56066e+07	2.14589e+07	2.46988e+07	2.48366e+07
P21829	YBHA_ECOLI	ybhA	Pyridoxal phosphate phosphatase YbhA	5	5	1.14466e+07	1.09927e+07	1.16876e+07	1.16166e+07	1.19605e+07	1.12684e+07
P21866	KDPE_ECOLI	kdpE	KDP operon transcriptional regulatory protein KdpE	1	1		952771			761722	814684
P21888	SYC_ECOLI	cysS	Cysteine--tRNA ligase	21	21	5.66614e+07	5.93681e+07	5.66992e+07	5.84626e+07	5.94969e+07	5.85814e+07
P21889	SYD_ECOLI	aspS	Aspartate--tRNA ligase	31	31	6.2446e+07	6.49678e+07	6.43787e+07	6.4887e+07	6.42775e+07	6.53766e+07
P21893	RECJ_ECOLI	recJ	Single-stranded-DNA-specific exonuclease RecJ	4	4	2.20739e+06	2.27278e+06	1.96071e+06	1.92907e+06	1.72496e+06	2.03689e+06
P22106	ASNB_ECOLI	asnB	Asparagine synthetase B [glutamine-hydrolyzing]	8	8	5.2351e+06	5.48167e+06	5.84957e+06	5.47345e+06	5.9394e+06	5.76473e+06
P22186	MRAZ_ECOLI	mraZ	Protein MraZ	3	3	7.28822e+06	7.60768e+06	6.67484e+06	7.34148e+06	7.37177e+06	7.28804e+06
P22188	MURE_ECOLI	murE	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase	12	12	2.27367e+07	2.51278e+07	2.38247e+07	2.32476e+07	2.35106e+07	2.44164e+07
P22255	CYSQ_ECOLI	cysQ	3'(2'),5'-bisphosphate nucleotidase CysQ	6	6	2.56038e+07	2.84137e+07	2.79201e+07	2.54751e+07	2.72194e+07	2.79115e+07
P22256	GABT_ECOLI	gabT	4-aminobutyrate aminotransferase GabT	5	5	2.23397e+07	2.34149e+07	2.09742e+07		1.96177e+07	2.15361e+07
P22259	PCKA_ECOLI	pckA	Phosphoenolpyruvate carboxykinase [ATP]	18	18	6.69221e+07	6.45935e+07	6.72909e+07	6.52618e+07	6.57487e+07	6.21549e+07
P22333	ADD_ECOLI	add	Adenosine deaminase	12	12	7.1569e+07	7.15638e+07	7.3087e+07	7.3617e+07	7.19741e+07	7.18852e+07
P22523	MUKB_ECOLI	mukB	Chromosome partition protein MukB	39	39	2.61257e+07	2.58319e+07	2.67406e+07	2.5596e+07	2.51284e+07	2.54273e+07
P22524	MUKE_ECOLI	mukE	Chromosome partition protein MukE	5	5	2.17701e+07	2.46034e+07	2.1132e+07	2.49286e+07	2.00711e+07	2.39259e+07
P22525	YCBB_ECOLI	ycbB	Probable L,D-transpeptidase YcbB	11	11	2.95739e+07	2.86174e+07	2.78958e+07	2.85788e+07	2.89073e+07	2.8416e+07
P22564	RIHC_ECOLI	rihC	Non-specific ribonucleoside hydrolase RihC	1	1	416843	725408	382405	802772	310384	664542
P22634	MURI_ECOLI	murI	Glutamate racemase	4	4	4.8121e+06	2.77423e+06	5.45749e+06	2.41113e+06	5.20324e+06	3.5342e+06
P22707	FINO_ECOLI	finO	Fertility inhibition protein	2	2	2.09318e+06	2.04572e+06	1.87712e+06	2.74406e+06		2.36118e+06
P22939	ISPA_ECOLI	ispA	Farnesyl diphosphate synthase	4	4	1.02465e+07	1.08364e+07	1.0745e+07	1.13067e+07	9.72564e+06	1.03525e+07
P23003	TRMA_ECOLI	trmA	tRNA (uracil(54)-C(5))-methyltransferase	4	4	9.40595e+06	7.99636e+06	9.54678e+06	1.04065e+07	8.6859e+06	9.2499e+06
P23256	MALY_ECOLI	malY	Protein MalY	1	1	1.78145e+06		1.72333e+06		1.96126e+06	
P23305	YIGA_ECOLI	yigA	Uncharacterized protein YigA	7	7	4.85287e+06	5.17943e+06	5.14301e+06	5.30778e+06	5.29732e+06	5.39542e+06
P23331	KITH_ECOLI	tdk	Thymidine kinase	6	6	1.59103e+07	1.83748e+07	1.56212e+07	1.79356e+07	1.54859e+07	1.74833e+07
P23367	MUTL_ECOLI	mutL	DNA mismatch repair protein MutL	3	3	965758	1.37399e+06	1.0772e+06	1.59221e+06	1.01878e+06	1.66528e+06
P23538	PPSA_ECOLI	ppsA	Phosphoenolpyruvate synthase	16	16	2.20927e+07	2.31479e+07	2.24438e+07	2.258e+07	2.28888e+07	2.32781e+07
P23721	SERC_ECOLI	serC	Phosphoserine aminotransferase	17	17	4.54897e+07	4.66892e+07	4.76087e+07	4.78854e+07	4.73214e+07	4.67683e+07
P23827	ECOT_ECOLI	eco	Ecotin	6	6	5.20019e+07	4.99542e+07	5.58109e+07	4.8731e+07	5.38441e+07	4.90535e+07
P23830	PSS_ECOLI	pssA	CDP-diacylglycerol--serine O-phosphatidyltransferase	12	12	7.27978e+06	7.83724e+06	6.4669e+06	7.82046e+06	7.38092e+06	7.52136e+06
P23836	PHOP_ECOLI	phoP	Transcriptional regulatory protein PhoP	13	13	5.75144e+07	5.75601e+07	5.8772e+07	5.71493e+07	5.65122e+07	5.70172e+07
P23837	PHOQ_ECOLI	phoQ	Sensor protein PhoQ	5	5	2.01886e+06	1.98757e+06	2.00932e+06	2.00236e+06	1.79364e+06	1.90178e+06
P23839	YICC_ECOLI	yicC	UPF0701 protein YicC	12	12	2.88581e+07	2.56384e+07	2.96784e+07	2.61234e+07	2.99825e+07	2.51515e+07
P23843	OPPA_ECOLI	oppA	Periplasmic oligopeptide-binding protein	20	20	2.66978e+07	2.51554e+07	2.66802e+07	2.31954e+07	2.63886e+07	2.39468e+07
P23845	CYSN_ECOLI	cysN	Sulfate adenylyltransferase subunit 1	12	12	1.3094e+07	1.32177e+07	1.28865e+07	1.32908e+07	1.33993e+07	1.31431e+07
P23847	DPPA_ECOLI	dppA	Periplasmic dipeptide transport protein	2	2	1.6521e+06		2.01348e+06		2.11551e+06	1.11494e+06
P23857	PSPE_ECOLI	pspE	Thiosulfate sulfurtransferase PspE	2	2	2.11197e+07	1.85563e+07	1.95216e+07	1.5625e+07	1.86848e+07	1.66727e+07
P23865	PRC_ECOLI	prc	Tail-specific protease	23	23	2.39507e+07	2.4829e+07	2.41796e+07	2.53773e+07	2.43966e+07	2.45427e+07
P23869	PPIB_ECOLI	ppiB	Peptidyl-prolyl cis-trans isomerase B	6	6	2.31963e+08	2.25144e+08	2.30305e+08	2.22413e+08	2.31902e+08	2.22075e+08
P23871	HEMH_ECOLI	hemH	Ferrochelatase	5	5	8.687e+06	1.07677e+07	9.68405e+06	1.04283e+07	9.10635e+06	1.08701e+07
P23882	FMT_ECOLI	fmt	Methionyl-tRNA formyltransferase	8	8	4.3428e+07	4.51812e+07	4.22639e+07	4.27879e+07	4.10738e+07	4.46796e+07
P23886	CYDC_ECOLI	cydC	ATP-binding/permease protein CydC	1	1	1.10686e+06	1.80423e+06	1.43904e+06	1.56112e+06	1.58275e+06	1.6067e+06
P23890	CADC_ECOLI	cadC	Transcriptional activator CadC	2	2	398468	541251	474306	537095	493860	463171
P23893	GSA_ECOLI	hemL	Glutamate-1-semialdehyde 2,1-aminomutase	13	13	1.43859e+08	1.56253e+08	1.48187e+08	1.54876e+08	1.43224e+08	1.53109e+08
P23894	HTPX_ECOLI	htpX	Protease HtpX	3	3	1.48919e+07	1.52496e+07	1.39868e+07	1.58117e+07	1.36388e+07	1.50873e+07
P23908	ARGE_ECOLI	argE	Acetylornithine deacetylase	3	3	3.1948e+06	3.2678e+06	3.15537e+06	3.37719e+06	2.97478e+06	3.60299e+06
P23909	MUTS_ECOLI	mutS	DNA mismatch repair protein MutS	23	23	1.93993e+07	1.9367e+07	1.94278e+07	1.9597e+07	1.88081e+07	1.89862e+07
P23917	MAK_ECOLI	mak	Fructokinase	3	3	3.52032e+06	2.62624e+06	2.93821e+06	2.65501e+06	3.59485e+06	3.52677e+06
P24169	DCOS_ECOLI	speF	Ornithine decarboxylase, inducible	10	10	1.60044e+07	1.75219e+07	1.61573e+07	1.68579e+07	1.59964e+07	1.8065e+07
P24171	DCP_ECOLI	dcp	Peptidyl-dipeptidase dcp	13	13	8.32792e+06	8.73377e+06	8.04075e+06	8.34527e+06	8.15351e+06	8.61317e+06
P24173	RFAC_ECOLI	rfaC	Lipopolysaccharide heptosyltransferase 1	4	4	1.61094e+06	1.58955e+06	2.49428e+06	2.21159e+06		2.311e+06
P24178	YFFB_ECOLI	yffB	Protein YffB	4	4	2.52311e+07	2.42587e+07	2.5755e+07	2.33415e+07	2.53096e+07	2.44174e+07
P24182	ACCC_ECOLI	accC	Biotin carboxylase	20	20	1.02365e+08	1.02381e+08	1.00201e+08	1.01035e+08	1.00967e+08	1.03746e+08
P24183	FDNG_ECOLI	fdnG	Formate dehydrogenase, nitrate-inducible, major subunit	28	28	2.45757e+07	2.48766e+07	2.47433e+07	2.48386e+07	2.37783e+07	2.41441e+07
P24186	FOLD_ECOLI	folD	Bifunctional protein FolD	9	9	2.48886e+07	2.31979e+07	2.51997e+07	2.34274e+07	2.58421e+07	2.3082e+07
P24188	YCEA_ECOLI	yceA	UPF0176 protein YceA	1	1	8.1196e+06	6.71014e+06	8.30136e+06	1.12917e+07	9.74482e+06	9.31186e+06
P24192	HYPD_ECOLI	hypD	Hydrogenase isoenzymes formation protein HypD	3	3	538246	485186	502369	436390	507218	444856
P24193	HYPE_ECOLI	hypE	Hydrogenase isoenzymes formation protein HypE	4	4	1.22522e+07	1.30265e+07	1.3214e+07	1.44037e+07	1.33439e+07	1.50515e+07
P24202	MRR_ECOLI	mrr	Mrr restriction system protein	10	10	5.04661e+06	4.63835e+06	4.98501e+06	5.02095e+06	5.00886e+06	4.93334e+06
P24203	YJIA_ECOLI	yjiA	Uncharacterized GTP-binding protein YjiA	8	8	8.11881e+06	7.62621e+06	8.96375e+06	6.11629e+06	9.27397e+06	8.78557e+06
P24205	MSBB_ECOLI	msbB	Lipid A biosynthesis (KDO)2-(lauroyl)-lipid IVA acyltransferase	4	4	8.01254e+06	8.48599e+06	8.31937e+06	8.16715e+06	7.97908e+06	7.73533e+06
P24215	UXUA_ECOLI	uxuA	Mannonate dehydratase	5	5	4.4284e+06	3.88284e+06	4.3149e+06	3.87555e+06	4.19696e+06	4.50565e+06
P24216	FLID_ECOLI	fliD	Flagellar hook-associated protein 2	8	8	6.53803e+06	6.49031e+06	6.39363e+06	6.16203e+06	6.37914e+06	6.26543e+06
P24224	ACPS_ECOLI	acpS	Holo-[acyl-carrier-protein] synthase	1	1	6.27667e+06	6.42146e+06	6.13578e+06	7.46059e+06	6.93093e+06	6.19343e+06
P24228	DACB_ECOLI	dacB	D-alanyl-D-alanine carboxypeptidase DacB	7	7	3.07734e+06	3.02384e+06	3.16846e+06	2.42137e+06	3.29671e+06	2.49949e+06
P24230	RECG_ECOLI	recG	ATP-dependent DNA helicase RecG	2	2		1.07252e+06			842085	814549
P24232	HMP_ECOLI	hmp	Flavohemoprotein	4	4	5.96687e+06	6.21877e+06	5.78589e+06	6.21769e+06	5.85122e+06	6.48226e+06
P24251	CRL_ECOLI	crl	Sigma factor-binding protein Crl	3	3	2.39825e+07	2.55994e+07	2.41462e+07	2.55894e+07	2.29693e+07	2.51109e+07
P24252	YBGA_ECOLI	ybgA	Uncharacterized protein YbgA	2	2	4.316e+06	5.12421e+06	4.37788e+06	4.81598e+06	4.34973e+06	5.54228e+06
P24255	RP54_ECOLI	rpoN	RNA polymerase sigma-54 factor	7	7	3.62556e+06	2.74302e+06	2.86878e+06	2.5098e+06	2.85368e+06	2.79893e+06
P24554	RADA_ECOLI	radA	DNA repair protein RadA	5	5	2.57984e+06	2.68951e+06	2.4531e+06	2.47596e+06	2.596e+06	2.58272e+06
P25397	TEHB_ECOLI	tehB	Tellurite methyltransferase	9	9	7.87922e+06	8.88419e+06	8.86793e+06	8.82795e+06	8.43864e+06	8.78625e+06
P25437	FRMA_ECOLI	frmA	S-(hydroxymethyl)glutathione dehydrogenase	4	4	4.09125e+07	4.01531e+07	4.32326e+07	3.84126e+07	4.24509e+07	4.04119e+07
P25516	ACON1_ECOLI	acnA	Aconitate hydratase 1	15	15	9.69031e+06	9.0518e+06	1.0053e+07	8.96707e+06	9.53235e+06	9.23374e+06
P25519	HFLX_ECOLI	hflX	GTPase HflX	16	16	1.61823e+07	1.50862e+07	1.5758e+07	1.49497e+07	1.55854e+07	1.49447e+07
P25522	MNME_ECOLI	mnmE	tRNA modification GTPase MnmE	15	15	1.66425e+07	1.57319e+07	1.7112e+07	1.55459e+07	1.61447e+07	1.56184e+07
P25524	CODA_ECOLI	codA	Cytosine deaminase	7	7	1.1513e+07	1.1043e+07	1.18012e+07	1.14052e+07	1.20344e+07	1.13402e+07
P25526	GABD_ECOLI	gabD	Succinate-semialdehyde dehydrogenase [NADP(+)] GabD	4	4	3.73092e+06	3.38525e+06	3.8258e+06	3.5549e+06	3.76398e+06	3.84159e+06
P25535	VISC_ECOLI	visC	Protein VisC	5	5	1.80301e+07	1.89737e+07	1.87563e+07	1.72919e+07	1.80374e+07	1.93376e+07
P25536	YHDE_ECOLI	yhdE	Maf-like protein YhdE	3	3	1.52517e+07	1.32156e+07	1.45096e+07	1.29053e+07	1.47732e+07	1.35628e+07
P25539	RIBD_ECOLI	ribD	Riboflavin biosynthesis protein RibD	10	10	1.19645e+07	1.15831e+07	1.24199e+07	1.24175e+07	1.25079e+07	1.21881e+07
P25552	GPPA_ECOLI	gppA	Guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase	8	8	3.03686e+06	3.17294e+06	3.12651e+06	2.78052e+06	3.16092e+06	3.57102e+06
P25553	ALDA_ECOLI	aldA	Lactaldehyde dehydrogenase	1	1	510836	624900	584070	609658	397583	518111
P25714	YIDC_ECOLI	yidC	Membrane protein insertase YidC	4	4	4.42803e+07	3.27128e+07	4.08089e+07	3.29504e+07	4.10819e+07	3.17666e+07
P25736	END1_ECOLI	endA	Endonuclease-1	2	2	1.09406e+07	1.51624e+07	1.35724e+07	1.41903e+07	1.33218e+07	1.71592e+07
P25740	RFAG_ECOLI	rfaG	Lipopolysaccharide core biosynthesis protein RfaG	4	4	4.03314e+06	3.59679e+06	3.95093e+06	3.37377e+06	2.99771e+06	3.36575e+06
P25745	MNMA_ECOLI	mnmA	tRNA-specific 2-thiouridylase MnmA	7	7	2.41961e+07	2.33311e+07	2.61086e+07	2.24794e+07	2.48532e+07	2.24298e+07
P25746	HFLD_ECOLI	hflD	High frequency lysogenization protein HflD	9	9	9.79606e+06	1.2203e+07	1.01206e+07	1.2507e+07	9.90271e+06	1.24085e+07
P25798	FLIF_ECOLI	fliF	Flagellar M-ring protein	6	6	4.18121e+06	4.42158e+06	4.20483e+06	4.15586e+06	4.37604e+06	3.63583e+06
P25888	RHLE_ECOLI	rhlE	ATP-dependent RNA helicase RhlE	12	12	9.50201e+06	9.20297e+06	1.02544e+07	9.15941e+06	8.91023e+06	9.12265e+06
P25894	YGGG_ECOLI	yggG	Uncharacterized metalloprotease YggG	2	2	4.2105e+06		3.51834e+06	3.48699e+06	4.19209e+06	3.36042e+06
P25906	YDBC_ECOLI	ydbC	Putative oxidoreductase YdbC	5	5	3.22263e+06	3.47003e+06	3.38792e+06	3.57745e+06	3.27604e+06	3.4624e+06
P26365	AMIB_ECOLI	amiB	N-acetylmuramoyl-L-alanine amidase AmiB	2	2				834578	728460	741862
P26602	UBIC_ECOLI	ubiC	Chorismate--pyruvate lyase	5	5	2.57789e+06	2.25782e+06	2.66685e+06		2.91386e+06	2.33468e+06
P26608	FLIS_ECOLI	fliS	Flagellar protein FliS	6	6	1.15622e+07	1.11955e+07	1.06912e+07	1.13282e+07	1.19246e+07	1.18854e+07
P26612	AMY2_ECOLI	amyA	Cytoplasmic alpha-amylase	2	2	1.56012e+06	2.22446e+06	2.47346e+06	1.96077e+06	1.94952e+06	
P26616	MAO1_ECOLI	maeA	NAD-dependent malic enzyme	22	22	4.6476e+07	4.67237e+07	4.56533e+07	4.48034e+07	4.30292e+07	4.70046e+07
P26646	ACUI_ECOLI	acuI	Probable acrylyl-CoA reductase AcuI	10	10	4.52298e+07	4.85645e+07	4.40917e+07	4.51764e+07	4.42211e+07	4.74785e+07
P26647	PLSC_ECOLI	plsC	1-acyl-sn-glycerol-3-phosphate acyltransferase	2	2	6.56747e+06	7.01847e+06	6.19929e+06	6.51663e+06	5.67066e+06	6.14654e+06
P26648	FTSP_ECOLI	ftsP	Cell division protein FtsP	5	5	3.3663e+06	3.04219e+06	3.26532e+06	3.43026e+06	3.55557e+06	3.38616e+06
P27238	YFED_ECOLI	yfeD	Uncharacterized protein YfeD	2	2	3.11171e+06	3.55826e+06	3.8785e+06	3.2802e+06	3.47744e+06	3.78067e+06
P27245	MARR_ECOLI	marR	Multiple antibiotic resistance protein MarR	1	1	821575	546084	560122		523307	688482
P27248	GCST_ECOLI	gcvT	Aminomethyltransferase	6	6	4.37247e+07	3.8914e+07	4.26888e+07	3.96025e+07	4.45905e+07	3.84462e+07
P27249	GLND_ECOLI	glnD	[Protein-PII] uridylyltransferase	2	2	440106	366094	374803		481476	557675
P27250	YJGB_ECOLI	yjgB	Uncharacterized zinc-type alcohol dehydrogenase-like protein YjgB	3	3	5.80873e+06	5.71814e+06	4.35123e+06	4.32671e+06	4.20411e+06	4.38832e+06
P27278	NADR_ECOLI	nadR	Trifunctional NAD biosynthesis/regulator protein NadR	6	6	2.21551e+06	2.58793e+06	2.14683e+06	2.39771e+06	2.29911e+06	2.73942e+06
P27298	OPDA_ECOLI	prlC	Oligopeptidase A	32	32	4.10165e+07	4.13188e+07	4.2029e+07	4.1814e+07	4.14781e+07	4.04534e+07
P27302	TKT1_ECOLI	tktA	Transketolase 1	22	20	1.89109e+08	1.95373e+08	1.88911e+08	1.95341e+08	1.90283e+08	1.93403e+08
P27303	EMRA_ECOLI	emrA	Multidrug resistance protein A	13	13	9.69883e+06	1.02423e+07	9.67254e+06	1.03744e+07	9.51841e+06	9.42314e+06
P27306	STHA_ECOLI	sthA	Soluble pyridine nucleotide transhydrogenase	5	5	4.0536e+06	4.73213e+06	5.08856e+06	4.25832e+06	4.42155e+06	3.83654e+06
P27431	YCFD_ECOLI	ycfD	50S ribosomal protein L16 arginine hydroxylase	3	3	2.45376e+07	2.67847e+07	2.96445e+07	2.77922e+07	2.39517e+07	2.66583e+07
